Date,Team 1,Score,Team 2,Tournament,City
Sat Sep 27 1986,Zambia,2-2,DR Congo,Friendly,Ndola › Zambia
Sun Sep 28 1986,Zambia,0-1,DR Congo,Friendly,Lusaka › Zambia
Tue Sep 30 1986,Botswana,2-0,Malawi,Friendly,Gaborone › Botswana
Sun Oct 5 1986,Angola,1-0,Gabon,African Cup of Nations qualification,Luanda › Angola
Sun Oct 5 1986,Central African Republic,1-2,Congo,African Cup of Nations qualification,Bangui › Central African Republic
Sun Oct 5 1986,Ethiopia,4-2,Tanzania,African Cup of Nations qualification,Addis Abeba › Ethiopia
Tue Oct 7 1986,Kenya,2-1,Somalia,Friendly,Nairobi › Kenya
Tue Oct 7 1986,Poland,2-2,North Korea,Friendly,Bydgoszcz › Poland
Wed Oct 8 1986,Israel,2-4,Romania,Friendly,Ramat-Gan › Israel
Wed Oct 8 1986,Italy,2-0,Greece,Friendly,Bologna › Italy
Sat Oct 11 1986,France,0-2,Russia,UEFA Euro qualification,Paris › France
Sat Oct 11 1986,Uganda,3-1,Kenya,Friendly,Kampala › Uganda
Sun Oct 12 1986,Portugal,1-1,Sweden,UEFA Euro qualification,Oeiras › Portugal
Tue Oct 14 1986,Luxembourg,0-6,Belgium,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Oct 15 1986,Austria,3-0,Albania,UEFA Euro qualification,Graz › Austria
Wed Oct 15 1986,Czechoslovakia,3-0,Finland,UEFA Euro qualification,Brno › Czechoslovakia
Wed Oct 15 1986,England,3-0,Northern Ireland,UEFA Euro qualification,London › England
Wed Oct 15 1986,Germany,2-2,Spain,Friendly,Hanover › Germany
Wed Oct 15 1986,Hungary,0-1,Netherlands,UEFA Euro qualification,Budapest › Hungary
Wed Oct 15 1986,Republic of Ireland,0-0,Scotland,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 15 1986,Poland,2-1,Greece,UEFA Euro qualification,Poznań › Poland
Sun Oct 19 1986,Congo,5-1,Central African Republic,African Cup of Nations qualification,Brazzaville › Congo
Sun Oct 19 1986,Gabon,1-0,Angola,African Cup of Nations qualification,Libreville › Gabon
Sun Oct 19 1986,Liberia,1-1,Sierra Leone,African Cup of Nations qualification,Monrovia › Liberia
Sun Oct 19 1986,Somalia,0-0,Uganda,African Cup of Nations qualification,Mogadishu › Somalia
Sat Oct 25 1986,New Zealand,1-1,Australia,Friendly,Auckland › New Zealand
Tue Oct 28 1986,Honduras,1-0,Panama,Friendly,Managua › Nicaragua
Wed Oct 29 1986,Austria,4-1,Germany,Friendly,Vienna › Austria
Wed Oct 29 1986,Denmark,1-0,Finland,UEFA Euro qualification,Copenhagen › Denmark
Wed Oct 29 1986,German DR,2-0,Iceland,UEFA Euro qualification,Karl-Marx-Stadt › German DR
Wed Oct 29 1986,Russia,4-0,Norway,UEFA Euro qualification,Simferopol › Soviet Union
Wed Oct 29 1986,Switzerland,1-1,Portugal,UEFA Euro qualification,Berne › Switzerland
Wed Oct 29 1986,Tunisia,3-3,Bulgaria,Friendly,Tunis › Tunisia
Wed Oct 29 1986,Yugoslavia,4-0,Turkey,UEFA Euro qualification,Split › Yugoslavia
Thu Oct 30 1986,Cuba,1-1,Panama,Friendly,Managua › Nicaragua
Sun Nov 2 1986,Australia,2-1,New Zealand,Friendly,Sydney › Australia
Wed Nov 12 1986,Czechoslovakia,0-0,Denmark,UEFA Euro qualification,Bratislava › Czechoslovakia
Wed Nov 12 1986,England,2-0,Yugoslavia,UEFA Euro qualification,London › England
Wed Nov 12 1986,Greece,2-1,Hungary,UEFA Euro qualification,Athens › Greece
Wed Nov 12 1986,Poland,1-0,Republic of Ireland,Friendly,Warsaw › Poland
Wed Nov 12 1986,Scotland,3-0,Luxembourg,UEFA Euro qualification,Glasgow › Scotland
Wed Nov 12 1986,Spain,1-0,Romania,UEFA Euro qualification,Seville › Spain
Wed Nov 12 1986,Turkey,0-0,Northern Ireland,UEFA Euro qualification,Izmir › Turkey
Sat Nov 15 1986,Italy,3-2,Switzerland,UEFA Euro qualification,Milan › Italy
Sun Nov 16 1986,Malta,0-5,Sweden,UEFA Euro qualification,Attard › Malta
Wed Nov 19 1986,Belgium,1-1,Bulgaria,UEFA Euro qualification,Brussels › Belgium
Wed Nov 19 1986,German DR,0-0,France,UEFA Euro qualification,Leipzig › German DR
Wed Nov 19 1986,Netherlands,0-0,Poland,UEFA Euro qualification,Amsterdam › Netherlands
Sun Nov 23 1986,China PR,0-2,Australia,Friendly,Guangzhou › China PR
Tue Nov 25 1986,Kenya,2-3,Rwanda,Friendly,Nairobi › Kenya
Wed Dec 3 1986,Albania,1-2,Spain,UEFA Euro qualification,Tirana › Albania
Wed Dec 3 1986,Cyprus,2-4,Greece,UEFA Euro qualification,Nicosia › Cyprus
Thu Dec 4 1986,Nepal,1-0,Bangladesh,Friendly,Kathmandu › Nepal
Sat Dec 6 1986,South Korea,2-1,Malaysia,Friendly,Pokhara › Nepal
Sat Dec 6 1986,Malta,0-2,Italy,UEFA Euro qualification,Attard › Malta
Sun Dec 7 1986,Angola,1-0,Tanzania,Friendly,Luanda › Angola
Tue Dec 9 1986,Equatorial Guinea,0-2,Cameroon,UDEAC Cup,Malabo › Equatorial Guinea
Wed Dec 10 1986,Angola,0-1,Zambia,Friendly,Luanda › Angola
Wed Dec 10 1986,Congo,0-1,Gabon,UDEAC Cup,Malabo › Equatorial Guinea
Thu Dec 11 1986,Algeria,2-1,Ivory Coast,Friendly,Algiers › Algeria
Thu Dec 11 1986,Chad,1-3,Cameroon,UDEAC Cup,Malabo › Equatorial Guinea
Thu Dec 11 1986,Nepal,1-2,South Korea,Friendly,Kathmandu › Nepal
Thu Dec 11 1986,Saint Lucia,5-1,Saint Vincent and the Grenadines,Windward Islands Tournament,Castries › Saint Lucia
Fri Dec 12 1986,Central African Republic,1-3,Congo,UDEAC Cup,Malabo › Equatorial Guinea
Sat Dec 13 1986,Equatorial Guinea,0-1,Chad,UDEAC Cup,Malabo › Equatorial Guinea
Sun Dec 14 1986,Algeria,2-1,Ivory Coast,Friendly,Mascara › Algeria
Sun Dec 14 1986,Central African Republic,0-1,Gabon,UDEAC Cup,Malabo › Equatorial Guinea
Tue Dec 16 1986,Congo,0-1,Cameroon,UDEAC Cup,Malabo › Equatorial Guinea
Wed Dec 17 1986,Chad,0-0,Gabon,UDEAC Cup,Malabo › Equatorial Guinea
Fri Dec 19 1986,Chad,1-4,Cameroon,UDEAC Cup,Malabo › Equatorial Guinea
Sun Dec 21 1986,Cyprus,0-2,Netherlands,UEFA Euro qualification,Limassol › Cyprus
