Date,Team 1,Score,Team 2,Tournament,City
Wed Oct 13 1982,England,1-2,Germany,Friendly,London › England
Wed Oct 13 1982,Republic of Ireland,2-0,Iceland,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 13 1982,Norway,3-1,Yugoslavia,UEFA Euro qualification,Oslo › Norway
Wed Oct 13 1982,Russia,2-0,Finland,UEFA Euro qualification,Moscow › Soviet Union
Wed Oct 13 1982,Scotland,2-0,German DR,UEFA Euro qualification,Glasgow › Scotland
Thu Oct 14 1982,Australia,5-0,Malaysia,Merlion Cup,Kallang › Singapore
Thu Oct 14 1982,Bulgaria,7-0,Malta,Friendly,Sofia › Bulgaria
Sun Oct 17 1982,Indonesia,0-0,Malaysia,Merlion Cup,Kallang › Singapore
Wed Oct 27 1982,Bulgaria,2-2,Norway,UEFA Euro qualification,Sofia › Bulgaria
Wed Oct 27 1982,Cyprus,1-1,Greece,Friendly,Nicosia › Cyprus
Wed Oct 27 1982,Denmark,1-3,Czechoslovakia,Friendly,Copenhagen › Denmark
Wed Oct 27 1982,Italy,0-1,Switzerland,Friendly,Rome › Italy
Wed Oct 27 1982,Senegal,1-2,Togo,Friendly,Dakar › Senegal
Wed Oct 27 1982,Spain,1-0,Iceland,UEFA Euro qualification,Málaga › Spain
Wed Oct 27 1982,Turkey,1-0,Albania,UEFA Euro qualification,Izmir › Turkey
Sun Nov 7 1982,Liberia,1-0,Sierra Leone,Friendly,Monrovia › Liberia
Sun Nov 7 1982,Togo,2-2,Benin,Friendly,Lomé › Togo
Wed Nov 10 1982,Luxembourg,1-2,Denmark,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Nov 10 1982,Netherlands,1-2,France,Friendly,Rotterdam › Netherlands
Wed Nov 10 1982,Singapore,3-1,Malaysia,Friendly,Kallang › Singapore
Thu Nov 11 1982,Angola,1-2,Ghana,Friendly,Luanda › Angola
Sat Nov 13 1982,Cyprus,0-1,Sweden,UEFA Euro qualification,Nicosia › Cyprus
Sat Nov 13 1982,Italy,2-2,Czechoslovakia,UEFA Euro qualification,Milan › Italy
Sat Nov 13 1982,Kuwait,1-0,Norway,Friendly,Kuwait City › Kuwait
Sat Nov 13 1982,Uganda,2-1,Malawi,CECAFA Cup,Kampala › Uganda
Sun Nov 14 1982,Kenya,2-0,Sudan,CECAFA Cup,Jinja › Uganda
Sun Nov 14 1982,Mali,3-1,Gambia,African Cup of Nations qualification,Bamako › Mali
Sun Nov 14 1982,Niger,0-0,Senegal,African Cup of Nations qualification,Niamey › Niger
Sun Nov 14 1982,Tanzania,0-3,Zimbabwe,CECAFA Cup,Kampala › Uganda
Sun Nov 14 1982,Togo,3-0,Sierra Leone,African Cup of Nations qualification,Lomé › Togo
Tue Nov 16 1982,Malawi,1-1,Zimbabwe,CECAFA Cup,Kampala › Uganda
Wed Nov 17 1982,Austria,4-0,Turkey,UEFA Euro qualification,Vienna › Austria
Wed Nov 17 1982,Bulgaria,0-1,Yugoslavia,UEFA Euro qualification,Sofia › Bulgaria
Wed Nov 17 1982,German DR,4-1,Romania,Friendly,Karl-Marx-Stadt › German DR
Wed Nov 17 1982,Greece,0-3,England,UEFA Euro qualification,Salonica › Greece
Wed Nov 17 1982,Republic of Ireland,3-3,Spain,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Nov 17 1982,Northern Ireland,1-0,Germany,UEFA Euro qualification,Belfast › Northern Ireland
Wed Nov 17 1982,Switzerland,2-0,Scotland,UEFA Euro qualification,Berne › Switzerland
Wed Nov 17 1982,Uganda,1-0,Tanzania,CECAFA Cup,Kampala › Uganda
Thu Nov 18 1982,Sudan,0-1,Zanzibar,CECAFA Cup,Kampala › Uganda
Fri Nov 19 1982,Malawi,2-0,Tanzania,CECAFA Cup,Kampala › Uganda
Sat Nov 20 1982,Uganda,1-1,Zimbabwe,CECAFA Cup,Kampala › Uganda
Sun Nov 21 1982,Kenya,2-2,Zanzibar,CECAFA Cup,Jinja › Uganda
Wed Nov 24 1982,Kenya,2-1,Zimbabwe,CECAFA Cup,Jinja › Uganda
Wed Nov 24 1982,Uganda,3-0,Zanzibar,CECAFA Cup,Kampala › Uganda
Fri Nov 26 1982,Zanzibar,0-3,Zimbabwe,CECAFA Cup,Kampala › Uganda
Sat Nov 27 1982,Uganda,1-1,Kenya,CECAFA Cup,Kampala › Uganda
Sun Nov 28 1982,Gambia,1-0,Mali,African Cup of Nations qualification,Banjul › Gambia
Sun Nov 28 1982,Senegal,1-0,Niger,African Cup of Nations qualification,Dakar › Senegal
Sun Nov 28 1982,Sierra Leone,0-1,Togo,African Cup of Nations qualification,Freetown › Sierra Leone
Wed Dec 1 1982,Greece,1-3,Switzerland,Friendly,Athens › Greece
Sat Dec 4 1982,Italy,0-0,Romania,UEFA Euro qualification,Florence › Italy
Wed Dec 8 1982,Tunisia,3-1,Angola,Friendly,Tunis › Tunisia
Wed Dec 15 1982,Albania,0-0,Northern Ireland,UEFA Euro qualification,Tirana › Albania
Wed Dec 15 1982,Belgium,3-2,Scotland,UEFA Euro qualification,Brussels › Belgium
Wed Dec 15 1982,England,9-0,Luxembourg,UEFA Euro qualification,London › England
Wed Dec 15 1982,Yugoslavia,4-4,Wales,UEFA Euro qualification,Titograd › Yugoslavia
Sun Dec 19 1982,Malta,0-6,Netherlands,UEFA Euro qualification,Aachen › Germany
Sun Dec 19 1982,Tunisia,0-1,Algeria,Friendly,Tunis › Tunisia
Wed Dec 22 1982,Greece,1-0,Cyprus,Friendly,Ioannina › Greece
Sun Dec 26 1982,Bermuda,2-2,Trinidad and Tobago,Friendly,Hamilton › Bermuda
Sun Dec 26 1982,Malta,0-0,Bulgaria,Friendly,Attard › Malta
Tue Dec 28 1982,Malta,1-7,Bulgaria,Friendly,Attard › Malta
Thu Dec 30 1982,Bermuda,2-2,Trinidad and Tobago,Friendly,Hamilton › Bermuda
