Date,Team 1,Score,Team 2,Tournament,City
Wed Nov 5 1975,French Guiana,1-2,Martinique,Friendly,Cayenne › French Guiana
Wed Nov 5 1975,Macau,1-1,New Zealand,Friendly,Macau › Macau
Wed Nov 5 1975,Tanzania,4-0,Zanzibar,CECAFA Cup,Mufalira › Zambia
Fri Nov 7 1975,Kenya,3-2,Tanzania,CECAFA Cup,Lusaka › Zambia
Fri Nov 7 1975,Malawi,2-1,Uganda,CECAFA Cup,Chingola › Zambia
Sun Nov 9 1975,Kenya,2-2,Malawi,CECAFA Cup,Lusaka › Zambia
Sun Nov 9 1975,Singapore,2-2,New Zealand,Friendly,Kallang › Singapore
Wed Nov 12 1975,Portugal,1-1,Czechoslovakia,UEFA Euro qualification,Porto › Portugal
Wed Nov 12 1975,Russia,4-1,Switzerland,UEFA Euro qualification,Kyïv › Soviet Union
Sat Nov 15 1975,France,0-0,Belgium,UEFA Euro qualification,Paris › France
Sun Nov 16 1975,Romania,2-2,Spain,UEFA Euro qualification,Bucharest › Romania
Wed Nov 19 1975,Cameroon,2-1,DR Congo,Friendly,Yaoundé › Cameroon
Wed Nov 19 1975,Germany,1-0,Bulgaria,UEFA Euro qualification,Stuttgart › Germany
Wed Nov 19 1975,Portugal,1-1,England,UEFA Euro qualification,Lisbon › Portugal
Wed Nov 19 1975,Wales,1-0,Austria,UEFA Euro qualification,Wrexham › Wales
Wed Nov 19 1975,Yugoslavia,1-0,Northern Ireland,UEFA Euro qualification,Belgrade › Yugoslavia
Sat Nov 22 1975,Cameroon,2-2,DR Congo,Friendly,Yaoundé › Cameroon
Sat Nov 22 1975,Italy,1-0,Netherlands,UEFA Euro qualification,Rome › Italy
Sun Nov 23 1975,Cyprus,0-3,Czechoslovakia,UEFA Euro qualification,Limassol › Cyprus
Sun Nov 23 1975,Turkey,1-0,Russia,UEFA Euro qualification,Izmir › Turkey
Sat Nov 29 1975,Romania,2-2,Russia,Friendly,Bucharest › Romania
Wed Dec 3 1975,Portugal,1-0,Cyprus,UEFA Euro qualification,Setúbal › Portugal
Wed Dec 17 1975,Scotland,1-1,Romania,UEFA Euro qualification,Glasgow › Scotland
Fri Dec 19 1975,Egypt,5-0,Yemen DPR,Friendly,Tunis › Tunisia
Fri Dec 19 1975,Palestine,0-0,Sudan,Friendly,Tunis › Tunisia
Fri Dec 19 1975,Tunisia,3-0,United Arab Emirates,Friendly,Tunis › Tunisia
Sat Dec 20 1975,Malawi,2-0,Eswatini,Friendly,Blantyre › Malawi
Sat Dec 20 1975,Turkey,0-5,Germany,Friendly,Istanbul › Turkey
Sun Dec 21 1975,Burma,1-3,South Korea,King's Cup,Bangkok › Thailand
Sun Dec 21 1975,Iraq,5-0,United Arab Emirates,Friendly,Tunis › Tunisia
Sun Dec 21 1975,Libya,2-3,Syria,Friendly,Tunis › Tunisia
Sun Dec 21 1975,Malaysia,0-0,Singapore,King's Cup,Bangkok › Thailand
Sun Dec 21 1975,Malta,0-2,Bulgaria,UEFA Euro qualification,Gżira › Malta
Sun Dec 21 1975,Palestine,0-1,Sudan,Friendly,Tunis › Tunisia
Sun Dec 21 1975,Saudi Arabia,0-1,Yemen DPR,Friendly,Tunis › Tunisia
Mon Dec 22 1975,Malawi,0-0,Eswatini,Friendly,Blantyre › Malawi
Tue Dec 23 1975,Egypt,2-1,Saudi Arabia,Friendly,Tunis › Tunisia
Tue Dec 23 1975,Libya,1-0,Syria,Friendly,Tunis › Tunisia
Tue Dec 23 1975,Thailand,2-1,South Korea,King's Cup,Bangkok › Thailand
Tue Dec 23 1975,Tunisia,1-1,Iraq,Friendly,Tunis › Tunisia
Wed Dec 24 1975,Burma,6-0,Singapore,King's Cup,Bangkok › Thailand
Fri Dec 26 1975,Bermuda,1-5,Suriname,Friendly,Hamilton › Bermuda
Fri Dec 26 1975,Egypt,3-1,Sudan,Friendly,Tunis › Tunisia
Fri Dec 26 1975,Iraq,4-0,Syria,Friendly,Tunis › Tunisia
Fri Dec 26 1975,Thailand,0-1,Singapore,King's Cup,Bangkok › Thailand
Sat Dec 27 1975,Burma,2-1,Malaysia,King's Cup,Bangkok › Thailand
Sun Dec 28 1975,Egypt,1-0,Iraq,Friendly,Tunis › Tunisia
Sun Dec 28 1975,Sudan,1-0,Syria,Friendly,Tunis › Tunisia
Mon Dec 29 1975,Thailand,1-0,Malaysia,King's Cup,Bangkok › Thailand
Tue Dec 30 1975,Italy,3-2,Greece,Friendly,Florence › Italy
Tue Dec 30 1975,South Korea,5-0,Singapore,King's Cup,Bangkok › Thailand
