Date,Team 1,Score,Team 2,Tournament,City
Sun Apr 24 1983,Senegal,1-0,Libya,African Cup of Nations qualification,Dakar › Senegal
Sun Apr 24 1983,Togo,2-0,Guinea,African Cup of Nations qualification,Lomé › Togo
Sun Apr 24 1983,Uganda,1-2,Madagascar,African Cup of Nations qualification,Kampala › Uganda
Sun Apr 24 1983,Zambia,0-0,Sudan,African Cup of Nations qualification,Lusaka › Zambia
Wed Apr 27 1983,Austria,0-0,Germany,UEFA Euro qualification,Vienna › Austria
Wed Apr 27 1983,Belgium,2-1,German DR,UEFA Euro qualification,Brussels › Belgium
Wed Apr 27 1983,Denmark,1-0,Greece,UEFA Euro qualification,Copenhagen › Denmark
Wed Apr 27 1983,England,2-0,Hungary,UEFA Euro qualification,London › England
Wed Apr 27 1983,Netherlands,0-3,Sweden,Friendly,Utrecht › Netherlands
Wed Apr 27 1983,Northern Ireland,1-0,Albania,UEFA Euro qualification,Belfast › Northern Ireland
Wed Apr 27 1983,Russia,5-0,Portugal,UEFA Euro qualification,Moscow › Soviet Union
Wed Apr 27 1983,Spain,2-0,Republic of Ireland,UEFA Euro qualification,Zaragoza › Spain
Wed Apr 27 1983,Wales,1-0,Bulgaria,UEFA Euro qualification,Wrexham › Wales
Thu Apr 28 1983,Brazil,3-2,Chile,Friendly,Rio de Janeiro › Brazil
Thu Apr 28 1983,Ghana,1-0,Libya,Friendly,Addis Abeba › Ethiopia
Thu Apr 28 1983,Iraq,2-1,Egypt,Friendly,Baghdad › Iraq
Fri Apr 29 1983,Ethiopia,0-1,Nigeria,Friendly,Addis Abeba › Ethiopia
Sun May 1 1983,Ethiopia,1-0,Libya,Friendly,Addis Abeba › Ethiopia
Sun May 1 1983,Ghana,1-0,Nigeria,Friendly,Addis Abeba › Ethiopia
Sun May 1 1983,Guinea,3-0,Guinea-Bissau,Friendly,Conakry › Guinea
Tue May 3 1983,Ethiopia,0-1,Libya,Friendly,Addis Abeba › Ethiopia
Tue May 3 1983,Guatemala,0-2,Honduras,Friendly,Guatemala › Guatemala
Fri May 6 1983,Indonesia,0-2,Chinese Taipei,Friendly,Jakarta › Indonesia
Sun May 8 1983,Antigua and Barbuda,3-3,Guadeloupe,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun May 8 1983,Guyana,2-0,Barbados,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun May 8 1983,Togo,3-0,Guinea-Bissau,Friendly,Lomé › Togo
Wed May 11 1983,Albania,1-1,Turkey,UEFA Euro qualification,Tirana › Albania
Thu May 12 1983,Chile,2-2,Argentina,Friendly,Santiago › Chile
Sat May 14 1983,Switzerland,0-0,German DR,UEFA Euro qualification,Berne › Switzerland
Sun May 15 1983,Hungary,2-3,Greece,UEFA Euro qualification,Budapest › Hungary
Sun May 15 1983,Malta,2-3,Spain,UEFA Euro qualification,Attard › Malta
Sun May 15 1983,Romania,0-1,Czechoslovakia,UEFA Euro qualification,Bucharest › Romania
Sun May 15 1983,Sweden,5-0,Cyprus,UEFA Euro qualification,Malmö › Sweden
Tue May 17 1983,Austria,2-2,Russia,Friendly,Vienna › Austria
Sun May 22 1983,Poland,1-1,Russia,UEFA Euro qualification,Chorzów › Poland
Mon May 23 1983,Kenya,1-2,Madagascar,Friendly,Nairobi › Kenya
Tue May 24 1983,Scotland,0-0,Northern Ireland,British Championship,Glasgow › Scotland
Wed May 25 1983,Martinique,7-0,Saint Kitts and Nevis,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sat May 28 1983,Northern Ireland,0-0,England,British Championship,Belfast › Northern Ireland
Sat May 28 1983,Wales,0-2,Scotland,British Championship,Cardiff › Wales
Sun May 29 1983,Egypt,4-0,Cameroon,Friendly,Cairo › Egypt
Sun May 29 1983,Guyana,0-0,Antigua and Barbuda,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun May 29 1983,Iceland,0-1,Spain,UEFA Euro qualification,Reykjavík › Iceland
Sun May 29 1983,Sweden,2-0,Italy,UEFA Euro qualification,Gothenburg › Sweden
Tue May 31 1983,Belgium,1-1,France,Friendly,Luxembourg › Luxembourg
Tue May 31 1983,Northern Ireland,0-1,Wales,British Championship,Belfast › Northern Ireland
Wed Jun 1 1983,Denmark,3-1,Hungary,UEFA Euro qualification,Copenhagen › Denmark
Wed Jun 1 1983,England,2-0,Scotland,British Championship,London › England
Wed Jun 1 1983,Finland,0-1,Russia,UEFA Euro qualification,Helsinki › Finland
Wed Jun 1 1983,Yugoslavia,1-0,Romania,Friendly,Sarajevo › Yugoslavia
Thu Jun 2 1983,Paraguay,0-0,Uruguay,Copa Artigas,Asunción › Paraguay
Sat Jun 4 1983,Nigeria,0-0,Thailand,Korea Cup,Seoul › South Korea
Sun Jun 5 1983,Antigua and Barbuda,4-0,Guyana,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun Jun 5 1983,Iceland,1-0,Malta,UEFA Euro qualification,Reykjavík › Iceland
Sun Jun 5 1983,Saint Kitts and Nevis,0-5,Martinique,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Mon Jun 6 1983,South Korea,4-0,Thailand,Korea Cup,Suwon › South Korea
Tue Jun 7 1983,Germany,4-2,Yugoslavia,Friendly,Luxembourg › Luxembourg
Tue Jun 7 1983,Ghana,0-2,New Zealand,Korea Cup,Seoul › South Korea
Tue Jun 7 1983,Japan,1-0,Syria,Kirin Cup,Tokyo › Japan
Wed Jun 8 1983,Albania,1-2,Austria,UEFA Euro qualification,Tirana › Albania
Wed Jun 8 1983,Indonesia,0-3,Thailand,Korea Cup,Seoul › South Korea
Wed Jun 8 1983,South Korea,1-0,Nigeria,Korea Cup,Seoul › South Korea
Wed Jun 8 1983,Portugal,0-4,Brazil,Friendly,Coimbra › Portugal
Thu Jun 9 1983,New Zealand,1-1,Sudan,Korea Cup,Daegu › South Korea
Thu Jun 9 1983,Sweden,0-1,Romania,UEFA Euro qualification,Solna › Sweden
Thu Jun 9 1983,Uruguay,3-0,Paraguay,Copa Artigas,Montevideo › Uruguay
Fri Jun 10 1983,Indonesia,1-2,Nigeria,Korea Cup,Seoul › South Korea
Sun Jun 12 1983,Australia,0-0,England,Friendly,Sydney › Australia
Sun Jun 12 1983,Canada,0-2,Scotland,Friendly,Vancouver › Canada
Sun Jun 12 1983,South Korea,3-0,Indonesia,Korea Cup,Jeonju › South Korea
Sun Jun 12 1983,Wales,1-1,Brazil,Friendly,Cardiff › Wales
Mon Jun 13 1983,Ghana,3-1,Sudan,Korea Cup,Seoul › South Korea
Wed Jun 15 1983,Australia,0-1,England,Friendly,Brisbane › Australia
Wed Jun 15 1983,South Korea,1-0,Ghana,Korea Cup,Seoul › South Korea
Thu Jun 16 1983,Canada,0-3,Scotland,Friendly,Edmonton › Canada
Thu Jun 16 1983,Malawi,2-0,Mozambique,Friendly,Lilongwe › Malawi
Fri Jun 17 1983,Switzerland,1-2,Brazil,Friendly,Basel › Switzerland
Sat Jun 18 1983,Malawi,0-0,Mozambique,Friendly,Blantyre › Malawi
Sun Jun 19 1983,Australia,1-1,England,Friendly,Melbourne › Australia
Sun Jun 19 1983,Réunion,2-1,Seychelles,Friendly,Saint-Pierre › Réunion
Wed Jun 22 1983,Sweden,3-3,Brazil,Friendly,Gothenburg › Sweden
Thu Jun 23 1983,Argentina,1-0,Chile,Friendly,Buenos Aires › Argentina
Thu Jun 23 1983,Réunion,0-0,Seychelles,Friendly,Saint-Pierre › Réunion
Sun Jun 26 1983,Niger,1-0,Mauritania,Friendly,Niamey › Niger
Wed Jun 29 1983,Greenland,0-0,Faroe Islands,Friendly,Nuuk › Greenland
Fri Jul 1 1983,Hong Kong,1-0,Macau,Friendly,So Kon Po › Hong Kong
Sun Jul 3 1983,Ethiopia,2-1,Togo,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Jul 3 1983,Gambia,1-1,Mali,Friendly,Banjul › Gambia
Sun Jul 3 1983,Greenland,2-3,Faroe Islands,Friendly,Nuuk › Greenland
Sun Jul 3 1983,Seychelles,1-2,Mauritius,Friendly,Victoria › Seychelles
Wed Jul 6 1983,Malawi,0-0,Zimbabwe,Friendly,Blantyre › Malawi
Fri Jul 8 1983,Malawi,1-0,Zimbabwe,Friendly,Blantyre › Malawi
Fri Jul 8 1983,Qatar,3-1,Sudan,Friendly,Doha › Qatar
Sun Jul 10 1983,Madagascar,1-1,Mauritius,Friendly,Saint-Pierre › Réunion
Sun Jul 10 1983,Qatar,2-0,Sudan,Friendly,Doha › Qatar
Wed Jul 13 1983,Réunion,0-3,Madagascar,Friendly,Saint-Pierre › Réunion
Thu Jul 14 1983,Colombia,2-2,Chile,Friendly,Bogotá › Colombia
Thu Jul 14 1983,Mauritania,0-0,Niger,Friendly,Nouakchott › Mauritania
Thu Jul 14 1983,Paraguay,1-0,Argentina,Copa Félix Bogado,Asunción › Paraguay
Sat Jul 16 1983,Réunion,1-1,Mauritius,Friendly,Saint-Pierre › Réunion
Mon Jul 18 1983,Hong Kong,1-1,Thailand,Friendly,Beijing › China PR
Mon Jul 18 1983,Uruguay,1-1,Peru,Friendly,Montevideo › Uruguay
Tue Jul 19 1983,Bolivia,1-2,Chile,Friendly,La Paz › Bolivia
Wed Jul 20 1983,China PR,2-1,Thailand,Friendly,Beijing › China PR
Wed Jul 20 1983,Guinea-Bissau,1-1,Senegal,Amílcar Cabral Cup,Nouakchott › Mauritania
Wed Jul 20 1983,Mauritania,2-0,Cape Verde,Amílcar Cabral Cup,Nouakchott › Mauritania
Thu Jul 21 1983,Argentina,0-0,Paraguay,Copa Félix Bogado,Buenos Aires › Argentina
Thu Jul 21 1983,Gambia,4-1,Guinea,Amílcar Cabral Cup,Nouakchott › Mauritania
Thu Jul 21 1983,Peru,0-1,Chile,Copa del Pacífico,Lima › Peru
Fri Jul 22 1983,Cape Verde,1-0,Mali,Amílcar Cabral Cup,Nouakchott › Mauritania
Fri Jul 22 1983,Guinea-Bissau,2-1,Guinea,Amílcar Cabral Cup,Nouakchott › Mauritania
Sat Jul 23 1983,Antigua and Barbuda,0-2,Martinique,CFU Caribbean Cup,Cayenne › French Guiana
Sat Jul 23 1983,French Guiana,0-1,Trinidad and Tobago,CFU Caribbean Cup,Cayenne › French Guiana
Sat Jul 23 1983,Gambia,1-2,Senegal,Amílcar Cabral Cup,Nouakchott › Mauritania
Sun Jul 24 1983,Guinea,1-1,Senegal,Amílcar Cabral Cup,Nouakchott › Mauritania
Sun Jul 24 1983,Mauritania,0-2,Mali,Amílcar Cabral Cup,Nouakchott › Mauritania
Sun Jul 24 1983,Paraguay,1-0,Chile,Friendly,Asunción › Paraguay
Mon Jul 25 1983,French Guiana,1-0,Antigua and Barbuda,CFU Caribbean Cup,Cayenne › French Guiana
Mon Jul 25 1983,Gambia,2-2,Guinea-Bissau,Amílcar Cabral Cup,Nouakchott › Mauritania
Mon Jul 25 1983,Martinique,3-1,Trinidad and Tobago,CFU Caribbean Cup,Cayenne › French Guiana
Tue Jul 26 1983,Ecuador,0-0,Colombia,Friendly,Quito › Ecuador
Tue Jul 26 1983,El Salvador,0-0,Guatemala,Friendly,Los Angeles › United States
Tue Jul 26 1983,German DR,1-3,Russia,Friendly,Leipzig › German DR
Wed Jul 27 1983,Antigua and Barbuda,1-2,Trinidad and Tobago,CFU Caribbean Cup,Cayenne › French Guiana
Wed Jul 27 1983,French Guiana,0-0,Martinique,CFU Caribbean Cup,Cayenne › French Guiana
Wed Jul 27 1983,Mali,1-2,Senegal,Amílcar Cabral Cup,Nouakchott › Mauritania
Wed Jul 27 1983,Mauritania,1-2,Guinea-Bissau,Amílcar Cabral Cup,Nouakchott › Mauritania
Wed Jul 27 1983,Panama,0-0,Cuba,Friendly,Panama City › Panama
Thu Jul 28 1983,Chile,0-0,Brazil,Friendly,Santiago › Chile
Thu Jul 28 1983,Mauritania,0-2,Mali,Amílcar Cabral Cup,Nouakchott › Mauritania
Fri Jul 29 1983,Colombia,0-0,Ecuador,Friendly,Bogotá › Colombia
Fri Jul 29 1983,Guatemala,1-1,South Korea,Friendly,Los Angeles › United States
Fri Jul 29 1983,Guinea-Bissau,0-3,Senegal,Amílcar Cabral Cup,Nouakchott › Mauritania
Sun Jul 31 1983,Panama,1-0,Cuba,Friendly,La Chorrera › Panama
Tue Aug 2 1983,Congo,2-2,Cameroon,Friendly,Brazzaville › Congo
Tue Aug 2 1983,Costa Rica,3-0,Cuba,Friendly,Alajuela › Costa Rica
Wed Aug 3 1983,Bolivia,2-1,Paraguay,Friendly,La Paz › Bolivia
Wed Aug 3 1983,Chile,2-0,Peru,Copa del Pacífico,Arica › Chile
Wed Aug 3 1983,Guatemala,2-1,South Korea,Friendly,Guatemala › Guatemala
Thu Aug 4 1983,Costa Rica,2-0,Cuba,Friendly,San José › Costa Rica
Fri Aug 5 1983,Bolivia,1-3,Paraguay,Friendly,Santa Cruz › Bolivia
Sun Aug 7 1983,Algeria,2-3,Bulgaria,Friendly,Saint-Denis › France
Sun Aug 7 1983,Vanuatu,1-5,Tahiti,Friendly,Port Vila › Vanuatu
Mon Aug 8 1983,Iceland,6-0,Faroe Islands,Friendly,Njarðvík › Iceland
Tue Aug 9 1983,Costa Rica,1-1,South Korea,Friendly,San José › Costa Rica
Wed Aug 10 1983,Ecuador,2-2,Argentina,Copa América,Quito › Ecuador
Wed Aug 10 1983,Norway,0-0,Romania,Friendly,Oslo › Norway
Thu Aug 11 1983,Peru,1-1,Uruguay,Friendly,Lima › Peru
Thu Aug 11 1983,Vanuatu,1-6,Tahiti,Friendly,Port Vila › Vanuatu
Fri Aug 12 1983,Mauritania,0-4,Togo,Friendly,Nouakchott › Mauritania
Sun Aug 14 1983,Bolivia,0-1,Colombia,Copa América,La Paz › Bolivia
Sun Aug 14 1983,Cameroon,5-0,Sudan,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Aug 14 1983,Egypt,1-0,Tunisia,African Cup of Nations qualification,Cairo › Egypt
Sun Aug 14 1983,Madagascar,0-1,Malawi,African Cup of Nations qualification,Antananarivo › Madagascar
Sun Aug 14 1983,Nigeria,0-0,Morocco,African Cup of Nations qualification,Benin City › Nigeria
Sun Aug 14 1983,Vanuatu,1-1,Tahiti,Friendly,Port Vila › Vanuatu
Tue Aug 16 1983,Fiji,2-0,New Zealand,Friendly,Suva › Fiji
Wed Aug 17 1983,Chile,3-2,Paraguay,Friendly,Antofagasta › Chile
Wed Aug 17 1983,Ecuador,0-1,Brazil,Copa América,Quito › Ecuador
Wed Aug 17 1983,Iceland,0-4,Sweden,Friendly,Reykjavík › Iceland
Wed Aug 17 1983,Peru,1-0,Colombia,Copa América,Lima › Peru
Thu Aug 18 1983,Fiji,0-1,New Zealand,Friendly,Nadi › Fiji
Sat Aug 20 1983,Greece,3-2,Libya,Friendly,Athens › Greece
Sat Aug 20 1983,Niue,0-14,Tahiti,South Pacific Games,Apia › Western Samoa
Sat Aug 20 1983,Tonga,0-3,Wallis Islands and Futuna,South Pacific Games,Apia › Western Samoa
Sat Aug 20 1983,Samoa,3-1,American Samoa,South Pacific Games,Apia › Western Samoa
Sun Aug 21 1983,Bolivia,1-1,Peru,Copa América,La Paz › Bolivia
Mon Aug 22 1983,American Samoa,3-0,Wallis Islands and Futuna,South Pacific Games,Apia › Western Samoa
Mon Aug 22 1983,Niue,0-19,Papua New Guinea,South Pacific Games,Apia › Western Samoa
Mon Aug 22 1983,Samoa,3-3,Tonga,South Pacific Games,Apia › Western Samoa
Mon Aug 22 1983,Fiji,10-0,Solomon Islands,South Pacific Games,Apia › Western Samoa
Wed Aug 24 1983,American Samoa,2-3,Tonga,South Pacific Games,Apia › Western Samoa
Wed Aug 24 1983,Argentina,1-0,Brazil,Copa América,Buenos Aires › Argentina
Wed Aug 24 1983,Chile,4-2,Bolivia,Friendly,Arica › Chile
Wed Aug 24 1983,Romania,1-0,German DR,Friendly,Bucharest › Romania
Wed Aug 24 1983,Samoa,1-2,Wallis Islands and Futuna,South Pacific Games,Apia › Western Samoa
Wed Aug 24 1983,Turkey,0-0,Libya,Friendly,Istanbul › Turkey
Wed Aug 24 1983,Papua New Guinea,1-2,Tahiti,South Pacific Games,Apia › Western Samoa
Thu Aug 25 1983,Algeria,3-0,Ivory Coast,Friendly,Algiers › Algeria
Thu Aug 25 1983,Uruguay,0-0,Paraguay,Friendly,Montevideo › Uruguay
Fri Aug 26 1983,Fiji,6-0,Vanuatu,South Pacific Games,Apia › Western Samoa
Sun Aug 28 1983,Algeria,2-0,Senegal,African Cup of Nations qualification,Algiers › Algeria
Sun Aug 28 1983,Colombia,2-2,Peru,Copa América,Bogotá › Colombia
Sun Aug 28 1983,Malawi,1-1,Madagascar,African Cup of Nations qualification,Blantyre › Malawi
Sun Aug 28 1983,Morocco,0-0,Nigeria,African Cup of Nations qualification,Rabat › Morocco
Sun Aug 28 1983,Sudan,2-0,Cameroon,African Cup of Nations qualification,Khartoum › Sudan
Sun Aug 28 1983,Togo,3-0,Ethiopia,African Cup of Nations qualification,Lomé › Togo
Sun Aug 28 1983,Tunisia,0-0,Egypt,African Cup of Nations qualification,Tunis › Tunisia
Mon Aug 29 1983,Libya,3-1,Zimbabwe,Friendly,Tripoli › Libya
Wed Aug 31 1983,Colombia,2-2,Bolivia,Copa América,Bogotá › Colombia
Wed Aug 31 1983,Greece,2-3,Bulgaria,Friendly,Athens › Greece
Thu Sep 1 1983,Brazil,5-0,Ecuador,Copa América,Goiânia › Brazil
Thu Sep 1 1983,Uruguay,2-1,Chile,Copa América,Montevideo › Uruguay
Sat Sep 3 1983,Malaysia,0-0,Singapore,Friendly,Kuala Lumpur › Malaysia
Sun Sep 4 1983,Peru,2-1,Bolivia,Copa América,Lima › Peru
Sun Sep 4 1983,Uruguay,3-0,Venezuela,Copa América,Montevideo › Uruguay
Wed Sep 7 1983,Argentina,2-2,Ecuador,Copa América,Buenos Aires › Argentina
Wed Sep 7 1983,Denmark,3-1,France,Friendly,Copenhagen › Denmark
Wed Sep 7 1983,Finland,0-3,Sweden,Nordic Championship,Helsinki › Finland
Wed Sep 7 1983,Hungary,1-1,Germany,Friendly,Budapest › Hungary
Wed Sep 7 1983,Netherlands,3-0,Iceland,UEFA Euro qualification,Groningen › Netherlands
Wed Sep 7 1983,Norway,1-2,Bulgaria,UEFA Euro qualification,Oslo › Norway
Wed Sep 7 1983,Poland,2-2,Romania,Friendly,Cracow › Poland
Wed Sep 7 1983,Switzerland,0-0,Czechoslovakia,Friendly,Neuchâtel › Switzerland
Thu Sep 8 1983,Chile,5-0,Venezuela,Copa América,Santiago › Chile
Sat Sep 10 1983,Singapore,0-1,Malaysia,Friendly,Kallang › Singapore
Sun Sep 11 1983,Chile,2-0,Uruguay,Copa América,Santiago › Chile
