Date,Team 1,Score,Team 2,Tournament,City
Fri Nov 14 1969,Dominica,1-3,Saint Lucia,Windward Islands Tournament,Kingstown › Saint Vincent and the Grenadines
Sat Nov 15 1969,Saint Vincent and the Grenadines,0-0,Grenada,Windward Islands Tournament,Kingstown › Saint Vincent and the Grenadines
Sun Nov 16 1969,Romania,1-1,Greece,FIFA World Cup qualification,Bucharest › Romania
Sun Nov 16 1969,Turkey,1-3,Russia,FIFA World Cup qualification,Istanbul › Turkey
Tue Nov 18 1969,Iraq,1-1,Poland,Friendly,Baghdad › Iraq
Wed Nov 19 1969,South Korea,2-0,Laos,King's Cup,Bangkok › Thailand
Wed Nov 19 1969,Thailand,2-2,Malaysia,King's Cup,Bangkok › Thailand
Thu Nov 20 1969,Vietnam Republic,3-1,Western Australia,King's Cup,Bangkok › Thailand
Fri Nov 21 1969,South Korea,2-0,Malaysia,King's Cup,Bangkok › Thailand
Fri Nov 21 1969,Thailand,3-4,Laos,King's Cup,Bangkok › Thailand
Sat Nov 22 1969,DR Congo,10-1,Zambia,Friendly,Kinshasa › DR Congo
Sat Nov 22 1969,Indonesia,3-1,Vietnam Republic,King's Cup,Bangkok › Thailand
Sat Nov 22 1969,Italy,3-0,German DR,FIFA World Cup qualification,Naples › Italy
Sat Nov 22 1969,Singapore,1-3,Western Australia,King's Cup,Bangkok › Thailand
Sun Nov 23 1969,Laos,1-1,Malaysia,King's Cup,Bangkok › Thailand
Sun Nov 23 1969,Thailand,0-0,South Korea,King's Cup,Bangkok › Thailand
Sun Nov 23 1969,Zimbabwe,1-1,Australia,FIFA World Cup qualification,Maputo › Mozambique
Mon Nov 24 1969,Indonesia,3-1,Western Australia,King's Cup,Bangkok › Thailand
Mon Nov 24 1969,Singapore,1-1,Vietnam Republic,King's Cup,Bangkok › Thailand
Wed Nov 26 1969,Indonesia,3-0,Laos,King's Cup,Bangkok › Thailand
Wed Nov 26 1969,South Korea,3-0,Vietnam Republic,King's Cup,Bangkok › Thailand
Thu Nov 27 1969,Australia,0-0,Zimbabwe,FIFA World Cup qualification,Maputo › Mozambique
Thu Nov 27 1969,Costa Rica,2-1,Curaçao,CONCACAF Championship,San José › Costa Rica
Thu Nov 27 1969,Jamaica,0-2,Mexico,CONCACAF Championship,San José › Costa Rica
Fri Nov 28 1969,Indonesia,0-1,South Korea,King's Cup,Bangkok › Thailand
Fri Nov 28 1969,Laos,0-7,Vietnam Republic,King's Cup,Bangkok › Thailand
Sat Nov 29 1969,Guatemala,6-1,Curaçao,CONCACAF Championship,San José › Costa Rica
Sun Nov 30 1969,Jamaica,2-3,Trinidad and Tobago,CONCACAF Championship,San José › Costa Rica
Mon Dec 1 1969,Malawi,2-2,Zimbabwe,Friendly,Blantyre › Malawi
Tue Dec 2 1969,Curaçao,3-1,Trinidad and Tobago,CONCACAF Championship,San José › Costa Rica
Wed Dec 3 1969,Czechoslovakia,4-1,Hungary,FIFA World Cup qualification,Marseille › France
Thu Dec 4 1969,Costa Rica,5-0,Trinidad and Tobago,CONCACAF Championship,San José › Costa Rica
Thu Dec 4 1969,Israel,1-0,Australia,FIFA World Cup qualification,Ramat-Gan › Israel
Thu Dec 4 1969,Mexico,2-2,Curaçao,CONCACAF Championship,San José › Costa Rica
Fri Dec 5 1969,Algeria,1-3,North Korea,Friendly,Algiers › Algeria
Sat Dec 6 1969,Jamaica,1-2,Curaçao,CONCACAF Championship,San José › Costa Rica
Sun Dec 7 1969,Costa Rica,1-1,Guatemala,CONCACAF Championship,San José › Costa Rica
Sun Dec 7 1969,Luxembourg,1-3,Bulgaria,FIFA World Cup qualification,Luxembourg › Luxembourg
Mon Dec 8 1969,Iraq,1-1,German DR,Friendly,Baghdad › Iraq
Wed Dec 10 1969,England,1-0,Portugal,Friendly,London › England
Sun Dec 14 1969,Australia,1-1,Israel,FIFA World Cup qualification,Sydney › Australia
Sun Dec 14 1969,DR Congo,5-0,Nigeria,Friendly,Kinshasa › DR Congo
Fri Dec 19 1969,Egypt,1-3,German DR,Friendly,Cairo › Egypt
Sun Dec 28 1969,Morocco,3-0,Bulgaria,Friendly,Casablanca › Morocco
