Date,Team 1,Score,Team 2,Tournament,City
Tue Apr 29 1997,Slovakia,3-1,Iceland,Friendly,Trnava › Slovakia
Wed Apr 30 1997,Argentina,2-1,Ecuador,FIFA World Cup qualification,Buenos Aires › Argentina
Wed Apr 30 1997,Armenia,0-0,Northern Ireland,FIFA World Cup qualification,Yerevan › Armenia
Wed Apr 30 1997,Austria,2-0,Estonia,FIFA World Cup qualification,Vienna › Austria
Wed Apr 30 1997,Brazil,4-0,Mexico,Friendly,Miami › United States
Wed Apr 30 1997,Colombia,0-1,Peru,FIFA World Cup qualification,Barranquilla › Colombia
Wed Apr 30 1997,Denmark,4-0,Slovenia,FIFA World Cup qualification,Copenhagen › Denmark
Wed Apr 30 1997,England,2-0,Georgia,FIFA World Cup qualification,London › England
Wed Apr 30 1997,Germany,2-0,Ukraine,FIFA World Cup qualification,Bremen › Germany
Wed Apr 30 1997,Greece,0-1,Croatia,FIFA World Cup qualification,Salonica › Greece
Wed Apr 30 1997,Israel,2-0,Cyprus,FIFA World Cup qualification,Ramat-Gan › Israel
Wed Apr 30 1997,Italy,3-0,Poland,FIFA World Cup qualification,Naples › Italy
Wed Apr 30 1997,Latvia,2-0,Belarus,FIFA World Cup qualification,Riga › Latvia
Wed Apr 30 1997,Liechtenstein,0-2,Lithuania,FIFA World Cup qualification,Eschen › Liechtenstein
Wed Apr 30 1997,Malta,1-2,Faroe Islands,FIFA World Cup qualification,Attard › Malta
Wed Apr 30 1997,Norway,1-1,Finland,FIFA World Cup qualification,Oslo › Norway
Wed Apr 30 1997,Paraguay,3-1,Uruguay,FIFA World Cup qualification,Asunción › Paraguay
Wed Apr 30 1997,Romania,1-0,Republic of Ireland,FIFA World Cup qualification,Bucharest › Romania
Wed Apr 30 1997,Russia,3-0,Luxembourg,FIFA World Cup qualification,Moscow › Russia
Wed Apr 30 1997,San Marino,0-6,Netherlands,FIFA World Cup qualification,Serravalle › San Marino
Wed Apr 30 1997,Serbia,1-1,Spain,FIFA World Cup qualification,Belgrade › Yugoslavia
Wed Apr 30 1997,Sweden,2-1,Scotland,FIFA World Cup qualification,Gothenburg › Sweden
Wed Apr 30 1997,Switzerland,1-0,Hungary,FIFA World Cup qualification,Zürich › Switzerland
Wed Apr 30 1997,Syria,1-1,Libya,Friendly,Damascus › Syria
Wed Apr 30 1997,Turkey,1-3,Belgium,FIFA World Cup qualification,Istanbul › Turkey
Thu May 1 1997,Fiji,5-1,New Caledonia,Friendly,Suva › Fiji
Thu May 1 1997,Trinidad and Tobago,1-1,Jamaica,Friendly,Palo Seco › Trinidad and Tobago
Sun May 4 1997,Aruba,0-6,Jamaica,CFU Caribbean Cup qualification,Oranjestad › Aruba
Sun May 4 1997,El Salvador,2-1,Costa Rica,FIFA World Cup qualification,San Salvador › El Salvador
Sun May 4 1997,Martinique,7-0,Dominica,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun May 4 1997,Tajikistan,4-0,Vietnam,FIFA World Cup qualification,Dushanbe › Tajikistan
Sun May 4 1997,Turkmenistan,1-4,China PR,FIFA World Cup qualification,Ashgabat › Turkmenistan
Mon May 5 1997,Guernsey,2-1,Jersey,Friendly,St. Sampson › Guernsey
Wed May 7 1997,Ukraine,1-1,Armenia,FIFA World Cup qualification,Kyïv › Ukraine
Thu May 8 1997,Ivory Coast,4-1,Senegal,Friendly,Bouaké › Ivory Coast
Thu May 8 1997,Kuwait,2-0,Lebanon,FIFA World Cup qualification,Kuwait City › Kuwait
Fri May 9 1997,Yemen,0-1,Uzbekistan,FIFA World Cup qualification,Sana'a › Yemen
Sun May 11 1997,Costa Rica,3-1,Jamaica,FIFA World Cup qualification,San José › Costa Rica
Sun May 11 1997,Kazakhstan,3-0,Pakistan,FIFA World Cup qualification,Almaty › Kazakhstan
Sun May 11 1997,Tajikistan,0-1,China PR,FIFA World Cup qualification,Dushanbe › Tajikistan
Sun May 11 1997,Turkmenistan,2-1,Vietnam,FIFA World Cup qualification,Ashgabat › Turkmenistan
Fri May 16 1997,Yemen,7-0,Cambodia,FIFA World Cup qualification,Sana'a › Yemen
Sun May 18 1997,Estonia,1-3,Latvia,FIFA World Cup qualification,Tallinn › Estonia
Sun May 18 1997,Jamaica,1-0,El Salvador,FIFA World Cup qualification,Kingston › Jamaica
Wed May 21 1997,Republic of Ireland,5-0,Liechtenstein,FIFA World Cup qualification,Dublin › Republic of Ireland
Wed May 21 1997,Japan,1-1,South Korea,Friendly,Tokyo › Japan
Wed May 21 1997,Thailand,0-0,Northern Ireland,Friendly,Bangkok › Thailand
Thu May 22 1997,Sweden,2-2,Poland,Friendly,Solna › Sweden
Fri May 23 1997,Pakistan,2-6,Iraq,FIFA World Cup qualification,Lahore › Pakistan
Sat May 24 1997,England,2-1,South Africa,Friendly,Manchester › England
Sat May 24 1997,Singapore,1-2,Lebanon,FIFA World Cup qualification,Singapore › Singapore
Sun May 25 1997,Turkmenistan,1-2,Tajikistan,FIFA World Cup qualification,Ashgabat › Turkmenistan
Sun May 25 1997,Uzbekistan,6-0,Cambodia,FIFA World Cup qualification,Tashkent › Uzbekistan
Sun May 25 1997,Vietnam,1-3,China PR,FIFA World Cup qualification,Ho Chi Minh City › Vietnam
Tue May 27 1997,Kuwait,2-1,Zambia,Friendly,Kuwait City › Kuwait
Tue May 27 1997,Scotland,0-1,Wales,Friendly,Kilmarnock › Scotland
Wed May 28 1997,El Salvador,0-2,Ecuador,Friendly,San Salvador › El Salvador
Wed May 28 1997,South Korea,4-0,Hong Kong,FIFA World Cup qualification,Daejeon › South Korea
Fri May 30 1997,Norway,4-2,Brazil,Friendly,Oslo › Norway
Sat May 31 1997,Burkina Faso,2-0,Mali,Friendly,Bobo Dioulasso › Burkina Faso
Sat May 31 1997,Morocco,4-0,Ethiopia,African Cup of Nations qualification,Rabat › Morocco
Sat May 31 1997,Papua New Guinea,1-0,New Zealand,FIFA World Cup qualification,Port Moresby › Papua New Guinea
Sat May 31 1997,Poland,0-2,England,FIFA World Cup qualification,Chorzów › Poland
Sat May 31 1997,Tanzania,0-0,Namibia,COSAFA Cup,Mwanza › Tanzania
Sat May 31 1997,Tunisia,0-1,Algeria,Friendly,Tunis › Tunisia
Sun Jun 1 1997,Canada,1-0,Costa Rica,FIFA World Cup qualification,Edmonton › Canada
Sun Jun 1 1997,China PR,1-0,Turkmenistan,FIFA World Cup qualification,Beijing › China PR
Sun Jun 1 1997,Indonesia,1-1,Uzbekistan,FIFA World Cup qualification,Jakarta › Indonesia
Sun Jun 1 1997,South Korea,0-0,Thailand,FIFA World Cup qualification,Seoul › South Korea
Sun Jun 1 1997,Malta,2-3,Scotland,Friendly,Attard › Malta
Sun Jun 1 1997,Vietnam,0-4,Tajikistan,FIFA World Cup qualification,Ho Chi Minh City › Vietnam
Sun Jun 1 1997,Zambia,3-0,Cameroon,Friendly,Lusaka › Zambia
Mon Jun 2 1997,Maldives,0-17,Iran,FIFA World Cup qualification,Damascus › Syria
Tue Jun 3 1997,France,1-1,Brazil,Tournoi de France,Lyon › France
Wed Jun 4 1997,England,2-0,Italy,Tournoi de France,Nantes › France
Wed Jun 4 1997,Estonia,1-0,Azerbaijan,Friendly,Viljandi › Estonia
Wed Jun 4 1997,Kyrgyzstan,0-7,Iran,FIFA World Cup qualification,Damascus › Syria
Wed Jun 4 1997,South Africa,0-2,Netherlands,Friendly,Johannesburg › South Africa
Wed Jun 4 1997,Syria,12-0,Maldives,FIFA World Cup qualification,Damascus › Syria
Wed Jun 4 1997,Togo,0-0,Burkina Faso,Friendly,Lomé › Togo
Wed Jun 4 1997,United States,0-0,Paraguay,Friendly,St. Louis › United States
Thu Jun 5 1997,Kuwait,4-0,Singapore,FIFA World Cup qualification,Kuwait City › Kuwait
Thu Jun 5 1997,Senegal,0-0,Algeria,Friendly,Dakar › Senegal
Fri Jun 6 1997,Iraq,1-2,Kazakhstan,FIFA World Cup qualification,Baghdad › Iraq
Fri Jun 6 1997,Kyrgyzstan,3-0,Maldives,FIFA World Cup qualification,Damascus › Syria
Fri Jun 6 1997,Palestine,0-0,Jordan,Friendly,Jericho › Palestine
Fri Jun 6 1997,Syria,0-1,Iran,FIFA World Cup qualification,Damascus › Syria
Sat Jun 7 1997,Belgium,6-0,San Marino,FIFA World Cup qualification,Brussels › Belgium
Sat Jun 7 1997,Fiji,0-1,New Zealand,FIFA World Cup qualification,Ba › Fiji
Sat Jun 7 1997,France,0-1,England,Tournoi de France,Montpellier › France
Sat Jun 7 1997,Georgia,2-0,Moldova,FIFA World Cup qualification,Batumi › Georgia
Sat Jun 7 1997,North Macedonia,1-0,Iceland,FIFA World Cup qualification,Skopje › North Macedonia
Sat Jun 7 1997,Morocco,1-0,Ghana,FIFA World Cup qualification,Casablanca › Morocco
Sat Jun 7 1997,Nigeria,3-0,Kenya,FIFA World Cup qualification,Lagos › Nigeria
Sat Jun 7 1997,Portugal,2-0,Albania,FIFA World Cup qualification,Porto › Portugal
Sat Jun 7 1997,Ukraine,0-0,Germany,FIFA World Cup qualification,Kyïv › Ukraine
Sun Jun 8 1997,Angola,1-1,Cameroon,FIFA World Cup qualification,Luanda › Angola
Sun Jun 8 1997,Argentina,2-0,Peru,FIFA World Cup qualification,Buenos Aires › Argentina
Sun Jun 8 1997,Belarus,0-1,Scotland,FIFA World Cup qualification,Minsk › Belarus
Sun Jun 8 1997,Bulgaria,4-0,Luxembourg,FIFA World Cup qualification,Burgas › Bulgaria
Sun Jun 8 1997,China PR,0-0,Tajikistan,FIFA World Cup qualification,Beijing › China PR
Sun Jun 8 1997,Congo,1-0,DR Congo,FIFA World Cup qualification,Pointe-Noire › Congo
Sun Jun 8 1997,Denmark,2-0,Bosnia and Herzegovina,FIFA World Cup qualification,Copenhagen › Denmark
Sun Jun 8 1997,Ecuador,1-1,Chile,FIFA World Cup qualification,Quito › Ecuador
Sun Jun 8 1997,Egypt,0-0,Tunisia,FIFA World Cup qualification,Cairo › Egypt
Sun Jun 8 1997,El Salvador,0-1,Mexico,FIFA World Cup qualification,San Salvador › El Salvador
Sun Jun 8 1997,Estonia,2-3,Sweden,FIFA World Cup qualification,Tallinn › Estonia
Sun Jun 8 1997,Faroe Islands,2-1,Malta,FIFA World Cup qualification,Toftir › Faroe Islands
Sun Jun 8 1997,Finland,3-0,Azerbaijan,FIFA World Cup qualification,Helsinki › Finland
Sun Jun 8 1997,Guinea,3-1,Burkina Faso,FIFA World Cup qualification,Conakry › Guinea
Sun Jun 8 1997,Hungary,1-1,Norway,FIFA World Cup qualification,Budapest › Hungary
Sun Jun 8 1997,Italy,3-3,Brazil,Tournoi de France,Lyon › France
Sun Jun 8 1997,Japan,4-3,Croatia,Kirin Cup,Tokyo › Japan
Sun Jun 8 1997,Latvia,1-3,Austria,FIFA World Cup qualification,Riga › Latvia
Sun Jun 8 1997,Liberia,1-2,Namibia,FIFA World Cup qualification,Monrovia › Liberia
Sun Jun 8 1997,Russia,2-0,Israel,FIFA World Cup qualification,Moscow › Russia
Sun Jun 8 1997,Serbia,2-0,Slovakia,FIFA World Cup qualification,Belgrade › Yugoslavia
Sun Jun 8 1997,South Africa,3-0,Zambia,FIFA World Cup qualification,Johannesburg › South Africa
Sun Jun 8 1997,Spain,1-0,Czech Republic,FIFA World Cup qualification,Valladolid › Spain
Sun Jun 8 1997,Togo,2-1,Zimbabwe,FIFA World Cup qualification,Lomé › Togo
Sun Jun 8 1997,Uruguay,1-1,Colombia,FIFA World Cup qualification,Montevideo › Uruguay
Sun Jun 8 1997,Venezuela,1-1,Bolivia,FIFA World Cup qualification,Valera › Venezuela
Sun Jun 8 1997,Vietnam,0-4,Turkmenistan,FIFA World Cup qualification,Ho Chi Minh City › Vietnam
Mon Jun 9 1997,Iran,3-1,Kyrgyzstan,FIFA World Cup qualification,Teheran › Iran
Mon Jun 9 1997,Maldives,0-12,Syria,FIFA World Cup qualification,Teheran › Iran
Tue Jun 10 1997,England,0-1,Brazil,Tournoi de France,Paris › France
Wed Jun 11 1997,Argentina,0-0,Ecuador,Copa América,Cochabamba › Bolivia
Wed Jun 11 1997,Australia,13-0,Solomon Islands,FIFA World Cup qualification,Sydney › Australia
Wed Jun 11 1997,Chile,0-1,Paraguay,Copa América,Cochabamba › Bolivia
Wed Jun 11 1997,France,2-2,Italy,Tournoi de France,Paris › France
Wed Jun 11 1997,Iceland,0-0,Lithuania,FIFA World Cup qualification,Reykjavík › Iceland
Wed Jun 11 1997,Iran,9-0,Maldives,FIFA World Cup qualification,Teheran › Iran
Wed Jun 11 1997,Kyrgyzstan,2-1,Syria,FIFA World Cup qualification,Teheran › Iran
Wed Jun 11 1997,New Zealand,7-0,Papua New Guinea,FIFA World Cup qualification,Auckland › New Zealand
Wed Jun 11 1997,Pakistan,0-7,Kazakhstan,FIFA World Cup qualification,Lahore › Pakistan
Thu Jun 12 1997,Bolivia,1-0,Venezuela,Copa América,La Paz › Bolivia
Thu Jun 12 1997,Croatia,1-1,Turkey,Kirin Cup,Sendai › Japan
Thu Jun 12 1997,Ghana,1-3,Serbia,Korea Cup,Seoul › South Korea
Thu Jun 12 1997,South Korea,3-1,Egypt,Korea Cup,Seoul › South Korea
Thu Jun 12 1997,Peru,1-0,Uruguay,Copa América,Sucre › Bolivia
Fri Jun 13 1997,Australia,5-0,Tahiti,FIFA World Cup qualification,Sydney › Australia
Fri Jun 13 1997,Brazil,5-0,Costa Rica,Copa América,Santa Cruz › Bolivia
Fri Jun 13 1997,Iran,2-2,Syria,FIFA World Cup qualification,Teheran › Iran
Fri Jun 13 1997,Maldives,0-6,Kyrgyzstan,FIFA World Cup qualification,Teheran › Iran
Fri Jun 13 1997,Mexico,2-1,Colombia,Copa América,Santa Cruz › Bolivia
Fri Jun 13 1997,Yemen,1-1,Indonesia,FIFA World Cup qualification,Sana'a › Yemen
Sat Jun 14 1997,Argentina,2-0,Chile,Copa América,Cochabamba › Bolivia
Sat Jun 14 1997,Egypt,0-0,Serbia,Korea Cup,Suwon › South Korea
Sat Jun 14 1997,South Korea,3-0,Ghana,Korea Cup,Suwon › South Korea
Sat Jun 14 1997,Paraguay,0-2,Ecuador,Copa América,Cochabamba › Bolivia
Sat Jun 14 1997,Poland,4-1,Georgia,FIFA World Cup qualification,Katowice › Poland
Sun Jun 15 1997,Bolivia,2-0,Peru,Copa América,La Paz › Bolivia
Sun Jun 15 1997,Fiji,3-1,Papua New Guinea,FIFA World Cup qualification,Suva › Fiji
Sun Jun 15 1997,Japan,1-0,Turkey,Kirin Cup,Osaka › Japan
Sun Jun 15 1997,Mozambique,3-0,Tanzania,COSAFA Cup,Maputo › Mozambique
Sun Jun 15 1997,Solomon Islands,4-1,Tahiti,FIFA World Cup qualification,Sydney › Australia
Sun Jun 15 1997,Uruguay,2-0,Venezuela,Copa América,Sucre › Bolivia
Mon Jun 16 1997,Brazil,3-2,Mexico,Copa América,Santa Cruz › Bolivia
Mon Jun 16 1997,Colombia,4-1,Costa Rica,Copa América,Santa Cruz › Bolivia
Mon Jun 16 1997,Egypt,2-0,Ghana,Korea Cup,Seoul › South Korea
Mon Jun 16 1997,South Korea,1-1,Serbia,Korea Cup,Seoul › South Korea
Tue Jun 17 1997,Argentina,1-1,Paraguay,Copa América,Cochabamba › Bolivia
Tue Jun 17 1997,Australia,6-2,Solomon Islands,FIFA World Cup qualification,Sydney › Australia
Tue Jun 17 1997,Chile,1-2,Ecuador,Copa América,Cochabamba › Bolivia
Tue Jun 17 1997,United States,2-1,Israel,Friendly,Jacksonville › United States
Wed Jun 18 1997,Bolivia,1-0,Uruguay,Copa América,La Paz › Bolivia
Wed Jun 18 1997,New Zealand,5-0,Fiji,FIFA World Cup qualification,Auckland › New Zealand
Wed Jun 18 1997,Peru,2-0,Venezuela,Copa América,Sucre › Bolivia
Thu Jun 19 1997,Australia,2-0,Tahiti,FIFA World Cup qualification,Sydney › Australia
Thu Jun 19 1997,Brazil,2-0,Colombia,Copa América,Santa Cruz › Bolivia
Thu Jun 19 1997,Mexico,1-1,Costa Rica,Copa América,Santa Cruz › Bolivia
Fri Jun 20 1997,Iraq,6-1,Pakistan,FIFA World Cup qualification,Baghdad › Iraq
Fri Jun 20 1997,Uzbekistan,3-0,Indonesia,FIFA World Cup qualification,Tashkent › Uzbekistan
Sat Jun 21 1997,Antigua and Barbuda,1-1,Saint Lucia,Friendly,St. John's › Antigua and Barbuda
Sat Jun 21 1997,Bolivia,2-1,Colombia,Copa América,La Paz › Bolivia
Sat Jun 21 1997,Morocco,1-0,Egypt,African Cup of Nations qualification,Rabat › Morocco
Sat Jun 21 1997,Papua New Guinea,0-1,Fiji,FIFA World Cup qualification,Port Moresby › Papua New Guinea
Sat Jun 21 1997,Peru,2-1,Argentina,Copa América,Sucre › Bolivia
Sat Jun 21 1997,Tahiti,1-1,Solomon Islands,FIFA World Cup qualification,Sydney › Australia
Sun Jun 22 1997,Angola,1-0,Ghana,African Cup of Nations qualification,Luanda › Angola
Sun Jun 22 1997,Antigua and Barbuda,1-0,Saint Lucia,Friendly,St. John's › Antigua and Barbuda
Sun Jun 22 1997,Brazil,2-0,Paraguay,Copa América,Santa Cruz › Bolivia
Sun Jun 22 1997,Cameroon,2-2,Gabon,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Jun 22 1997,China PR,4-0,Vietnam,FIFA World Cup qualification,Beijing › China PR
Sun Jun 22 1997,Ecuador,1-1,Mexico,Copa América,Cochabamba › Bolivia
Sun Jun 22 1997,Estonia,4-1,Andorra,Friendly,Kuressaare › Estonia
Sun Jun 22 1997,Ivory Coast,2-1,Algeria,African Cup of Nations qualification,Bouaké › Ivory Coast
Sun Jun 22 1997,Japan,10-0,Macau,FIFA World Cup qualification,Tokyo › Japan
Sun Jun 22 1997,Lebanon,1-3,Kuwait,FIFA World Cup qualification,Beirut › Lebanon
Sun Jun 22 1997,Liberia,2-1,DR Congo,African Cup of Nations qualification,Monrovia › Liberia
Sun Jun 22 1997,Mali,3-1,Benin,African Cup of Nations qualification,Bamako › Mali
Sun Jun 22 1997,Mozambique,2-2,Zambia,African Cup of Nations qualification,Maputo › Mozambique
Sun Jun 22 1997,Nepal,0-6,Oman,FIFA World Cup qualification,Tokyo › Japan
Sun Jun 22 1997,Senegal,3-0,Ethiopia,African Cup of Nations qualification,Dakar › Senegal
Sun Jun 22 1997,Tajikistan,5-0,Turkmenistan,FIFA World Cup qualification,Dushanbe › Tajikistan
Sun Jun 22 1997,Tanzania,1-0,Togo,African Cup of Nations qualification,Arusha › Tanzania
Wed Jun 25 1997,Bolivia,3-1,Mexico,Copa América,La Paz › Bolivia
Wed Jun 25 1997,Japan,3-0,Nepal,FIFA World Cup qualification,Tokyo › Japan
Wed Jun 25 1997,Latvia,4-1,Andorra,Friendly,Riga › Latvia
Wed Jun 25 1997,Macau,0-2,Oman,FIFA World Cup qualification,Tokyo › Japan
Thu Jun 26 1997,Brazil,7-0,Peru,Copa América,Santa Cruz › Bolivia
Sat Jun 28 1997,DR Congo,0-0,Uganda,Friendly,Kinshasa › DR Congo
Sat Jun 28 1997,Japan,1-1,Oman,FIFA World Cup qualification,Tokyo › Japan
Sat Jun 28 1997,Macau,2-1,Nepal,FIFA World Cup qualification,Tokyo › Japan
Sat Jun 28 1997,Mexico,1-0,Peru,Copa América,Oruro › Bolivia
Sat Jun 28 1997,Namibia,4-1,Malawi,COSAFA Cup,Windhoek › Namibia
Sat Jun 28 1997,New Zealand,0-3,Australia,FIFA World Cup qualification,Auckland › New Zealand
Sun Jun 29 1997,Bolivia,1-3,Brazil,Copa América,La Paz › Bolivia
Sun Jun 29 1997,Cambodia,1-4,Uzbekistan,FIFA World Cup qualification,Phnom Penh › Cambodia
Sun Jun 29 1997,El Salvador,1-1,United States,FIFA World Cup qualification,San Salvador › El Salvador
Sun Jun 29 1997,Jamaica,3-0,Cuba,Friendly,Kingston › Jamaica
Sun Jun 29 1997,Kazakhstan,3-1,Iraq,FIFA World Cup qualification,Almaty › Kazakhstan
Sun Jun 29 1997,Jersey,4-1,Frøya,Island Games,St. Clement › Jersey
Sun Jun 29 1997,Gibraltar,1-2,Guernsey,Island Games,Grouville › Jersey
Sun Jun 29 1997,Ynys Môn,8-0,Hitra,Island Games,St. Peter › Jersey
Sun Jun 29 1997,Shetland,0-0,Isle of Wight,Island Games,St. Peter › Jersey
Mon Jun 30 1997,Jersey,2-1,Greenland,Island Games,St. Peter › Jersey
Mon Jun 30 1997,Frøya,1-2,Guernsey,Island Games,St. Peter › Jersey
Tue Jul 1 1997,Ynys Môn,4-0,Shetland,Island Games,St. Clement › Jersey
Tue Jul 1 1997,Hitra,0-4,Isle of Wight,Island Games,Grouville › Jersey
Tue Jul 1 1997,Guernsey,0-0,Greenland,Island Games,St. Helier › Jersey
Tue Jul 1 1997,Frøya,0-4,Gibraltar,Island Games,St. Lawrence › Jersey
Wed Jul 2 1997,Barbados,1-1,Trinidad and Tobago,Friendly,Bridgetown › Barbados
Wed Jul 2 1997,Gibraltar,5-1,Greenland,Island Games,St. Lawrence › Jersey
Wed Jul 2 1997,Jersey,4-0,Guernsey,Island Games,St. Helier › Jersey
Thu Jul 3 1997,Frøya,2-1,Greenland,Island Games,Grouville › Jersey
Thu Jul 3 1997,Jersey,3-2,Gibraltar,Island Games,St. Helier › Jersey
Thu Jul 3 1997,Ynys Môn,0-0,Isle of Wight,Island Games,St. Peter › Jersey
Thu Jul 3 1997,Shetland,2-1,Hitra,Island Games,St. Lawrence › Jersey
Thu Jul 3 1997,Frøya,4-1,Hitra,Island Games,Grouville › Jersey
Thu Jul 3 1997,Shetland,2-1,Gibraltar,Island Games,St. Lawrence › Jersey
Thu Jul 3 1997,Isle of Wight,3-1,Guernsey,Island Games,St. Peter › Jersey
Thu Jul 3 1997,Jersey,2-1,Ynys Môn,Island Games,St. Helier › Jersey
Fri Jul 4 1997,Jamaica,1-1,Grenada,CFU Caribbean Cup,St. John's › Antigua and Barbuda
Fri Jul 4 1997,Martinique,2-1,Trinidad and Tobago,CFU Caribbean Cup,Basseterre › Saint Kitts and Nevis
Sat Jul 5 1997,Chile,4-1,Colombia,FIFA World Cup qualification,Santiago › Chile
Sat Jul 5 1997,Tanzania,2-2,Zambia,COSAFA Cup,Arusha › Tanzania
Sat Jul 5 1997,Tunisia,1-0,Mali,Friendly,Tunis › Tunisia
Sun Jul 6 1997,Antigua and Barbuda,1-3,Grenada,CFU Caribbean Cup,St. John's › Antigua and Barbuda
Sun Jul 6 1997,Australia,2-0,New Zealand,FIFA World Cup qualification,Sydney › Australia
Sun Jul 6 1997,Malawi,0-0,Botswana,Friendly,Lilongwe › Malawi
Sun Jul 6 1997,Paraguay,1-2,Argentina,FIFA World Cup qualification,Asunción › Paraguay
Sun Jul 6 1997,Peru,2-1,Bolivia,FIFA World Cup qualification,Lima › Peru
Sun Jul 6 1997,Saint Kitts and Nevis,2-0,Martinique,CFU Caribbean Cup,Basseterre › Saint Kitts and Nevis
Sun Jul 6 1997,Venezuela,1-1,Ecuador,FIFA World Cup qualification,Maracaibo › Venezuela
Tue Jul 8 1997,Antigua and Barbuda,0-2,Jamaica,CFU Caribbean Cup,St. John's › Antigua and Barbuda
Tue Jul 8 1997,Saint Kitts and Nevis,0-3,Trinidad and Tobago,CFU Caribbean Cup,Basseterre › Saint Kitts and Nevis
Wed Jul 9 1997,Lithuania,2-1,Estonia,Baltic Cup,Vilnius › Lithuania
Thu Jul 10 1997,Estonia,1-2,Latvia,Baltic Cup,Vilnius › Lithuania
Thu Jul 10 1997,Saint Kitts and Nevis,2-1,Grenada,CFU Caribbean Cup,Basseterre › Saint Kitts and Nevis
Thu Jul 10 1997,Trinidad and Tobago,1-1,Jamaica,CFU Caribbean Cup,St. John's › Antigua and Barbuda
Fri Jul 11 1997,Lithuania,1-0,Latvia,Baltic Cup,Vilnius › Lithuania
Sun Jul 13 1997,Benin,0-0,Ivory Coast,African Cup of Nations qualification,Cotonou › Benin
Sun Jul 13 1997,DR Congo,1-1,Tanzania,African Cup of Nations qualification,Kinshasa › DR Congo
Sun Jul 13 1997,Egypt,2-0,Senegal,African Cup of Nations qualification,Cairo › Egypt
Sun Jul 13 1997,Ethiopia,0-1,Morocco,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Jul 13 1997,Gabon,1-0,Kenya,African Cup of Nations qualification,Libreville › Gabon
Sun Jul 13 1997,Ghana,2-1,Zimbabwe,African Cup of Nations qualification,Accra › Ghana
Sun Jul 13 1997,Jamaica,4-1,Grenada,CFU Caribbean Cup,St. John's › Antigua and Barbuda
Sun Jul 13 1997,Mauritius,1-3,Mozambique,African Cup of Nations qualification,Port Louis › Mauritius
Sun Jul 13 1997,Togo,4-0,Liberia,African Cup of Nations qualification,Lomé › Togo
Sun Jul 13 1997,Trinidad and Tobago,4-0,Saint Kitts and Nevis,CFU Caribbean Cup,St. John's › Antigua and Barbuda
Sun Jul 13 1997,Tunisia,1-0,Guinea,African Cup of Nations qualification,Tunis › Tunisia
Sun Jul 20 1997,Argentina,2-0,Venezuela,FIFA World Cup qualification,Buenos Aires › Argentina
Sun Jul 20 1997,Bolivia,1-0,Uruguay,FIFA World Cup qualification,La Paz › Bolivia
Sun Jul 20 1997,Chile,2-1,Paraguay,FIFA World Cup qualification,Santiago › Chile
Sun Jul 20 1997,Colombia,1-0,Ecuador,FIFA World Cup qualification,Barranquilla › Colombia
Sun Jul 20 1997,Iceland,0-1,Norway,Friendly,Reykjavík › Iceland
Sun Jul 20 1997,Mozambique,1-1,Namibia,COSAFA Cup,Maputo › Mozambique
Sun Jul 27 1997,Algeria,2-0,Benin,African Cup of Nations qualification,Algiers › Algeria
Sun Jul 27 1997,Angola,2-1,Zimbabwe,African Cup of Nations qualification,Luanda › Angola
Sun Jul 27 1997,Cameroon,1-1,Kenya,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Jul 27 1997,DR Congo,1-0,Togo,African Cup of Nations qualification,Kinshasa › DR Congo
Sun Jul 27 1997,Egypt,8-1,Ethiopia,African Cup of Nations qualification,Alexandria › Egypt
Sun Jul 27 1997,Gabon,1-1,Namibia,African Cup of Nations qualification,Libreville › Gabon
Sun Jul 27 1997,Iceland,1-0,Faroe Islands,Friendly,Höfn › Iceland
Sun Jul 27 1997,Ivory Coast,4-2,Mali,African Cup of Nations qualification,Bouaké › Ivory Coast
Sun Jul 27 1997,Liberia,1-0,Tanzania,African Cup of Nations qualification,Monrovia › Liberia
Sun Jul 27 1997,Morocco,3-0,Senegal,African Cup of Nations qualification,Rabat › Morocco
Sun Jul 27 1997,Mozambique,2-1,Malawi,African Cup of Nations qualification,Maputo › Mozambique
Sun Jul 27 1997,Zambia,1-0,Mauritius,African Cup of Nations qualification,Chililabombwe › Zambia
Sat Aug 2 1997,Zambia,2-1,Mozambique,COSAFA Cup,Lusaka › Zambia
Tue Aug 5 1997,Belarus,2-3,Israel,Friendly,Minsk › Belarus
Wed Aug 6 1997,Estonia,0-2,Faroe Islands,Friendly,Tartu › Estonia
Wed Aug 6 1997,Hungary,3-0,Malta,Friendly,Siófok › Hungary
Wed Aug 6 1997,Jamaica,1-0,Colombia,Friendly,Kingston › Jamaica
Wed Aug 6 1997,Slovakia,1-0,Switzerland,Friendly,Bratislava › Slovakia
Wed Aug 6 1997,Sweden,1-0,Lithuania,Friendly,Malmö › Sweden
Thu Aug 7 1997,Cameroon,0-1,Nigeria,Friendly,Tunis › Tunisia
Thu Aug 7 1997,Tunisia,3-1,Zambia,Friendly,Tunis › Tunisia
Thu Aug 7 1997,United States,0-1,Ecuador,Friendly,Baltimore › United States
Sat Aug 9 1997,Cameroon,3-3,Zambia,Friendly,Tunis › Tunisia
Sat Aug 9 1997,Malawi,2-2,Tanzania,COSAFA Cup,Lilongwe › Malawi
