Date,Team 1,Score,Team 2,Tournament,City
Wed Sep 5 1990,Hungary,4-1,Turkey,Friendly,Budapest › Hungary
Wed Sep 5 1990,Iceland,1-2,France,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 5 1990,Sweden,0-1,Denmark,Friendly,Västerås › Sweden
Thu Sep 6 1990,South Korea,1-0,Australia,Friendly,Seoul › South Korea
Sat Sep 8 1990,Malaysia,0-1,Yemen,Friendly,Kuala Lumpur › Malaysia
Sun Sep 9 1990,South Korea,1-0,Australia,Friendly,Seoul › South Korea
Tue Sep 11 1990,Denmark,1-0,Wales,Friendly,Copenhagen › Denmark
Wed Sep 12 1990,Belgium,0-2,German DR,Friendly,Brussels › Belgium
Wed Sep 12 1990,England,1-0,Hungary,Friendly,London › England
Wed Sep 12 1990,Faroe Islands,1-0,Austria,UEFA Euro qualification,Landskrona › Sweden
Wed Sep 12 1990,Finland,0-0,Portugal,UEFA Euro qualification,Helsinki › Finland
Wed Sep 12 1990,Republic of Ireland,1-0,Morocco,Friendly,Dublin › Republic of Ireland
Wed Sep 12 1990,Northern Ireland,0-2,Yugoslavia,UEFA Euro qualification,Belfast › Northern Ireland
Wed Sep 12 1990,Russia,2-0,Norway,UEFA Euro qualification,Moscow › Soviet Union
Wed Sep 12 1990,Scotland,2-1,Romania,UEFA Euro qualification,Glasgow › Scotland
Wed Sep 12 1990,Spain,3-0,Brazil,Friendly,Gijón › Spain
Wed Sep 12 1990,Switzerland,2-0,Bulgaria,UEFA Euro qualification,Geneva › Switzerland
Thu Sep 13 1990,Singapore,3-0,Malaysia,Friendly,Singapore › Singapore
Sat Sep 15 1990,United States,3-0,Trinidad and Tobago,Friendly,High Point › United States
Wed Sep 26 1990,Czechoslovakia,1-0,Iceland,UEFA Euro qualification,Košice › Czechoslovakia
Wed Sep 26 1990,Italy,1-0,Netherlands,Friendly,Palermo › Italy
Wed Sep 26 1990,Romania,2-1,Poland,Friendly,Bucharest › Romania
Wed Sep 26 1990,Sweden,2-0,Bulgaria,Friendly,Solna › Sweden
Sun Sep 30 1990,Aruba,1-3,Curaçao,Friendly,Oranjestad › Aruba
Sun Sep 30 1990,Benin,0-1,Nigeria,African Cup of Nations qualification,Cotonou › Benin
Sun Sep 30 1990,Botswana,0-0,Cameroon,Friendly,Gaborone › Botswana
Sun Sep 30 1990,Niger,0-1,Ivory Coast,African Cup of Nations qualification,Niamey › Niger
Sun Sep 30 1990,Togo,0-1,Ghana,African Cup of Nations qualification,Lomé › Togo
Wed Oct 10 1990,Denmark,4-1,Faroe Islands,UEFA Euro qualification,Copenhagen › Denmark
Wed Oct 10 1990,Greece,6-1,Egypt,Friendly,Athens › Greece
Wed Oct 10 1990,Norway,0-0,Hungary,UEFA Euro qualification,Bergen › Norway
Wed Oct 10 1990,Poland,2-3,United States,Friendly,Warsaw › Poland
Wed Oct 10 1990,Spain,2-1,Iceland,UEFA Euro qualification,Seville › Spain
Wed Oct 10 1990,Sweden,1-3,Germany,Friendly,Solna › Sweden
Thu Oct 11 1990,North Korea,2-1,South Korea,Friendly,P'yongyang › North Korea
Sat Oct 13 1990,France,2-1,Czechoslovakia,UEFA Euro qualification,Paris › France
Sun Oct 14 1990,Benin,1-1,Togo,African Cup of Nations qualification,Cotonou › Benin
Wed Oct 17 1990,Croatia,2-1,United States,Friendly,Zagreb › Croatia
Wed Oct 17 1990,England,2-0,Poland,UEFA Euro qualification,London › England
Wed Oct 17 1990,Hungary,1-1,Italy,UEFA Euro qualification,Budapest › Hungary
Wed Oct 17 1990,Republic of Ireland,5-0,Turkey,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 17 1990,Northern Ireland,1-1,Denmark,UEFA Euro qualification,Belfast › Northern Ireland
Wed Oct 17 1990,Portugal,1-0,Netherlands,UEFA Euro qualification,Porto › Portugal
Wed Oct 17 1990,Romania,0-3,Bulgaria,UEFA Euro qualification,Bucharest › Romania
Wed Oct 17 1990,Scotland,2-1,Switzerland,UEFA Euro qualification,Glasgow › Scotland
Wed Oct 17 1990,Wales,3-1,Belgium,UEFA Euro qualification,Cardiff › Wales
Tue Oct 23 1990,South Korea,1-0,North Korea,Friendly,Seoul › South Korea
Wed Oct 31 1990,Greece,4-0,Malta,UEFA Euro qualification,Athens › Greece
Wed Oct 31 1990,Hungary,4-2,Cyprus,UEFA Euro qualification,Budapest › Hungary
Wed Oct 31 1990,Luxembourg,2-3,Germany,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Oct 31 1990,Norway,6-1,Cameroon,Friendly,Oslo › Norway
Wed Oct 31 1990,Yugoslavia,4-1,Austria,UEFA Euro qualification,Belgrade › Yugoslavia
Thu Nov 1 1990,Fiji,0-0,Solomon Islands,Friendly,Port Vila › Vanuatu
Thu Nov 1 1990,Vanuatu,1-0,New Caledonia,Friendly,Port Vila › Vanuatu
Sat Nov 3 1990,Italy,0-0,Russia,UEFA Euro qualification,Rome › Italy
Sat Nov 3 1990,New Caledonia,2-1,Papua New Guinea,Friendly,Port Vila › Vanuatu
Sat Nov 3 1990,Vanuatu,1-1,Solomon Islands,Friendly,Port Vila › Vanuatu
Mon Nov 5 1990,New Caledonia,0-0,Fiji,Friendly,Port Vila › Vanuatu
Mon Nov 5 1990,Vanuatu,1-0,Papua New Guinea,Friendly,Port Vila › Vanuatu
Tue Nov 6 1990,Solomon Islands,1-0,Papua New Guinea,Friendly,Port Vila › Vanuatu
Tue Nov 6 1990,Vanuatu,1-1,Fiji,Friendly,Port Vila › Vanuatu
Wed Nov 7 1990,Tunisia,1-3,Norway,Friendly,Bizerte › Tunisia
Thu Nov 8 1990,Brazil,0-0,Chile,Friendly,Belém › Brazil
Thu Nov 8 1990,Fiji,1-0,Papua New Guinea,Friendly,Port Vila › Vanuatu
Thu Nov 8 1990,New Caledonia,3-1,Solomon Islands,Friendly,Port Vila › Vanuatu
Fri Nov 9 1990,Angola,4-2,Mozambique,Friendly,Luanda › Angola
Sat Nov 10 1990,Congo,1-0,Mozambique,Friendly,Luanda › Angola
Sun Nov 11 1990,Angola,1-0,Congo,Friendly,Luanda › Angola
Sun Nov 11 1990,Tunisia,1-2,Finland,Friendly,Tunis › Tunisia
Wed Nov 14 1990,Austria,0-0,Northern Ireland,UEFA Euro qualification,Vienna › Austria
Wed Nov 14 1990,Bulgaria,1-1,Scotland,UEFA Euro qualification,Sofia › Bulgaria
Wed Nov 14 1990,Cyprus,0-3,Norway,UEFA Euro qualification,Nicosia › Cyprus
Wed Nov 14 1990,Czechoslovakia,3-2,Spain,UEFA Euro qualification,Prague › Czechoslovakia
Wed Nov 14 1990,Denmark,0-2,Yugoslavia,UEFA Euro qualification,Copenhagen › Denmark
Wed Nov 14 1990,Republic of Ireland,1-1,England,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Nov 14 1990,Luxembourg,0-1,Wales,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Nov 14 1990,San Marino,0-4,Switzerland,UEFA Euro qualification,Serravalle › San Marino
Wed Nov 14 1990,Turkey,0-1,Poland,UEFA Euro qualification,Istanbul › Turkey
Sat Nov 17 1990,Albania,0-1,France,UEFA Euro qualification,Tirana › Albania
Sun Nov 18 1990,Ethiopia,0-2,Tunisia,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Nov 18 1990,Trinidad and Tobago,0-0,United States,Friendly,Port of Spain › Trinidad and Tobago
Wed Nov 21 1990,United States,0-0,Russia,Friendly,Port of Spain › Trinidad and Tobago
Sat Nov 24 1990,Trinidad and Tobago,0-2,Russia,Friendly,Port of Spain › Trinidad and Tobago
Sun Nov 25 1990,Malta,1-1,Finland,UEFA Euro qualification,Attard › Malta
Thu Nov 29 1990,Tanzania,1-1,Uganda,Friendly,Dar es Salaam › Tanzania
Fri Nov 30 1990,Guatemala,0-3,Russia,Friendly,Guatemala › Guatemala
Wed Dec 5 1990,Romania,6-0,San Marino,UEFA Euro qualification,Bucharest › Romania
Sat Dec 8 1990,Congo,3-0,Chad,UDEAC Cup,Brazzaville › Congo
Sat Dec 8 1990,Zanzibar,0-0,Tanzania,CECAFA Cup,Zanzibar › Zanzibar
Sun Dec 9 1990,Cameroon,2-1,Gabon,UDEAC Cup,Brazzaville › Congo
Sun Dec 9 1990,Kenya,2-2,Uganda,CECAFA Cup,Zanzibar › Zanzibar
Sun Dec 9 1990,Malawi,0-0,Zimbabwe,CECAFA Cup,Zanzibar › Zanzibar
Tue Dec 11 1990,Central African Republic,0-1,Gabon,UDEAC Cup,Brazzaville › Congo
Tue Dec 11 1990,Malawi,1-0,Tanzania,CECAFA Cup,Zanzibar › Zanzibar
Wed Dec 12 1990,Chad,1-0,Equatorial Guinea,UDEAC Cup,Brazzaville › Congo
Wed Dec 12 1990,Kenya,1-2,Sudan,CECAFA Cup,Zanzibar › Zanzibar
Wed Dec 12 1990,Mexico,0-0,Brazil,Friendly,Los Angeles › United States
Wed Dec 12 1990,Zanzibar,0-1,Zimbabwe,CECAFA Cup,Zanzibar › Zanzibar
Thu Dec 13 1990,Central African Republic,0-3,Cameroon,UDEAC Cup,Brazzaville › Congo
Thu Dec 13 1990,Congo,6-0,Equatorial Guinea,UDEAC Cup,Brazzaville › Congo
Fri Dec 14 1990,Sudan,2-2,Uganda,CECAFA Cup,Zanzibar › Zanzibar
Fri Dec 14 1990,Tanzania,2-0,Zimbabwe,CECAFA Cup,Zanzibar › Zanzibar
Fri Dec 14 1990,Zanzibar,2-1,Malawi,CECAFA Cup,Zanzibar › Zanzibar
Sat Dec 15 1990,Chad,0-1,Cameroon,UDEAC Cup,Brazzaville › Congo
Sat Dec 15 1990,Congo,1-0,Gabon,UDEAC Cup,Brazzaville › Congo
Mon Dec 17 1990,Central African Republic,3-3,Equatorial Guinea,UDEAC Cup,Brazzaville › Congo
Mon Dec 17 1990,Chad,2-1,Gabon,UDEAC Cup,Brazzaville › Congo
Mon Dec 17 1990,Tanzania,1-1,Uganda,Friendly,Zanzibar › Zanzibar
Mon Dec 17 1990,Zanzibar,0-1,Sudan,CECAFA Cup,Zanzibar › Zanzibar
Tue Dec 18 1990,Algeria,1-0,Senegal,Friendly,Constantine › Algeria
Tue Dec 18 1990,Congo,2-1,Cameroon,UDEAC Cup,Brazzaville › Congo
Wed Dec 19 1990,Germany,4-0,Switzerland,Friendly,Stuttgart › Germany
Wed Dec 19 1990,Greece,1-2,Poland,Friendly,Vólos › Greece
Wed Dec 19 1990,Malta,0-8,Netherlands,UEFA Euro qualification,Attard › Malta
Wed Dec 19 1990,Portugal,1-0,United States,Friendly,Maia › Portugal
Wed Dec 19 1990,Spain,9-0,Albania,UEFA Euro qualification,Seville › Spain
Wed Dec 19 1990,Zanzibar,1-2,Tanzania,CECAFA Cup,Zanzibar › Zanzibar
Thu Dec 20 1990,Sudan,0-2,Uganda,CECAFA Cup,Zanzibar › Zanzibar
Sat Dec 22 1990,Croatia,2-0,Romania,Friendly,Rijeka › Croatia
Sat Dec 22 1990,Cyprus,0-4,Italy,UEFA Euro qualification,Limassol › Cyprus
