Date,Team 1,Score,Team 2,Tournament,City
Wed Sep 2 1981,Finland,2-1,Albania,FIFA World Cup qualification,Kotka › Finland
Wed Sep 2 1981,Indonesia,5-2,United Arab Emirates,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Sep 2 1981,Poland,0-2,Germany,Friendly,Chorzów › Poland
Thu Sep 3 1981,India,2-3,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Sep 4 1981,South Korea,2-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Sep 4 1981,Malawi,1-2,Zimbabwe,Friendly,Mbabane › Eswatini
Fri Sep 4 1981,Malaysia,0-1,New Zealand,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Sep 4 1981,Eswatini,1-1,Lesotho,Friendly,Mbabane › Eswatini
Sat Sep 5 1981,India,2-0,United Arab Emirates,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Sep 5 1981,Lesotho,1-4,Malawi,Friendly,Mbabane › Eswatini
Sat Sep 5 1981,Eswatini,0-2,Zimbabwe,Friendly,Mbabane › Eswatini
Sun Sep 6 1981,Lesotho,2-5,Zimbabwe,Friendly,Mbabane › Eswatini
Sun Sep 6 1981,Niger,2-1,Burkina Faso,Friendly,Niamey › Niger
Sun Sep 6 1981,Peru,0-0,Uruguay,FIFA World Cup qualification,Lima › Peru
Sun Sep 6 1981,Eswatini,0-0,Malawi,Friendly,Mbabane › Eswatini
Mon Sep 7 1981,Indonesia,0-0,New Zealand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Sep 8 1981,Japan,3-2,United Arab Emirates,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Sep 9 1981,Belgium,2-0,France,FIFA World Cup qualification,Brussels › Belgium
Wed Sep 9 1981,Czechoslovakia,2-0,Wales,FIFA World Cup qualification,Prague › Czechoslovakia
Wed Sep 9 1981,Denmark,1-2,Yugoslavia,FIFA World Cup qualification,Copenhagen › Denmark
Wed Sep 9 1981,Iceland,2-0,Turkey,FIFA World Cup qualification,Reykjavík › Iceland
Wed Sep 9 1981,Malaysia,2-0,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Sep 9 1981,Netherlands,2-2,Republic of Ireland,FIFA World Cup qualification,Rotterdam › Netherlands
Wed Sep 9 1981,Norway,2-1,England,FIFA World Cup qualification,Oslo › Norway
Wed Sep 9 1981,Romania,1-2,Bulgaria,Friendly,Bucharest › Romania
Wed Sep 9 1981,Scotland,2-0,Sweden,FIFA World Cup qualification,Glasgow › Scotland
Thu Sep 10 1981,Iraq,7-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Sep 10 1981,New Zealand,0-1,United Arab Emirates,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Sep 11 1981,India,1-0,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Sep 12 1981,Japan,0-1,New Zealand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Sep 12 1981,Malaysia,0-1,United Arab Emirates,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Sep 13 1981,Colombia,1-1,Uruguay,FIFA World Cup qualification,Bogotá › Colombia
Sun Sep 13 1981,Iraq,1-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Sep 13 1981,Saint Vincent and the Grenadines,2-1,Suriname,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Mon Sep 14 1981,Indonesia,0-2,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Sep 15 1981,Malaysia,2-2,India,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Sep 16 1981,Iraq,4-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Sep 16 1981,South Korea,1-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Sep 18 1981,Iraq,2-0,Japan,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Sep 20 1981,Burkina Faso,1-1,Algeria,African Cup of Nations qualification,Ouagadougou › Upper Volta
Sun Sep 20 1981,Venezuela,1-0,Cuba,Friendly,Barquisimeto › Venezuela
Wed Sep 23 1981,Austria,0-0,Spain,Friendly,Vienna › Austria
Wed Sep 23 1981,Denmark,2-1,Norway,Nordic Championship,Copenhagen › Denmark
Wed Sep 23 1981,Germany,7-1,Finland,FIFA World Cup qualification,Bochum › Germany
Wed Sep 23 1981,Greece,2-1,Sweden,Friendly,Salonica › Greece
Wed Sep 23 1981,Iceland,1-1,Czechoslovakia,FIFA World Cup qualification,Reykjavík › Iceland
Wed Sep 23 1981,Italy,3-2,Bulgaria,Friendly,Bologna › Italy
Wed Sep 23 1981,Portugal,2-0,Poland,Friendly,Lisbon › Portugal
Wed Sep 23 1981,Romania,0-0,Hungary,FIFA World Cup qualification,Bucharest › Romania
Wed Sep 23 1981,Russia,4-0,Turkey,FIFA World Cup qualification,Moscow › Soviet Union
Thu Sep 24 1981,China PR,0-0,New Zealand,FIFA World Cup qualification,Beijing › China PR
Sat Sep 26 1981,Uganda,1-0,Nigeria,Friendly,Kampala › Uganda
Sun Sep 27 1981,Morocco,2-2,Tunisia,Friendly,Kénitra › Morocco
Sun Sep 27 1981,Suriname,3-3,Saint Vincent and the Grenadines,CFU Caribbean Cup qualification,Paramaribo › Suriname
Wed Sep 30 1981,Botswana,0-1,Zimbabwe,Friendly,Gaborone › Botswana
Wed Sep 30 1981,Trinidad and Tobago,3-1,Grenada,Friendly,Arima › Trinidad and Tobago
Fri Oct 2 1981,Trinidad and Tobago,5-1,Grenada,Friendly,San Fernando › Trinidad and Tobago
Sat Oct 3 1981,New Zealand,1-0,China PR,FIFA World Cup qualification,Auckland › New Zealand
Sat Oct 3 1981,Nigeria,3-0,Liberia,Friendly,Calabar › Nigeria
Sun Oct 4 1981,Ethiopia,1-1,Guinea,African Cup of Nations qualification,Addis Abeba › Ethiopia
Wed Oct 7 1981,Turkey,0-3,Russia,FIFA World Cup qualification,Izmir › Turkey
Sat Oct 10 1981,German DR,2-3,Poland,FIFA World Cup qualification,Leipzig › German DR
Sat Oct 10 1981,New Zealand,1-2,Kuwait,FIFA World Cup qualification,Auckland › New Zealand
Sat Oct 10 1981,Nigeria,0-2,Algeria,FIFA World Cup qualification,Lagos › Nigeria
Sat Oct 10 1981,Romania,1-2,Switzerland,FIFA World Cup qualification,Bucharest › Romania
Mon Oct 12 1981,Trinidad and Tobago,2-4,Canada,Friendly,San Fernando › Trinidad and Tobago
Wed Oct 14 1981,Albania,0-2,Bulgaria,FIFA World Cup qualification,Tirana › Albania
Wed Oct 14 1981,Austria,1-3,Germany,FIFA World Cup qualification,Vienna › Austria
Wed Oct 14 1981,Greece,2-3,Denmark,FIFA World Cup qualification,Salonica › Greece
Wed Oct 14 1981,Hungary,3-0,Switzerland,FIFA World Cup qualification,Budapest › Hungary
Wed Oct 14 1981,Republic of Ireland,3-2,France,FIFA World Cup qualification,Dublin › Republic of Ireland
Wed Oct 14 1981,Netherlands,3-0,Belgium,FIFA World Cup qualification,Rotterdam › Netherlands
Wed Oct 14 1981,Northern Ireland,0-0,Scotland,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Oct 14 1981,Portugal,1-2,Sweden,FIFA World Cup qualification,Lisbon › Portugal
Wed Oct 14 1981,Spain,3-0,Luxembourg,Friendly,Valencia › Spain
Wed Oct 14 1981,Wales,2-2,Iceland,FIFA World Cup qualification,Swansea › Wales
Sat Oct 17 1981,Saudi Arabia,2-0,South Korea,Friendly,Riyadh › Saudi Arabia
Sat Oct 17 1981,Yugoslavia,1-1,Italy,FIFA World Cup qualification,Belgrade › Yugoslavia
Sun Oct 18 1981,China PR,3-0,Kuwait,FIFA World Cup qualification,Beijing › China PR
Mon Oct 19 1981,Puerto Rico,1-1,Guadeloupe,CFU Caribbean Cup,San Juan › Puerto Rico
Mon Oct 19 1981,Saint Vincent and the Grenadines,0-2,Trinidad and Tobago,CFU Caribbean Cup,San Juan › Puerto Rico
Wed Oct 21 1981,Guadeloupe,0-2,Trinidad and Tobago,CFU Caribbean Cup,San Juan › Puerto Rico
Wed Oct 21 1981,Puerto Rico,0-2,Saint Vincent and the Grenadines,CFU Caribbean Cup,San Juan › Puerto Rico
Sat Oct 24 1981,Guadeloupe,1-3,Saint Vincent and the Grenadines,CFU Caribbean Cup,San Juan › Puerto Rico
Sat Oct 24 1981,Tunisia,0-1,Malta,Friendly,Tunis › Tunisia
Mon Oct 26 1981,United Arab Emirates,2-0,India,Friendly,Abu Dhabi › United Arab Emirates
Wed Oct 28 1981,Argentina,1-2,Poland,Friendly,Buenos Aires › Argentina
Wed Oct 28 1981,Brazil,3-0,Bulgaria,Friendly,Porto Alegre › Brazil
Wed Oct 28 1981,Israel,4-1,Portugal,FIFA World Cup qualification,Ramat-Gan › Israel
Wed Oct 28 1981,Russia,2-0,Czechoslovakia,FIFA World Cup qualification,Tbilisi › Soviet Union
Wed Oct 28 1981,Saudi Arabia,1-2,Sweden,Friendly,Riyadh › Saudi Arabia
Wed Oct 28 1981,United Arab Emirates,3-1,India,Friendly,Sharjah › United Arab Emirates
Fri Oct 30 1981,Algeria,2-1,Nigeria,FIFA World Cup qualification,Constantine › Algeria
Sat Oct 31 1981,Burundi,1-2,Tanzania,Friendly,Bujumbura › Burundi
Sat Oct 31 1981,Hungary,4-1,Norway,FIFA World Cup qualification,Budapest › Hungary
Sun Nov 1 1981,Mexico,4-0,Cuba,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Nov 1 1981,Senegal,2-0,Morocco,Friendly,Dakar › Senegal
Mon Nov 2 1981,Burundi,0-1,Tanzania,Friendly,Bujumbura › Burundi
Mon Nov 2 1981,Canada,1-0,El Salvador,FIFA World Cup qualification,Tegucigalpa › Honduras
Tue Nov 3 1981,Honduras,4-0,Haiti,FIFA World Cup qualification,Tegucigalpa › Honduras
Wed Nov 4 1981,Saudi Arabia,0-1,Kuwait,FIFA World Cup qualification,Riyadh › Saudi Arabia
Wed Nov 4 1981,Trinidad and Tobago,2-1,Barbados,Friendly,Arima › Trinidad and Tobago
Fri Nov 6 1981,Canada,1-1,Haiti,FIFA World Cup qualification,Tegucigalpa › Honduras
Fri Nov 6 1981,Mexico,0-1,El Salvador,FIFA World Cup qualification,Tegucigalpa › Honduras
Fri Nov 6 1981,Trinidad and Tobago,0-0,Barbados,Friendly,Port of Spain › Trinidad and Tobago
Sun Nov 8 1981,Honduras,2-0,Cuba,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Nov 8 1981,Tunisia,1-1,Cameroon,Friendly,Tunis › Tunisia
Mon Nov 9 1981,Thailand,2-1,Singapore,King's Cup,Bangkok › Thailand
Wed Nov 11 1981,Argentina,1-1,Czechoslovakia,Friendly,Buenos Aires › Argentina
Wed Nov 11 1981,Bulgaria,0-0,Austria,FIFA World Cup qualification,Sofia › Bulgaria
Wed Nov 11 1981,Cuba,0-0,El Salvador,FIFA World Cup qualification,Tegucigalpa › Honduras
Wed Nov 11 1981,German DR,5-1,Malta,FIFA World Cup qualification,Jena › German DR
Wed Nov 11 1981,Haiti,1-1,Mexico,FIFA World Cup qualification,Tegucigalpa › Honduras
Wed Nov 11 1981,Malaysia,0-1,Singapore,King's Cup,Chonburi › Thailand
Wed Nov 11 1981,Switzerland,0-0,Romania,FIFA World Cup qualification,Berne › Switzerland
Wed Nov 11 1981,Thailand,1-0,Pakistan,King's Cup,Bangkok › Thailand
Thu Nov 12 1981,Honduras,2-1,Canada,FIFA World Cup qualification,Tegucigalpa › Honduras
Thu Nov 12 1981,Saudi Arabia,2-4,China PR,FIFA World Cup qualification,Kuala Lumpur › Malaysia
Fri Nov 13 1981,Malaysia,2-3,Pakistan,King's Cup,Bangkok › Thailand
Sat Nov 14 1981,Italy,1-1,Greece,FIFA World Cup qualification,Turin › Italy
Sat Nov 14 1981,Kenya,1-0,Malawi,CECAFA Cup,Dar es Salaam › Tanzania
Sun Nov 15 1981,Haiti,0-2,Cuba,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Nov 15 1981,Mexico,1-1,Canada,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Nov 15 1981,Morocco,0-2,Cameroon,FIFA World Cup qualification,Kenitra › Morocco
Sun Nov 15 1981,Poland,6-0,Malta,FIFA World Cup qualification,Wrocław › Poland
Sun Nov 15 1981,Sudan,2-2,Uganda,CECAFA Cup,Dodoma › Tanzania
Sun Nov 15 1981,Tanzania,3-1,Zanzibar,CECAFA Cup,Dodoma › Tanzania
Sun Nov 15 1981,Thailand,2-0,Malaysia,King's Cup,Bangkok › Thailand
Mon Nov 16 1981,Honduras,0-0,El Salvador,FIFA World Cup qualification,Tegucigalpa › Honduras
Tue Nov 17 1981,Kenya,2-1,Zanzibar,CECAFA Cup,Dar es Salaam › Tanzania
Tue Nov 17 1981,Pakistan,1-0,Singapore,King's Cup,Bangkok › Thailand
Tue Nov 17 1981,Sudan,0-0,Zimbabwe,CECAFA Cup,Dodoma › Tanzania
Tue Nov 17 1981,Tanzania,2-2,Malawi,CECAFA Cup,Dar es Salaam › Tanzania
Tue Nov 17 1981,Uganda,3-1,Zambia,CECAFA Cup,Dodoma › Tanzania
Wed Nov 18 1981,England,1-0,Hungary,FIFA World Cup qualification,London › England
Wed Nov 18 1981,France,2-0,Netherlands,FIFA World Cup qualification,Paris › France
Wed Nov 18 1981,Germany,8-0,Albania,FIFA World Cup qualification,Dortmund › Germany
Wed Nov 18 1981,Northern Ireland,1-0,Israel,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Nov 18 1981,Poland,2-3,Spain,Friendly,Łódź › Poland
Wed Nov 18 1981,Portugal,2-1,Scotland,FIFA World Cup qualification,Lisbon › Portugal
Wed Nov 18 1981,Russia,3-0,Wales,FIFA World Cup qualification,Tbilisi › Soviet Union
Thu Nov 19 1981,China PR,2-0,Saudi Arabia,FIFA World Cup qualification,Kuala Lumpur › Malaysia
Thu Nov 19 1981,El Salvador,1-0,Haiti,FIFA World Cup qualification,Tegucigalpa › Honduras
Thu Nov 19 1981,Zambia,1-1,Zimbabwe,CECAFA Cup,Dar es Salaam › Tanzania
Fri Nov 20 1981,Malawi,4-1,Zanzibar,CECAFA Cup,Dodoma › Tanzania
Fri Nov 20 1981,Tanzania,1-0,Kenya,CECAFA Cup,Dodoma › Tanzania
Sat Nov 21 1981,Cuba,2-2,Canada,FIFA World Cup qualification,Tegucigalpa › Honduras
Sat Nov 21 1981,Sudan,0-2,Zambia,CECAFA Cup,Dar es Salaam › Tanzania
Sat Nov 21 1981,Yugoslavia,5-0,Luxembourg,FIFA World Cup qualification,Novi Sad › Yugoslavia
Sun Nov 22 1981,Germany,4-0,Bulgaria,FIFA World Cup qualification,Düsseldorf › Germany
Sun Nov 22 1981,Honduras,0-0,Mexico,FIFA World Cup qualification,Tegucigalpa › Honduras
Tue Nov 24 1981,Kenya,3-1,Uganda,CECAFA Cup,Dar es Salaam › Tanzania
Tue Nov 24 1981,Tanzania,2-1,Zambia,CECAFA Cup,Dodoma › Tanzania
Fri Nov 27 1981,Uganda,0-1,Zambia,CECAFA Cup,Dodoma › Tanzania
Sat Nov 28 1981,New Zealand,2-2,Saudi Arabia,FIFA World Cup qualification,Auckland › New Zealand
Sat Nov 28 1981,Tanzania,0-1,Kenya,CECAFA Cup,Dar es Salaam › Tanzania
Sun Nov 29 1981,Cameroon,2-1,Morocco,FIFA World Cup qualification,Yaoundé › Cameroon
Sun Nov 29 1981,Czechoslovakia,1-1,Russia,FIFA World Cup qualification,Bratislava › Czechoslovakia
Sun Nov 29 1981,Greece,1-2,Yugoslavia,FIFA World Cup qualification,Piraeus › Greece
Mon Nov 30 1981,Kuwait,1-0,China PR,FIFA World Cup qualification,Kuwait City › Kuwait
Sat Dec 5 1981,France,4-0,Cyprus,FIFA World Cup qualification,Paris › France
Sat Dec 5 1981,Italy,1-0,Luxembourg,FIFA World Cup qualification,Naples › Italy
Mon Dec 7 1981,Kuwait,2-0,Saudi Arabia,FIFA World Cup qualification,Kuwait City › Kuwait
Mon Dec 14 1981,Kuwait,2-2,New Zealand,FIFA World Cup qualification,Kuwait City › Kuwait
Wed Dec 16 1981,Bulgaria,5-2,Portugal,Friendly,Haskovo › Bulgaria
Wed Dec 16 1981,Spain,2-0,Belgium,Friendly,Valencia › Spain
Sat Dec 19 1981,Saudi Arabia,0-5,New Zealand,FIFA World Cup qualification,Riyadh › Saudi Arabia
Tue Dec 29 1981,United Arab Emirates,1-4,Tunisia,Friendly,al-Ain › United Arab Emirates
