Date,Team 1,Score,Team 2,Tournament,City
Thu Dec 10 1987,American Samoa,0-7,Vanuatu,South Pacific Games,Nouméa › New Caledonia
Thu Dec 10 1987,Angola,0-0,Benin,Friendly,Luanda › Angola
Thu Dec 10 1987,Burkina Faso,1-2,Mali,Friendly,Ouagadougou › Burkina Faso
Thu Dec 10 1987,Cameroon,0-0,Equatorial Guinea,UDEAC Cup,N'Djamena › Chad
Thu Dec 10 1987,Cuba,1-1,Ghana,Friendly,Luanda › Angola
Thu Dec 10 1987,New Caledonia,2-0,Papua New Guinea,South Pacific Games,Nouméa › New Caledonia
Thu Dec 10 1987,Tahiti,4-0,Wallis Islands and Futuna,South Pacific Games,Nouméa › New Caledonia
Fri Dec 11 1987,Algeria,0-0,Tunisia,UAFA Cup,Algiers › Algeria
Fri Dec 11 1987,Chad,1-1,Gabon,UDEAC Cup,N'Djamena › Chad
Sat Dec 12 1987,American Samoa,1-5,Wallis Islands and Futuna,South Pacific Games,Nouméa › New Caledonia
Sat Dec 12 1987,Brazil,1-1,Germany,Friendly,Brasília › Brazil
Sat Dec 12 1987,New Caledonia,2-3,Tahiti,South Pacific Games,Nouméa › New Caledonia
Sat Dec 12 1987,Papua New Guinea,1-1,Vanuatu,South Pacific Games,Nouméa › New Caledonia
Sun Dec 13 1987,Burkina Faso,2-1,Mali,Friendly,Ouagadougou › Burkina Faso
Sun Dec 13 1987,Ethiopia,0-0,Tanzania,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 13 1987,Malawi,1-1,Zimbabwe,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 13 1987,Mauritania,1-2,Tunisia,UAFA Cup,Algiers › Algeria
Sun Dec 13 1987,Togo,1-0,Ivory Coast,Friendly,Lomé › Togo
Mon Dec 14 1987,Kenya,0-0,Zanzibar,CECAFA Cup,Addis Abeba › Ethiopia
Mon Dec 14 1987,Uganda,4-0,Zambia,CECAFA Cup,Addis Abeba › Ethiopia
Tue Dec 15 1987,Algeria,3-0,Mauritania,UAFA Cup,Algiers › Algeria
Tue Dec 15 1987,American Samoa,0-20,Papua New Guinea,South Pacific Games,Nouméa › New Caledonia
Tue Dec 15 1987,Chad,4-0,Equatorial Guinea,UDEAC Cup,N'Djamena › Chad
Tue Dec 15 1987,New Caledonia,5-1,Wallis Islands and Futuna,South Pacific Games,Nouméa › New Caledonia
Tue Dec 15 1987,Tahiti,2-1,Vanuatu,South Pacific Games,Nouméa › New Caledonia
Wed Dec 16 1987,Argentina,1-0,Germany,Friendly,Buenos Aires › Argentina
Wed Dec 16 1987,Cameroon,1-0,Gabon,UDEAC Cup,N'Djamena › Chad
Wed Dec 16 1987,Greece,0-3,Netherlands,UEFA Euro qualification,Rhodes › Greece
Wed Dec 16 1987,Israel,0-2,Switzerland,Friendly,Ramat-Gan › Israel
Wed Dec 16 1987,Kenya,3-2,Tanzania,CECAFA Cup,Addis Abeba › Ethiopia
Wed Dec 16 1987,Turkey,2-3,Yugoslavia,UEFA Euro qualification,Izmir › Turkey
Wed Dec 16 1987,Uganda,0-0,Zimbabwe,CECAFA Cup,Addis Abeba › Ethiopia
Thu Dec 17 1987,Ethiopia,0-0,Zanzibar,CECAFA Cup,Addis Abeba › Ethiopia
Thu Dec 17 1987,Malawi,2-1,Zambia,CECAFA Cup,Addis Abeba › Ethiopia
Thu Dec 17 1987,Malaysia,0-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Dec 17 1987,New Caledonia,6-0,Vanuatu,South Pacific Games,Nouméa › New Caledonia
Thu Dec 17 1987,Papua New Guinea,2-0,Wallis Islands and Futuna,South Pacific Games,Nouméa › New Caledonia
Fri Dec 18 1987,Chad,0-1,Cameroon,UDEAC Cup,N'Djamena › Chad
Fri Dec 18 1987,Equatorial Guinea,0-0,Gabon,UDEAC Cup,N'Djamena › Chad
Sat Dec 19 1987,Ivory Coast,1-0,Senegal,Friendly,Monrovia › Liberia
Sat Dec 19 1987,New Caledonia,1-0,Tahiti,South Pacific Games,Nouméa › New Caledonia
Sat Dec 19 1987,Papua New Guinea,3-1,Vanuatu,South Pacific Games,Nouméa › New Caledonia
Sat Dec 19 1987,Tanzania,0-2,Zanzibar,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 20 1987,Ethiopia,2-1,Kenya,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 20 1987,Liberia,1-0,Burkina Faso,Friendly,Monrovia › Liberia
Sun Dec 20 1987,Malawi,0-2,Uganda,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 20 1987,Malta,0-1,Portugal,UEFA Euro qualification,Attard › Malta
Tue Dec 22 1987,Burkina Faso,0-1,Senegal,Friendly,Monrovia › Liberia
Wed Dec 23 1987,Liberia,1-2,Ivory Coast,Friendly,Monrovia › Liberia
Wed Dec 23 1987,Zanzibar,0-1,Zimbabwe,CECAFA Cup,Addis Abeba › Ethiopia
Thu Dec 24 1987,Ethiopia,3-0,Uganda,CECAFA Cup,Addis Abeba › Ethiopia
Sat Dec 26 1987,Uganda,2-0,Zanzibar,CECAFA Cup,Addis Abeba › Ethiopia
Sun Dec 27 1987,Ethiopia,1-1,Zimbabwe,CECAFA Cup,Addis Abeba › Ethiopia
