Date,Team 1,Score,Team 2,Tournament,City
Sun Jul 17 1988,Australia,0-2,Brazil,Friendly,Sydney › Australia
Sun Jul 17 1988,Costa Rica,1-1,Panama,FIFA World Cup qualification,Alajuela › Costa Rica
Sun Jul 17 1988,Egypt,0-0,Iraq,UAFA Cup,Amman › Jordan
Sun Jul 17 1988,Lebanon,1-1,Tunisia,UAFA Cup,Amman › Jordan
Tue Jul 19 1988,Egypt,0-0,Syria,UAFA Cup,Amman › Jordan
Tue Jul 19 1988,Jordan,0-3,Iraq,UAFA Cup,Amman › Jordan
Thu Jul 21 1988,Iraq,1-1,Syria,UAFA Cup,Amman › Jordan
Thu Jul 21 1988,Jordan,0-2,Egypt,UAFA Cup,Amman › Jordan
Sun Jul 24 1988,Burkina Faso,1-0,Niger,Friendly,Ouagadougou › Burkina Faso
Sun Jul 24 1988,Jamaica,0-0,United States,FIFA World Cup qualification,Kingston › Jamaica
Mon Jul 25 1988,Benin,1-1,Ghana,Friendly,Ouagadougou › Burkina Faso
Wed Jul 27 1988,Burkina Faso,3-1,Ghana,Friendly,Ouagadougou › Burkina Faso
Wed Jul 27 1988,Mali,1-0,Niger,Friendly,Ouagadougou › Burkina Faso
Thu Jul 28 1988,Norway,1-1,Brazil,Friendly,Oslo › Norway
Fri Jul 29 1988,Benin,0-1,Mali,Friendly,Ouagadougou › Burkina Faso
Fri Jul 29 1988,Curaçao,3-1,Antigua and Barbuda,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Fri Jul 29 1988,Ghana,0-3,Niger,Friendly,Ouagadougou › Burkina Faso
Sat Jul 30 1988,Malawi,3-1,Uganda,FIFA World Cup qualification,Lilongwe › Malawi
Sun Jul 31 1988,Burkina Faso,1-0,Benin,Friendly,Ouagadougou › Burkina Faso
Sun Jul 31 1988,Ghana,1-0,Mali,Friendly,Ouagadougou › Burkina Faso
Sun Jul 31 1988,Panama,0-2,Costa Rica,FIFA World Cup qualification,Panama City › Panama
Mon Aug 1 1988,Angola,4-1,Gabon,Friendly,Luanda › Angola
Tue Aug 2 1988,Benin,0-5,Niger,Friendly,Ouagadougou › Burkina Faso
Tue Aug 2 1988,Burkina Faso,2-1,Mali,Friendly,Ouagadougou › Burkina Faso
Wed Aug 3 1988,Austria,0-2,Brazil,Friendly,Vienna › Austria
Wed Aug 3 1988,Zambia,4-1,Malawi,Friendly,Lusaka › Zambia
Thu Aug 4 1988,Burkina Faso,1-0,Niger,Friendly,Ouagadougou › Burkina Faso
Thu Aug 4 1988,Finland,1-1,Bulgaria,Friendly,Vaasa › Finland
Thu Aug 4 1988,Zambia,7-1,Malawi,Friendly,Lusaka › Zambia
Fri Aug 5 1988,El Salvador,1-2,Guatemala,Friendly,Los Angeles › United States
Fri Aug 5 1988,Indonesia,1-0,Thailand,Indonesia Tournament,Jakarta › Indonesia
Fri Aug 5 1988,Tunisia,5-0,Guinea,FIFA World Cup qualification,Tunis › Tunisia
Sat Aug 6 1988,Albania,0-0,Cuba,Friendly,Berat › Albania
Sun Aug 7 1988,Angola,0-0,Sudan,FIFA World Cup qualification,Luanda › Angola
Sun Aug 7 1988,Colombia,2-1,Uruguay,Friendly,Bogotá › Colombia
Sun Aug 7 1988,Ghana,0-0,Liberia,FIFA World Cup qualification,Accra › Ghana
Sun Aug 7 1988,Iceland,2-3,Bulgaria,Friendly,Reykjavík › Iceland
Tue Aug 9 1988,Norway,1-1,Bulgaria,Friendly,Oslo › Norway
Sat Aug 13 1988,United States,5-1,Jamaica,FIFA World Cup qualification,St. Louis › United States
Wed Aug 17 1988,Finland,0-0,Russia,Friendly,Turku › Finland
Sun Aug 21 1988,Guinea,3-0,Tunisia,FIFA World Cup qualification,Conakry › Guinea
Sun Aug 21 1988,Liberia,2-0,Ghana,FIFA World Cup qualification,Monrovia › Liberia
Wed Aug 24 1988,France,1-1,Czechoslovakia,Friendly,Paris › France
Wed Aug 24 1988,Iceland,1-0,Faroe Islands,Friendly,Akranes › Iceland
Wed Aug 24 1988,Poland,3-2,Bulgaria,Friendly,Białystok › Poland
Wed Aug 24 1988,Switzerland,0-2,Yugoslavia,Friendly,Lucerne › Switzerland
Wed Aug 31 1988,Austria,0-0,Hungary,Friendly,Linz › Austria
Wed Aug 31 1988,Finland,0-4,Germany,FIFA World Cup qualification,Helsinki › Finland
Wed Aug 31 1988,German DR,1-0,Greece,Friendly,Berlin › German DR
Wed Aug 31 1988,Iceland,1-1,Russia,FIFA World Cup qualification,Reykjavík › Iceland
Wed Aug 31 1988,Sweden,1-2,Denmark,Friendly,Solna › Sweden
Wed Sep 7 1988,Ecuador,1-5,Paraguay,Friendly,Guayaquil › Ecuador
Mon Sep 12 1988,Honduras,0-0,Paraguay,Friendly,San Pedro Sula › Honduras
Tue Sep 13 1988,Chile,3-1,Ecuador,Friendly,La Serena › Chile
Wed Sep 14 1988,England,1-0,Denmark,Friendly,London › England
Wed Sep 14 1988,Netherlands,1-0,Wales,FIFA World Cup qualification,Amsterdam › Netherlands
Wed Sep 14 1988,Northern Ireland,0-0,Republic of Ireland,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Sep 14 1988,Norway,1-2,Scotland,FIFA World Cup qualification,Oslo › Norway
Wed Sep 14 1988,Spain,1-2,Yugoslavia,Friendly,Oviedo › Spain
Thu Sep 15 1988,Honduras,0-2,Paraguay,Friendly,Tegucigalpa › Honduras
Thu Sep 15 1988,Saudi Arabia,1-0,Iran,AFC Asian Cup,Doha › Qatar
Tue Sep 20 1988,Czechoslovakia,4-2,Austria,Friendly,Prague › Czechoslovakia
Tue Sep 20 1988,Romania,3-0,Albania,Friendly,Constanţa › Romania
Wed Sep 21 1988,German DR,1-2,Poland,Friendly,Cottbus › German DR
Wed Sep 21 1988,Germany,1-0,Russia,Friendly,Düsseldorf › Germany
Wed Sep 21 1988,Iceland,0-3,Hungary,Friendly,Reykjavík › Iceland
Wed Sep 21 1988,Luxembourg,1-4,Switzerland,FIFA World Cup qualification,Luxembourg › Luxembourg
Wed Sep 21 1988,Peru,0-1,Paraguay,Friendly,Lima › Peru
Wed Sep 21 1988,Turkey,3-1,Greece,Friendly,Istanbul › Turkey
Sun Sep 25 1988,El Salvador,0-0,Honduras,Friendly,Los Angeles › United States
Mon Sep 26 1988,Curaçao,0-0,Venezuela,Friendly,Willemstad › Netherlands Antilles
Mon Sep 26 1988,Malawi,1-1,Mozambique,Friendly,Blantyre › Malawi
Tue Sep 27 1988,Ecuador,1-2,Uruguay,Friendly,Asunción › Paraguay
Tue Sep 27 1988,Paraguay,2-0,Chile,Friendly,Asunción › Paraguay
Wed Sep 28 1988,Denmark,1-0,Iceland,Friendly,Copenhagen › Denmark
Wed Sep 28 1988,France,1-0,Norway,FIFA World Cup qualification,Paris › France
Wed Sep 28 1988,Malawi,1-0,Mozambique,Friendly,Lilongwe › Malawi
Thu Sep 29 1988,Chile,0-0,Ecuador,Friendly,Asunción › Paraguay
Thu Sep 29 1988,Paraguay,3-1,Uruguay,Friendly,Asunción › Paraguay
Sat Oct 1 1988,Curaçao,0-1,El Salvador,FIFA World Cup qualification,Willemstad › Netherlands Antilles
Sun Oct 2 1988,Indonesia,0-1,Qatar,Friendly,Jakarta › Indonesia
Sun Oct 2 1988,Liberia,0-1,Mali,African Cup of Nations qualification,Monrovia › Liberia
Sun Oct 2 1988,Mauritius,3-0,Seychelles,African Cup of Nations qualification,Curepipe › Mauritius
Sun Oct 2 1988,Trinidad and Tobago,1-2,Canada,Friendly,Port of Spain › Trinidad and Tobago
Tue Oct 4 1988,Indonesia,1-4,Qatar,Friendly,Jakarta › Indonesia
Sun Oct 9 1988,Gabon,3-0,Burkina Faso,African Cup of Nations qualification,Libreville › Gabon
Sun Oct 9 1988,Guatemala,1-0,Canada,FIFA World Cup qualification,Guatemala › Guatemala
Sun Oct 9 1988,Singapore,0-1,Qatar,Friendly,Kallang › Singapore
Wed Oct 12 1988,Belgium,1-2,Brazil,Friendly,Antwerp › Belgium
Wed Oct 12 1988,Cyprus,0-1,Malta,Friendly,Limassol › Cyprus
Wed Oct 12 1988,New Zealand,1-2,Australia,Friendly,Dunedin › New Zealand
Wed Oct 12 1988,Spain,1-1,Argentina,Friendly,Seville › Spain
Wed Oct 12 1988,Sweden,0-0,Portugal,Friendly,Gothenburg › Sweden
Wed Oct 12 1988,Turkey,1-1,Iceland,FIFA World Cup qualification,Istanbul › Turkey
Wed Oct 12 1988,Uruguay,2-0,Paraguay,Friendly,Montevideo › Uruguay
Sat Oct 15 1988,Canada,3-2,Guatemala,FIFA World Cup qualification,Burnaby › Canada
Sun Oct 16 1988,Australia,2-0,New Zealand,Friendly,Bendigo › Australia
Sun Oct 16 1988,El Salvador,5-0,Curaçao,FIFA World Cup qualification,San Salvador › El Salvador
Sun Oct 16 1988,Equatorial Guinea,0-0,Angola,African Cup of Nations qualification,Malabo › Equatorial Guinea
Sun Oct 16 1988,Mali,3-0,Liberia,African Cup of Nations qualification,Bamako › Mali
Sun Oct 16 1988,Eswatini,1-1,Tanzania,African Cup of Nations qualification,Mbabane › Eswatini
Tue Oct 18 1988,Israel,2-0,Malta,Friendly,Beersheba › Israel
Tue Oct 18 1988,Luxembourg,0-2,Czechoslovakia,FIFA World Cup qualification,Esch-sur-Alzette › Luxembourg
Wed Oct 19 1988,Belgium,1-0,Switzerland,FIFA World Cup qualification,Brussels › Belgium
Wed Oct 19 1988,Bulgaria,1-3,Romania,FIFA World Cup qualification,Sofia › Bulgaria
Wed Oct 19 1988,England,0-0,Sweden,FIFA World Cup qualification,London › England
Wed Oct 19 1988,German DR,2-0,Iceland,FIFA World Cup qualification,Berlin › German DR
Wed Oct 19 1988,Germany,0-0,Netherlands,FIFA World Cup qualification,Munich › Germany
Wed Oct 19 1988,Greece,1-1,Denmark,FIFA World Cup qualification,Athens › Greece
Wed Oct 19 1988,Hungary,1-0,Northern Ireland,FIFA World Cup qualification,Budapest › Hungary
Wed Oct 19 1988,Republic of Ireland,4-0,Tunisia,Friendly,Dublin › Republic of Ireland
Wed Oct 19 1988,Italy,2-1,Norway,Friendly,Pescara › Italy
Wed Oct 19 1988,Poland,1-0,Albania,FIFA World Cup qualification,Chorzów › Poland
Wed Oct 19 1988,Russia,2-0,Austria,FIFA World Cup qualification,Kyïv › Soviet Union
Wed Oct 19 1988,Scotland,1-1,Yugoslavia,FIFA World Cup qualification,Glasgow › Scotland
Wed Oct 19 1988,Wales,2-2,Finland,FIFA World Cup qualification,Swansea › Wales
Fri Oct 21 1988,Solomon Islands,1-1,Fiji,Friendly,Honiara › Solomon Islands
Sat Oct 22 1988,Cyprus,1-1,France,FIFA World Cup qualification,Nicosia › Cyprus
Sun Oct 23 1988,Burkina Faso,1-0,Gabon,African Cup of Nations qualification,Ouagadougou › Burkina Faso
Sun Oct 23 1988,New Caledonia,6-1,Vanuatu,Friendly,Honiara › Solomon Islands
Mon Oct 24 1988,Fiji,8-0,Vanuatu,Friendly,Honiara › Solomon Islands
Mon Oct 24 1988,Solomon Islands,1-0,New Caledonia,Friendly,Honiara › Solomon Islands
Tue Oct 25 1988,Chile,2-0,Peru,Copa del Pacífico,Arica › Chile
Tue Oct 25 1988,Fiji,2-0,New Caledonia,Friendly,Honiara › Solomon Islands
Tue Oct 25 1988,Solomon Islands,5-0,Vanuatu,Friendly,Honiara › Solomon Islands
Wed Oct 26 1988,Japan,0-1,South Korea,Friendly,Tokyo › Japan
Wed Oct 26 1988,New Caledonia,0-1,Vanuatu,Friendly,Honiara › Solomon Islands
Wed Oct 26 1988,Solomon Islands,1-3,Fiji,Friendly,Honiara › Solomon Islands
Sat Oct 29 1988,Algeria,1-1,Angola,Friendly,Mascara › Algeria
Sun Oct 30 1988,Trinidad and Tobago,0-0,Honduras,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Tue Nov 1 1988,Chile,1-1,Uruguay,Copa Juan Pinto Durán,Concepción › Chile
Wed Nov 2 1988,Austria,3-2,Turkey,FIFA World Cup qualification,Vienna › Austria
Wed Nov 2 1988,Cyprus,0-3,Norway,FIFA World Cup qualification,Limassol › Cyprus
Wed Nov 2 1988,Denmark,1-1,Bulgaria,FIFA World Cup qualification,Copenhagen › Denmark
Wed Nov 2 1988,Romania,3-0,Greece,FIFA World Cup qualification,Bucharest › Romania
Thu Nov 3 1988,Kuwait,0-0,Finland,Friendly,Kuwait City › Kuwait
Fri Nov 4 1988,Czechoslovakia,3-2,Norway,Friendly,Bratislava › Czechoslovakia
Sat Nov 5 1988,Albania,1-2,Sweden,FIFA World Cup qualification,Tirana › Albania
Sun Nov 6 1988,Ethiopia,0-0,Zambia,CECAFA Cup,Blantyre › Malawi
Sun Nov 6 1988,Kuwait,0-0,Finland,Friendly,Kuwait City › Kuwait
Sun Nov 6 1988,Malawi,0-0,Tanzania,CECAFA Cup,Lilongwe › Malawi
Tue Nov 8 1988,Kenya,2-0,Zanzibar,CECAFA Cup,Lilongwe › Malawi
Tue Nov 8 1988,Tunisia,5-0,Angola,Friendly,Tunis › Tunisia
Tue Nov 8 1988,Uganda,0-0,Zimbabwe,CECAFA Cup,Blantyre › Malawi
Wed Nov 9 1988,El Salvador,0-0,Guatemala,Friendly,Los Angeles › United States
Wed Nov 9 1988,Indonesia,0-1,Qatar,Friendly,Jakarta › Indonesia
Wed Nov 9 1988,Uruguay,3-1,Chile,Copa Juan Pinto Durán,Montevideo › Uruguay
Thu Nov 10 1988,Kenya,2-0,Tanzania,CECAFA Cup,Lilongwe › Malawi
Thu Nov 10 1988,Malawi,1-0,Zanzibar,CECAFA Cup,Lilongwe › Malawi
Fri Nov 11 1988,Ethiopia,2-1,Uganda,CECAFA Cup,Blantyre › Malawi
Fri Nov 11 1988,Sudan,1-2,Angola,FIFA World Cup qualification,Khartoum › Sudan
Fri Nov 11 1988,Zambia,1-1,Zimbabwe,CECAFA Cup,Blantyre › Malawi
Sat Nov 12 1988,Malawi,3-0,Kenya,CECAFA Cup,Lilongwe › Malawi
Sat Nov 12 1988,Tanzania,0-1,Zanzibar,CECAFA Cup,Lilongwe › Malawi
Sun Nov 13 1988,Algeria,7-0,Mali,Friendly,Algiers › Algeria
Sun Nov 13 1988,DR Congo,1-0,Congo,Friendly,Kinshasa › Zaïre
Sun Nov 13 1988,Ethiopia,1-2,Zimbabwe,CECAFA Cup,Blantyre › Malawi
Sun Nov 13 1988,Honduras,1-1,Trinidad and Tobago,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Nov 13 1988,Uganda,0-3,Zambia,CECAFA Cup,Blantyre › Malawi
Mon Nov 14 1988,Fiji,1-1,New Zealand,Friendly,Suva › Fiji
Mon Nov 14 1988,Saudi Arabia,0-0,Egypt,Friendly,Riyadh › Saudi Arabia
Tue Nov 15 1988,Greece,3-0,Hungary,Friendly,Piraeus › Greece
Wed Nov 16 1988,Czechoslovakia,0-0,Belgium,FIFA World Cup qualification,Bratislava › Czechoslovakia
Wed Nov 16 1988,Italy,1-0,Netherlands,Friendly,Rome › Italy
Wed Nov 16 1988,Kuwait,2-2,Egypt,Friendly,Kuwait City › Kuwait
Wed Nov 16 1988,Portugal,1-0,Luxembourg,FIFA World Cup qualification,Porto › Portugal
Wed Nov 16 1988,Saudi Arabia,1-1,England,Friendly,Riyadh › Saudi Arabia
Wed Nov 16 1988,Spain,2-0,Republic of Ireland,FIFA World Cup qualification,Seville › Spain
Thu Nov 17 1988,Cape Verde,0-1,Senegal,Friendly,Praia › Cape Verde
Thu Nov 17 1988,Fiji,2-0,New Zealand,Friendly,Lautoka › Fiji
Thu Nov 17 1988,Kenya,0-1,Zambia,CECAFA Cup,Blantyre › Malawi
Thu Nov 17 1988,United Arab Emirates,2-1,Jordan,Friendly,Sharjah › United Arab Emirates
Fri Nov 18 1988,Angola,1-2,Senegal,Friendly,Praia › Cape Verde
Sat Nov 19 1988,Cape Verde,2-3,Angola,Friendly,Praia › Cape Verde
Sat Nov 19 1988,Fiji,1-0,New Zealand,Friendly,Ba › Fiji
Sat Nov 19 1988,Kenya,0-0,Zimbabwe,CECAFA Cup,Blantyre › Malawi
Sat Nov 19 1988,Malawi,3-1,Zambia,CECAFA Cup,Blantyre › Malawi
Sat Nov 19 1988,Yugoslavia,3-2,France,FIFA World Cup qualification,Belgrade › Yugoslavia
Sun Nov 20 1988,United Arab Emirates,3-2,Jordan,Friendly,Dubai › United Arab Emirates
Mon Nov 21 1988,Syria,0-2,Russia,Friendly,Damascus › Syria
Wed Nov 23 1988,Kuwait,0-1,Russia,Friendly,Kuwait City › Kuwait
Wed Nov 23 1988,Malta,1-1,Cyprus,Friendly,Attard › Malta
Wed Nov 23 1988,Peru,1-1,Chile,Copa del Pacífico,Lima › Peru
Wed Nov 23 1988,Romania,3-0,Israel,Friendly,Sibiu › Romania
Thu Nov 24 1988,United Arab Emirates,1-1,Algeria,Friendly,Dubai › United Arab Emirates
Fri Nov 25 1988,Guinea,1-0,Sierra Leone,Friendly,Monrovia › Liberia
Sat Nov 26 1988,Fiji,1-0,Australia,FIFA World Cup qualification,Nadi › Fiji
Sat Nov 26 1988,Liberia,0-0,Sierra Leone,Friendly,Monrovia › Liberia
Sun Nov 27 1988,Kuwait,0-2,Russia,Friendly,Kuwait City › Kuwait
Sun Nov 27 1988,Liberia,0-1,Guinea,Friendly,Monrovia › Liberia
Tue Nov 29 1988,Saudi Arabia,1-0,Tunisia,Friendly,Khobar › Saudi Arabia
Wed Nov 30 1988,Cameroon,0-0,Gabon,UDEAC Cup,Douala › Cameroon
Wed Nov 30 1988,Congo,2-1,Chad,UDEAC Cup,Douala › Cameroon
Wed Nov 30 1988,Turkey,3-1,German DR,FIFA World Cup qualification,Istanbul › Turkey
Fri Dec 2 1988,Cameroon,2-1,Equatorial Guinea,UDEAC Cup,Douala › Cameroon
Fri Dec 2 1988,Central African Republic,2-1,Chad,UDEAC Cup,Douala › Cameroon
Fri Dec 2 1988,Qatar,0-2,Iran,AFC Asian Cup,Doha › Qatar
Fri Dec 2 1988,Syria,0-2,Saudi Arabia,AFC Asian Cup,Doha › Qatar
Sat Dec 3 1988,Australia,5-1,Fiji,FIFA World Cup qualification,Speers Point › Australia
Sat Dec 3 1988,Kuwait,0-0,Bahrain,AFC Asian Cup,Doha › Qatar
Sat Dec 3 1988,United Arab Emirates,0-1,South Korea,AFC Asian Cup,Doha › Qatar
Sun Dec 4 1988,Central African Republic,0-1,Congo,UDEAC Cup,Douala › Cameroon
Sun Dec 4 1988,China PR,3-0,Syria,AFC Asian Cup,Doha › Qatar
Sun Dec 4 1988,Equatorial Guinea,0-3,Gabon,UDEAC Cup,Douala › Cameroon
Sun Dec 4 1988,Japan,0-0,Iran,AFC Asian Cup,Doha › Qatar
Mon Dec 5 1988,Qatar,2-1,United Arab Emirates,AFC Asian Cup,Doha › Qatar
Mon Dec 5 1988,Saudi Arabia,0-0,Kuwait,AFC Asian Cup,Doha › Qatar
Tue Dec 6 1988,Bahrain,0-1,China PR,AFC Asian Cup,Doha › Qatar
Tue Dec 6 1988,Cameroon,2-0,Congo,UDEAC Cup,Douala › Cameroon
Tue Dec 6 1988,Central African Republic,0-0,Gabon,UDEAC Cup,Douala › Cameroon
Tue Dec 6 1988,South Korea,2-0,Japan,AFC Asian Cup,Doha › Qatar
Tue Dec 6 1988,Morocco,0-0,Egypt,Friendly,Casablanca › Morocco
Thu Dec 8 1988,Cameroon,0-1,Gabon,UDEAC Cup,Douala › Cameroon
Thu Dec 8 1988,Central African Republic,0-3,Congo,UDEAC Cup,Douala › Cameroon
Thu Dec 8 1988,Iran,1-0,United Arab Emirates,AFC Asian Cup,Doha › Qatar
Thu Dec 8 1988,Malaysia,0-0,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Dec 8 1988,Syria,1-0,Kuwait,AFC Asian Cup,Doha › Qatar
Fri Dec 9 1988,Oman,1-3,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Dec 9 1988,Qatar,2-3,South Korea,AFC Asian Cup,Doha › Qatar
Fri Dec 9 1988,Saudi Arabia,1-1,Bahrain,AFC Asian Cup,Doha › Qatar
Sat Dec 10 1988,Ivory Coast,1-0,Tunisia,Friendly,Abidjan › Ivory Coast
Sat Dec 10 1988,Kuwait,2-2,China PR,AFC Asian Cup,Doha › Qatar
Sat Dec 10 1988,Malaysia,0-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Dec 10 1988,United Arab Emirates,1-0,Japan,AFC Asian Cup,Doha › Qatar
Sun Dec 11 1988,Bahrain,0-1,Syria,AFC Asian Cup,Doha › Qatar
Sun Dec 11 1988,South Korea,3-0,Iran,AFC Asian Cup,Doha › Qatar
Sun Dec 11 1988,Malta,2-2,Hungary,FIFA World Cup qualification,Attard › Malta
Sun Dec 11 1988,Yugoslavia,4-0,Cyprus,FIFA World Cup qualification,Belgrade › Yugoslavia
Mon Dec 12 1988,China PR,0-1,Saudi Arabia,AFC Asian Cup,Doha › Qatar
Mon Dec 12 1988,Indonesia,0-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Dec 12 1988,Qatar,3-0,Japan,AFC Asian Cup,Doha › Qatar
Wed Dec 14 1988,Egypt,1-3,Switzerland,Friendly,Cairo › Egypt
Wed Dec 14 1988,South Korea,2-1,China PR,AFC Asian Cup,Doha › Qatar
Wed Dec 14 1988,Uruguay,3-0,Peru,Friendly,Montevideo › Uruguay
Thu Dec 15 1988,Morocco,5-2,Gabon,Friendly,Rabat › Morocco
Thu Dec 15 1988,New Zealand,4-1,Chinese Taipei,FIFA World Cup qualification,Auckland › New Zealand
Sat Dec 17 1988,China PR,0-0,Iran,AFC Asian Cup,Doha › Qatar
Sun Dec 18 1988,Ivory Coast,1-1,Tunisia,Friendly,Abidjan › Ivory Coast
Sun Dec 18 1988,South Korea,0-0,Saudi Arabia,AFC Asian Cup,Doha › Qatar
Tue Dec 20 1988,Liberia,1-1,Tunisia,Friendly,Paynesville › Liberia
Tue Dec 20 1988,Zambia,1-2,Egypt,Friendly,Kitwe › Zambia
Wed Dec 21 1988,Spain,4-0,Northern Ireland,FIFA World Cup qualification,Seville › Spain
Thu Dec 22 1988,Italy,2-0,Scotland,Friendly,Perugia › Italy
Thu Dec 22 1988,Morocco,1-0,Guinea,Friendly,Rabat › Morocco
Fri Dec 30 1988,DR Congo,0-0,Angola,Friendly,Kinshasa › Zaïre
