Date,Team 1,Score,Team 2,Tournament,City
Sun Jul 2 1972,Argentina,1-0,Russia,Brazil Independence Cup,Belo Horizonte › Brazil
Sun Jul 2 1972,Brazil,3-0,Yugoslavia,Brazil Independence Cup,São Paulo › Brazil
Sun Jul 2 1972,DR Congo,6-0,Guinea,Friendly,Kinshasa › Zaïre
Sun Jul 2 1972,Czechoslovakia,0-0,Scotland,Brazil Independence Cup,Porto Alegre › Brazil
Sun Jul 2 1972,Ghana,5-1,Benin,FIFA World Cup qualification,Kumasi › Ghana
Sun Jul 2 1972,Portugal,1-1,Uruguay,Brazil Independence Cup,Rio de Janeiro › Brazil
Mon Jul 3 1972,Iceland,2-5,Denmark,Friendly,Reykjavík › Iceland
Tue Jul 4 1972,Tanzania,3-0,Sudan,Friendly,Dar es Salaam › Tanzania
Wed Jul 5 1972,Brazil,1-0,Scotland,Brazil Independence Cup,Rio de Janeiro › Brazil
Thu Jul 6 1972,Argentina,1-0,Uruguay,Brazil Independence Cup,Porto Alegre › Brazil
Thu Jul 6 1972,Czechoslovakia,1-2,Yugoslavia,Brazil Independence Cup,São Paulo › Brazil
Thu Jul 6 1972,Malawi,1-0,Lesotho,Friendly,Blantyre › Malawi
Thu Jul 6 1972,Portugal,1-0,Russia,Brazil Independence Cup,Belo Horizonte › Brazil
Thu Jul 6 1972,Tanzania,0-0,Nigeria,Friendly,Dar es Salaam › Tanzania
Sat Jul 8 1972,Malawi,4-0,Lesotho,Friendly,Blantyre › Malawi
Sun Jul 9 1972,Argentina,2-4,Yugoslavia,Brazil Independence Cup,Rio de Janeiro › Brazil
Sun Jul 9 1972,Brazil,1-0,Portugal,Brazil Independence Cup,Rio de Janeiro › Brazil
Sun Jul 9 1972,Uganda,4-0,Sudan,Friendly,Kampala › Uganda
Tue Jul 11 1972,Zanzibar,1-4,Nigeria,Friendly,Zanzibar › Zanzibar
Wed Jul 12 1972,Iceland,3-0,Faroe Islands,Friendly,Reykjavík › Iceland
Thu Jul 13 1972,Indonesia,0-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 15 1972,Hong Kong,0-0,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 15 1972,Singapore,0-2,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 16 1972,Cambodia,2-2,Philippines,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 16 1972,Finland,1-1,Russia,Friendly,Vaasa › Finland
Sun Jul 16 1972,Japan,5-0,Sri Lanka,Merdeka Tournament,Ipoh › Malaysia
Sun Jul 16 1972,Kenya,2-0,Sudan,FIFA World Cup qualification,Nairobi › Kenya
Mon Jul 17 1972,Hong Kong,4-1,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Jul 17 1972,South Korea,2-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Jul 18 1972,Japan,5-1,Philippines,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 19 1972,Indonesia,3-2,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 19 1972,South Korea,4-1,Singapore,Merdeka Tournament,Ipoh › Malaysia
Thu Jul 20 1972,Philippines,4-1,Sri Lanka,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 21 1972,Hong Kong,1-0,Indonesia,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 22 1972,Cambodia,6-1,Sri Lanka,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 23 1972,Hong Kong,2-2,Thailand,Merdeka Tournament,Ipoh › Malaysia
Sun Jul 23 1972,Indonesia,0-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 23 1972,Sudan,1-0,Kenya,FIFA World Cup qualification,Khartoum › Sudan
Tue Jul 25 1972,Singapore,6-1,Sri Lanka,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Jul 26 1972,Japan,0-3,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 27 1972,Uganda,1-1,Tanzania,Friendly,Kampala › Uganda
Sat Jul 29 1972,Malaysia,1-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 29 1972,Philippines,0-4,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 2 1972,Indonesia,3-0,Philippines,Friendly,Kallang › Singapore
Wed Aug 2 1972,Singapore,6-1,Sri Lanka,Friendly,Kallang › Singapore
Thu Aug 3 1972,Norway,4-1,Iceland,FIFA World Cup qualification,Stavanger › Norway
Fri Aug 4 1972,Hong Kong,2-1,Sri Lanka,Friendly,Kallang › Singapore
Fri Aug 4 1972,Japan,4-1,Philippines,Friendly,Kallang › Singapore
Sat Aug 5 1972,Nigeria,2-1,Congo,FIFA World Cup qualification,Ibadan › Nigeria
Sun Aug 6 1972,Costa Rica,1-0,Mexico,Friendly,San José › Costa Rica
Sun Aug 6 1972,Indonesia,1-0,Japan,Friendly,Kallang › Singapore
Sun Aug 6 1972,Singapore,0-2,Hong Kong,Friendly,Kallang › Singapore
Sun Aug 6 1972,Sweden,4-4,Russia,Friendly,Solna › Sweden
Tue Aug 8 1972,Cambodia,0-5,Indonesia,Friendly,Kallang › Singapore
Wed Aug 9 1972,Peru,3-2,Mexico,Friendly,Lima › Peru
Thu Aug 10 1972,Hong Kong,2-1,Cambodia,Friendly,Kallang › Singapore
Tue Aug 15 1972,Congo,1-1,Nigeria,FIFA World Cup qualification,Brazzaville › Congo
Wed Aug 16 1972,Chile,0-2,Mexico,Friendly,Santiago › Chile
Sun Aug 20 1972,Canada,3-2,United States,FIFA World Cup qualification,St. John's › Canada
Thu Aug 24 1972,Canada,0-1,Mexico,FIFA World Cup qualification,Toronto › Canada
Tue Aug 29 1972,United States,2-2,Canada,FIFA World Cup qualification,Baltimore › United States
Wed Aug 30 1972,Czechoslovakia,1-2,Netherlands,Friendly,Prague › Czechoslovakia
Sat Sep 2 1972,Greece,1-3,France,Friendly,Piraeus › Greece
Sat Sep 2 1972,Guatemala,2-2,Canada,Friendly,Guatemala › Guatemala
Sun Sep 3 1972,Mexico,3-1,United States,FIFA World Cup qualification,Mexico City › Mexico
Sun Sep 3 1972,Romania,1-1,Austria,Friendly,Craiova › Romania
Sun Sep 3 1972,Sri Lanka,2-3,China PR,Friendly,Colombo › Sri Lanka
Wed Sep 6 1972,Mexico,2-1,Canada,FIFA World Cup qualification,Mexico City › Mexico
Sun Sep 10 1972,United States,1-2,Mexico,FIFA World Cup qualification,Los Angeles › United States
Tue Sep 12 1972,Sri Lanka,0-1,China PR,Friendly,Colombo › Sri Lanka
Thu Sep 14 1972,Japan,2-2,South Korea,Friendly,Tokyo › Japan
Sun Sep 17 1972,New Zealand,4-1,New Caledonia,Friendly,Wellington › New Zealand
Sun Sep 17 1972,Norway,1-3,Sweden,Nordic Championship,Oslo › Norway
Wed Sep 20 1972,Cambodia,0-1,Malaysia,Korea Cup,Seoul › South Korea
Wed Sep 20 1972,Finland,1-1,Romania,FIFA World Cup qualification,Helsinki › Finland
Wed Sep 20 1972,Italy,3-1,Yugoslavia,Friendly,Turin › Italy
Wed Sep 20 1972,South Korea,3-0,Thailand,Korea Cup,Seoul › South Korea
Thu Sep 21 1972,Burma,4-0,Philippines,Korea Cup,Seoul › South Korea
Fri Sep 22 1972,South Korea,3-1,Cambodia,Korea Cup,Seoul › South Korea
Fri Sep 22 1972,Malaysia,1-1,Thailand,Korea Cup,Seoul › South Korea
Sat Sep 23 1972,Burma,1-1,Indonesia,Korea Cup,Seoul › South Korea
Sat Sep 23 1972,Philippines,0-5,Singapore,Korea Cup,Seoul › South Korea
Sun Sep 24 1972,Cambodia,0-0,Thailand,Korea Cup,Seoul › South Korea
Sun Sep 24 1972,South Korea,2-0,Malaysia,Korea Cup,Seoul › South Korea
Mon Sep 25 1972,Burma,1-0,Singapore,Korea Cup,Seoul › South Korea
Wed Sep 27 1972,Cambodia,1-0,Philippines,Korea Cup,Seoul › South Korea
Wed Sep 27 1972,South Korea,0-1,Burma,Korea Cup,Seoul › South Korea
Thu Sep 28 1972,Indonesia,3-1,Malaysia,Korea Cup,Seoul › South Korea
Thu Sep 28 1972,Singapore,1-4,Thailand,Korea Cup,Seoul › South Korea
Sat Sep 30 1972,Burma,3-1,Indonesia,Korea Cup,Seoul › South Korea
Sat Sep 30 1972,South Korea,1-0,Malaysia,Korea Cup,Seoul › South Korea
Sat Sep 30 1972,Martinique,1-2,Trinidad and Tobago,Friendly,Fort-de-France › Martinique
Sat Sep 30 1972,New Zealand,2-1,New Caledonia,Friendly,Auckland › New Zealand
Sun Oct 1 1972,Costa Rica,2-0,El Salvador,Friendly,San José › Costa Rica
Tue Oct 3 1972,Martinique,1-2,Trinidad and Tobago,Friendly,Fort-de-France › Martinique
Wed Oct 4 1972,Algeria,1-0,Turkey,Friendly,Algiers › Algeria
Wed Oct 4 1972,Denmark,1-1,Switzerland,Friendly,Copenhagen › Denmark
Wed Oct 4 1972,Lesotho,1-1,Zambia,Friendly,Maseru › Lesotho
Wed Oct 4 1972,Norway,0-2,Belgium,FIFA World Cup qualification,Oslo › Norway
Thu Oct 5 1972,Hong Kong,2-3,Singapore,Friendly,So Kon Po › Hong Kong
Sat Oct 7 1972,German DR,5-0,Finland,FIFA World Cup qualification,Dresden › German DR
Sat Oct 7 1972,Indonesia,1-4,Australia,Friendly,Jakarta › Indonesia
Sat Oct 7 1972,Luxembourg,0-4,Italy,FIFA World Cup qualification,Luxembourg › Luxembourg
Sun Oct 8 1972,El Salvador,0-1,Costa Rica,Friendly,San Salvador › El Salvador
Sun Oct 8 1972,Lesotho,1-1,Zambia,Friendly,Maseru › Lesotho
Mon Oct 9 1972,Australia,3-1,New Zealand,Friendly,Jakarta › Indonesia
Wed Oct 11 1972,England,1-1,Yugoslavia,Friendly,London › England
