Date,Team 1,Score,Team 2,Tournament,City
Sun Jun 2 1996,Ecuador,2-0,Argentina,FIFA World Cup qualification,Quito › Ecuador
Sun Jun 2 1996,Finland,1-2,Turkey,Friendly,Helsinki › Finland
Sun Jun 2 1996,Republic of Ireland,2-2,Croatia,Friendly,Dublin › Republic of Ireland
Sun Jun 2 1996,Kenya,3-1,Algeria,FIFA World Cup qualification,Nairobi › Kenya
Sun Jun 2 1996,Madagascar,1-2,Zimbabwe,FIFA World Cup qualification,Antananarivo › Madagascar
Sun Jun 2 1996,Mauritius,1-5,DR Congo,FIFA World Cup qualification,Curepipe › Mauritius
Sun Jun 2 1996,Norway,5-0,Azerbaijan,FIFA World Cup qualification,Oslo › Norway
Sun Jun 2 1996,Peru,1-1,Colombia,FIFA World Cup qualification,Lima › Peru
Sun Jun 2 1996,Russia,2-0,Poland,Friendly,Moscow › Russia
Sun Jun 2 1996,Rwanda,1-3,Tunisia,FIFA World Cup qualification,Kigali › Rwanda
Sun Jun 2 1996,San Marino,0-5,Wales,FIFA World Cup qualification,Serravalle › San Marino
Sun Jun 2 1996,Serbia,6-0,Malta,FIFA World Cup qualification,Belgrade › Yugoslavia
Sun Jun 2 1996,Eswatini,0-1,Gabon,FIFA World Cup qualification,Mbabane › Eswatini
Sun Jun 2 1996,Togo,2-1,Senegal,FIFA World Cup qualification,Lomé › Togo
Sun Jun 2 1996,Trinidad and Tobago,2-1,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sun Jun 2 1996,Uruguay,0-2,Paraguay,FIFA World Cup qualification,Montevideo › Uruguay
Sun Jun 2 1996,Venezuela,1-1,Chile,FIFA World Cup qualification,Barinas › Venezuela
Mon Jun 3 1996,Cuba,4-0,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Mon Jun 3 1996,Oman,3-0,Bahrain,Friendly,Muscat › Oman
Tue Jun 4 1996,Germany,9-1,Liechtenstein,Friendly,Mannheim › Germany
Tue Jun 4 1996,Netherlands,3-1,Republic of Ireland,Friendly,Rotterdam › Netherlands
Wed Jun 5 1996,Canada,0-1,Costa Rica,Friendly,Toronto › Canada
Wed Jun 5 1996,France,2-0,Armenia,Friendly,Villeneuve-d'Ascq › France
Wed Jun 5 1996,Iceland,2-1,Cyprus,Friendly,Akranes › Iceland
Wed Jun 5 1996,Martinique,1-1,Suriname,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Fri Jun 7 1996,Trinidad and Tobago,2-0,Cuba,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sat Jun 8 1996,England,1-1,Switzerland,UEFA Euro,London › England
Sat Jun 8 1996,Mexico,1-0,Bolivia,USA Cup,Dallas › United States
Sat Jun 8 1996,Tanzania,0-0,Ghana,FIFA World Cup qualification,Dar es Salaam › Tanzania
Sun Jun 9 1996,Denmark,1-1,Portugal,UEFA Euro,Sheffield › England
Sun Jun 9 1996,Germany,2-0,Czech Republic,UEFA Euro,Manchester › England
Sun Jun 9 1996,Ivory Coast,1-1,Burkina Faso,Friendly,Abidjan › Ivory Coast
Sun Jun 9 1996,Lebanon,3-5,Kuwait,AFC Asian Cup qualification,Beirut › Lebanon
Sun Jun 9 1996,Nigeria,1-3,Togo,Friendly,Lagos › Nigeria
Sun Jun 9 1996,Panama,4-1,Belize,FIFA World Cup qualification,Panama City › Panama
Sun Jun 9 1996,Spain,1-1,Bulgaria,UEFA Euro,Leeds › England
Sun Jun 9 1996,United States,2-1,Republic of Ireland,USA Cup,Foxborough › United States
Mon Jun 10 1996,Cuba,6-1,Haiti,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Mon Jun 10 1996,Iran,8-0,Nepal,AFC Asian Cup qualification,Teheran › Iran
Mon Jun 10 1996,Netherlands,0-0,Scotland,UEFA Euro,Birmingham › England
Mon Jun 10 1996,Romania,0-1,France,UEFA Euro,Newcastle › England
Mon Jun 10 1996,Sri Lanka,0-3,Oman,AFC Asian Cup qualification,Teheran › Iran
Tue Jun 11 1996,Italy,2-1,Russia,UEFA Euro,Liverpool › England
Tue Jun 11 1996,Turkey,0-1,Croatia,UEFA Euro,Nottingham › England
Wed Jun 12 1996,Iran,7-0,Sri Lanka,AFC Asian Cup qualification,Teheran › Iran
Wed Jun 12 1996,Mexico,2-2,Republic of Ireland,USA Cup,East Rutherford › United States
Wed Jun 12 1996,Nepal,0-7,Oman,AFC Asian Cup qualification,Teheran › Iran
Wed Jun 12 1996,Tanzania,0-0,Sudan,Friendly,Dar es Salaam › Tanzania
Wed Jun 12 1996,United States,0-2,Bolivia,USA Cup,Washington › United States
Thu Jun 13 1996,Barbados,0-4,Trinidad and Tobago,Friendly,Bridgetown › Barbados
Thu Jun 13 1996,Bulgaria,1-0,Romania,UEFA Euro,Newcastle › England
Thu Jun 13 1996,Switzerland,0-2,Netherlands,UEFA Euro,Birmingham › England
Fri Jun 14 1996,Algeria,1-0,Kenya,FIFA World Cup qualification,Algiers › Algeria
Fri Jun 14 1996,Czech Republic,2-1,Italy,UEFA Euro,Liverpool › England
Fri Jun 14 1996,Iran,2-0,Oman,AFC Asian Cup qualification,Teheran › Iran
Fri Jun 14 1996,Kazakhstan,1-0,Qatar,AFC Asian Cup qualification,Almaty › Kazakhstan
Fri Jun 14 1996,Portugal,1-0,Turkey,UEFA Euro,Nottingham › England
Fri Jun 14 1996,Sri Lanka,3-1,Nepal,AFC Asian Cup qualification,Teheran › Iran
Sat Jun 15 1996,Bolivia,0-3,Republic of Ireland,USA Cup,East Rutherford › United States
Sat Jun 15 1996,Dominican Republic,1-4,Trinidad and Tobago,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Sat Jun 15 1996,England,2-0,Scotland,UEFA Euro,London › England
Sat Jun 15 1996,France,1-1,Spain,UEFA Euro,Leeds › England
Sat Jun 15 1996,Senegal,1-1,Togo,FIFA World Cup qualification,Dakar › Senegal
Sat Jun 15 1996,South Africa,3-0,Malawi,FIFA World Cup qualification,Johannesburg › South Africa
Sun Jun 16 1996,Angola,3-1,Uganda,FIFA World Cup qualification,Luanda › Angola
Sun Jun 16 1996,Burkina Faso,2-0,Mauritania,FIFA World Cup qualification,Ouagadougou › Burkina Faso
Sun Jun 16 1996,DR Congo,2-0,Mauritius,FIFA World Cup qualification,Kinshasa › Zaïre
Sun Jun 16 1996,Croatia,3-0,Denmark,UEFA Euro,Sheffield › England
Sun Jun 16 1996,Gabon,2-0,Eswatini,FIFA World Cup qualification,Libreville › Gabon
Sun Jun 16 1996,Guinea,3-1,Guinea-Bissau,FIFA World Cup qualification,Conakry › Guinea
Sun Jun 16 1996,Ivory Coast,1-1,Congo,FIFA World Cup qualification,Abidjan › Ivory Coast
Sun Jun 16 1996,Mozambique,1-1,Namibia,FIFA World Cup qualification,Maputo › Mozambique
Sun Jun 16 1996,Russia,0-3,Germany,UEFA Euro,Manchester › England
Sun Jun 16 1996,Sierra Leone,0-1,Burundi,FIFA World Cup qualification,Freetown › Sierra Leone
Sun Jun 16 1996,Tunisia,2-0,Rwanda,FIFA World Cup qualification,Tunis › Tunisia
Sun Jun 16 1996,United States,2-2,Mexico,USA Cup,Pasadena › United States
Sun Jun 16 1996,Zambia,3-0,Sudan,FIFA World Cup qualification,Lusaka › Zambia
Sun Jun 16 1996,Zimbabwe,2-2,Madagascar,FIFA World Cup qualification,Harare › Zimbabwe
Mon Jun 17 1996,Ghana,2-1,Tanzania,FIFA World Cup qualification,Kumasi › Ghana
Mon Jun 17 1996,Oman,2-1,Nepal,AFC Asian Cup qualification,Muscat › Oman
Mon Jun 17 1996,Sri Lanka,0-4,Iran,AFC Asian Cup qualification,Muscat › Oman
Tue Jun 18 1996,England,4-1,Netherlands,UEFA Euro,London › England
Tue Jun 18 1996,France,3-1,Bulgaria,UEFA Euro,Newcastle › England
Tue Jun 18 1996,Romania,1-2,Spain,UEFA Euro,Leeds › England
Tue Jun 18 1996,Scotland,1-0,Switzerland,UEFA Euro,Birmingham › England
Wed Jun 19 1996,Croatia,0-3,Portugal,UEFA Euro,Nottingham › England
Wed Jun 19 1996,Italy,0-0,Germany,UEFA Euro,Manchester › England
Wed Jun 19 1996,Nepal,0-4,Iran,AFC Asian Cup qualification,Muscat › Oman
Wed Jun 19 1996,Oman,10-0,Sri Lanka,AFC Asian Cup qualification,Muscat › Oman
Wed Jun 19 1996,Russia,3-3,Czech Republic,UEFA Euro,Liverpool › England
Wed Jun 19 1996,Turkey,0-3,Denmark,UEFA Euro,Sheffield › England
Wed Jun 19 1996,Uzbekistan,5-0,Tajikistan,AFC Asian Cup qualification,Tashkent › Uzbekistan
Thu Jun 20 1996,Kuwait,0-0,Lebanon,AFC Asian Cup qualification,Kuwait City › Kuwait
Thu Jun 20 1996,Peru,4-0,Armenia,Friendly,Lima › Peru
Fri Jun 21 1996,Nepal,0-2,Sri Lanka,AFC Asian Cup qualification,Muscat › Oman
Fri Jun 21 1996,Oman,1-2,Iran,AFC Asian Cup qualification,Muscat › Oman
Fri Jun 21 1996,Syria,2-0,Kazakhstan,AFC Asian Cup qualification,Damascus › Syria
Sat Jun 22 1996,England,0-0,Spain,UEFA Euro,London › England
Sat Jun 22 1996,France,0-0,Netherlands,UEFA Euro,Liverpool › England
Sat Jun 22 1996,Honduras,1-0,Venezuela,Friendly,San Pedro Sula › Honduras
Sun Jun 23 1996,Barbados,0-1,Jamaica,FIFA World Cup qualification,Bridgetown › Barbados
Sun Jun 23 1996,Czech Republic,1-0,Portugal,UEFA Euro,Birmingham › England
Sun Jun 23 1996,Germany,2-1,Croatia,UEFA Euro,Manchester › England
Sun Jun 23 1996,Liberia,4-0,Gambia,FIFA World Cup qualification,Accra › Ghana
Sun Jun 23 1996,Saint Kitts and Nevis,2-2,Saint Vincent and the Grenadines,FIFA World Cup qualification,Basseterre › Saint Kitts and Nevis
Sun Jun 23 1996,Trinidad and Tobago,8-0,Dominican Republic,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Tue Jun 25 1996,Paraguay,1-2,Armenia,Friendly,Asunción › Paraguay
Wed Jun 26 1996,England,1-1,Germany,UEFA Euro,London › England
Wed Jun 26 1996,France,0-0,Czech Republic,UEFA Euro,Manchester › England
Thu Jun 27 1996,Burma,0-4,Singapore,AFC Asian Cup qualification,Bangkok › Thailand
Thu Jun 27 1996,Thailand,8-0,Maldives,AFC Asian Cup qualification,Bangkok › Thailand
Fri Jun 28 1996,China PR,2-0,New Zealand,Friendly,Beijing › China PR
Fri Jun 28 1996,Qatar,1-0,Syria,AFC Asian Cup qualification,Doha › Qatar
Sat Jun 29 1996,Maldives,0-2,Singapore,AFC Asian Cup qualification,Bangkok › Thailand
Sat Jun 29 1996,Thailand,5-1,Burma,AFC Asian Cup qualification,Bangkok › Thailand
Sun Jun 30 1996,Czech Republic,1-2,Germany,UEFA Euro,London › England
Sun Jun 30 1996,Ecuador,3-0,Armenia,Friendly,Portoviejo › Ecuador
Sun Jun 30 1996,Haiti,1-1,Cuba,FIFA World Cup qualification,Cap-Haïtien › Haiti
Sun Jun 30 1996,Jamaica,2-0,Barbados,FIFA World Cup qualification,Kingston › Jamaica
Sun Jun 30 1996,Saint Vincent and the Grenadines,0-0,Saint Kitts and Nevis,FIFA World Cup qualification,Kingstown › Saint Vincent and the Grenadines
Mon Jul 1 1996,Burma,3-1,Maldives,AFC Asian Cup qualification,Bangkok › Thailand
Mon Jul 1 1996,Thailand,1-1,Singapore,AFC Asian Cup qualification,Bangkok › Thailand
Thu Jul 4 1996,Maldives,0-8,Thailand,AFC Asian Cup qualification,Singapore › Singapore
Thu Jul 4 1996,Singapore,2-2,Burma,AFC Asian Cup qualification,Singapore › Singapore
Fri Jul 5 1996,Qatar,3-0,Kazakhstan,AFC Asian Cup qualification,Doha › Qatar
Sat Jul 6 1996,Chile,4-1,Ecuador,FIFA World Cup qualification,Santiago › Chile
Sat Jul 6 1996,Malawi,3-2,Tanzania,Friendly,Blantyre › Malawi
Sun Jul 7 1996,Bolivia,6-1,Venezuela,FIFA World Cup qualification,La Paz › Bolivia
Sun Jul 7 1996,Burma,1-7,Thailand,AFC Asian Cup qualification,Singapore › Singapore
Sun Jul 7 1996,Colombia,3-1,Uruguay,FIFA World Cup qualification,Barranquilla › Colombia
Sun Jul 7 1996,Estonia,1-1,Latvia,Baltic Cup,Narva › Estonia
Sun Jul 7 1996,Peru,0-0,Argentina,FIFA World Cup qualification,Lima › Peru
Sun Jul 7 1996,Singapore,5-2,Maldives,AFC Asian Cup qualification,Singapore › Singapore
Mon Jul 8 1996,Latvia,1-2,Lithuania,Baltic Cup,Narva › Estonia
Mon Jul 8 1996,Malawi,1-0,Tanzania,Friendly,Lilongwe › Malawi
Tue Jul 9 1996,Burma,4-1,Maldives,AFC Asian Cup qualification,Singapore › Singapore
Tue Jul 9 1996,Estonia,1-1,Lithuania,Baltic Cup,Narva › Estonia
Tue Jul 9 1996,Singapore,2-2,Thailand,AFC Asian Cup qualification,Singapore › Singapore
Wed Jul 10 1996,Malawi,1-1,Tanzania,Friendly,Mzuzu › Malawi
Fri Jul 12 1996,Kazakhstan,0-1,Syria,AFC Asian Cup qualification,Almaty › Kazakhstan
Wed Jul 17 1996,China PR,1-1,Uruguay,Friendly,Beijing › China PR
Fri Jul 19 1996,Syria,3-1,Qatar,AFC Asian Cup qualification,Damascus › Syria
Sun Jul 21 1996,Panama,0-2,Venezuela,Friendly,Panama City › Panama
Wed Jul 24 1996,Honduras,1-1,Panama,Friendly,Tegucigalpa › Honduras
Fri Jul 26 1996,Paraguay,2-0,Bolivia,Friendly,Asunción › Paraguay
Sun Jul 28 1996,Honduras,0-0,Trinidad and Tobago,Friendly,Tegucigalpa › Honduras
Sun Jul 28 1996,Jamaica,0-0,Panama,Friendly,Kingston › Jamaica
Tue Jul 30 1996,Panama,1-0,Trinidad and Tobago,Friendly,Panama City › Panama
Wed Jul 31 1996,Belarus,2-2,Lithuania,Friendly,Minsk › Belarus
Sun Aug 4 1996,Costa Rica,1-1,Honduras,Friendly,San José › Costa Rica
Sun Aug 4 1996,Guatemala,1-0,Panama,Friendly,Guatemala › Guatemala
Sun Aug 4 1996,Vietnam,4-1,Chinese Taipei,AFC Asian Cup qualification,Ho Chi Minh City › Vietnam
Mon Aug 5 1996,South Korea,9-0,Guam,AFC Asian Cup qualification,Ho Chi Minh City › Vietnam
Wed Aug 7 1996,Panama,2-1,Honduras,Friendly,Panama City › Panama
Wed Aug 7 1996,Vietnam,9-0,Guam,AFC Asian Cup qualification,Ho Chi Minh City › Vietnam
Thu Aug 8 1996,Benin,4-1,Mauritania,African Cup of Nations qualification,Cotonou › Benin
Thu Aug 8 1996,China PR,0-2,Paraguay,Friendly,Beijing › China PR
Thu Aug 8 1996,South Korea,4-0,Chinese Taipei,AFC Asian Cup qualification,Ho Chi Minh City › Vietnam
Fri Aug 9 1996,Jordan,4-0,Pakistan,AFC Asian Cup qualification,Amman › Jordan
Sun Aug 11 1996,Botswana,0-0,Namibia,African Cup of Nations qualification,Gaborone › Botswana
Sun Aug 11 1996,Congo,0-0,Togo,African Cup of Nations qualification,Pointe-Noire › Congo
Sun Aug 11 1996,Honduras,0-0,Costa Rica,Friendly,Tegucigalpa › Honduras
Sun Aug 11 1996,Iraq,3-0,Pakistan,AFC Asian Cup qualification,Amman › Jordan
Sun Aug 11 1996,Mauritius,1-0,Seychelles,African Cup of Nations qualification,Port Louis › Mauritius
Sun Aug 11 1996,Uganda,1-1,Ethiopia,African Cup of Nations qualification,Kampala › Uganda
Sun Aug 11 1996,Vietnam,0-4,South Korea,AFC Asian Cup qualification,Ho Chi Minh City › Vietnam
Tue Aug 13 1996,Jordan,0-1,Iraq,AFC Asian Cup qualification,Amman › Jordan
Tue Aug 13 1996,Ukraine,5-2,Lithuania,Friendly,Kyïv › Ukraine
Wed Aug 14 1996,Greece,2-1,Albania,Friendly,Athens › Greece
Wed Aug 14 1996,Honduras,2-1,El Salvador,Friendly,San Pedro Sula › Honduras
Wed Aug 14 1996,Hungary,3-1,United Arab Emirates,Friendly,Siófok › Hungary
Wed Aug 14 1996,Iceland,2-1,Malta,Friendly,Reykjavík › Iceland
Wed Aug 14 1996,Latvia,0-0,Finland,Friendly,Riga › Latvia
Wed Aug 14 1996,Panama,1-0,Guatemala,Friendly,Panama City › Panama
Wed Aug 14 1996,Peru,3-0,Costa Rica,Friendly,Arequipa › Peru
Wed Aug 14 1996,Romania,2-0,Israel,Friendly,Bucharest › Romania
Wed Aug 14 1996,Sweden,0-1,Denmark,Friendly,Gothenburg › Sweden
Wed Aug 14 1996,Turkey,2-0,Moldova,Friendly,Istanbul › Turkey
Fri Aug 16 1996,Ecuador,1-1,Costa Rica,Friendly,Cuenca › Ecuador
Sat Aug 17 1996,Rwanda,0-0,Uganda,Friendly,Kigali › Rwanda
Sun Aug 18 1996,Guatemala,1-1,Honduras,Friendly,Monterey Park › United States
Tue Aug 20 1996,Belarus,0-1,United Arab Emirates,Friendly,Fürth › Germany
Tue Aug 20 1996,Oman,1-0,Mali,Friendly,Muscat › Oman
Tue Aug 20 1996,Togo,2-0,Benin,Friendly,Lomé › Togo
Wed Aug 21 1996,El Salvador,1-2,Honduras,Friendly,San Salvador › El Salvador
Thu Aug 22 1996,Oman,1-1,Mali,Friendly,Muscat › Oman
Sat Aug 24 1996,Panama,2-0,Jamaica,Friendly,Panama City › Panama
Sat Aug 24 1996,Seychelles,1-1,Mauritius,African Cup of Nations qualification,Victoria › Seychelles
Sun Aug 25 1996,Ethiopia,1-1,Uganda,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Aug 25 1996,Honduras,4-0,Cuba,Friendly,Tegucigalpa › Honduras
Sun Aug 25 1996,Japan,5-3,Uruguay,Friendly,Osaka › Japan
Sun Aug 25 1996,Namibia,6-0,Botswana,African Cup of Nations qualification,Windhoek › Namibia
Sun Aug 25 1996,Togo,1-0,Congo,African Cup of Nations qualification,Lomé › Togo
Tue Aug 27 1996,Guatemala,2-1,Jamaica,Friendly,Guatemala › Guatemala
Tue Aug 27 1996,Poland,2-2,Cyprus,Friendly,Bełchatów › Poland
Wed Aug 28 1996,Honduras,2-2,Cuba,Friendly,San Pedro Sula › Honduras
Wed Aug 28 1996,Oman,0-0,Sudan,Friendly,Muscat › Oman
Wed Aug 28 1996,Russia,2-2,Brazil,Friendly,Moscow › Russia
Thu Aug 29 1996,Morocco,7-0,DR Congo,Friendly,Settat › Morocco
Fri Aug 30 1996,Canada,3-1,Panama,FIFA World Cup qualification,Edmonton › Canada
Fri Aug 30 1996,Guatemala,1-1,Cuba,Friendly,Guatemala › Guatemala
Fri Aug 30 1996,Mauritania,0-0,Benin,African Cup of Nations qualification,Nouakchott › Mauritania
Fri Aug 30 1996,United States,3-1,El Salvador,Friendly,Los Angeles › United States
Sat Aug 31 1996,Armenia,0-0,Portugal,FIFA World Cup qualification,Yerevan › Armenia
Sat Aug 31 1996,Austria,0-0,Scotland,FIFA World Cup qualification,Vienna › Austria
Sat Aug 31 1996,Azerbaijan,1-0,Switzerland,FIFA World Cup qualification,Baku › Azerbaijan
Sat Aug 31 1996,Belarus,1-0,Estonia,FIFA World Cup qualification,Minsk › Belarus
Sat Aug 31 1996,Belgium,2-1,Turkey,FIFA World Cup qualification,Brussels › Belgium
Sat Aug 31 1996,Faroe Islands,1-2,Slovakia,FIFA World Cup qualification,Toftir › Faroe Islands
Sat Aug 31 1996,France,2-0,Mexico,Friendly,Paris › France
Sat Aug 31 1996,Liechtenstein,0-5,Republic of Ireland,FIFA World Cup qualification,Eschen › Liechtenstein
Sat Aug 31 1996,Netherlands,2-2,Brazil,Friendly,Amsterdam › Netherlands
Sat Aug 31 1996,Northern Ireland,0-1,Ukraine,FIFA World Cup qualification,Belfast › Northern Ireland
Sat Aug 31 1996,Oman,0-1,Sudan,Friendly,Muscat › Oman
Sat Aug 31 1996,Romania,3-0,Lithuania,FIFA World Cup qualification,Bucharest › Romania
Sat Aug 31 1996,Wales,6-0,San Marino,FIFA World Cup qualification,Cardiff › Wales
Sun Sep 1 1996,Argentina,1-1,Paraguay,FIFA World Cup qualification,Buenos Aires › Argentina
Sun Sep 1 1996,Bolivia,0-0,Peru,FIFA World Cup qualification,La Paz › Bolivia
Sun Sep 1 1996,Colombia,4-1,Chile,FIFA World Cup qualification,Barranquilla › Colombia
Sun Sep 1 1996,Ecuador,1-0,Venezuela,FIFA World Cup qualification,Quito › Ecuador
Sun Sep 1 1996,Greece,3-0,Bosnia and Herzegovina,FIFA World Cup qualification,Kalamáta › Greece
Sun Sep 1 1996,Hungary,1-0,Finland,FIFA World Cup qualification,Budapest › Hungary
Sun Sep 1 1996,Israel,2-1,Bulgaria,FIFA World Cup qualification,Ramat-Gan › Israel
Sun Sep 1 1996,Latvia,1-2,Sweden,FIFA World Cup qualification,Riga › Latvia
Sun Sep 1 1996,Moldova,0-3,England,FIFA World Cup qualification,Chişinău › Moldova
Sun Sep 1 1996,Norway,1-0,Georgia,Friendly,Oslo › Norway
Sun Sep 1 1996,Russia,4-0,Cyprus,FIFA World Cup qualification,Moscow › Russia
Sun Sep 1 1996,Singapore,1-1,Malaysia,AFF Championship,Singapore › Singapore
Sun Sep 1 1996,Slovenia,0-2,Denmark,FIFA World Cup qualification,Ljubljana › Slovenia
Sun Sep 1 1996,Trinidad and Tobago,0-1,Costa Rica,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Mon Sep 2 1996,Cambodia,1-3,Vietnam,AFF Championship,Singapore › Singapore
Mon Sep 2 1996,Laos,1-5,Indonesia,AFF Championship,Singapore › Singapore
Mon Sep 2 1996,Philippines,0-5,Thailand,AFF Championship,Singapore › Singapore
Wed Sep 4 1996,Czech Republic,2-1,Iceland,Friendly,Jablonec nad Nisou nad Nisou › Czech Republic
Wed Sep 4 1996,Faroe Islands,2-6,Spain,FIFA World Cup qualification,Toftir › Faroe Islands
Wed Sep 4 1996,Jamaica,2-0,Costa Rica,Friendly,Kingston › Jamaica
Wed Sep 4 1996,Malaysia,7-0,Philippines,AFF Championship,Singapore › Singapore
Wed Sep 4 1996,Poland,0-2,Germany,Friendly,Zabrze › Poland
Wed Sep 4 1996,Singapore,3-0,Brunei,AFF Championship,Singapore › Singapore
Thu Sep 5 1996,Burma,5-0,Cambodia,AFF Championship,Singapore › Singapore
Thu Sep 5 1996,Laos,1-1,Vietnam,AFF Championship,Singapore › Singapore
Thu Sep 5 1996,Lebanon,1-2,Oman,Friendly,Beirut › Lebanon
Fri Sep 6 1996,Singapore,3-0,Philippines,AFF Championship,Singapore › Singapore
Fri Sep 6 1996,Thailand,6-0,Brunei,AFF Championship,Singapore › Singapore
Sat Sep 7 1996,Burma,1-4,Vietnam,AFF Championship,Singapore › Singapore
Sat Sep 7 1996,Indonesia,3-0,Cambodia,AFF Championship,Singapore › Singapore
Sun Sep 8 1996,Brunei,1-0,Philippines,AFF Championship,Singapore › Singapore
Sun Sep 8 1996,El Salvador,5-0,Cuba,FIFA World Cup qualification,San Salvador › El Salvador
Sun Sep 8 1996,Thailand,1-1,Malaysia,AFF Championship,Singapore › Singapore
Mon Sep 9 1996,Indonesia,6-1,Burma,AFF Championship,Singapore › Singapore
Mon Sep 9 1996,Laos,1-0,Cambodia,AFF Championship,Singapore › Singapore
Tue Sep 10 1996,Brunei,0-6,Malaysia,AFF Championship,Singapore › Singapore
Tue Sep 10 1996,Singapore,0-1,Thailand,AFF Championship,Singapore › Singapore
Wed Sep 11 1996,Japan,1-0,Uzbekistan,Friendly,Tokyo › Japan
Wed Sep 11 1996,Laos,2-4,Burma,AFF Championship,Singapore › Singapore
Wed Sep 11 1996,Vietnam,1-1,Indonesia,AFF Championship,Singapore › Singapore
Fri Sep 13 1996,Malaysia,3-1,Indonesia,AFF Championship,Singapore › Singapore
Fri Sep 13 1996,Thailand,4-2,Vietnam,AFF Championship,Singapore › Singapore
Sat Sep 14 1996,Australia,2-0,Ghana,Simba Tournament,Durban › South Africa
Sat Sep 14 1996,South Africa,1-0,Kenya,Simba Tournament,Durban › South Africa
Sun Sep 15 1996,Indonesia,2-3,Vietnam,AFF Championship,Singapore › Singapore
Sun Sep 15 1996,Jamaica,3-0,Honduras,FIFA World Cup qualification,Kingston › Jamaica
Sun Sep 15 1996,Senegal,1-0,Mali,Friendly,Saint-Louis › Senegal
Sun Sep 15 1996,Thailand,1-0,Malaysia,AFF Championship,Singapore › Singapore
Mon Sep 16 1996,Papua New Guinea,1-1,Solomon Islands,FIFA World Cup qualification,Lae › Papua New Guinea
Tue Sep 17 1996,Oman,0-0,Zambia,Friendly,Muscat › Oman
Wed Sep 18 1996,Czech Republic,6-0,Malta,FIFA World Cup qualification,Teplice › Czech Republic
Wed Sep 18 1996,Ghana,1-0,Kenya,Simba Tournament,Johannesburg › South Africa
Wed Sep 18 1996,Romania,1-2,United Arab Emirates,Friendly,Bucharest › Romania
Wed Sep 18 1996,Solomon Islands,1-1,Vanuatu,FIFA World Cup qualification,Lae › Papua New Guinea
Wed Sep 18 1996,South Africa,2-0,Australia,Simba Tournament,Johannesburg › South Africa
Thu Sep 19 1996,El Salvador,0-1,Venezuela,Friendly,San Salvador › El Salvador
Fri Sep 20 1996,Papua New Guinea,2-1,Vanuatu,FIFA World Cup qualification,Lae › Papua New Guinea
Fri Sep 20 1996,Qatar,3-0,Sri Lanka,FIFA World Cup qualification,Doha › Qatar
Sat Sep 21 1996,Australia,4-0,Kenya,Simba Tournament,Pretoria › South Africa
Sat Sep 21 1996,Honduras,2-1,Mexico,FIFA World Cup qualification,San Pedro Sula › Honduras
Sat Sep 21 1996,India,2-0,Philippines,FIFA World Cup qualification,Doha › Qatar
Sat Sep 21 1996,South Africa,0-0,Ghana,Simba Tournament,Pretoria › South Africa
Sun Sep 22 1996,Guinea,0-1,Gabon,Friendly,Conakry › Guinea
Sun Sep 22 1996,Panama,1-3,Cuba,FIFA World Cup qualification,Panama City › Panama
Sun Sep 22 1996,Saudi Arabia,2-1,Zambia,Friendly,Riyadh › Saudi Arabia
Sun Sep 22 1996,Slovakia,6-0,Malta,FIFA World Cup qualification,Bratislava › Slovakia
Mon Sep 23 1996,Mali,0-0,Guinea,Friendly,Bamako › Mali
Mon Sep 23 1996,Qatar,5-0,Philippines,FIFA World Cup qualification,Doha › Qatar
Tue Sep 24 1996,Sri Lanka,1-1,India,FIFA World Cup qualification,Doha › Qatar
Wed Sep 25 1996,El Salvador,2-1,Guatemala,Friendly,Los Angeles › United States
Wed Sep 25 1996,South Korea,3-1,China PR,Friendly,Seoul › South Korea
Wed Sep 25 1996,Oman,0-2,Mozambique,Friendly,Muscat › Oman
Wed Sep 25 1996,Poland,1-0,United Arab Emirates,Friendly,Wodzisław Śląski › Poland
Wed Sep 25 1996,Saudi Arabia,1-3,Zambia,Friendly,Dammam › Saudi Arabia
Wed Sep 25 1996,Syria,1-2,Sudan,Friendly,Damascus › Syria
Thu Sep 26 1996,Philippines,0-3,Sri Lanka,FIFA World Cup qualification,Doha › Qatar
Fri Sep 27 1996,Qatar,6-0,India,FIFA World Cup qualification,Doha › Qatar
Sun Sep 29 1996,Gabon,1-1,Mali,Friendly,Libreville › Gabon
Sun Sep 29 1996,Oman,0-1,New Zealand,Friendly,Muscat › Oman
Sun Sep 29 1996,Syria,1-0,Sudan,Friendly,Damascus › Syria
Sun Sep 29 1996,Zimbabwe,1-0,Tanzania,Friendly,Harare › Zimbabwe
Tue Oct 1 1996,Oman,1-2,New Zealand,Friendly,Muscat › Oman
Thu Oct 3 1996,Lebanon,2-3,Bahrain,Friendly,Tripoli › Lebanon
Thu Oct 3 1996,Saudi Arabia,3-0,New Zealand,Friendly,Dhahran › Saudi Arabia
