Date,Team 1,Score,Team 2,Tournament,City
Sat Dec 7 1974,Dominica,1-2,Saint Vincent and the Grenadines,Windward Islands Tournament,Castries › Saint Lucia
Sat Dec 7 1974,Gambia,0-3,Morocco,African Cup of Nations qualification,Banjul › Gambia
Sat Dec 7 1974,German DR,0-0,Belgium,UEFA Euro qualification,Leipzig › German DR
Sun Dec 8 1974,Saint Lucia,1-2,Grenada,Windward Islands Tournament,Castries › Saint Lucia
Tue Dec 10 1974,Laos,0-2,Singapore,King's Cup,Bangkok › Thailand
Tue Dec 10 1974,Thailand,0-2,Malaysia,King's Cup,Bangkok › Thailand
Wed Dec 11 1974,Cambodia,3-2,Vietnam Republic,King's Cup,Bangkok › Thailand
Thu Dec 12 1974,Kenya,2-3,Seychelles,Friendly,Nairobi › Kenya
Thu Dec 12 1974,Malaysia,0-0,Singapore,King's Cup,Bangkok › Thailand
Thu Dec 12 1974,Thailand,6-1,Laos,King's Cup,Bangkok › Thailand
Fri Dec 13 1974,Cambodia,1-2,South Korea,King's Cup,Bangkok › Thailand
Sat Dec 14 1974,Laos,2-2,Malaysia,King's Cup,Bangkok › Thailand
Sat Dec 14 1974,Thailand,2-1,Singapore,King's Cup,Bangkok › Thailand
Sun Dec 15 1974,Ghana,1-1,Guinea,Friendly,Accra › Ghana
Sun Dec 15 1974,South Korea,2-2,Vietnam Republic,King's Cup,Bangkok › Thailand
Mon Dec 16 1974,Cambodia,2-0,Vietnam Republic,King's Cup,Bangkok › Thailand
Mon Dec 16 1974,Thailand,4-1,Malaysia,King's Cup,Bangkok › Thailand
Wed Dec 18 1974,Greece,2-1,Bulgaria,UEFA Euro qualification,Piraeus › Greece
Wed Dec 18 1974,South Korea,0-0,Malaysia,King's Cup,Bangkok › Thailand
Wed Dec 18 1974,Thailand,1-0,Cambodia,King's Cup,Bangkok › Thailand
Fri Dec 20 1974,Cambodia,0-3,Malaysia,King's Cup,Bangkok › Thailand
Fri Dec 20 1974,Iran,0-1,Czechoslovakia,Friendly,Teheran › Iran
Fri Dec 20 1974,Thailand,1-3,South Korea,King's Cup,Bangkok › Thailand
Sun Dec 22 1974,Chile,1-0,Paraguay,Friendly,Santiago › Chile
Sun Dec 22 1974,Malta,0-1,Germany,UEFA Euro qualification,Gżira › Malta
Sun Dec 22 1974,Suriname,2-3,Trinidad and Tobago,Friendly,Paramaribo › Suriname
Wed Dec 25 1974,Indonesia,1-3,South Korea,Friendly,So Kon Po › Hong Kong
Thu Dec 26 1974,Bermuda,2-1,Suriname,Friendly,Hamilton › Bermuda
Sun Dec 29 1974,Bermuda,1-3,Suriname,Friendly,Hamilton › Bermuda
Sun Dec 29 1974,Cameroon,1-1,Guinea,Friendly,Yaoundé › Cameroon
Sun Dec 29 1974,Italy,0-0,Bulgaria,Friendly,Genoa › Italy
Sun Dec 29 1974,Kuwait,2-0,Tunisia,Friendly,Kuwait City › Kuwait
Sun Dec 29 1974,Malawi,1-1,Tanzania,Friendly,Lilongwe › Malawi
Tue Dec 31 1974,Malawi,3-3,Tanzania,Friendly,Lilongwe › Malawi
