Date,Team 1,Score,Team 2,Tournament,City
Sun Aug 16 1992,Panama,1-0,Costa Rica,FIFA World Cup qualification,Panama City › Panama
Sun Aug 16 1992,Senegal,2-0,Togo,African Cup of Nations qualification,Dakar › Senegal
Sun Aug 16 1992,Zimbabwe,4-1,South Africa,African Cup of Nations qualification,Harare › Zimbabwe
Tue Aug 18 1992,Ethiopia,0-13,Iraq,Jordan International Tournament,Irbid › Jordan
Tue Aug 18 1992,Jordan,3-0,Sudan,Jordan International Tournament,Amman › Jordan
Tue Aug 18 1992,Moldova,5-0,Pakistan,Jordan International Tournament,Amman › Jordan
Wed Aug 19 1992,Bulgaria,1-1,Mexico,Friendly,Sofia › Bulgaria
Wed Aug 19 1992,Czechoslovakia,2-2,Austria,Friendly,Bratislava › Czechoslovakia
Thu Aug 20 1992,Congo,0-3,Iraq,Jordan International Tournament,Irbid › Jordan
Thu Aug 20 1992,Jordan,2-0,Pakistan,Jordan International Tournament,Amman › Jordan
Thu Aug 20 1992,Moldova,2-1,Sudan,Jordan International Tournament,Amman › Jordan
Sat Aug 22 1992,China PR,2-2,North Korea,Dynasty Cup,Beijing › China PR
Sat Aug 22 1992,Congo,3-0,Ethiopia,Jordan International Tournament,Irbid › Jordan
Sat Aug 22 1992,Japan,0-0,South Korea,Dynasty Cup,Beijing › China PR
Sat Aug 22 1992,Jordan,1-0,Moldova,Jordan International Tournament,Amman › Jordan
Sat Aug 22 1992,Pakistan,0-4,Sudan,Jordan International Tournament,Amman › Jordan
Sun Aug 23 1992,Costa Rica,5-1,Panama,FIFA World Cup qualification,San José › Costa Rica
Sun Aug 23 1992,Uzbekistan,3-0,Kyrgyzstan,Friendly,Tashkent › Uzbekistan
Mon Aug 24 1992,China PR,0-2,Japan,Dynasty Cup,Beijing › China PR
Mon Aug 24 1992,South Korea,1-1,North Korea,Dynasty Cup,Beijing › China PR
Wed Aug 26 1992,China PR,0-2,South Korea,Dynasty Cup,Beijing › China PR
Wed Aug 26 1992,Finland,0-0,Poland,Friendly,Jakobstad › Finland
Wed Aug 26 1992,France,0-2,Brazil,Friendly,Paris › France
Wed Aug 26 1992,Hungary,2-1,Ukraine,Friendly,Nyíregyháza › Hungary
Wed Aug 26 1992,Iraq,1-0,Moldova,Jordan International Tournament,Irbid › Jordan
Wed Aug 26 1992,Japan,4-1,North Korea,Dynasty Cup,Beijing › China PR
Wed Aug 26 1992,Jordan,2-1,Congo,Jordan International Tournament,Amman › Jordan
Wed Aug 26 1992,Latvia,0-0,Denmark,FIFA World Cup qualification,Riga › Latvia
Wed Aug 26 1992,Norway,2-2,Sweden,Friendly,Oslo › Norway
Wed Aug 26 1992,Romania,2-0,Mexico,Friendly,Bucharest › Romania
Wed Aug 26 1992,Turkey,3-2,Bulgaria,Friendly,Trabzon › Turkey
Fri Aug 28 1992,Congo,1-3,Moldova,Jordan International Tournament,Amman › Jordan
Fri Aug 28 1992,Jordan,2-0,Iraq,Jordan International Tournament,Amman › Jordan
Sat Aug 29 1992,China PR,0-0,North Korea,Dynasty Cup,Xiaogan › China PR
Sat Aug 29 1992,Japan,2-2,South Korea,Dynasty Cup,Beijing › China PR
Sat Aug 29 1992,Kenya,1-3,DR Congo,African Cup of Nations qualification,Nairobi › Kenya
Sat Aug 29 1992,Malawi,1-1,Mali,African Cup of Nations qualification,Lilongwe › Malawi
Sat Aug 29 1992,Nigeria,2-0,Uganda,African Cup of Nations qualification,Lagos › Nigeria
Sat Aug 29 1992,Sierra Leone,1-0,Algeria,African Cup of Nations qualification,Freetown › Sierra Leone
Sun Aug 30 1992,Cameroon,2-0,Benin,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Aug 30 1992,Congo,2-0,Chad,African Cup of Nations qualification,Brazzaville › Congo
Sun Aug 30 1992,Ethiopia,3-0,Sudan,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Aug 30 1992,Ghana,3-0,Burkina Faso,African Cup of Nations qualification,Accra › Ghana
Sun Aug 30 1992,Guinea,2-2,Burundi,African Cup of Nations qualification,Conakry › Guinea
Sun Aug 30 1992,Liberia,1-1,Tanzania,African Cup of Nations qualification,Monrovia › Liberia
Sun Aug 30 1992,Mauritius,0-1,Zimbabwe,African Cup of Nations qualification,Curepipe › Mauritius
Sun Aug 30 1992,Mozambique,3-0,Lesotho,African Cup of Nations qualification,Maputo › Mozambique
Sun Aug 30 1992,Niger,1-3,Gabon,African Cup of Nations qualification,Niamey › Niger
Sun Aug 30 1992,Senegal,3-0,Guinea-Bissau,African Cup of Nations qualification,Dakar › Senegal
Sun Aug 30 1992,South Africa,0-1,Zambia,African Cup of Nations qualification,Johannesburg › South Africa
Wed Sep 2 1992,Austria,1-1,Portugal,Friendly,Linz › Austria
Wed Sep 2 1992,Czechoslovakia,1-2,Belgium,FIFA World Cup qualification,Prague › Czechoslovakia
Wed Sep 2 1992,Greece,2-3,Cyprus,Friendly,Salonica › Greece
Wed Sep 2 1992,Lithuania,1-0,Georgia,Friendly,Kaunas › Lithuania
Thu Sep 3 1992,Canada,0-2,United States,Friendly,Saint John › Canada
Fri Sep 4 1992,Solomon Islands,1-2,Australia,FIFA World Cup qualification,Honiara › Solomon Islands
Wed Sep 9 1992,Bulgaria,2-0,France,FIFA World Cup qualification,Sofia › Bulgaria
Wed Sep 9 1992,Denmark,1-2,Germany,Friendly,Copenhagen › Denmark
Wed Sep 9 1992,Finland,0-1,Sweden,FIFA World Cup qualification,Helsinki › Finland
Wed Sep 9 1992,Republic of Ireland,4-0,Latvia,FIFA World Cup qualification,Dublin › Republic of Ireland
Wed Sep 9 1992,Luxembourg,0-3,Hungary,FIFA World Cup qualification,Luxembourg › Luxembourg
Wed Sep 9 1992,Netherlands,2-3,Italy,Friendly,Eindhoven › Netherlands
Wed Sep 9 1992,Northern Ireland,3-0,Albania,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Sep 9 1992,Norway,10-0,San Marino,FIFA World Cup qualification,Oslo › Norway
Wed Sep 9 1992,Poland,1-1,Israel,Friendly,Mielec › Poland
Wed Sep 9 1992,Spain,1-0,England,Friendly,Santander › Spain
Wed Sep 9 1992,Switzerland,3-1,Scotland,FIFA World Cup qualification,Berne › Switzerland
Wed Sep 9 1992,Wales,6-0,Faroe Islands,FIFA World Cup qualification,Cardiff › Wales
Fri Sep 11 1992,Tahiti,0-3,Australia,FIFA World Cup qualification,Papeete › French Polynesia
Sat Sep 12 1992,Fiji,3-0,Vanuatu,FIFA World Cup qualification,Nausori › Fiji
Sun Sep 13 1992,El Salvador,3-1,Honduras,Friendly,San Salvador › El Salvador
Mon Sep 14 1992,Turkmenistan,1-1,Kazakhstan,Friendly,Ashgabat › Turkmenistan
Thu Sep 17 1992,Georgia,6-3,Azerbaijan,Friendly,Gurjaani › Georgia
Fri Sep 18 1992,Honduras,1-1,El Salvador,Friendly,San Pedro Sula › Honduras
Sun Sep 20 1992,Australia,2-0,Tahiti,FIFA World Cup qualification,Brisbane › Australia
Tue Sep 22 1992,Honduras,5-1,Jamaica,Friendly,Tegucigalpa › Honduras
Wed Sep 23 1992,Brazil,4-2,Costa Rica,Friendly,Paranavaí › Brazil
Wed Sep 23 1992,Czechoslovakia,4-0,Faroe Islands,FIFA World Cup qualification,Košice › Czechoslovakia
Wed Sep 23 1992,Hungary,0-0,Israel,Friendly,Budapest › Hungary
Wed Sep 23 1992,Latvia,0-0,Spain,FIFA World Cup qualification,Riga › Latvia
Wed Sep 23 1992,Lithuania,0-0,Denmark,FIFA World Cup qualification,Vilnius › Lithuania
Wed Sep 23 1992,Norway,2-1,Netherlands,FIFA World Cup qualification,Oslo › Norway
Wed Sep 23 1992,Poland,1-0,Turkey,FIFA World Cup qualification,Poznań › Poland
Wed Sep 23 1992,Uruguay,0-0,Argentina,Copa Lipton,Montevideo › Uruguay
Thu Sep 24 1992,Honduras,7-0,Jamaica,Friendly,San Pedro Sula › Honduras
Sat Sep 26 1992,Australia,6-1,Solomon Islands,FIFA World Cup qualification,Newcastle › Australia
Sat Sep 26 1992,Kyrgyzstan,1-1,Kazakhstan,Friendly,Bishkek › Kyrgyzstan
Sat Sep 26 1992,Vanuatu,0-3,Fiji,FIFA World Cup qualification,Port Vila › Vanuatu
Sun Sep 27 1992,Saint Vincent and the Grenadines,0-1,Jamaica,Friendly,Kingstown › Saint Vincent and the Grenadines
Wed Sep 30 1992,Botswana,1-3,Kenya,Friendly,Gaborone › Botswana
Fri Oct 2 1992,Iran,1-1,Cameroon,Friendly,Teheran › Iran
Sat Oct 3 1992,Botswana,0-1,Kenya,Friendly,Gaborone › Botswana
Sat Oct 3 1992,Kyrgyzstan,2-6,Uzbekistan,Friendly,Bishkek › Kyrgyzstan
Sun Oct 4 1992,Gabon,1-0,Chad,Friendly,Libreville › Gabon
Sun Oct 4 1992,Guinea-Bissau,0-3,Sierra Leone,African Cup of Nations qualification,Bissau › Guinea-Bissau
Sun Oct 4 1992,Iran,0-0,Cameroon,Friendly,Teheran › Iran
Sun Oct 4 1992,Jamaica,3-3,Saint Vincent and the Grenadines,Friendly,Kingston › Jamaica
Sun Oct 4 1992,Mali,2-1,Morocco,African Cup of Nations qualification,Bamako › Mali
Sun Oct 4 1992,Togo,0-0,Algeria,African Cup of Nations qualification,Lomé › Togo
Tue Oct 6 1992,Saudi Arabia,2-1,Cameroon,Friendly,Riyadh › Saudi Arabia
Wed Oct 7 1992,Cyprus,3-0,Malta,Friendly,Limassol › Cyprus
Wed Oct 7 1992,El Salvador,0-2,Mexico,Friendly,Los Angeles › United States
Wed Oct 7 1992,Iceland,0-1,Greece,FIFA World Cup qualification,Reykjavík › Iceland
Wed Oct 7 1992,San Marino,0-2,Norway,FIFA World Cup qualification,Serravalle › San Marino
Wed Oct 7 1992,Sweden,2-0,Bulgaria,FIFA World Cup qualification,Solna › Sweden
Fri Oct 9 1992,Algeria,3-1,Burundi,FIFA World Cup qualification,Tlemcen › Algeria
Fri Oct 9 1992,Tahiti,4-2,Solomon Islands,FIFA World Cup qualification,Papeete › French Polynesia
Fri Oct 9 1992,United States,0-0,Canada,Friendly,Greensboro › United States
Fri Oct 9 1992,Zimbabwe,1-0,Togo,FIFA World Cup qualification,Harare › Zimbabwe
Sat Oct 10 1992,Nigeria,4-0,South Africa,FIFA World Cup qualification,Lagos › Nigeria
Sun Oct 11 1992,DR Congo,4-2,Liberia,FIFA World Cup qualification,Kinshasa › Zaïre
Sun Oct 11 1992,Egypt,1-0,Angola,FIFA World Cup qualification,Cairo › Egypt
Sun Oct 11 1992,Gabon,3-1,Mozambique,FIFA World Cup qualification,Libreville › Gabon
Sun Oct 11 1992,Ivory Coast,6-0,Botswana,FIFA World Cup qualification,Abidjan › Ivory Coast
Sun Oct 11 1992,Madagascar,3-0,Namibia,FIFA World Cup qualification,Antananarivo › Madagascar
Sun Oct 11 1992,Morocco,5-0,Ethiopia,FIFA World Cup qualification,Casablanca › Morocco
Sun Oct 11 1992,Qatar,1-4,Hungary,Friendly,Doha › Qatar
Sun Oct 11 1992,Tunisia,5-1,Benin,FIFA World Cup qualification,Tunis › Tunisia
Sun Oct 11 1992,Zambia,2-0,Tanzania,FIFA World Cup qualification,Lusaka › Zambia
Tue Oct 13 1992,Qatar,1-1,Hungary,Friendly,Doha › Qatar
Wed Oct 14 1992,Armenia,0-0,Moldova,Friendly,Yerevan › Armenia
Wed Oct 14 1992,Belgium,1-0,Romania,FIFA World Cup qualification,Brussels › Belgium
Wed Oct 14 1992,Cyprus,0-1,Wales,FIFA World Cup qualification,Limassol › Cyprus
Wed Oct 14 1992,Denmark,0-0,Republic of Ireland,FIFA World Cup qualification,Copenhagen › Denmark
Wed Oct 14 1992,England,1-1,Norway,FIFA World Cup qualification,London › England
Wed Oct 14 1992,France,2-0,Austria,FIFA World Cup qualification,Paris › France
Wed Oct 14 1992,Germany,1-1,Mexico,Friendly,Dresden › Germany
Wed Oct 14 1992,Italy,2-2,Switzerland,FIFA World Cup qualification,Cagliari › Italy
Wed Oct 14 1992,Lithuania,0-1,Slovakia,Friendly,Vilnius › Lithuania
Wed Oct 14 1992,Netherlands,2-2,Poland,FIFA World Cup qualification,Rotterdam › Netherlands
Wed Oct 14 1992,Northern Ireland,0-0,Spain,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Oct 14 1992,Russia,1-0,Iceland,FIFA World Cup qualification,Moscow › Russia
Wed Oct 14 1992,Scotland,0-0,Portugal,FIFA World Cup qualification,Glasgow › Scotland
Wed Oct 14 1992,Turkmenistan,4-0,Kyrgyzstan,Friendly,Ashgabat › Turkmenistan
Wed Oct 14 1992,Uzbekistan,1-1,Kazakhstan,Friendly,Tashkent › Uzbekistan
Thu Oct 15 1992,Saudi Arabia,3-0,United States,Confederations Cup,Riyadh › Saudi Arabia
Fri Oct 16 1992,Argentina,4-0,Ivory Coast,Confederations Cup,Riyadh › Saudi Arabia
Sun Oct 18 1992,Bermuda,1-0,El Salvador,FIFA World Cup qualification,Hamilton › Bermuda
Sun Oct 18 1992,Cameroon,5-0,Eswatini,FIFA World Cup qualification,Yaoundé › Cameroon
Sun Oct 18 1992,Jamaica,1-1,Canada,FIFA World Cup qualification,Kingston › Jamaica
Sun Oct 18 1992,Kuwait,1-1,Iran,Friendly,Kuwait City › Kuwait
Sun Oct 18 1992,Niger,0-2,Mali,Friendly,Niamey › Niger
Mon Oct 19 1992,United States,5-2,Ivory Coast,Confederations Cup,Riyadh › Saudi Arabia
Tue Oct 20 1992,Saudi Arabia,1-3,Argentina,Confederations Cup,Riyadh › Saudi Arabia
Wed Oct 21 1992,South Korea,0-0,United Arab Emirates,Friendly,Anyang › South Korea
Thu Oct 22 1992,Croatia,3-0,Mexico,Friendly,Zagreb › Croatia
Thu Oct 22 1992,Kuwait,4-0,Oman,Friendly,Kuwait City › Kuwait
Sat Oct 24 1992,South Africa,1-0,Congo,FIFA World Cup qualification,Johannesburg › South Africa
Sun Oct 25 1992,Benin,0-1,Morocco,FIFA World Cup qualification,Cotonou › Benin
Sun Oct 25 1992,Bermuda,1-1,Jamaica,FIFA World Cup qualification,Hamilton › Bermuda
Sun Oct 25 1992,Burundi,1-0,Ghana,FIFA World Cup qualification,Bujumbura › Burundi
Sun Oct 25 1992,El Salvador,1-1,Canada,FIFA World Cup qualification,San Salvador › El Salvador
Sun Oct 25 1992,Ethiopia,0-0,Tunisia,FIFA World Cup qualification,Addis Abeba › Ethiopia
Sun Oct 25 1992,Kazakhstan,2-0,Kyrgyzstan,Friendly,Qyzylorda › Kazakhstan
Sun Oct 25 1992,Malta,0-0,Estonia,FIFA World Cup qualification,Attard › Malta
Sun Oct 25 1992,Mozambique,0-1,Senegal,FIFA World Cup qualification,Maputo › Mozambique
Sun Oct 25 1992,Namibia,0-4,Zambia,FIFA World Cup qualification,Windhoek › Namibia
Sun Oct 25 1992,Niger,0-0,Ivory Coast,FIFA World Cup qualification,Niamey › Niger
Sun Oct 25 1992,Eswatini,1-0,DR Congo,FIFA World Cup qualification,Manzini › Eswatini
Sun Oct 25 1992,Tanzania,0-0,Madagascar,FIFA World Cup qualification,Zanzibar › Tanzania
Sun Oct 25 1992,Togo,1-4,Egypt,FIFA World Cup qualification,Lomé › Togo
Sun Oct 25 1992,Turkmenistan,1-0,Uzbekistan,Friendly,Ashgabat › Turkmenistan
Wed Oct 28 1992,Austria,5-2,Israel,FIFA World Cup qualification,Vienna › Austria
Wed Oct 28 1992,Belarus,1-1,Ukraine,Friendly,Minsk › Belarus
Wed Oct 28 1992,Lithuania,1-1,Latvia,FIFA World Cup qualification,Vilnius › Lithuania
Wed Oct 28 1992,Russia,2-0,Luxembourg,FIFA World Cup qualification,Moscow › Russia
Wed Oct 28 1992,Turkey,4-1,San Marino,FIFA World Cup qualification,Ankara › Turkey
Thu Oct 29 1992,Qatar,1-1,Thailand,AFC Asian Cup,Hiroshima › Japan
Thu Oct 29 1992,Saudi Arabia,1-1,China PR,AFC Asian Cup,Hiroshima › Japan
Fri Oct 30 1992,Japan,0-0,United Arab Emirates,AFC Asian Cup,Onomichi › Japan
Fri Oct 30 1992,North Korea,0-2,Iran,AFC Asian Cup,Onomichi › Japan
Sat Oct 31 1992,China PR,0-0,Thailand,AFC Asian Cup,Hiroshima › Japan
Sat Oct 31 1992,Saudi Arabia,1-1,Qatar,AFC Asian Cup,Hiroshima › Japan
Sun Nov 1 1992,Canada,1-0,Jamaica,FIFA World Cup qualification,Toronto › Canada
Sun Nov 1 1992,El Salvador,4-1,Bermuda,FIFA World Cup qualification,San Salvador › El Salvador
Sun Nov 1 1992,Japan,1-1,North Korea,AFC Asian Cup,Hiroshima › Japan
Sun Nov 1 1992,United Arab Emirates,0-0,Iran,AFC Asian Cup,Hiroshima › Japan
Mon Nov 2 1992,China PR,2-1,Qatar,AFC Asian Cup,Onomichi › Japan
Mon Nov 2 1992,Egypt,1-1,Kuwait,Friendly,Cairo › Egypt
Mon Nov 2 1992,Saudi Arabia,4-0,Thailand,AFC Asian Cup,Onomichi › Japan
Tue Nov 3 1992,Japan,1-0,Iran,AFC Asian Cup,Hiroshima › Japan
Tue Nov 3 1992,United Arab Emirates,2-1,North Korea,AFC Asian Cup,Hiroshima › Japan
Fri Nov 6 1992,Japan,3-2,China PR,AFC Asian Cup,Hiroshima › Japan
Fri Nov 6 1992,Saudi Arabia,2-0,United Arab Emirates,AFC Asian Cup,Hiroshima › Japan
Sat Nov 7 1992,Tunisia,1-1,Finland,Friendly,Tunis › Tunisia
Sat Nov 7 1992,Zimbabwe,0-1,Malawi,Friendly,Harare › Zimbabwe
Sun Nov 8 1992,Canada,2-3,El Salvador,FIFA World Cup qualification,Burnaby › Canada
Sun Nov 8 1992,China PR,1-1,United Arab Emirates,AFC Asian Cup,Hiroshima › Japan
Sun Nov 8 1992,Costa Rica,2-3,Honduras,FIFA World Cup qualification,San José › Costa Rica
Sun Nov 8 1992,Jamaica,3-2,Bermuda,FIFA World Cup qualification,Kingston › Jamaica
Sun Nov 8 1992,Japan,1-0,Saudi Arabia,AFC Asian Cup,Hiroshima › Japan
Sun Nov 8 1992,Morocco,0-0,Egypt,African Cup of Nations qualification,Casablanca › Morocco
Sun Nov 8 1992,Togo,0-0,Guinea-Bissau,African Cup of Nations qualification,Lomé › Togo
Mon Nov 9 1992,Zimbabwe,4-1,Malawi,Friendly,Harare › Zimbabwe
Wed Nov 11 1992,Albania,1-1,Latvia,FIFA World Cup qualification,Tirana › Albania
Wed Nov 11 1992,Bulgaria,1-2,Portugal,Friendly,Saint-Ouen › France
Wed Nov 11 1992,Greece,0-0,Hungary,FIFA World Cup qualification,Salonica › Greece
Wed Nov 11 1992,Israel,1-3,Sweden,FIFA World Cup qualification,Ramat-Gan › Israel
Sat Nov 14 1992,France,2-1,Finland,FIFA World Cup qualification,Paris › France
Sat Nov 14 1992,Romania,1-1,Czechoslovakia,FIFA World Cup qualification,Bucharest › Romania
Sun Nov 15 1992,Canada,4-2,Bermuda,FIFA World Cup qualification,Burnaby › Canada
Sun Nov 15 1992,Ethiopia,3-0,Zanzibar,CECAFA Cup,Mwanza › Tanzania
Sun Nov 15 1992,Kenya,1-1,Uganda,CECAFA Cup,Arusha › Tanzania
Sun Nov 15 1992,Mexico,2-0,Honduras,FIFA World Cup qualification,Mexico City › Mexico
Sun Nov 15 1992,Niger,0-1,Mali,Friendly,Niamey › Niger
Mon Nov 16 1992,Tanzania,1-1,Malawi,CECAFA Cup,Mwanza › Tanzania
Tue Nov 17 1992,Ethiopia,2-3,Zambia,CECAFA Cup,Mwanza › Tanzania
Tue Nov 17 1992,United Arab Emirates,1-1,Senegal,Friendly,Abu Dhabi › United Arab Emirates
Wed Nov 18 1992,Belgium,2-0,Wales,FIFA World Cup qualification,Brussels › Belgium
Wed Nov 18 1992,Cyprus,1-1,Slovenia,Friendly,Larnaca › Cyprus
Wed Nov 18 1992,England,4-0,Turkey,FIFA World Cup qualification,London › England
Wed Nov 18 1992,Germany,0-0,Austria,Friendly,Nuremberg › Germany
Wed Nov 18 1992,Kenya,2-1,Seychelles,CECAFA Cup,Arusha › Tanzania
Wed Nov 18 1992,Northern Ireland,0-1,Denmark,FIFA World Cup qualification,Belfast › Northern Ireland
Wed Nov 18 1992,Poland,1-0,Latvia,Friendly,Iława › Poland
Wed Nov 18 1992,Scotland,0-0,Italy,FIFA World Cup qualification,Glasgow › Scotland
Wed Nov 18 1992,Spain,0-0,Republic of Ireland,FIFA World Cup qualification,Seville › Spain
Wed Nov 18 1992,Switzerland,3-0,Malta,FIFA World Cup qualification,Berne › Switzerland
Wed Nov 18 1992,Tanzania,0-1,Zanzibar,CECAFA Cup,Mwanza › Tanzania
Thu Nov 19 1992,Malawi,1-0,Zambia,CECAFA Cup,Mwanza › Tanzania
Thu Nov 19 1992,United Arab Emirates,2-2,Senegal,Friendly,Abu Dhabi › United Arab Emirates
Fri Nov 20 1992,Egypt,1-1,Kuwait,Friendly,Cairo › Egypt
Fri Nov 20 1992,Tanzania,2-1,Ethiopia,CECAFA Cup,Mwanza › Tanzania
Sat Nov 21 1992,Seychelles,2-5,Uganda,CECAFA Cup,Arusha › Tanzania
Sat Nov 21 1992,Zambia,8-0,Zanzibar,CECAFA Cup,Mwanza › Tanzania
Sun Nov 22 1992,Ethiopia,1-2,Malawi,CECAFA Cup,Mwanza › Tanzania
Sun Nov 22 1992,Jamaica,0-2,El Salvador,FIFA World Cup qualification,Kingston › Jamaica
Sun Nov 22 1992,Mexico,4-0,Costa Rica,FIFA World Cup qualification,Mexico City › Mexico
Mon Nov 23 1992,Tanzania,1-2,Zambia,CECAFA Cup,Mwanza › Tanzania
Tue Nov 24 1992,Algeria,0-0,United Arab Emirates,Friendly,Manama › Bahrain
Tue Nov 24 1992,Malawi,3-1,Zanzibar,CECAFA Cup,Mwanza › Tanzania
Wed Nov 25 1992,Brazil,1-2,Uruguay,Friendly,Campina Grande › Brazil
Wed Nov 25 1992,Uganda,0-0,Zambia,Friendly,Mwanza › Tanzania
Thu Nov 26 1992,Argentina,2-0,Poland,Friendly,Buenos Aires › Argentina
Fri Nov 27 1992,Qatar,2-0,Oman,Gulf Cup,Doha › Qatar
Sat Nov 28 1992,Malawi,0-4,Zambia,CECAFA Cup,Mwanza › Tanzania
Sat Nov 28 1992,Saudi Arabia,1-2,Bahrain,Gulf Cup,Doha › Qatar
Sat Nov 28 1992,United Arab Emirates,0-2,Kuwait,Gulf Cup,Doha › Qatar
Sun Nov 29 1992,Costa Rica,2-0,Mexico,FIFA World Cup qualification,San José › Costa Rica
Sun Nov 29 1992,Cyprus,1-4,Romania,FIFA World Cup qualification,Larnaca › Cyprus
Sun Nov 29 1992,Uruguay,0-1,Poland,Friendly,Montevideo › Uruguay
Mon Nov 30 1992,Kuwait,2-1,Oman,Gulf Cup,Doha › Qatar
Tue Dec 1 1992,Saudi Arabia,0-1,United Arab Emirates,Gulf Cup,Doha › Qatar
Tue Dec 1 1992,Qatar,1-0,Bahrain,Gulf Cup,Doha › Qatar
Wed Dec 2 1992,China PR,2-1,Norway,Friendly,Guangzhou › China PR
Wed Dec 2 1992,Guatemala,2-1,Jamaica,Friendly,Guatemala › Guatemala
Wed Dec 2 1992,Israel,0-2,Bulgaria,FIFA World Cup qualification,Ramat-Gan › Israel
Thu Dec 3 1992,Qatar,4-0,Kuwait,Gulf Cup,Doha › Qatar
Fri Dec 4 1992,Bahrain,0-2,United Arab Emirates,Gulf Cup,Doha › Qatar
Fri Dec 4 1992,Oman,0-2,Saudi Arabia,Gulf Cup,Doha › Qatar
Sat Dec 5 1992,Honduras,2-1,Costa Rica,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Dec 6 1992,Bermuda,0-0,Canada,FIFA World Cup qualification,Hamilton › Bermuda
Sun Dec 6 1992,El Salvador,2-1,Jamaica,FIFA World Cup qualification,San Salvador › El Salvador
Sun Dec 6 1992,Kuwait,1-2,Saudi Arabia,Gulf Cup,Doha › Qatar
Sun Dec 6 1992,Qatar,1-0,United Arab Emirates,Gulf Cup,Doha › Qatar
Mon Dec 7 1992,Bahrain,3-0,Oman,Gulf Cup,Doha › Qatar
Tue Dec 8 1992,Singapore,3-0,Malaysia,Merlion Cup,Kallang › Singapore
Wed Dec 9 1992,Oman,0-1,United Arab Emirates,Gulf Cup,Doha › Qatar
Thu Dec 10 1992,Kuwait,0-1,Bahrain,Gulf Cup,Doha › Qatar
Thu Dec 10 1992,Qatar,0-1,Saudi Arabia,Gulf Cup,Doha › Qatar
Sun Dec 13 1992,Honduras,1-1,Mexico,FIFA World Cup qualification,Tegucigalpa › Honduras
Sun Dec 13 1992,Niger,0-1,Ghana,Friendly,Niamey › Niger
Wed Dec 16 1992,Brazil,3-1,Germany,Friendly,Porto Alegre › Brazil
Wed Dec 16 1992,Guinea,0-0,Sierra Leone,Friendly,Conakry › Guinea
Wed Dec 16 1992,Spain,5-0,Latvia,FIFA World Cup qualification,Seville › Spain
Wed Dec 16 1992,Turkey,1-3,Netherlands,FIFA World Cup qualification,Istanbul › Turkey
Sat Dec 19 1992,Malta,1-2,Italy,FIFA World Cup qualification,Attard › Malta
Sat Dec 19 1992,Tanzania,2-0,Namibia,FIFA World Cup qualification,Mwanza › Tanzania
Sun Dec 20 1992,Botswana,0-1,Niger,FIFA World Cup qualification,Gaborone › Botswana
Sun Dec 20 1992,Congo,0-1,Nigeria,FIFA World Cup qualification,Pointe-Noire › Congo
Sun Dec 20 1992,Ethiopia,3-1,Benin,FIFA World Cup qualification,Addis Abeba › Ethiopia
Sun Dec 20 1992,Gabon,3-2,Senegal,FIFA World Cup qualification,Libreville › Gabon
Sun Dec 20 1992,Ghana,2-0,Algeria,FIFA World Cup qualification,Accra › Ghana
Sun Dec 20 1992,Guinea,4-0,Kenya,FIFA World Cup qualification,Conakry › Guinea
Sun Dec 20 1992,Madagascar,2-0,Zambia,FIFA World Cup qualification,Antananarivo › Madagascar
Sun Dec 20 1992,Tunisia,1-1,Morocco,FIFA World Cup qualification,Tunis › Tunisia
Sun Dec 20 1992,Uruguay,1-4,Germany,Friendly,Montevideo › Uruguay
Sun Dec 20 1992,Zimbabwe,2-1,Egypt,FIFA World Cup qualification,Harare › Zimbabwe
Tue Dec 22 1992,Cyprus,1-0,Georgia,Friendly,Limassol › Cyprus
Sat Dec 26 1992,Burkina Faso,3-1,Mali,Friendly,Ouagadougou › Burkina Faso
