Date,Team 1,Score,Team 2,Tournament,City
Wed Aug 14 1991,Poland,1-5,France,Friendly,Poznań › Poland
Mon Aug 19 1991,Malawi,1-0,Mozambique,Friendly,Sucoma › Malawi
Tue Aug 20 1991,Malawi,2-0,Mozambique,Friendly,Blantyre › Malawi
Wed Aug 21 1991,Bulgaria,0-0,Turkey,Friendly,Stara Zagora › Bulgaria
Wed Aug 21 1991,Czechoslovakia,1-1,Switzerland,Friendly,Prague › Czechoslovakia
Wed Aug 21 1991,Poland,2-0,Sweden,Friendly,Gdynia › Poland
Wed Aug 28 1991,Norway,0-1,Russia,UEFA Euro qualification,Oslo › Norway
Wed Aug 28 1991,Romania,0-2,United States,Friendly,Braşov › Romania
Sun Sep 1 1991,Ivory Coast,1-0,Benin,Friendly,Abidjan › Ivory Coast
Wed Sep 4 1991,Czechoslovakia,1-2,France,UEFA Euro qualification,Bratislava › Czechoslovakia
Wed Sep 4 1991,Greece,0-2,Albania,Friendly,Athens › Greece
Wed Sep 4 1991,Iceland,0-0,Denmark,Friendly,Reykjavík › Iceland
Wed Sep 4 1991,Portugal,1-1,Austria,Friendly,Porto › Portugal
Wed Sep 4 1991,Spain,2-1,Uruguay,Friendly,Oviedo › Spain
Wed Sep 4 1991,Sweden,4-3,Yugoslavia,Friendly,Solna › Sweden
Wed Sep 4 1991,Turkey,1-1,United States,Friendly,Istanbul › Turkey
Sun Sep 8 1991,Mali,0-0,Guinea,Friendly,Bamako › Mali
Mon Sep 9 1991,Guam,0-15,Tahiti,South Pacific Games,Lae › Papua New Guinea
Mon Sep 9 1991,Papua New Guinea,0-0,Solomon Islands,South Pacific Games,Lae › Papua New Guinea
Tue Sep 10 1991,Fiji,3-1,New Caledonia,South Pacific Games,Lae › Papua New Guinea
Tue Sep 10 1991,Vanuatu,4-0,Wallis Islands and Futuna,South Pacific Games,Lae › Papua New Guinea
Wed Sep 11 1991,England,0-1,Germany,Friendly,London › England
Wed Sep 11 1991,Faroe Islands,0-5,Northern Ireland,UEFA Euro qualification,Landskrona › Sweden
Wed Sep 11 1991,Hungary,1-2,Republic of Ireland,Friendly,Győr › Hungary
Wed Sep 11 1991,Luxembourg,0-2,Belgium,UEFA Euro qualification,Luxembourg › Luxembourg
Wed Sep 11 1991,Netherlands,1-1,Poland,Friendly,Eindhoven › Netherlands
Wed Sep 11 1991,New Caledonia,2-2,Tahiti,South Pacific Games,Lae › Papua New Guinea
Wed Sep 11 1991,Portugal,1-0,Finland,UEFA Euro qualification,Porto › Portugal
Wed Sep 11 1991,Solomon Islands,5-0,Wallis Islands and Futuna,South Pacific Games,Lae › Papua New Guinea
Wed Sep 11 1991,Switzerland,2-2,Scotland,UEFA Euro qualification,Berne › Switzerland
Wed Sep 11 1991,Wales,1-0,Brazil,Friendly,Cardiff › Wales
Thu Sep 12 1991,Bermuda,1-1,Jamaica,Friendly,Hamilton › Bermuda
Thu Sep 12 1991,Fiji,14-1,Guam,South Pacific Games,Lae › Papua New Guinea
Thu Sep 12 1991,Papua New Guinea,0-1,Vanuatu,South Pacific Games,Lae › Papua New Guinea
Sat Sep 14 1991,Fiji,3-0,Tahiti,South Pacific Games,Lae › Papua New Guinea
Sat Sep 14 1991,Solomon Islands,3-0,Vanuatu,South Pacific Games,Lae › Papua New Guinea
Sat Sep 14 1991,United States,1-0,Jamaica,Friendly,High Point › United States
Sun Sep 15 1991,Guam,0-18,New Caledonia,South Pacific Games,Lae › Papua New Guinea
Sun Sep 15 1991,Papua New Guinea,5-0,Wallis Islands and Futuna,South Pacific Games,Lae › Papua New Guinea
Tue Sep 17 1991,Fiji,3-1,Vanuatu,South Pacific Games,Lae › Papua New Guinea
Tue Sep 17 1991,New Caledonia,1-4,Solomon Islands,South Pacific Games,Lae › Papua New Guinea
Tue Sep 17 1991,Wallis Islands and Futuna,0-5,Tahiti,South Pacific Games,Lae › Papua New Guinea
Wed Sep 18 1991,Wallis Islands and Futuna,5-0,Guam,South Pacific Games,Lae › Papua New Guinea
Fri Sep 20 1991,Fiji,1-1,Solomon Islands,South Pacific Games,Lae › Papua New Guinea
Fri Sep 20 1991,New Caledonia,3-1,Vanuatu,South Pacific Games,Lae › Papua New Guinea
Sat Sep 21 1991,Botswana,2-1,Eswatini,Friendly,Gaborone › Botswana
Sat Sep 21 1991,Egypt,1-2,Nigeria,Friendly,Ismailia › Egypt
Sat Sep 21 1991,Uganda,1-2,Zimbabwe,Friendly,Ismailia › Egypt
Sun Sep 22 1991,Cameroon,1-0,Mali,Friendly,Alexandria › Egypt
Sun Sep 22 1991,Mauritius,0-3,Tunisia,Friendly,Alexandria › Egypt
Mon Sep 23 1991,Egypt,2-3,Zimbabwe,Friendly,Ismailia › Egypt
Mon Sep 23 1991,Nigeria,8-1,Uganda,Friendly,Ismailia › Egypt
Tue Sep 24 1991,Cameroon,0-1,Tunisia,Friendly,Alexandria › Egypt
Tue Sep 24 1991,Mali,5-0,Mauritius,Friendly,Alexandria › Egypt
Wed Sep 25 1991,Bulgaria,2-1,Italy,Friendly,Sofia › Bulgaria
Wed Sep 25 1991,Egypt,1-0,Uganda,Friendly,Ismailia › Egypt
Wed Sep 25 1991,Faroe Islands,0-4,Denmark,UEFA Euro qualification,Landskrona › Sweden
Wed Sep 25 1991,Iceland,2-0,Spain,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 25 1991,Nigeria,1-0,Zimbabwe,Friendly,Ismailia › Egypt
Wed Sep 25 1991,Norway,2-3,Czechoslovakia,Friendly,Oslo › Norway
Wed Sep 25 1991,Russia,2-2,Hungary,UEFA Euro qualification,Moscow › Soviet Union
Thu Sep 26 1991,Cameroon,1-0,Mauritius,Friendly,Alexandria › Egypt
Thu Sep 26 1991,Mali,0-0,Tunisia,Friendly,Alexandria › Egypt
Sat Sep 28 1991,Cameroon,1-0,Nigeria,Friendly,Ismailia › Egypt
Sat Sep 28 1991,Egypt,0-0,Mali,Friendly,Ismailia › Egypt
Sat Sep 28 1991,Mauritius,3-0,Uganda,Friendly,Alexandria › Egypt
Sat Sep 28 1991,Tunisia,3-1,Zimbabwe,Friendly,Alexandria › Egypt
Mon Sep 30 1991,Botswana,0-0,Ghana,Friendly,Gaborone › Botswana
Mon Sep 30 1991,Cameroon,1-0,Tunisia,Friendly,Cairo › Egypt
Mon Sep 30 1991,Nigeria,3-0,Zimbabwe,Friendly,Cairo › Egypt
Sat Oct 5 1991,Singapore,2-0,Indonesia,Friendly,Singapore › Singapore
Wed Oct 9 1991,Austria,0-3,Denmark,UEFA Euro qualification,Vienna › Austria
Wed Oct 9 1991,Finland,1-1,Greece,UEFA Euro qualification,Helsinki › Finland
Wed Oct 9 1991,Hungary,0-2,Belgium,Friendly,Székesfehérvár › Hungary
Wed Oct 9 1991,Switzerland,3-1,Sweden,Friendly,Lucerne › Switzerland
Sat Oct 12 1991,Luxembourg,1-1,Portugal,Friendly,Luxembourg › Luxembourg
Sat Oct 12 1991,Russia,0-0,Italy,UEFA Euro qualification,Moscow › Soviet Union
Sat Oct 12 1991,Spain,1-2,France,UEFA Euro qualification,Seville › Spain
Sun Oct 13 1991,Algeria,1-0,Iran,Friendly,Algiers › Algeria
Wed Oct 16 1991,Bulgaria,4-0,San Marino,UEFA Euro qualification,Sofia › Bulgaria
Wed Oct 16 1991,Cyprus,1-1,Iceland,Friendly,Larnaca › Cyprus
Wed Oct 16 1991,Czechoslovakia,2-1,Albania,UEFA Euro qualification,Olomouc › Czechoslovakia
Wed Oct 16 1991,England,1-0,Turkey,UEFA Euro qualification,London › England
Wed Oct 16 1991,Faroe Islands,0-2,Yugoslavia,UEFA Euro qualification,Landskrona › Sweden
Wed Oct 16 1991,Germany,4-1,Wales,UEFA Euro qualification,Nuremberg › Germany
Wed Oct 16 1991,Netherlands,1-0,Portugal,UEFA Euro qualification,Rotterdam › Netherlands
Wed Oct 16 1991,Northern Ireland,2-1,Austria,UEFA Euro qualification,Belfast › Northern Ireland
Wed Oct 16 1991,Poland,3-3,Republic of Ireland,UEFA Euro qualification,Poznań › Poland
Wed Oct 16 1991,Romania,1-0,Scotland,UEFA Euro qualification,Bucharest › Romania
Sat Oct 19 1991,United States,1-2,North Korea,Friendly,Washington › United States
Wed Oct 30 1991,Brazil,3-1,Yugoslavia,Friendly,Varginha › Brazil
Wed Oct 30 1991,Greece,2-0,Finland,UEFA Euro qualification,Athens › Greece
Wed Oct 30 1991,Hungary,0-0,Norway,UEFA Euro qualification,Szombathely › Hungary
Thu Oct 31 1991,Ghana,2-3,Senegal,Friendly,Abidjan › Ivory Coast
Thu Oct 31 1991,Ivory Coast,2-0,Nigeria,Friendly,Abidjan › Ivory Coast
Sat Nov 2 1991,Ghana,1-0,Nigeria,Friendly,Abidjan › Ivory Coast
Sat Nov 2 1991,Ivory Coast,1-0,Senegal,Friendly,Abidjan › Ivory Coast
Sat Nov 9 1991,Tanzania,1-1,Kenya,Friendly,Dar es Salaam › Tanzania
Wed Nov 13 1991,Austria,0-2,Yugoslavia,UEFA Euro qualification,Vienna › Austria
Wed Nov 13 1991,Cyprus,0-3,Russia,UEFA Euro qualification,Larnaca › Cyprus
Wed Nov 13 1991,Denmark,2-1,Northern Ireland,UEFA Euro qualification,Odense › Denmark
Wed Nov 13 1991,Italy,1-1,Norway,UEFA Euro qualification,Genoa › Italy
Wed Nov 13 1991,Poland,1-1,England,UEFA Euro qualification,Poznań › Poland
Wed Nov 13 1991,Romania,1-0,Switzerland,UEFA Euro qualification,Bucharest › Romania
Wed Nov 13 1991,Scotland,4-0,San Marino,UEFA Euro qualification,Glasgow › Scotland
Wed Nov 13 1991,Spain,2-1,Czechoslovakia,UEFA Euro qualification,Seville › Spain
Wed Nov 13 1991,Turkey,1-3,Republic of Ireland,UEFA Euro qualification,Istanbul › Turkey
Wed Nov 13 1991,Wales,1-0,Luxembourg,UEFA Euro qualification,Cardiff › Wales
Fri Nov 15 1991,Lithuania,4-1,Estonia,Baltic Cup,Klaipėda › Lithuania
Sat Nov 16 1991,Estonia,0-2,Latvia,Baltic Cup,Klaipėda › Lithuania
Sat Nov 16 1991,Tanzania,1-2,Kenya,Friendly,Dar es Salaam › Tanzania
Sun Nov 17 1991,Lithuania,1-1,Latvia,Baltic Cup,Kretinga › Lithuania
Wed Nov 20 1991,Belgium,0-1,Germany,UEFA Euro qualification,Brussels › Belgium
Wed Nov 20 1991,Bulgaria,1-1,Romania,UEFA Euro qualification,Sofia › Bulgaria
Wed Nov 20 1991,France,3-1,Iceland,UEFA Euro qualification,Paris › France
Wed Nov 20 1991,Mexico,1-1,Uruguay,Friendly,Veracruz › Mexico
Wed Nov 20 1991,Portugal,1-0,Greece,UEFA Euro qualification,Lisbon › Portugal
Fri Nov 22 1991,Cape Verde,2-1,Guinea-Bissau,Amílcar Cabral Cup,Dakar › Senegal
Sat Nov 23 1991,Gambia,1-0,Mali,Amílcar Cabral Cup,Dakar › Senegal
Sat Nov 23 1991,Ivory Coast,5-2,Niger,Friendly,Abidjan › Ivory Coast
Sat Nov 23 1991,Kenya,0-1,Zambia,CECAFA Cup,Kampala › Uganda
Sun Nov 24 1991,Guinea,0-1,Sierra Leone,Amílcar Cabral Cup,Dakar › Senegal
Sun Nov 24 1991,Senegal,4-0,Guinea-Bissau,Amílcar Cabral Cup,Dakar › Senegal
Sun Nov 24 1991,Sudan,1-1,Tanzania,CECAFA Cup,Kampala › Uganda
Sun Nov 24 1991,United States,1-1,Costa Rica,Friendly,Dallas › United States
Mon Nov 25 1991,Malawi,1-0,Zanzibar,CECAFA Cup,Kampala › Uganda
Tue Nov 26 1991,Gambia,0-0,Guinea,Amílcar Cabral Cup,Dakar › Senegal
Tue Nov 26 1991,Mali,1-1,Sierra Leone,Amílcar Cabral Cup,Dakar › Senegal
Wed Nov 27 1991,Costa Rica,1-1,Mexico,Friendly,Los Angeles › United States
Wed Nov 27 1991,Malta,2-0,Libya,Friendly,Attard › Malta
Wed Nov 27 1991,Senegal,0-0,Cape Verde,Amílcar Cabral Cup,Dakar › Senegal
Wed Nov 27 1991,Tunisia,5-3,Ivory Coast,Friendly,Tunis › Tunisia
Wed Nov 27 1991,Uganda,2-0,Sudan,CECAFA Cup,Kampala › Uganda
Wed Nov 27 1991,Zambia,3-2,Zanzibar,CECAFA Cup,Kampala › Uganda
Thu Nov 28 1991,Gambia,0-0,Sierra Leone,Amílcar Cabral Cup,Dakar › Senegal
Thu Nov 28 1991,Guinea,0-2,Mali,Amílcar Cabral Cup,Dakar › Senegal
Thu Nov 28 1991,Kenya,1-0,Malawi,CECAFA Cup,Kampala › Uganda
Sat Nov 30 1991,Cape Verde,0-0,Sierra Leone,Amílcar Cabral Cup,Dakar › Senegal
Sat Nov 30 1991,Kenya,3-2,Zanzibar,CECAFA Cup,Kampala › Uganda
Sat Nov 30 1991,Senegal,2-0,Gambia,Amílcar Cabral Cup,Dakar › Senegal
Sat Nov 30 1991,Uganda,5-0,Tanzania,CECAFA Cup,Kampala › Uganda
Sun Dec 1 1991,Malawi,0-0,Zambia,CECAFA Cup,Kampala › Uganda
Mon Dec 2 1991,Senegal,1-0,Cape Verde,Amílcar Cabral Cup,Dakar › Senegal
Tue Dec 3 1991,Egypt,4-0,Poland,Friendly,Cairo › Egypt
Wed Dec 4 1991,Greece,0-2,Netherlands,UEFA Euro qualification,Salonica › Greece
Wed Dec 4 1991,Mexico,3-0,Hungary,Friendly,León › Mexico
Wed Dec 4 1991,Morocco,3-0,Mali,Friendly,Casablanca › Morocco
Wed Dec 4 1991,Uganda,1-3,Kenya,CECAFA Cup,Kampala › Uganda
Thu Dec 5 1991,Egypt,0-0,Poland,Friendly,Cairo › Egypt
Thu Dec 5 1991,Sudan,2-3,Zambia,CECAFA Cup,Kampala › Uganda
Sat Dec 7 1991,Kenya,0-2,Zambia,CECAFA Cup,Kampala › Uganda
Sat Dec 7 1991,Uganda,3-1,Sudan,CECAFA Cup,Kampala › Uganda
Sun Dec 8 1991,El Salvador,1-1,Hungary,Friendly,San Salvador › El Salvador
Mon Dec 9 1991,Kuwait,0-2,Poland,Friendly,Kuwait City › Kuwait
Mon Dec 16 1991,Algeria,3-1,Senegal,Friendly,Algiers › Algeria
Wed Dec 18 1991,Brazil,2-1,Czechoslovakia,Friendly,Goiânia › Brazil
Wed Dec 18 1991,Germany,4-0,Luxembourg,UEFA Euro qualification,Leverkusen › Germany
Sat Dec 21 1991,Egypt,3-1,Romania,Friendly,Cairo › Egypt
Sat Dec 21 1991,Italy,2-0,Cyprus,UEFA Euro qualification,Foggia › Italy
Sun Dec 22 1991,Malta,1-1,Greece,UEFA Euro qualification,Attard › Malta
Tue Dec 24 1991,Egypt,1-1,Romania,Friendly,Port Said › Egypt
Wed Dec 25 1991,Tunisia,2-2,Cameroon,Friendly,Tunis › Tunisia
Thu Dec 26 1991,Morocco,1-1,Algeria,Friendly,Casablanca › Morocco
Mon Dec 30 1991,Malawi,0-2,Zambia,Friendly,Blantyre › Malawi
