Date,Team 1,Score,Team 2,Tournament,City
Sun Aug 26 1956,Poland,1-2,Bulgaria,Friendly,Wrocław › Poland
Sat Sep 1 1956,Hong Kong,2-3,Israel,AFC Asian Cup,So Kon Po › Hong Kong
Thu Sep 6 1956,Hong Kong,2-2,South Korea,AFC Asian Cup,So Kon Po › Hong Kong
Sat Sep 8 1956,Israel,1-2,South Korea,AFC Asian Cup,So Kon Po › Hong Kong
Sun Sep 9 1956,Hong Kong,2-2,Vietnam Republic,AFC Asian Cup,So Kon Po › Hong Kong
Sun Sep 9 1956,Yugoslavia,4-2,Indonesia,Friendly,Belgrade › Yugoslavia
Mon Sep 10 1956,Bulgaria,2-0,Romania,Friendly,Sofia › Bulgaria
Wed Sep 12 1956,Croatia,5-2,Indonesia,Friendly,Zagreb › Yugoslavia
Wed Sep 12 1956,Israel,2-1,Vietnam Republic,AFC Asian Cup,So Kon Po › Hong Kong
Wed Sep 12 1956,Singapore,1-1,Pakistan,Friendly,Kallang › Singapore
Sat Sep 15 1956,Germany,1-2,Russia,Friendly,Hanover › Germany
Sat Sep 15 1956,South Korea,5-3,Vietnam Republic,AFC Asian Cup,So Kon Po › Hong Kong
Sat Sep 15 1956,Switzerland,2-3,Netherlands,Friendly,Lausanne › Switzerland
Sun Sep 16 1956,Finland,0-4,Denmark,Nordic Championship,Helsinki › Finland
Sun Sep 16 1956,Norway,3-1,Sweden,Nordic Championship,Oslo › Norway
Sun Sep 16 1956,Yugoslavia,1-3,Hungary,International Cup,Belgrade › Yugoslavia
Mon Sep 17 1956,Hong Kong,2-4,South Korea,Friendly,So Kon Po › Hong Kong
Thu Sep 20 1956,German DR,3-1,Indonesia,Friendly,Karl-Marx-Stadt › German DR
Sun Sep 23 1956,Russia,0-1,Hungary,Friendly,Moscow › Soviet Union
Tue Sep 25 1956,Guyana,1-1,Suriname,Friendly,Georgetown › British Guyana
Fri Sep 28 1956,Guyana,2-1,Suriname,Friendly,Georgetown › British Guyana
Sun Sep 30 1956,Austria,7-0,Luxembourg,FIFA World Cup qualification,Vienna › Austria
Sun Sep 30 1956,Guyana,1-2,Suriname,Friendly,Georgetown › British Guyana
Sun Sep 30 1956,Yugoslavia,1-2,Czechoslovakia,International Cup,Belgrade › Yugoslavia
Wed Oct 3 1956,Republic of Ireland,2-1,Denmark,FIFA World Cup qualification,Dublin › Republic of Ireland
Thu Oct 4 1956,China PR,5-3,North Vietnam,Friendly,Beijing › China PR
Sat Oct 6 1956,Nigeria,1-1,Togo,Friendly,Lagos › Nigeria
Sat Oct 6 1956,Northern Ireland,1-1,England,British Championship,Belfast › Northern Ireland
Sun Oct 7 1956,China PR,0-1,North Korea,Friendly,Beijing › China PR
Sun Oct 7 1956,France,1-2,Hungary,Friendly,Colombes › France
Wed Oct 10 1956,North Korea,3-0,North Vietnam,Friendly,Beijing › China PR
Wed Oct 10 1956,Uruguay,1-2,Argentina,Friendly,Paysandú › Uruguay
Sun Oct 14 1956,Austria,0-2,Hungary,Friendly,Vienna › Austria
Sun Oct 14 1956,Belgium,2-3,Netherlands,Friendly,Antwerp › Belgium
Sun Oct 14 1956,Bulgaria,3-1,German DR,Friendly,Sofia › Bulgaria
Fri Oct 19 1956,Vietnam Republic,2-1,Thailand,Friendly,Saigon › Vietnam Republic
Sat Oct 20 1956,Togo,1-1,Ghana,Friendly,Lomé › Togo
Sat Oct 20 1956,Wales,2-2,Scotland,British Championship,Cardiff › Wales
Sun Oct 21 1956,France,2-1,Russia,Friendly,Colombes › France
Sun Oct 21 1956,Sweden,1-1,Denmark,Nordic Championship,Solna › Sweden
Mon Oct 22 1956,Vietnam Republic,3-1,Thailand,Friendly,Saigon › Vietnam Republic
Sat Oct 27 1956,Nigeria,3-0,Ghana,Friendly,Lagos › Nigeria
Sun Oct 28 1956,Poland,5-3,Norway,Friendly,Warsaw › Poland
Wed Oct 31 1956,South Korea,1-0,United States,Friendly,Seoul › South Korea
Sun Nov 4 1956,Denmark,2-2,Netherlands,Friendly,Copenhagen › Denmark
Sun Nov 4 1956,Poland,5-0,Finland,Friendly,Cracow › Poland
Wed Nov 7 1956,Scotland,1-0,Northern Ireland,British Championship,Glasgow › Scotland
Sat Nov 10 1956,Philippines,0-4,United States,Friendly,Manila › Philippines
Sat Nov 10 1956,Sierra Leone,1-0,Gambia,Friendly,Freetown › Sierra Leone
Sun Nov 11 1956,France,6-3,Belgium,FIFA World Cup qualification,Colombes › France
Sun Nov 11 1956,Switzerland,1-1,Italy,International Cup,Berne › Switzerland
Wed Nov 14 1956,Argentina,2-2,Uruguay,Friendly,Buenos Aires › Argentina
Wed Nov 14 1956,England,3-1,Wales,British Championship,London › England
Fri Nov 16 1956,Ethiopia,2-1,Sudan,Friendly,Addis Abeba › Ethiopia
Fri Nov 16 1956,Indonesia,7-5,United States,Friendly,Jakarta › Indonesia
Fri Nov 16 1956,Turkey,1-1,Poland,Friendly,Istanbul › Turkey
Wed Nov 21 1956,Germany,1-3,Switzerland,Friendly,Frankfurt am Main › Germany
Wed Nov 21 1956,Scotland,2-0,Yugoslavia,Friendly,Glasgow › Scotland
Sun Nov 25 1956,Czechoslovakia,1-1,Turkey,Friendly,Prague › Czechoslovakia
Sun Nov 25 1956,Republic of Ireland,3-0,Germany,Friendly,Dublin › Republic of Ireland
Tue Nov 27 1956,Tanzania,0-9,Kenya,Friendly,Kampala › Uganda
Wed Nov 28 1956,England,3-0,Yugoslavia,Friendly,London › England
Wed Nov 28 1956,Uganda,5-2,Zanzibar,Friendly,Kampala › Uganda
Fri Nov 30 1956,Tanzania,2-3,Zanzibar,Friendly,Kampala › Uganda
Sat Dec 1 1956,Uganda,3-2,Kenya,Friendly,Kampala › Uganda
Wed Dec 5 1956,England,5-2,Denmark,FIFA World Cup qualification,Wolverhampton › England
Sun Dec 9 1956,Italy,2-1,Austria,International Cup,Genoa › Italy
Wed Dec 12 1956,Australia,1-7,India,Friendly,Sydney › Australia
Thu Dec 13 1956,Singapore,2-10,Bulgaria,Friendly,Kallang › Singapore
Sun Dec 16 1956,Ghana,4-3,Sierra Leone,Friendly,Accra › Gold Coast
Sun Dec 23 1956,Germany,4-1,Belgium,Friendly,Cologne › Germany
Sun Dec 23 1956,Indonesia,1-5,Yugoslavia,Friendly,Jakarta › Indonesia
Sat Dec 29 1956,India,0-3,Yugoslavia,Friendly,Calcutta › India
