Date,Team 1,Score,Team 2,Tournament,City
Sat Mar 17 1973,Bermuda,4-0,United States,Friendly,Hamilton › Bermuda
Sun Mar 18 1973,Australia,0-0,Iraq,FIFA World Cup qualification,Melbourne › Australia
Sun Mar 18 1973,Indonesia,1-0,New Zealand,FIFA World Cup qualification,Melbourne › Australia
Tue Mar 20 1973,Poland,4-0,United States,Friendly,Łódź › Poland
Wed Mar 21 1973,Iraq,3-2,Indonesia,FIFA World Cup qualification,Sydney › Australia
Sat Mar 24 1973,Australia,6-0,Indonesia,FIFA World Cup qualification,Sydney › Australia
Sat Mar 24 1973,Iraq,4-0,New Zealand,FIFA World Cup qualification,Sydney › Australia
Sat Mar 24 1973,Peru,2-0,Bolivia,Friendly,Lima › Peru
Wed Mar 28 1973,Austria,1-0,Netherlands,Friendly,Vienna › Austria
Wed Mar 28 1973,Bulgaria,1-0,Russia,Friendly,Plovdiv › Bulgaria
Wed Mar 28 1973,Germany,3-0,Czechoslovakia,Friendly,Düsseldorf › Germany
Wed Mar 28 1973,Northern Ireland,1-1,Portugal,FIFA World Cup qualification,Coventry › England
Wed Mar 28 1973,Peru,1-0,Paraguay,Friendly,Lima › Peru
Wed Mar 28 1973,Wales,2-0,Poland,FIFA World Cup qualification,Cardiff › Wales
Sat Mar 31 1973,Bolivia,1-1,Paraguay,Friendly,La Paz › Bolivia
Sat Mar 31 1973,Italy,5-0,Luxembourg,FIFA World Cup qualification,Genoa › Italy
Sun Apr 1 1973,Ethiopia,0-0,Zambia,FIFA World Cup qualification,Addis Abeba › Ethiopia
Sun Apr 8 1973,Central African Republic,4-2,Ivory Coast,African Cup of Nations qualification,Bangui › Central African Republic
Sun Apr 8 1973,German DR,2-0,Albania,FIFA World Cup qualification,Magdeburg › German DR
Sun Apr 8 1973,Luxembourg,0-1,Switzerland,FIFA World Cup qualification,Luxembourg › Luxembourg
Sun Apr 8 1973,Paraguay,1-1,Peru,Friendly,Asunción › Paraguay
Thu Apr 12 1973,Kuwait,9-0,Qatar,Friendly,Kuwait City › Kuwait
Sat Apr 14 1973,Haiti,1-1,Chile,Friendly,Port-au-Prince › Haiti
Sun Apr 15 1973,Burkina Faso,0-5,DR Congo,African Cup of Nations qualification,Ouagadougou › Upper Volta
Sun Apr 15 1973,Zambia,4-2,Ethiopia,FIFA World Cup qualification,Lusaka › Zambia
Tue Apr 17 1973,Kuwait,4-1,Qatar,Friendly,Kuwait City › Kuwait
Wed Apr 18 1973,Belgium,3-0,German DR,Friendly,Antwerp › Belgium
Wed Apr 18 1973,Russia,2-0,Romania,Friendly,Kyïv › Soviet Union
Wed Apr 18 1973,Turkey,5-2,Bulgaria,Balkan Cup,Izmir › Turkey
Sat Apr 21 1973,Senegal,1-0,Ghana,African Cup of Nations qualification,Dakar › Senegal
Sun Apr 22 1973,DR Congo,4-1,Burkina Faso,African Cup of Nations qualification,Kinshasa › Zaïre
Sun Apr 22 1973,Ivory Coast,2-1,Central African Republic,African Cup of Nations qualification,Abidjan › Ivory Coast
Mon Apr 23 1973,Peru,4-0,Panama,Friendly,Lima › Peru
Tue Apr 24 1973,Ecuador,1-1,Chile,Friendly,Guayaquil › Ecuador
Thu Apr 26 1973,Denmark,1-2,Sweden,Friendly,Copenhagen › Denmark
Sat Apr 28 1973,Kenya,1-2,Uganda,African Cup of Nations qualification,Nairobi › Kenya
Sun Apr 29 1973,Bolivia,3-3,Ecuador,Friendly,La Paz › Bolivia
Sun Apr 29 1973,Hungary,2-2,Austria,FIFA World Cup qualification,Budapest › Hungary
Sun Apr 29 1973,Peru,2-0,Chile,FIFA World Cup qualification,Lima › Peru
Wed May 2 1973,Bulgaria,2-1,Portugal,FIFA World Cup qualification,Sofia › Bulgaria
Wed May 2 1973,Denmark,1-1,Czechoslovakia,FIFA World Cup qualification,Copenhagen › Denmark
Wed May 2 1973,Netherlands,3-2,Spain,Friendly,Amsterdam › Netherlands
Fri May 4 1973,Iran,0-0,North Korea,FIFA World Cup qualification,Teheran › Iran
Fri May 4 1973,Syria,2-1,Kuwait,FIFA World Cup qualification,Teheran › Iran
Sun May 6 1973,Albania,1-4,Romania,FIFA World Cup qualification,Tirana › Albania
Sun May 6 1973,Ecuador,0-0,Bolivia,Friendly,Quito › Ecuador
Sun May 6 1973,Iran,2-1,Kuwait,FIFA World Cup qualification,Teheran › Iran
Sun May 6 1973,North Korea,1-1,Syria,FIFA World Cup qualification,Teheran › Iran
Tue May 8 1973,Iran,1-0,Syria,FIFA World Cup qualification,Teheran › Iran
Tue May 8 1973,North Korea,0-0,Kuwait,FIFA World Cup qualification,Teheran › Iran
Tue May 8 1973,Northern Ireland,3-0,Cyprus,FIFA World Cup qualification,London › England
Wed May 9 1973,Germany,0-1,Yugoslavia,Friendly,Munich › Germany
Wed May 9 1973,Switzerland,0-0,Turkey,FIFA World Cup qualification,Basel › Switzerland
Fri May 11 1973,Iran,2-1,North Korea,FIFA World Cup qualification,Teheran › Iran
Fri May 11 1973,Syria,2-0,Kuwait,FIFA World Cup qualification,Teheran › Iran
Sat May 12 1973,England,2-1,Northern Ireland,British Championship,Liverpool › England
Sat May 12 1973,Germany,3-0,Bulgaria,Friendly,Hamburg › Germany
Sat May 12 1973,Haiti,1-2,Ecuador,Friendly,Port-au-Prince › Haiti
Sat May 12 1973,Wales,0-2,Scotland,British Championship,Wrexham › Wales
Sun May 13 1973,Chile,2-0,Peru,FIFA World Cup qualification,Santiago › Chile
Sun May 13 1973,Iran,2-0,Kuwait,FIFA World Cup qualification,Teheran › Iran
Sun May 13 1973,North Korea,3-0,Syria,FIFA World Cup qualification,Teheran › Iran
Sun May 13 1973,Poland,2-2,Yugoslavia,Friendly,Warsaw › Poland
Sun May 13 1973,Russia,1-0,Republic of Ireland,FIFA World Cup qualification,Moscow › Soviet Union
Tue May 15 1973,England,3-0,Wales,British Championship,London › England
Tue May 15 1973,Haiti,1-0,Ecuador,Friendly,Port-au-Prince › Haiti
Tue May 15 1973,Iran,0-1,Syria,FIFA World Cup qualification,Teheran › Iran
Tue May 15 1973,North Korea,0-2,Kuwait,FIFA World Cup qualification,Teheran › Iran
Wed May 16 1973,German DR,2-1,Hungary,Friendly,Karl-Marx-Stadt › German DR
Wed May 16 1973,Israel,2-1,Japan,FIFA World Cup qualification,Seoul › South Korea
Wed May 16 1973,Poland,2-0,Republic of Ireland,Friendly,Wrocław › Poland
Wed May 16 1973,Scotland,1-2,Northern Ireland,British Championship,Glasgow › Scotland
Wed May 16 1973,Thailand,0-1,Vietnam Republic,FIFA World Cup qualification,Seoul › South Korea
Thu May 17 1973,Argentina,1-1,Uruguay,Copa Lipton,Buenos Aires › Argentina
Thu May 17 1973,Hong Kong,1-0,Malaysia,FIFA World Cup qualification,Seoul › South Korea
Sat May 19 1973,England,1-0,Scotland,British Championship,London › England
Sat May 19 1973,France,1-1,Republic of Ireland,FIFA World Cup qualification,Paris › France
Sat May 19 1973,Israel,3-0,Malaysia,FIFA World Cup qualification,Seoul › South Korea
Sat May 19 1973,South Korea,4-0,Thailand,FIFA World Cup qualification,Seoul › South Korea
Sat May 19 1973,Northern Ireland,1-0,Wales,British Championship,Liverpool › England
Sun May 20 1973,Ivory Coast,1-1,Morocco,FIFA World Cup qualification,Abidjan › Ivory Coast
Sun May 20 1973,Vietnam Republic,0-4,Japan,FIFA World Cup qualification,Seoul › South Korea
Mon May 21 1973,Israel,6-0,Thailand,FIFA World Cup qualification,Seoul › South Korea
Mon May 21 1973,South Korea,0-0,Malaysia,FIFA World Cup qualification,Seoul › South Korea
Tue May 22 1973,Japan,0-1,Hong Kong,FIFA World Cup qualification,Seoul › South Korea
Wed May 23 1973,South Korea,0-0,Israel,FIFA World Cup qualification,Seoul › South Korea
Wed May 23 1973,Sweden,3-2,Austria,FIFA World Cup qualification,Gothenburg › Sweden
Wed May 23 1973,Thailand,0-2,Malaysia,FIFA World Cup qualification,Seoul › South Korea
Wed May 23 1973,Uruguay,1-1,Argentina,Copa Newton,Montevideo › Uruguay
Thu May 24 1973,Hong Kong,1-0,Vietnam Republic,FIFA World Cup qualification,Seoul › South Korea
Sat May 26 1973,Israel,1-0,Japan,FIFA World Cup qualification,Seoul › South Korea
Sat May 26 1973,South Korea,3-1,Hong Kong,FIFA World Cup qualification,Seoul › South Korea
Sat May 26 1973,Russia,2-0,France,FIFA World Cup qualification,Moscow › Soviet Union
Sun May 27 1973,Brazil,5-0,Bolivia,Friendly,Rio de Janeiro › Brazil
Sun May 27 1973,Cameroon,2-1,DR Congo,African Cup of Nations qualification,Yaoundé › Cameroon
Sun May 27 1973,Czechoslovakia,1-1,England,Friendly,Prague › Czechoslovakia
Sun May 27 1973,Haiti,1-2,Colombia,Friendly,Port-au-Prince › Haiti
Sun May 27 1973,Romania,1-0,German DR,FIFA World Cup qualification,Bucharest › Romania
Mon May 28 1973,South Korea,1-0,Israel,FIFA World Cup qualification,Seoul › South Korea
Tue May 29 1973,Haiti,2-1,Colombia,Friendly,Port-au-Prince › Haiti
Sun Jun 3 1973,Algeria,0-2,Brazil,Friendly,Algiers › Algeria
Sun Jun 3 1973,Morocco,4-1,Ivory Coast,FIFA World Cup qualification,Tétouan › Morocco
Tue Jun 5 1973,Madagascar,2-1,Zambia,African Cup of Nations qualification,Antananarivo › Madagascar
Wed Jun 6 1973,Czechoslovakia,6-0,Denmark,FIFA World Cup qualification,Prague › Czechoslovakia
Wed Jun 6 1973,Finland,1-5,German DR,FIFA World Cup qualification,Tampere › Finland
Wed Jun 6 1973,Haiti,0-0,Uruguay,Friendly,Port-au-Prince › Haiti
Wed Jun 6 1973,Norway,1-1,Republic of Ireland,Friendly,Oslo › Norway
Wed Jun 6 1973,Poland,2-0,England,FIFA World Cup qualification,Chorzów › Poland
Wed Jun 6 1973,Tunisia,1-4,Brazil,Friendly,Tunis › Tunisia
Fri Jun 8 1973,Faroe Islands,0-4,Iceland,Friendly,Klaksvík › Faroe Islands
Sat Jun 9 1973,Italy,2-0,Brazil,Friendly,Rome › Italy
Sun Jun 10 1973,China PR,7-4,Pakistan,Friendly,Beijing › China PR
Sun Jun 10 1973,Russia,1-2,England,Friendly,Moscow › Soviet Union
Tue Jun 12 1973,Burma,2-2,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Wed Jun 13 1973,Austria,1-1,Brazil,Friendly,Vienna › Austria
Wed Jun 13 1973,Hungary,3-3,Sweden,FIFA World Cup qualification,Budapest › Hungary
Thu Jun 14 1973,DR Congo,2-0,Cameroon,African Cup of Nations qualification,Kinshasa › Zaïre
Thu Jun 14 1973,Indonesia,2-0,Malaysia,Indonesia Tournament,Jakarta › Indonesia
Thu Jun 14 1973,Italy,2-0,England,Friendly,Turin › Italy
Sat Jun 16 1973,Germany,0-1,Brazil,Friendly,Berlin › Germany
Sun Jun 17 1973,China PR,7-4,Somalia,Friendly,Beijing › China PR
Mon Jun 18 1973,Indonesia,0-0,Burma,Indonesia Tournament,Jakarta › Indonesia
Thu Jun 21 1973,Colombia,1-1,Ecuador,FIFA World Cup qualification,Bogotá › Colombia
Thu Jun 21 1973,Denmark,1-0,Norway,Nordic Championship,Copenhagen › Denmark
Thu Jun 21 1973,Russia,0-1,Brazil,Friendly,Moscow › Soviet Union
Fri Jun 22 1973,Switzerland,1-0,Scotland,Friendly,Berne › Switzerland
Sat Jun 23 1973,South Korea,2-0,Japan,Friendly,Seoul › South Korea
Sun Jun 24 1973,Colombia,0-0,Uruguay,FIFA World Cup qualification,Bogotá › Colombia
Mon Jun 25 1973,Sweden,1-0,Brazil,Friendly,Solna › Sweden
Thu Jun 28 1973,Ecuador,1-1,Colombia,FIFA World Cup qualification,Guayaquil › Ecuador
Sat Jun 30 1973,Scotland,0-1,Brazil,Friendly,Glasgow › Scotland
Sun Jul 1 1973,Ecuador,1-2,Uruguay,FIFA World Cup qualification,Quito › Ecuador
Sun Jul 1 1973,Peru,3-1,Colombia,Friendly,Lima › Peru
Tue Jul 3 1973,Republic of Ireland,3-4,Brazil,Friendly,Dublin › Republic of Ireland
Thu Jul 5 1973,Tanzania,2-1,Congo,Friendly,Dar es Salaam › Tanzania
Thu Jul 5 1973,Uruguay,0-1,Colombia,FIFA World Cup qualification,Montevideo › Uruguay
Fri Jul 6 1973,Malawi,4-1,Mauritius,Friendly,Lilongwe › Malawi
Sun Jul 8 1973,Malawi,1-0,Mauritius,Friendly,Lilongwe › Malawi
Sun Jul 8 1973,Sweden,1-1,Finland,Nordic Championship,Halmstad › Sweden
Sun Jul 8 1973,Uruguay,4-0,Ecuador,FIFA World Cup qualification,Montevideo › Uruguay
Wed Jul 11 1973,Sweden,1-0,Iceland,Friendly,Uddevalla › Sweden
Fri Jul 13 1973,Argentina,5-4,Chile,Copa Carlos Dittborn,Buenos Aires › Argentina
Sun Jul 15 1973,Bolivia,2-0,Peru,Friendly,La Paz › Bolivia
Sun Jul 15 1973,Ghana,0-3,Ivory Coast,African Cup of Nations qualification,Accra › Ghana
Sun Jul 15 1973,Mauritius,1-1,Réunion,Friendly,Curepipe › Mauritius
Mon Jul 16 1973,Egypt,10-1,Tanzania,Friendly,Tunis › Tunisia
Tue Jul 17 1973,Iceland,1-2,German DR,Friendly,Reykjavík › Iceland
Wed Jul 18 1973,Chile,3-1,Argentina,Copa Carlos Dittborn,Santiago › Chile
Thu Jul 19 1973,Iceland,0-2,German DR,Friendly,Reykjavík › Iceland
Thu Jul 19 1973,Israel,1-2,Uruguay,Friendly,Ramat-Gan › Israel
Tue Jul 24 1973,Chile,3-0,Bolivia,Friendly,Santiago › Chile
Wed Jul 25 1973,Norway,3-0,North Korea,Friendly,Bergen › Norway
Thu Jul 26 1973,Cambodia,1-1,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Jul 26 1973,Malaysia,0-0,Kuwait,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 27 1973,Argentina,3-1,Peru,Copa Ramón Castilla,Buenos Aires › Argentina
Fri Jul 27 1973,Bangladesh,2-2,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Jul 27 1973,India,2-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Jul 28 1973,Kuwait,2-0,Singapore,Merdeka Tournament,Ipoh › Malaysia
Sun Jul 29 1973,Bangladesh,1-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 29 1973,India,2-0,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Jul 29 1973,Ivory Coast,1-0,Ghana,African Cup of Nations qualification,Abidjan › Ivory Coast
Mon Jul 30 1973,Burma,1-0,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Jul 31 1973,Bangladesh,1-2,Kuwait,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 1 1973,Canada,1-3,Poland,Friendly,Toronto › Canada
Thu Aug 2 1973,Bangladesh,1-1,Singapore,Merdeka Tournament,Ipoh › Malaysia
Thu Aug 2 1973,Burma,2-1,Vietnam Republic,Merdeka Tournament,Ipoh › Malaysia
Fri Aug 3 1973,China PR,5-2,Guinea,Friendly,Beijing › China PR
Fri Aug 3 1973,Iceland,0-4,Norway,FIFA World Cup qualification,Reykjavík › Iceland
Fri Aug 3 1973,United States,0-1,Poland,Friendly,Chicago › United States
Sun Aug 5 1973,Burma,2-0,Kuwait,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 5 1973,Canada,0-2,United States,Friendly,Windsor › Canada
Sun Aug 5 1973,Chile,2-1,Peru,FIFA World Cup qualification,Montevideo › Uruguay
Sun Aug 5 1973,Ghana,1-0,DR Congo,FIFA World Cup qualification,Accra › Ghana
Sun Aug 5 1973,Mexico,0-1,Poland,Friendly,Los Angeles › United States
Sun Aug 5 1973,Russia,0-0,Sweden,Friendly,Moscow › Soviet Union
Sun Aug 5 1973,Singapore,0-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Aug 6 1973,Cambodia,1-4,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Mon Aug 6 1973,Eswatini,0-1,Malawi,Friendly,Mbabane › Eswatini
Wed Aug 8 1973,Bangladesh,0-6,Burma,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 8 1973,Kuwait,2-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 8 1973,Mexico,1-2,Poland,Friendly,Monterrey › Mexico
Thu Aug 9 1973,India,1-1,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 10 1973,Cambodia,0-3,Singapore,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 10 1973,Malaysia,2-1,Burma,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 10 1973,United States,0-4,Poland,Friendly,San Francisco › United States
Sat Aug 11 1973,Libya,2-2,United Arab Emirates,Friendly,Benghazi › Libya
Sun Aug 12 1973,Bangladesh,0-2,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 12 1973,Egypt,6-1,Yemen DPR,Friendly,Tripoli › Libya
Sun Aug 12 1973,Malaysia,3-1,Kuwait,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 12 1973,New Zealand,0-0,Iran,Friendly,Auckland › New Zealand
Sun Aug 12 1973,United States,1-0,Poland,Friendly,New Britain › United States
Sun Aug 12 1973,Zambia,2-0,Kenya,FIFA World Cup qualification,Ndola › Zambia
Mon Aug 13 1973,Algeria,2-0,United Arab Emirates,Friendly,Benghazi › Libya
Mon Aug 13 1973,Iraq,2-0,Yemen,Friendly,Benghazi › Libya
Mon Aug 13 1973,Singapore,0-1,Bangladesh,Friendly,Kallang › Singapore
Mon Aug 13 1973,Syria,1-4,Tunisia,Friendly,Tripoli › Libya
Tue Aug 14 1973,Libya,10-0,Yemen,Friendly,Benghazi › Libya
Wed Aug 15 1973,Algeria,0-0,Iraq,Friendly,Benghazi › Libya
Wed Aug 15 1973,Congo,3-2,Uganda,Friendly,Brazzaville › Congo
Wed Aug 15 1973,Egypt,0-1,Tunisia,Friendly,Tripoli › Libya
Wed Aug 15 1973,Singapore,4-5,India,Friendly,Kallang › Singapore
Thu Aug 16 1973,Syria,7-1,Yemen DPR,Friendly,Tripoli › Libya
Fri Aug 17 1973,Algeria,15-1,Yemen,Friendly,Benghazi › Libya
Sat Aug 18 1973,Australia,3-0,Iran,FIFA World Cup qualification,Sydney › Australia
Sat Aug 18 1973,Egypt,2-0,Palestine,Friendly,Tripoli › Libya
Sat Aug 18 1973,Libya,0-0,Iraq,Friendly,Benghazi › Libya
Sun Aug 19 1973,Bulgaria,0-2,Poland,Friendly,Varna › Bulgaria
Sun Aug 19 1973,DR Congo,4-1,Ghana,FIFA World Cup qualification,Kinshasa › Zaïre
Sun Aug 19 1973,Kenya,2-2,Zambia,FIFA World Cup qualification,Nairobi › Kenya
Sun Aug 19 1973,Tunisia,2-0,Yemen DPR,Friendly,Tripoli › Libya
Mon Aug 20 1973,Egypt,0-2,Syria,Friendly,Tripoli › Libya
Mon Aug 20 1973,Iraq,3-1,United Arab Emirates,Friendly,Benghazi › Libya
Tue Aug 21 1973,Libya,0-2,Algeria,Friendly,Benghazi › Libya
Tue Aug 21 1973,Palestine,2-6,Tunisia,Friendly,Tripoli › Libya
Wed Aug 22 1973,Netherlands,5-0,Iceland,FIFA World Cup qualification,Amsterdam › Netherlands
Thu Aug 23 1973,Algeria,0-0,Syria,Friendly,Benghazi › Libya
Thu Aug 23 1973,Iraq,0-2,Tunisia,Friendly,Tripoli › Libya
Fri Aug 24 1973,Iran,2-0,Australia,FIFA World Cup qualification,Teheran › Iran
Sat Aug 25 1973,Algeria,0-0,Iraq,Friendly,Tripoli › Libya
Sun Aug 26 1973,Syria,0-4,Tunisia,Friendly,Tripoli › Libya
Wed Aug 29 1973,Finland,1-2,Sweden,Nordic Championship,Helsinki › Finland
Wed Aug 29 1973,Netherlands,8-1,Iceland,FIFA World Cup qualification,Deventer › Netherlands
Sun Sep 2 1973,Bolivia,1-2,Paraguay,FIFA World Cup qualification,La Paz › Bolivia
Wed Sep 5 1973,Russia,0-1,Germany,Friendly,Moscow › Soviet Union
Sat Sep 8 1973,France,3-1,Greece,Friendly,Paris › France
Sun Sep 9 1973,Argentina,4-0,Bolivia,FIFA World Cup qualification,Buenos Aires › Argentina
Sun Sep 9 1973,United States,1-0,Bermuda,Friendly,Hartford › United States
Wed Sep 12 1973,Norway,1-2,Netherlands,FIFA World Cup qualification,Oslo › Norway
Sun Sep 16 1973,Paraguay,1-1,Argentina,FIFA World Cup qualification,Asunción › Paraguay
Thu Sep 20 1973,Mexico,1-2,Chile,Friendly,Mexico City › Mexico
Sat Sep 22 1973,Burma,2-2,Thailand,Korea Cup,Seoul › South Korea
Sat Sep 22 1973,South Korea,6-0,Cambodia,Korea Cup,Seoul › South Korea
Sat Sep 22 1973,Uganda,6-1,Somalia,CECAFA Cup,Kampala › Uganda
Sun Sep 23 1973,Bolivia,0-1,Argentina,FIFA World Cup qualification,La Paz › Bolivia
Sun Sep 23 1973,Kenya,2-0,Zanzibar,CECAFA Cup,Kampala › Uganda
Sun Sep 23 1973,Norway,0-1,Denmark,Nordic Championship,Trondheim › Norway
Mon Sep 24 1973,South Korea,3-1,Indonesia,Korea Cup,Seoul › South Korea
Mon Sep 24 1973,Malaysia,5-1,Thailand,Korea Cup,Seoul › South Korea
Mon Sep 24 1973,Somalia,1-6,Zambia,CECAFA Cup,Kampala › Uganda
Tue Sep 25 1973,Tanzania,1-0,Zanzibar,CECAFA Cup,Kampala › Uganda
Wed Sep 26 1973,Burma,1-3,Malaysia,Korea Cup,Seoul › South Korea
Wed Sep 26 1973,England,7-0,Austria,Friendly,London › England
Wed Sep 26 1973,German DR,2-0,Romania,FIFA World Cup qualification,Leipzig › German DR
Wed Sep 26 1973,Indonesia,2-3,Cambodia,Korea Cup,Seoul › South Korea
Wed Sep 26 1973,Northern Ireland,0-0,Bulgaria,FIFA World Cup qualification,Sheffield › England
