Date,Team 1,Score,Team 2,Tournament,City
Wed Oct 10 1979,Spain,0-1,Yugoslavia,UEFA Euro qualification,Valencia › Spain
Sat Oct 13 1979,German DR,5-2,Switzerland,UEFA Euro qualification,Berlin › German DR
Sun Oct 14 1979,Benin,1-1,Nigeria,Friendly,Cotonou › Benin
Sun Oct 14 1979,Russia,3-1,Romania,Friendly,Moscow › Soviet Union
Mon Oct 15 1979,Antigua and Barbuda,1-2,Haiti,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Wed Oct 17 1979,Belgium,2-0,Portugal,UEFA Euro qualification,Brussels › Belgium
Wed Oct 17 1979,Germany,5-1,Wales,UEFA Euro qualification,Cologne › Germany
Wed Oct 17 1979,Hungary,3-1,Finland,UEFA Euro qualification,Debrecen › Hungary
Wed Oct 17 1979,Republic of Ireland,3-0,Bulgaria,UEFA Euro qualification,Dublin › Republic of Ireland
Wed Oct 17 1979,Netherlands,1-1,Poland,UEFA Euro qualification,Amsterdam › Netherlands
Wed Oct 17 1979,Northern Ireland,1-5,England,UEFA Euro qualification,Belfast › Northern Ireland
Wed Oct 17 1979,Peru,1-2,Chile,Copa América,Lima › Peru
Wed Oct 17 1979,Scotland,1-1,Austria,UEFA Euro qualification,Glasgow › Scotland
Sun Oct 21 1979,Benin,3-2,Burkina Faso,Friendly,Abidjan › Ivory Coast
Sun Oct 21 1979,Ivory Coast,3-0,Togo,Friendly,Abidjan › Ivory Coast
Sun Oct 21 1979,United Arab Emirates,0-0,India,Friendly,Abu Dhabi › United Arab Emirates
Mon Oct 22 1979,Guadeloupe,1-3,Saint Vincent and the Grenadines,CFU Caribbean Cup qualification,Basse-Terre › Guadeloupe
Mon Oct 22 1979,Saint Vincent and the Grenadines,0-0,Guadeloupe,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Tue Oct 23 1979,Luxembourg,1-1,Sweden,UEFA Euro qualification,Esch-sur-Alzette › Luxembourg
Tue Oct 23 1979,Togo,5-3,Burkina Faso,Friendly,Abidjan › Ivory Coast
Wed Oct 24 1979,Chile,0-0,Peru,Copa América,Santiago › Chile
Wed Oct 24 1979,Paraguay,2-1,Brazil,Copa América,Asunción › Paraguay
Thu Oct 25 1979,Liberia,2-2,Nigeria,Friendly,Monrovia › Liberia
Fri Oct 26 1979,Hungary,0-2,United States,Friendly,Budapest › Hungary
Fri Oct 26 1979,Ivory Coast,3-1,Benin,Friendly,Abidjan › Ivory Coast
Fri Oct 26 1979,Niger,2-2,Togo,Friendly,Abidjan › Ivory Coast
Sat Oct 27 1979,Sierra Leone,0-0,Nigeria,Friendly,Freetown › Sierra Leone
Sun Oct 28 1979,Benin,0-1,Niger,Friendly,Abidjan › Ivory Coast
Sun Oct 28 1979,Haiti,3-0,Jamaica,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Sun Oct 28 1979,Ivory Coast,0-1,Togo,Friendly,Abidjan › Ivory Coast
Sun Oct 28 1979,Malta,1-2,Turkey,UEFA Euro qualification,Gżira › Malta
Mon Oct 29 1979,Republic of Ireland,3-2,United States,Friendly,Dublin › Republic of Ireland
Wed Oct 31 1979,Brazil,2-2,Paraguay,Copa América,Rio de Janeiro › Brazil
Wed Oct 31 1979,Bulgaria,3-0,Denmark,UEFA Euro qualification,Sofia › Bulgaria
Wed Oct 31 1979,Russia,2-2,Finland,UEFA Euro qualification,Moscow › Soviet Union
Wed Oct 31 1979,Yugoslavia,2-1,Romania,UEFA Euro qualification,Titova Mitrovica › Yugoslavia
Thu Nov 1 1979,Mexico,1-0,Peru,Friendly,Monterrey › Mexico
Thu Nov 1 1979,Portugal,3-1,Norway,UEFA Euro qualification,Oeiras › Portugal
Fri Nov 2 1979,Jamaica,0-4,Haiti,CFU Caribbean Cup qualification,Kingston › Jamaica
Sat Nov 3 1979,Kenya,0-0,Tanzania,CECAFA Cup,Nairobi › Kenya
Sat Nov 3 1979,Sierra Leone,1-0,Senegal,Friendly,Freetown › Sierra Leone
Sun Nov 4 1979,Malawi,4-0,Zanzibar,CECAFA Cup,Mombasa › Kenya
Sun Nov 4 1979,Nigeria,5-0,Benin,Friendly,Lagos › Nigeria
Sun Nov 4 1979,Uganda,1-2,Zambia,CECAFA Cup,Nairobi › Kenya
Tue Nov 6 1979,Tanzania,2-2,Zambia,CECAFA Cup,Nairobi › Kenya
Wed Nov 7 1979,Kenya,3-1,Uganda,CECAFA Cup,Nairobi › Kenya
Wed Nov 7 1979,Malawi,4-0,Sudan,CECAFA Cup,Mombasa › Kenya
Fri Nov 9 1979,Sudan,1-1,Zanzibar,CECAFA Cup,Nairobi › Kenya
Fri Nov 9 1979,Tanzania,5-3,Uganda,CECAFA Cup,Nairobi › Kenya
Sat Nov 10 1979,Kenya,3-1,Zambia,CECAFA Cup,Nairobi › Kenya
Sun Nov 11 1979,Haiti,1-0,Trinidad and Tobago,CFU Caribbean Cup,Paramaribo › Suriname
Mon Nov 12 1979,Suriname,2-3,Saint Vincent and the Grenadines,CFU Caribbean Cup,Paramaribo › Suriname
Tue Nov 13 1979,Malawi,1-1,Tanzania,CECAFA Cup,Mombasa › Kenya
Wed Nov 14 1979,Haiti,3-1,Saint Vincent and the Grenadines,CFU Caribbean Cup,Paramaribo › Suriname
Wed Nov 14 1979,Kenya,2-0,Zanzibar,CECAFA Cup,Nairobi › Kenya
Wed Nov 14 1979,Malawi,4-0,Tanzania,CECAFA Cup,Nairobi › Kenya
Wed Nov 14 1979,Malaysia,1-3,Sweden,Friendly,Kuala Lumpur › Malaysia
Wed Nov 14 1979,Spain,1-3,Denmark,Friendly,Cádiz › Spain
Wed Nov 14 1979,Yugoslavia,5-0,Cyprus,UEFA Euro qualification,Novi Sad › Yugoslavia
Thu Nov 15 1979,Suriname,3-0,Trinidad and Tobago,CFU Caribbean Cup,Paramaribo › Suriname
Fri Nov 16 1979,Tanzania,2-1,Zanzibar,CECAFA Cup,Mombasa › Kenya
Sat Nov 17 1979,France,2-1,Czechoslovakia,UEFA Euro qualification,Paris › France
Sat Nov 17 1979,Italy,2-0,Switzerland,Friendly,Udine › Italy
Sat Nov 17 1979,Kenya,2-3,Malawi,CECAFA Cup,Nairobi › Kenya
Sat Nov 17 1979,Singapore,0-5,Sweden,Friendly,Kallang › Singapore
Sun Nov 18 1979,Romania,2-0,Cyprus,UEFA Euro qualification,Bucharest › Romania
Sun Nov 18 1979,Suriname,0-1,Haiti,CFU Caribbean Cup,Paramaribo › Suriname
Wed Nov 21 1979,Belgium,2-0,Scotland,UEFA Euro qualification,Brussels › Belgium
Wed Nov 21 1979,German DR,2-3,Netherlands,UEFA Euro qualification,Leipzig › German DR
Wed Nov 21 1979,Malaysia,0-3,Chinese Taipei,Friendly,Bangkok › Thailand
Wed Nov 21 1979,Northern Ireland,1-0,Republic of Ireland,UEFA Euro qualification,Belfast › Northern Ireland
Wed Nov 21 1979,Portugal,1-2,Austria,UEFA Euro qualification,Lisbon › Portugal
Wed Nov 21 1979,Russia,1-3,Germany,Friendly,Tbilisi › Soviet Union
Wed Nov 21 1979,Turkey,1-0,Wales,UEFA Euro qualification,Izmir › Turkey
Thu Nov 22 1979,England,2-0,Bulgaria,UEFA Euro qualification,London › England
Thu Nov 22 1979,Thailand,5-1,Sri Lanka,King's Cup,Bangkok › Thailand
Sat Nov 24 1979,Czechoslovakia,4-0,Luxembourg,UEFA Euro qualification,Prague › Czechoslovakia
Sat Nov 24 1979,Thailand,3-0,Indonesia,King's Cup,Bangkok › Thailand
Sun Nov 25 1979,Angola,1-0,Gabon,Friendly,Luanda › Angola
Mon Nov 26 1979,Bermuda,0-2,Finland,Friendly,Hamilton › Bermuda
Mon Nov 26 1979,Indonesia,0-0,Sri Lanka,King's Cup,Bangkok › Thailand
Tue Nov 27 1979,Angola,0-1,Cameroon,Friendly,Luanda › Angola
Wed Nov 28 1979,Cameroon,1-3,Congo,Friendly,Luanda › Angola
Wed Nov 28 1979,Paraguay,3-0,Chile,Copa América,Asunción › Paraguay
Thu Nov 29 1979,Angola,0-1,Congo,Friendly,Luanda › Angola
Thu Nov 29 1979,Cameroon,3-1,Gabon,Friendly,Luanda › Angola
Tue Dec 4 1979,El Salvador,0-2,Mexico,Friendly,San Salvador › El Salvador
Wed Dec 5 1979,Chile,1-0,Paraguay,Copa América,Santiago › Chile
Sun Dec 9 1979,Cyprus,1-3,Spain,UEFA Euro qualification,Limassol › Cyprus
Tue Dec 11 1979,Chile,0-0,Paraguay,Copa América,Buenos Aires › Argentina
Tue Dec 18 1979,Mexico,1-1,El Salvador,Friendly,Texcoco › Mexico
Wed Dec 19 1979,Scotland,1-3,Belgium,UEFA Euro qualification,Glasgow › Scotland
Sat Dec 22 1979,Germany,2-0,Turkey,UEFA Euro qualification,Gelsenkirchen › Germany
Sun Dec 23 1979,Basque Country,4-0,Bulgaria,Friendly,San Sebastián › Spain
Wed Dec 26 1979,Tunisia,3-1,Senegal,Friendly,Tunis › Tunisia
