Date,Team 1,Score,Team 2,Tournament,City
Wed Jun 16 1965,Norway,3-0,Yugoslavia,FIFA World Cup qualification,Oslo › Norway
Wed Jun 16 1965,Sweden,2-2,Italy,Friendly,Malmö › Sweden
Thu Jun 17 1965,Algeria,0-3,Brazil,Friendly,Oran › Algeria
Sun Jun 20 1965,Denmark,2-1,Sweden,Nordic Championship,Copenhagen › Denmark
Wed Jun 23 1965,Finland,0-2,Italy,FIFA World Cup qualification,Helsinki › Finland
Thu Jun 24 1965,Portugal,0-0,Brazil,Friendly,Porto › Portugal
Sun Jun 27 1965,Congo,1-6,Benin,Friendly,Brazzaville › Congo
Sun Jun 27 1965,Hungary,2-1,Italy,Friendly,Budapest › Hungary
Sun Jun 27 1965,Ivory Coast,4-0,Liberia,African Cup of Nations qualification,Abidjan › Ivory Coast
Sun Jun 27 1965,Russia,6-0,Denmark,FIFA World Cup qualification,Moscow › Soviet Union
Wed Jun 30 1965,Sweden,1-2,Brazil,Friendly,Solna › Sweden
Sun Jul 4 1965,Russia,0-3,Brazil,Friendly,Moscow › Soviet Union
Mon Jul 5 1965,Iceland,1-3,Denmark,Friendly,Reykjavík › Iceland
Sun Jul 11 1965,Honduras,1-1,Costa Rica,Friendly,Tegucigalpa › Honduras
Wed Jul 14 1965,Argentina,1-0,Chile,Copa Carlos Dittborn,Buenos Aires › Argentina
Tue Jul 20 1965,Colombia,0-1,Ecuador,FIFA World Cup qualification,Barranquilla › Colombia
Wed Jul 21 1965,Chile,1-1,Argentina,Copa Carlos Dittborn,Santiago › Chile
Wed Jul 21 1965,Pakistan,1-3,Turkey,Friendly,Teheran › Iran
Fri Jul 23 1965,Iran,4-1,Pakistan,Friendly,Teheran › Iran
Sun Jul 25 1965,Ecuador,2-0,Colombia,FIFA World Cup qualification,Guayaquil › Ecuador
Sun Jul 25 1965,Iran,0-0,Turkey,Friendly,Teheran › Iran
Sun Jul 25 1965,Paraguay,2-0,Bolivia,FIFA World Cup qualification,Asunción › Paraguay
Sun Jul 25 1965,Suriname,7-0,French Guiana,Friendly,Paramaribo › Suriname
Mon Jul 26 1965,Suriname,5-0,French Guiana,Friendly,Paramaribo › Suriname
Fri Jul 30 1965,Jordan,0-0,Iraq,Friendly,Amman › Jordan
Sun Aug 1 1965,Argentina,3-0,Paraguay,FIFA World Cup qualification,Buenos Aires › Argentina
Sun Aug 1 1965,Chile,7-2,Colombia,FIFA World Cup qualification,Santiago › Chile
Mon Aug 2 1965,China PR,3-0,Indonesia,Friendly,P'yongyang › North Korea
Mon Aug 2 1965,North Korea,1-0,North Vietnam,Friendly,P'yongyang › North Korea
Tue Aug 3 1965,Cambodia,1-1,North Vietnam,Friendly,P'yongyang › North Korea
Tue Aug 3 1965,Guinea,3-1,Indonesia,Friendly,P'yongyang › North Korea
Wed Aug 4 1965,North Korea,3-0,China PR,Friendly,P'yongyang › North Korea
Thu Aug 5 1965,Jamaica,4-0,Trinidad and Tobago,Friendly,Kingston › Jamaica
Fri Aug 6 1965,Cambodia,0-0,Indonesia,Friendly,P'yongyang › North Korea
Fri Aug 6 1965,Guinea,1-2,North Vietnam,Friendly,P'yongyang › North Korea
Sat Aug 7 1965,Cambodia,1-3,China PR,Friendly,P'yongyang › North Korea
Sat Aug 7 1965,Colombia,2-0,Chile,FIFA World Cup qualification,Barranquilla › Colombia
Sat Aug 7 1965,North Korea,3-0,Guinea,Friendly,P'yongyang › North Korea
Sun Aug 8 1965,Finland,4-0,Norway,Nordic Championship,Helsinki › Finland
Sun Aug 8 1965,North Korea,3-0,Indonesia,Friendly,P'yongyang › North Korea
Sun Aug 8 1965,Paraguay,0-0,Argentina,FIFA World Cup qualification,Asunción › Paraguay
Mon Aug 9 1965,China PR,3-3,North Vietnam,Friendly,P'yongyang › North Korea
Tue Aug 10 1965,China PR,2-0,Guinea,Friendly,P'yongyang › North Korea
Tue Aug 10 1965,North Korea,4-0,Cambodia,Friendly,P'yongyang › North Korea
Wed Aug 11 1965,Indonesia,2-1,North Vietnam,Friendly,P'yongyang › North Korea
Sat Aug 14 1965,South Korea,2-3,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sat Aug 14 1965,Liberia,2-1,DR Congo,African Cup of Nations qualification,Monrovia › Liberia
Sun Aug 15 1965,Burma,4-2,Hong Kong,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 15 1965,Ecuador,2-2,Chile,FIFA World Cup qualification,Guayaquil › Ecuador
Tue Aug 17 1965,Argentina,4-1,Bolivia,FIFA World Cup qualification,Buenos Aires › Argentina
Tue Aug 17 1965,Hong Kong,1-2,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Aug 17 1965,Malaysia,0-2,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Thu Aug 19 1965,Hong Kong,2-2,India,Merdeka Tournament,Ipoh › Malaysia
Thu Aug 19 1965,Malaysia,3-3,Vietnam Republic,Merdeka Tournament,Ipoh › Malaysia
Sat Aug 21 1965,South Korea,0-0,Vietnam Republic,Merdeka Tournament,Ipoh › Malaysia
Sat Aug 21 1965,Malaysia,0-3,India,Merdeka Tournament,Ipoh › Malaysia
Sun Aug 22 1965,Bolivia,2-1,Paraguay,FIFA World Cup qualification,La Paz › Bolivia
Sun Aug 22 1965,Burma,1-1,Thailand,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 22 1965,Chile,3-1,Ecuador,FIFA World Cup qualification,Santiago › Chile
Sun Aug 22 1965,Sudan,4-1,Uganda,African Cup of Nations qualification,Khartoum › Sudan
Sun Aug 22 1965,Sweden,2-2,Finland,Nordic Championship,Luleå › Sweden
Mon Aug 23 1965,India,0-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Tue Aug 24 1965,Burma,3-1,Chinese Taipei,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 25 1965,Hong Kong,0-1,South Korea,Merdeka Tournament,Kuala Lumpur › Malaysia
Wed Aug 25 1965,India,2-0,Vietnam Republic,Merdeka Tournament,Kuala Lumpur › Malaysia
Fri Aug 27 1965,Burma,1-1,India,Merdeka Tournament,Ipoh › Malaysia
Fri Aug 27 1965,Hong Kong,1-1,Thailand,Merdeka Tournament,Ipoh › Malaysia
Sat Aug 28 1965,Gabon,2-2,Nigeria,Friendly,Libreville › Gabon
Sat Aug 28 1965,South Korea,1-1,Chinese Taipei,Merdeka Tournament,Kuala Lumpur › Malaysia
Sun Aug 29 1965,Bolivia,1-2,Argentina,FIFA World Cup qualification,La Paz › Bolivia
Sun Aug 29 1965,Gabon,1-4,Nigeria,Friendly,Libreville › Gabon
Tue Aug 31 1965,Singapore,1-2,India,Friendly,Kallang › Singapore
Sat Sep 4 1965,Bulgaria,3-2,German DR,Friendly,Varna › Bulgaria
Sat Sep 4 1965,Russia,0-0,Yugoslavia,Friendly,Moscow › Soviet Union
Sun Sep 5 1965,DR Congo,4-2,Ivory Coast,African Cup of Nations qualification,Brazzaville › Congo
Sun Sep 5 1965,Hungary,3-0,Austria,FIFA World Cup qualification,Budapest › Hungary
Tue Sep 7 1965,Brazil,3-0,Uruguay,Friendly,Belo Horizonte › Brazil
Sat Sep 11 1965,New Caledonia,4-1,Tahiti,Friendly,Nouméa › New Caledonia
Sun Sep 12 1965,Zambia,3-3,Kenya,Friendly,Ndola › Zambia
Mon Sep 13 1965,New Caledonia,2-1,Tahiti,Friendly,Nouméa › New Caledonia
Tue Sep 14 1965,Zambia,2-3,Kenya,Friendly,Kitwe › Zambia
Wed Sep 15 1965,Norway,0-1,France,FIFA World Cup qualification,Oslo › Norway
Sat Sep 18 1965,Uganda,2-2,Zambia,Friendly,Kampala › Uganda
Sun Sep 19 1965,Czechoslovakia,3-1,Romania,FIFA World Cup qualification,Prague › Czechoslovakia
Sun Sep 19 1965,Luxembourg,2-5,Yugoslavia,FIFA World Cup qualification,Luxembourg › Luxembourg
Sun Sep 19 1965,Zambia,3-2,Kenya,Friendly,Lusaka › Zambia
Tue Sep 21 1965,DR Congo,3-2,Liberia,African Cup of Nations qualification,Brazzaville › Congo
Sat Sep 25 1965,Uganda,4-1,Zanzibar,Friendly,Kampala › Uganda
Sun Sep 26 1965,Bulgaria,3-0,Belgium,FIFA World Cup qualification,Sofia › Bulgaria
Sun Sep 26 1965,Kenya,0-2,Tanzania,Friendly,Kampala › Uganda
Sun Sep 26 1965,Norway,2-2,Denmark,Nordic Championship,Oslo › Norway
Sun Sep 26 1965,Sweden,1-2,Germany,FIFA World Cup qualification,Solna › Sweden
Tue Sep 28 1965,Uganda,2-2,Kenya,Friendly,Kampala › Uganda
Wed Sep 29 1965,Finland,2-0,Poland,FIFA World Cup qualification,Helsinki › Finland
Wed Sep 29 1965,Tanzania,3-0,Zanzibar,Friendly,Kampala › Uganda
Fri Oct 1 1965,Kenya,5-1,Zanzibar,Friendly,Kampala › Uganda
Sat Oct 2 1965,Northern Ireland,3-2,Scotland,British Championship,Belfast › Northern Ireland
Sat Oct 2 1965,Uganda,1-1,Tanzania,Friendly,Kampala › Uganda
Sat Oct 2 1965,Wales,0-0,England,British Championship,Cardiff › Wales
Sun Oct 3 1965,Greece,1-4,Russia,FIFA World Cup qualification,Piraeus › Greece
Sat Oct 9 1965,France,1-0,Yugoslavia,FIFA World Cup qualification,Paris › France
Sat Oct 9 1965,Germany,4-1,Austria,Friendly,Stuttgart › Germany
Sat Oct 9 1965,Hungary,3-2,German DR,FIFA World Cup qualification,Budapest › Hungary
Sat Oct 9 1965,Turkey,0-6,Czechoslovakia,FIFA World Cup qualification,Istanbul › Turkey
Tue Oct 12 1965,Chile,2-1,Ecuador,FIFA World Cup qualification,Lima › Peru
Wed Oct 13 1965,Scotland,1-2,Poland,FIFA World Cup qualification,Glasgow › Scotland
Thu Oct 14 1965,Ghana,5-0,Congo,Friendly,Accra › Ghana
Sun Oct 17 1965,Congo,2-1,Ghana,Friendly,Brazzaville › Congo
Sun Oct 17 1965,Denmark,1-3,Russia,FIFA World Cup qualification,Copenhagen › Denmark
Sun Oct 17 1965,Netherlands,0-0,Switzerland,FIFA World Cup qualification,Amsterdam › Netherlands
Wed Oct 20 1965,England,2-3,Austria,Friendly,London › England
Thu Oct 21 1965,Congo,1-2,Ghana,Friendly,Brazzaville › Congo
Sat Oct 23 1965,Kenya,4-2,Tanzania,Friendly,Nairobi › Kenya
Sat Oct 23 1965,Turkey,2-1,Romania,FIFA World Cup qualification,Ankara › Turkey
Sun Oct 24 1965,Poland,7-0,Finland,FIFA World Cup qualification,Szczecin › Poland
Wed Oct 27 1965,Belgium,5-0,Bulgaria,FIFA World Cup qualification,Brussels › Belgium
Wed Oct 27 1965,Denmark,1-1,Greece,FIFA World Cup qualification,Copenhagen › Denmark
Wed Oct 27 1965,Spain,4-1,Republic of Ireland,FIFA World Cup qualification,Seville › Spain
Wed Oct 27 1965,Wales,2-1,Russia,FIFA World Cup qualification,Cardiff › Wales
Sat Oct 30 1965,Nigeria,0-4,Ghana,Friendly,Lagos › Nigeria
Sun Oct 31 1965,Algeria,0-0,Morocco,Friendly,Algiers › Algeria
Sun Oct 31 1965,German DR,1-0,Austria,FIFA World Cup qualification,Leipzig › German DR
Sun Oct 31 1965,Portugal,0-0,Czechoslovakia,FIFA World Cup qualification,Porto › Portugal
Sun Oct 31 1965,Sweden,0-0,Norway,Nordic Championship,Solna › Sweden
Mon Nov 1 1965,Italy,6-1,Poland,FIFA World Cup qualification,Rome › Italy
Sat Nov 6 1965,France,4-1,Luxembourg,FIFA World Cup qualification,Marseille › France
Sun Nov 7 1965,Cyprus,0-5,Sweden,FIFA World Cup qualification,Famagusta › Cyprus
Sun Nov 7 1965,Ghana,3-0,Nigeria,Friendly,Accra › Ghana
Sun Nov 7 1965,Yugoslavia,1-1,Norway,FIFA World Cup qualification,Belgrade › Yugoslavia
Tue Nov 9 1965,Scotland,1-0,Italy,FIFA World Cup qualification,Glasgow › Scotland
Wed Nov 10 1965,England,2-1,Northern Ireland,British Championship,London › England
Wed Nov 10 1965,Republic of Ireland,0-1,Spain,FIFA World Cup qualification,Paris › France
Wed Nov 10 1965,Israel,0-5,Belgium,FIFA World Cup qualification,Ramat-Gan › Israel
Fri Nov 12 1965,DR Congo,2-5,Ghana,African Cup of Nations,Sousse › Tunisia
Fri Nov 12 1965,Tunisia,4-0,Ethiopia,African Cup of Nations,Tunis › Tunisia
Sat Nov 13 1965,Vietnam Republic,4-0,Thailand,Vietnam Independence Cup,Saigon › Vietnam Republic
Sun Nov 14 1965,DR Congo,0-3,Ivory Coast,African Cup of Nations,Sfax › Tunisia
Sun Nov 14 1965,Cyprus,0-6,Germany,FIFA World Cup qualification,Nicosia › Cyprus
Sun Nov 14 1965,Switzerland,2-1,Netherlands,FIFA World Cup qualification,Berne › Switzerland
Sun Nov 14 1965,Tunisia,0-0,Senegal,African Cup of Nations,Tunis › Tunisia
Tue Nov 16 1965,Vietnam Republic,2-2,Malaysia,Vietnam Independence Cup,Saigon › Vietnam Republic
Fri Nov 19 1965,Ethiopia,1-5,Senegal,African Cup of Nations,Tunis › Tunisia
Fri Nov 19 1965,Ghana,4-1,Ivory Coast,African Cup of Nations,Bizerte › Tunisia
Sun Nov 21 1965,Brazil,2-2,Russia,Friendly,Rio de Janeiro › Brazil
Sun Nov 21 1965,Brazil,5-3,Hungary,Friendly,São Paulo › Brazil
Sun Nov 21 1965,Czechoslovakia,3-1,Turkey,FIFA World Cup qualification,Brno › Czechoslovakia
Sun Nov 21 1965,Dominica,2-0,Grenada,Windward Islands Tournament,Kingstown › Saint Vincent and the Grenadines
Sun Nov 21 1965,Israel,1-2,Bulgaria,FIFA World Cup qualification,Ramat-Gan › Israel
Sun Nov 21 1965,Ivory Coast,1-0,Senegal,African Cup of Nations,Tunis › Tunisia
Sun Nov 21 1965,North Korea,6-1,Australia,FIFA World Cup qualification,Phnom Penh › Cambodia
Sun Nov 21 1965,Romania,2-0,Portugal,FIFA World Cup qualification,Bucharest › Romania
Sun Nov 21 1965,Tunisia,2-3,Ghana,African Cup of Nations,Tunis › Tunisia
Mon Nov 22 1965,Saint Vincent and the Grenadines,1-2,Saint Lucia,Windward Islands Tournament,Kingstown › Saint Vincent and the Grenadines
Tue Nov 23 1965,Congo,0-1,Ivory Coast,Friendly,Brazzaville › Congo
Tue Nov 23 1965,Dominica,1-0,Saint Lucia,Windward Islands Tournament,Kingstown › Saint Vincent and the Grenadines
Wed Nov 24 1965,Albania,1-1,Northern Ireland,FIFA World Cup qualification,Tirana › Albania
Wed Nov 24 1965,Australia,1-3,North Korea,FIFA World Cup qualification,Phnom Penh › Cambodia
Wed Nov 24 1965,Scotland,4-1,Wales,British Championship,Glasgow › Scotland
