Date,Team 1,Score,Team 2,Tournament,City
Sun Apr 1 2001,Maldives,6-0,Cambodia,FIFA World Cup qualification,Malé › Maldives
Wed Apr 4 2001,Barbados,2-1,Grenada,CFU Caribbean Cup qualification,Paramaribo › Suriname
Wed Apr 4 2001,Cayman Islands,2-2,British Virgin Islands,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Wed Apr 4 2001,Cuba,3-1,Dominica,CFU Caribbean Cup qualification,Uitvlugt › Guyana
Wed Apr 4 2001,Guyana,2-0,Saint Martin,CFU Caribbean Cup qualification,Georgetown › Guyana
Wed Apr 4 2001,Lebanon,1-1,Bahrain,Friendly,Beirut › Lebanon
Wed Apr 4 2001,Suriname,5-0,Aruba,CFU Caribbean Cup qualification,Paramaribo › Suriname
Thu Apr 5 2001,Haiti,1-1,Panama,Friendly,Port-au-Prince › Haiti
Thu Apr 5 2001,Oman,0-1,Sudan,Friendly,Muscat › Oman
Fri Apr 6 2001,Cuba,1-0,Saint Martin,CFU Caribbean Cup qualification,Uitvlugt › Guyana
Fri Apr 6 2001,Grenada,4-2,Aruba,CFU Caribbean Cup qualification,Paramaribo › Suriname
Fri Apr 6 2001,Guyana,2-0,Dominica,CFU Caribbean Cup qualification,Georgetown › Guyana
Fri Apr 6 2001,Martinique,6-0,British Virgin Islands,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Fri Apr 6 2001,Suriname,2-2,Barbados,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sat Apr 7 2001,Brunei,0-5,Yemen,FIFA World Cup qualification,Bandar Seri Begawan › Brunei
Sat Apr 7 2001,Fiji,13-0,American Samoa,FIFA World Cup qualification,Coffs Harbour › Australia
Sat Apr 7 2001,Haiti,0-0,Panama,Friendly,Cap-Haïtien › Haiti
Sat Apr 7 2001,Mauritania,0-1,Cape Verde,Friendly,Nouakchott › Mauritania
Sat Apr 7 2001,Oman,1-1,Sudan,Friendly,Muscat › Oman
Sat Apr 7 2001,Samoa,0-1,Tonga,FIFA World Cup qualification,Coffs Harbour › Australia
Sun Apr 8 2001,Barbados,5-2,Aruba,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sun Apr 8 2001,Dominica,2-3,Saint Martin,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun Apr 8 2001,Guyana,0-3,Cuba,CFU Caribbean Cup qualification,Georgetown › Guyana
Sun Apr 8 2001,India,1-0,United Arab Emirates,FIFA World Cup qualification,Bangalore › India
Sun Apr 8 2001,Indonesia,5-0,Maldives,FIFA World Cup qualification,Jakarta › Indonesia
Sun Apr 8 2001,Mali,3-0,Liberia,Friendly,Bamako › Mali
Sun Apr 8 2001,Martinique,1-1,Cayman Islands,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Sun Apr 8 2001,Mauritius,1-0,Namibia,COSAFA Cup,Mapou › Mauritius
Sun Apr 8 2001,Suriname,3-1,Grenada,CFU Caribbean Cup qualification,Paramaribo › Suriname
Mon Apr 9 2001,American Samoa,0-8,Samoa,FIFA World Cup qualification,Coffs Harbour › Australia
Mon Apr 9 2001,Australia,22-0,Tonga,FIFA World Cup qualification,Coffs Harbour › Australia
Tue Apr 10 2001,Guadeloupe,2-3,Saint Lucia,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Tue Apr 10 2001,Haiti,12-1,U.S. Virgin Islands,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Wed Apr 11 2001,Australia,31-0,American Samoa,FIFA World Cup qualification,Coffs Harbour › Australia
Wed Apr 11 2001,Mexico,1-0,Chile,Friendly,Monterrey › Mexico
Wed Apr 11 2001,Samoa,1-6,Fiji,FIFA World Cup qualification,Coffs Harbour › Australia
Thu Apr 12 2001,Guadeloupe,11-0,U.S. Virgin Islands,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Thu Apr 12 2001,Haiti,3-2,Saint Lucia,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Thu Apr 12 2001,Iraq,8-0,Macau,FIFA World Cup qualification,Baghdad › Iraq
Thu Apr 12 2001,Nepal,0-6,Kazakhstan,FIFA World Cup qualification,Baghdad › Iraq
Sat Apr 14 2001,American Samoa,0-5,Tonga,FIFA World Cup qualification,Coffs Harbour › Australia
Sat Apr 14 2001,Australia,2-0,Fiji,FIFA World Cup qualification,Coffs Harbour › Australia
Sat Apr 14 2001,Brunei,0-12,United Arab Emirates,FIFA World Cup qualification,Bandar Seri Begawan › Brunei
Sat Apr 14 2001,Haiti,2-0,Guadeloupe,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Sat Apr 14 2001,Iraq,9-1,Nepal,FIFA World Cup qualification,Baghdad › Iraq
Sat Apr 14 2001,Kazakhstan,3-0,Macau,FIFA World Cup qualification,Baghdad › Iraq
Sat Apr 14 2001,Saint Lucia,14-1,U.S. Virgin Islands,CFU Caribbean Cup qualification,Port-au-Prince › Haiti
Sun Apr 15 2001,Cambodia,1-1,Maldives,FIFA World Cup qualification,Phnom Penh › Cambodia
Sun Apr 15 2001,India,1-1,Yemen,FIFA World Cup qualification,Bangalore › India
Mon Apr 16 2001,Australia,11-0,Samoa,FIFA World Cup qualification,Coffs Harbour › Australia
Mon Apr 16 2001,Bahrain,0-1,Oman,Friendly,Manama › Bahrain
Mon Apr 16 2001,Iraq,1-1,Kazakhstan,FIFA World Cup qualification,Baghdad › Iraq
Mon Apr 16 2001,Nepal,4-1,Macau,FIFA World Cup qualification,Baghdad › Iraq
Mon Apr 16 2001,Tonga,1-8,Fiji,FIFA World Cup qualification,Coffs Harbour › Australia
Sat Apr 21 2001,Burkina Faso,4-2,Malawi,FIFA World Cup qualification,Ouagadougou › Burkina Faso
Sat Apr 21 2001,Kazakhstan,4-0,Nepal,FIFA World Cup qualification,Almaty › Kazakhstan
Sat Apr 21 2001,Macau,0-5,Iraq,FIFA World Cup qualification,Almaty › Kazakhstan
Sat Apr 21 2001,Morocco,3-0,Namibia,FIFA World Cup qualification,Rabat › Morocco
Sat Apr 21 2001,Senegal,3-0,Algeria,FIFA World Cup qualification,Dakar › Senegal
Sat Apr 21 2001,Sierra Leone,1-0,Nigeria,FIFA World Cup qualification,Freetown › Sierra Leone
Sat Apr 21 2001,Zambia,1-1,Angola,FIFA World Cup qualification,Chingola › Zambia
Sun Apr 22 2001,Cameroon,1-0,Libya,FIFA World Cup qualification,Yaoundé › Cameroon
Sun Apr 22 2001,China PR,10-1,Maldives,FIFA World Cup qualification,Xi'an › China PR
Sun Apr 22 2001,DR Congo,1-0,Madagascar,FIFA World Cup qualification,Kinshasa › DR Congo
Sun Apr 22 2001,Indonesia,6-0,Cambodia,FIFA World Cup qualification,Jakarta › Indonesia
Sun Apr 22 2001,Ivory Coast,2-0,Congo,FIFA World Cup qualification,Abidjan › Ivory Coast
Sun Apr 22 2001,Liberia,2-0,Sudan,FIFA World Cup qualification,Paynesville › Liberia
Sun Apr 22 2001,Mozambique,1-0,Lesotho,Friendly,Beira › Mozambique
Mon Apr 23 2001,Iraq,4-2,Nepal,FIFA World Cup qualification,Almaty › Kazakhstan
Mon Apr 23 2001,Kazakhstan,5-0,Macau,FIFA World Cup qualification,Almaty › Kazakhstan
Mon Apr 23 2001,Turkmenistan,2-0,Jordan,FIFA World Cup qualification,Tashkent › Uzbekistan
Mon Apr 23 2001,Uzbekistan,7-0,Chinese Taipei,FIFA World Cup qualification,Tashkent › Uzbekistan
Tue Apr 24 2001,Belize,2-0,Nicaragua,Friendly,Belize City › Belize
Tue Apr 24 2001,Chile,0-1,Uruguay,FIFA World Cup qualification,Santiago › Chile
Tue Apr 24 2001,Ecuador,2-1,Paraguay,FIFA World Cup qualification,Quito › Ecuador
Tue Apr 24 2001,Egypt,3-0,Canada,Friendly,Cairo › Egypt
Tue Apr 24 2001,Georgia,3-2,Israel,Friendly,Tbilisi › Georgia
Tue Apr 24 2001,Iran,0-1,South Korea,Friendly,Cairo › Egypt
Tue Apr 24 2001,Panama,2-0,Haiti,Friendly,Panama City › Panama
Tue Apr 24 2001,Venezuela,2-2,Colombia,FIFA World Cup qualification,San Cristóbal › Venezuela
Wed Apr 25 2001,Austria,2-0,Liechtenstein,FIFA World Cup qualification,Innsbruck › Austria
Wed Apr 25 2001,Bolivia,3-3,Argentina,FIFA World Cup qualification,La Paz › Bolivia
Wed Apr 25 2001,Brazil,1-1,Peru,FIFA World Cup qualification,São Paulo › Brazil
Wed Apr 25 2001,Croatia,2-2,Greece,Friendly,Varaždin › Croatia
Wed Apr 25 2001,Czech Republic,1-1,Belgium,Friendly,Prague › Czech Republic
Wed Apr 25 2001,Denmark,3-0,Slovenia,Friendly,Copenhagen › Denmark
Wed Apr 25 2001,France,4-0,Portugal,Friendly,Saint-Denis › France
Wed Apr 25 2001,Hungary,0-0,Finland,Friendly,Budapest › Hungary
Wed Apr 25 2001,Republic of Ireland,3-1,Andorra,FIFA World Cup qualification,Dublin › Republic of Ireland
Wed Apr 25 2001,Italy,1-0,South Africa,Friendly,Perugia › Italy
Wed Apr 25 2001,Jamaica,1-1,Honduras,FIFA World Cup qualification,Kingston › Jamaica
Wed Apr 25 2001,Kazakhstan,1-1,Iraq,FIFA World Cup qualification,Almaty › Kazakhstan
Wed Apr 25 2001,Latvia,1-1,San Marino,FIFA World Cup qualification,Riga › Latvia
Wed Apr 25 2001,Lebanon,3-0,Philippines,Friendly,Tripoli › Lebanon
Wed Apr 25 2001,Macau,1-6,Nepal,FIFA World Cup qualification,Almaty › Kazakhstan
Wed Apr 25 2001,Malta,1-4,Iceland,FIFA World Cup qualification,Attard › Malta
Wed Apr 25 2001,Moldova,0-0,Estonia,Friendly,Chişinău › Moldova
Wed Apr 25 2001,Netherlands,4-0,Cyprus,FIFA World Cup qualification,Eindhoven › Netherlands
Wed Apr 25 2001,Norway,2-1,Bulgaria,Friendly,Oslo › Norway
Wed Apr 25 2001,Poland,1-1,Scotland,Friendly,Bydgoszcz › Poland
Wed Apr 25 2001,Romania,0-0,Slovakia,Friendly,Ploieşti › Romania
Wed Apr 25 2001,Serbia,0-1,Russia,FIFA World Cup qualification,Belgrade › Yugoslavia
Wed Apr 25 2001,Spain,1-0,Japan,Friendly,Córdoba › Spain
Wed Apr 25 2001,Switzerland,0-2,Sweden,Friendly,Geneva › Switzerland
Wed Apr 25 2001,Trinidad and Tobago,1-1,Mexico,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Wed Apr 25 2001,Turkey,0-2,Albania,Friendly,Gaziantep › Turkey
Wed Apr 25 2001,United States,1-0,Costa Rica,FIFA World Cup qualification,Kansas City › United States
Wed Apr 25 2001,Uzbekistan,1-0,Turkmenistan,FIFA World Cup qualification,Tashkent › Uzbekistan
Thu Apr 26 2001,Belize,2-1,Nicaragua,Friendly,Belize City › Belize
Thu Apr 26 2001,Canada,1-0,Iran,Friendly,Cairo › Egypt
Thu Apr 26 2001,Egypt,1-2,South Korea,Friendly,Cairo › Egypt
Thu Apr 26 2001,United Arab Emirates,1-0,India,FIFA World Cup qualification,Al Ain › United Arab Emirates
Fri Apr 27 2001,Uzbekistan,2-2,Jordan,FIFA World Cup qualification,Tashkent › Uzbekistan
Fri Apr 27 2001,Yemen,1-0,Brunei,FIFA World Cup qualification,Sana'a › Yemen
Sat Apr 28 2001,Bangladesh,3-1,Bhutan,Friendly,Dhaka › Bangladesh
Sat Apr 28 2001,Congo,2-0,Madagascar,FIFA World Cup qualification,Pointe-Noire › Congo
Sat Apr 28 2001,Maldives,0-1,China PR,FIFA World Cup qualification,Malé › Maldives
Sun Apr 29 2001,Cambodia,0-2,Indonesia,FIFA World Cup qualification,Phnom Penh › Cambodia
Sun Apr 29 2001,Mozambique,0-3,South Africa,COSAFA Cup,Maputo › Mozambique
Mon Apr 30 2001,Oman,12-0,Laos,FIFA World Cup qualification,Muscat › Oman
Mon Apr 30 2001,Syria,12-0,Philippines,FIFA World Cup qualification,Aleppo › Syria
Thu May 3 2001,Jordan,6-0,Chinese Taipei,FIFA World Cup qualification,Amman › Jordan
Thu May 3 2001,Turkmenistan,2-5,Uzbekistan,FIFA World Cup qualification,Amman › Jordan
Fri May 4 2001,Algeria,1-2,Morocco,FIFA World Cup qualification,Algiers › Algeria
Fri May 4 2001,Oman,7-0,Laos,FIFA World Cup qualification,Muscat › Oman
Fri May 4 2001,Syria,5-1,Philippines,FIFA World Cup qualification,Aleppo › Syria
Fri May 4 2001,United Arab Emirates,4-0,Brunei,FIFA World Cup qualification,Al Ain › United Arab Emirates
Fri May 4 2001,Yemen,3-3,India,FIFA World Cup qualification,Sana'a › Yemen
Sat May 5 2001,Jordan,1-2,Turkmenistan,FIFA World Cup qualification,Amman › Jordan
Sat May 5 2001,Madagascar,0-2,Tunisia,FIFA World Cup qualification,Antananarivo › Madagascar
Sat May 5 2001,Nigeria,2-0,Liberia,FIFA World Cup qualification,Port Harcourt › Nigeria
Sat May 5 2001,Sierra Leone,1-1,Ghana,FIFA World Cup qualification,Freetown › Sierra Leone
Sat May 5 2001,South Africa,2-1,Zimbabwe,FIFA World Cup qualification,Johannesburg › South Africa
Sat May 5 2001,Saint Kitts and Nevis,2-0,Puerto Rico,Friendly,Basseterre › Saint Kitts and Nevis
Sun May 6 2001,Angola,2-0,Cameroon,FIFA World Cup qualification,Luanda › Angola
Sun May 6 2001,Cambodia,0-4,China PR,FIFA World Cup qualification,Phnom Penh › Cambodia
Sun May 6 2001,Congo,1-1,DR Congo,FIFA World Cup qualification,Pointe-Noire › Congo
Sun May 6 2001,Egypt,1-0,Senegal,FIFA World Cup qualification,Cairo › Egypt
Sun May 6 2001,Maldives,0-2,Indonesia,FIFA World Cup qualification,Malé › Maldives
Sun May 6 2001,Togo,3-2,Zambia,FIFA World Cup qualification,Lomé › Togo
Mon May 7 2001,Guernsey,4-1,Jersey,Friendly,St. Sampson › Guernsey
Mon May 7 2001,Jordan,1-1,Uzbekistan,FIFA World Cup qualification,Amman › Jordan
Mon May 7 2001,Oman,7-0,Philippines,FIFA World Cup qualification,Muscat › Oman
Mon May 7 2001,Syria,11-0,Laos,FIFA World Cup qualification,Aleppo › Syria
Mon May 7 2001,Turkmenistan,1-0,Chinese Taipei,FIFA World Cup qualification,Amman › Jordan
Wed May 9 2001,Estonia,1-1,Finland,Friendly,Kuressaare › Estonia
Wed May 9 2001,Georgia,1-0,Azerbaijan,Friendly,Kutaisi › Georgia
Thu May 10 2001,Trinidad and Tobago,5-3,Grenada,Friendly,Macoya › Trinidad and Tobago
Fri May 11 2001,Oman,2-0,Philippines,FIFA World Cup qualification,Muscat › Oman
Fri May 11 2001,Syria,9-0,Laos,FIFA World Cup qualification,Aleppo › Syria
Fri May 11 2001,Yemen,2-1,United Arab Emirates,FIFA World Cup qualification,Sana'a › Yemen
Sat May 12 2001,Brunei,0-1,India,FIFA World Cup qualification,Bandar Seri Begawan › Brunei
Sun May 13 2001,China PR,5-1,Indonesia,FIFA World Cup qualification,Kunming › China PR
Sun May 13 2001,Lebanon,6-0,Pakistan,FIFA World Cup qualification,Beirut › Lebanon
Sun May 13 2001,Thailand,4-2,Sri Lanka,FIFA World Cup qualification,Beirut › Lebanon
Tue May 15 2001,Lebanon,4-0,Sri Lanka,FIFA World Cup qualification,Beirut › Lebanon
Tue May 15 2001,Martinique,0-1,Jamaica,CFU Caribbean Cup,Arima › Trinidad and Tobago
Tue May 15 2001,Thailand,3-0,Pakistan,FIFA World Cup qualification,Beirut › Lebanon
Tue May 15 2001,Trinidad and Tobago,5-0,Barbados,CFU Caribbean Cup,Arima › Trinidad and Tobago
Wed May 16 2001,Cuba,4-3,Suriname,CFU Caribbean Cup,Macoya › Trinidad and Tobago
Wed May 16 2001,Haiti,7-2,Saint Kitts and Nevis,CFU Caribbean Cup,Macoya › Trinidad and Tobago
Thu May 17 2001,Lebanon,1-2,Thailand,FIFA World Cup qualification,Beirut › Lebanon
Thu May 17 2001,Martinique,3-1,Barbados,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Thu May 17 2001,Pakistan,3-3,Sri Lanka,FIFA World Cup qualification,Beirut › Lebanon
Thu May 17 2001,Trinidad and Tobago,2-1,Jamaica,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Thu May 17 2001,Andalusia,3-1,Iraq,Friendly,Vélez-Málaga › Spain
Fri May 18 2001,Haiti,1-1,Suriname,CFU Caribbean Cup,Macoya › Trinidad and Tobago
Fri May 18 2001,Saint Kitts and Nevis,1-1,Cuba,CFU Caribbean Cup,Macoya › Trinidad and Tobago
Fri May 18 2001,Syria,3-3,Oman,FIFA World Cup qualification,Aleppo › Syria
Fri May 18 2001,United Arab Emirates,3-2,Yemen,FIFA World Cup qualification,Al Ain › United Arab Emirates
Sat May 19 2001,Barbados,1-2,Jamaica,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sat May 19 2001,Laos,2-0,Philippines,FIFA World Cup qualification,Vientiane › Laos
Sat May 19 2001,Trinidad and Tobago,1-2,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sun May 20 2001,China PR,3-1,Cambodia,FIFA World Cup qualification,Guangzhou › China PR
Sun May 20 2001,Haiti,0-0,Cuba,CFU Caribbean Cup,Arima › Trinidad and Tobago
Sun May 20 2001,India,5-0,Brunei,FIFA World Cup qualification,Bangalore › India
Sun May 20 2001,Lesotho,1-0,Eswatini,Friendly,Maseru › Lesotho
Sun May 20 2001,Suriname,0-4,Saint Kitts and Nevis,CFU Caribbean Cup,Arima › Trinidad and Tobago
Sun May 20 2001,Tunisia,1-1,Ivory Coast,FIFA World Cup qualification,Tunis › Tunisia
Tue May 22 2001,Haiti,5-0,Martinique,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Tue May 22 2001,Singapore,3-0,New Zealand,Friendly,Singapore › Singapore
Tue May 22 2001,Trinidad and Tobago,2-0,Cuba,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Wed May 23 2001,Costa Rica,4-0,Belize,UNCAF Cup,San Pedro Sula › Honduras
Wed May 23 2001,El Salvador,3-0,Nicaragua,UNCAF Cup,Puerto Cortés › Honduras
Wed May 23 2001,Honduras,1-2,Panama,UNCAF Cup,San Pedro Sula › Honduras
Thu May 24 2001,Martinique,1-0,Cuba,CFU Caribbean Cup,Arima › Trinidad and Tobago
Fri May 25 2001,El Salvador,2-1,Panama,UNCAF Cup,Tegucigalpa › Honduras
Fri May 25 2001,England,4-0,Mexico,Friendly,Derby › England
Fri May 25 2001,Guatemala,3-3,Belize,UNCAF Cup,Puerto Cortés › Honduras
Fri May 25 2001,Honduras,10-2,Nicaragua,UNCAF Cup,Tegucigalpa › Honduras
Fri May 25 2001,South Korea,0-0,Cameroon,Friendly,Suwon › South Korea
Fri May 25 2001,Oman,2-0,Syria,FIFA World Cup qualification,Muscat › Oman
Fri May 25 2001,Trinidad and Tobago,3-0,Haiti,CFU Caribbean Cup,Port of Spain › Trinidad and Tobago
Sat May 26 2001,Pakistan,1-8,Lebanon,FIFA World Cup qualification,Bangkok › Thailand
Sat May 26 2001,Philippines,1-1,Laos,FIFA World Cup qualification,Pasig City › Philippines
Sat May 26 2001,Thailand,3-0,Sri Lanka,FIFA World Cup qualification,Bangkok › Thailand
Sun May 27 2001,Costa Rica,1-1,Guatemala,UNCAF Cup,San Pedro Sula › Honduras
Sun May 27 2001,Honduras,1-1,El Salvador,UNCAF Cup,San Pedro Sula › Honduras
Sun May 27 2001,Indonesia,0-2,China PR,FIFA World Cup qualification,Jakarta › Indonesia
Sun May 27 2001,Panama,6-0,Nicaragua,UNCAF Cup,Puerto Cortés › Honduras
Mon May 28 2001,Sri Lanka,0-5,Lebanon,FIFA World Cup qualification,Bangkok › Thailand
Mon May 28 2001,Thailand,6-0,Pakistan,FIFA World Cup qualification,Bangkok › Thailand
Tue May 29 2001,Germany,2-0,Slovakia,Friendly,Bremen › Germany
Wed May 30 2001,El Salvador,0-0,Guatemala,UNCAF Cup,San Pedro Sula › Honduras
Wed May 30 2001,South Korea,0-5,France,Confederations Cup,Daegu › South Korea
Wed May 30 2001,Mexico,0-2,Australia,Confederations Cup,Suwon › South Korea
Wed May 30 2001,Panama,1-2,Costa Rica,UNCAF Cup,San Pedro Sula › Honduras
Wed May 30 2001,Sri Lanka,3-1,Pakistan,FIFA World Cup qualification,Bangkok › Thailand
Wed May 30 2001,Thailand,2-2,Lebanon,FIFA World Cup qualification,Bangkok › Thailand
Thu May 31 2001,Brazil,2-0,Cameroon,Confederations Cup,Kashima › Japan
Thu May 31 2001,Japan,3-0,Canada,Confederations Cup,Niigata › Japan
Fri Jun 1 2001,Algeria,3-2,Angola,African Cup of Nations qualification,Algiers › Algeria
Fri Jun 1 2001,Australia,1-0,France,Confederations Cup,Daegu › South Korea
Fri Jun 1 2001,El Salvador,1-1,Panama,UNCAF Cup,Tegucigalpa › Honduras
Fri Jun 1 2001,Guatemala,2-0,Costa Rica,UNCAF Cup,Tegucigalpa › Honduras
Fri Jun 1 2001,South Korea,2-1,Mexico,Confederations Cup,Ulsan › South Korea
Sat Jun 2 2001,Armenia,0-0,Belarus,FIFA World Cup qualification,Yerevan › Armenia
Sat Jun 2 2001,Belgium,3-1,Latvia,FIFA World Cup qualification,Brussels › Belgium
Sat Jun 2 2001,Canada,0-0,Brazil,Confederations Cup,Kashima › Japan
Sat Jun 2 2001,Croatia,4-0,San Marino,FIFA World Cup qualification,Varaždin › Croatia
Sat Jun 2 2001,Denmark,2-1,Czech Republic,FIFA World Cup qualification,Copenhagen › Denmark
Sat Jun 2 2001,Estonia,2-4,Netherlands,FIFA World Cup qualification,Tallinn › Estonia
Sat Jun 2 2001,Faroe Islands,0-1,Switzerland,FIFA World Cup qualification,Toftir › Faroe Islands
Sat Jun 2 2001,Finland,2-2,Germany,FIFA World Cup qualification,Helsinki › Finland
Sat Jun 2 2001,Gabon,1-1,Tunisia,African Cup of Nations qualification,Libreville › Gabon
Sat Jun 2 2001,Georgia,1-2,Italy,FIFA World Cup qualification,Tbilisi › Georgia
Sat Jun 2 2001,Greece,1-0,Albania,FIFA World Cup qualification,Heraklion › Greece
Sat Jun 2 2001,Iceland,3-0,Malta,FIFA World Cup qualification,Reykjavík › Iceland
Sat Jun 2 2001,Republic of Ireland,1-1,Portugal,FIFA World Cup qualification,Dublin › Republic of Ireland
Sat Jun 2 2001,Japan,2-0,Cameroon,Confederations Cup,Niigata › Japan
Sat Jun 2 2001,Kenya,1-1,Morocco,African Cup of Nations qualification,Nairobi › Kenya
Sat Jun 2 2001,Liechtenstein,0-3,Israel,FIFA World Cup qualification,Vaduz › Liechtenstein
Sat Jun 2 2001,North Macedonia,2-2,Moldova,FIFA World Cup qualification,Skopje › North Macedonia
Sat Jun 2 2001,Nigeria,1-0,Madagascar,African Cup of Nations qualification,Benin City › Nigeria
Sat Jun 2 2001,Northern Ireland,0-1,Bulgaria,FIFA World Cup qualification,Belfast › Northern Ireland
Sat Jun 2 2001,Paraguay,1-0,Chile,FIFA World Cup qualification,Asunción › Paraguay
Sat Jun 2 2001,Peru,1-2,Ecuador,FIFA World Cup qualification,Lima › Peru
Sat Jun 2 2001,Romania,2-0,Hungary,FIFA World Cup qualification,Bucharest › Romania
Sat Jun 2 2001,Russia,1-1,Serbia,FIFA World Cup qualification,Moscow › Russia
Sat Jun 2 2001,Slovenia,2-0,Luxembourg,FIFA World Cup qualification,Ljubljana › Slovenia
Sat Jun 2 2001,Spain,4-1,Bosnia and Herzegovina,FIFA World Cup qualification,Oviedo › Spain
Sat Jun 2 2001,Sweden,2-0,Slovakia,FIFA World Cup qualification,Solna › Sweden
Sat Jun 2 2001,Turkey,3-0,Azerbaijan,FIFA World Cup qualification,Istanbul › Turkey
Sat Jun 2 2001,Uganda,0-3,Togo,African Cup of Nations qualification,Kampala › Uganda
Sat Jun 2 2001,Ukraine,0-0,Norway,FIFA World Cup qualification,Kyïv › Ukraine
Sat Jun 2 2001,Wales,1-2,Poland,FIFA World Cup qualification,Cardiff › Wales
Sat Jun 2 2001,Zambia,0-0,Namibia,African Cup of Nations qualification,Chingola › Zambia
Sun Jun 3 2001,Argentina,3-0,Colombia,FIFA World Cup qualification,Buenos Aires › Argentina
Sun Jun 3 2001,Bolivia,5-0,Venezuela,FIFA World Cup qualification,La Paz › Bolivia
Sun Jun 3 2001,Burundi,0-0,Burkina Faso,African Cup of Nations qualification,Bujumbura › Burundi
Sun Jun 3 2001,Congo,0-0,Mauritius,African Cup of Nations qualification,Pointe-Noire › Congo
Sun Jun 3 2001,Costa Rica,1-1,El Salvador,UNCAF Cup,San Pedro Sula › Honduras
Sun Jun 3 2001,France,4-0,Mexico,Confederations Cup,Ulsan › South Korea
Sun Jun 3 2001,Gambia,0-0,Senegal,Friendly,Banjul › Gambia
Sun Jun 3 2001,Guatemala,3-1,Panama,UNCAF Cup,San Pedro Sula › Honduras
Sun Jun 3 2001,South Korea,1-0,Australia,Confederations Cup,Suwon › South Korea
Sun Jun 3 2001,Lesotho,0-0,DR Congo,African Cup of Nations qualification,Maseru › Lesotho
Sun Jun 3 2001,Liberia,1-1,South Africa,African Cup of Nations qualification,Paynesville › Liberia
Sun Jun 3 2001,Libya,0-3,Ivory Coast,African Cup of Nations qualification,Tripoli › Libya
Sun Jun 3 2001,Zimbabwe,1-2,Ghana,African Cup of Nations qualification,Harare › Zimbabwe
Mon Jun 4 2001,Cameroon,2-0,Canada,Confederations Cup,Niigata › Japan
Mon Jun 4 2001,Japan,0-0,Brazil,Confederations Cup,Kashima › Japan
Mon Jun 4 2001,Solomon Islands,9-1,Cook Islands,FIFA World Cup qualification,North Shore › New Zealand
Mon Jun 4 2001,Vanuatu,1-6,Tahiti,FIFA World Cup qualification,North Shore › New Zealand
Wed Jun 6 2001,Albania,0-2,Germany,FIFA World Cup qualification,Tirana › Albania
Wed Jun 6 2001,Armenia,1-1,Poland,FIFA World Cup qualification,Yerevan › Armenia
Wed Jun 6 2001,Azerbaijan,2-0,Slovakia,FIFA World Cup qualification,Baku › Azerbaijan
Wed Jun 6 2001,Cook Islands,1-8,Vanuatu,FIFA World Cup qualification,North Shore › New Zealand
Wed Jun 6 2001,Czech Republic,3-1,Northern Ireland,FIFA World Cup qualification,Teplice › Czech Republic
Wed Jun 6 2001,Denmark,2-1,Malta,FIFA World Cup qualification,Copenhagen › Denmark
Wed Jun 6 2001,Estonia,0-2,Republic of Ireland,FIFA World Cup qualification,Tallinn › Estonia
Wed Jun 6 2001,Faroe Islands,0-6,Serbia,FIFA World Cup qualification,Toftir › Faroe Islands
Wed Jun 6 2001,Greece,0-2,England,FIFA World Cup qualification,Athens › Greece
Wed Jun 6 2001,Hungary,4-1,Georgia,FIFA World Cup qualification,Budapest › Hungary
Wed Jun 6 2001,Iceland,1-1,Bulgaria,FIFA World Cup qualification,Reykjavík › Iceland
Wed Jun 6 2001,Israel,1-1,Spain,FIFA World Cup qualification,Ramat-Gan › Israel
Wed Jun 6 2001,Latvia,0-1,Croatia,FIFA World Cup qualification,Riga › Latvia
Wed Jun 6 2001,Lithuania,1-2,Romania,FIFA World Cup qualification,Kaunas › Lithuania
Wed Jun 6 2001,Luxembourg,1-2,Russia,FIFA World Cup qualification,Luxembourg › Luxembourg
Wed Jun 6 2001,New Zealand,5-0,Tahiti,FIFA World Cup qualification,North Shore › New Zealand
Wed Jun 6 2001,Norway,1-1,Belarus,FIFA World Cup qualification,Oslo › Norway
Wed Jun 6 2001,Portugal,6-0,Cyprus,FIFA World Cup qualification,Lisbon › Portugal
Wed Jun 6 2001,San Marino,1-4,Belgium,FIFA World Cup qualification,Serravalle › San Marino
Wed Jun 6 2001,Sweden,6-0,Moldova,FIFA World Cup qualification,Gothenburg › Sweden
