Date,Team 1,Score,Team 2,Tournament,City
Mon Jun 8 2015,Turkey,4-0,Bulgaria,Friendly,Istanbul › Turkey
Tue Jun 9 2015,DR Congo,1-1,Cameroon,Friendly,Mons › Belgium
Tue Jun 9 2015,Finland,0-2,Estonia,Friendly,Turku › Finland
Tue Jun 9 2015,Georgia,1-2,Ukraine,Friendly,Linz › Austria
Tue Jun 9 2015,Luxembourg,0-0,Moldova,Friendly,Luxembourg › Luxembourg
Tue Jun 9 2015,Uganda,1-1,Gambia,Friendly,Kampala › Uganda
Wed Jun 10 2015,Brazil,1-0,Honduras,Friendly,Porto Alegre › Brazil
Wed Jun 10 2015,Curaçao,0-0,Cuba,FIFA World Cup qualification,Willemstad › Curaçao
Wed Jun 10 2015,Germany,1-2,United States,Friendly,Cologne › Germany
Wed Jun 10 2015,Switzerland,3-0,Liechtenstein,Friendly,Thun › Switzerland
Thu Jun 11 2015,Afghanistan,0-6,Syria,FIFA World Cup qualification,Mashhad › Iran
Thu Jun 11 2015,Bangladesh,1-3,Kyrgyzstan,FIFA World Cup qualification,Dhaka › Bangladesh
Thu Jun 11 2015,Cambodia,0-4,Singapore,FIFA World Cup qualification,Phnom Penh › Cambodia
Thu Jun 11 2015,Chile,2-0,Ecuador,Copa América,Santiago › Chile
Thu Jun 11 2015,Dominican Republic,1-2,Belize,FIFA World Cup qualification,Santo Domingo › Dominican Republic
Thu Jun 11 2015,Guam,1-0,Turkmenistan,FIFA World Cup qualification,Dededo › Guam
Thu Jun 11 2015,Hong Kong,7-0,Bhutan,FIFA World Cup qualification,Kowloon › Hong Kong
Thu Jun 11 2015,India,1-2,Oman,FIFA World Cup qualification,Bangalore › India
Thu Jun 11 2015,Japan,4-0,Iraq,Friendly,Yokohama › Japan
Thu Jun 11 2015,South Korea,3-0,United Arab Emirates,Friendly,Kuala Lumpur › Malaysia
Thu Jun 11 2015,Laos,2-2,Burma,FIFA World Cup qualification,Vientiane › Laos
Thu Jun 11 2015,Lebanon,0-1,Kuwait,FIFA World Cup qualification,Sidon › Lebanon
Thu Jun 11 2015,Malaysia,3-0,East Timor,FIFA World Cup qualification,Kuala Lumpur › Malaysia
Thu Jun 11 2015,Maldives,0-1,Qatar,FIFA World Cup qualification,Malé › Maldives
Thu Jun 11 2015,Philippines,2-1,Bahrain,FIFA World Cup qualification,Bocaue › Philippines
Thu Jun 11 2015,Saudi Arabia,3-2,Palestine,FIFA World Cup qualification,Dammam › Saudi Arabia
Thu Jun 11 2015,Spain,2-1,Costa Rica,Friendly,León › Spain
Thu Jun 11 2015,Tajikistan,1-3,Jordan,FIFA World Cup qualification,Dushanbe › Tajikistan
Thu Jun 11 2015,Uzbekistan,0-1,Iran,Friendly,Tashkent › Uzbekistan
Thu Jun 11 2015,Yemen,0-3,North Korea,FIFA World Cup qualification,Doha › Qatar
Fri Jun 12 2015,Andorra,1-3,Cyprus,UEFA Euro qualification,Sant Julià de Lòria › Andorra
Fri Jun 12 2015,Bosnia and Herzegovina,3-1,Israel,UEFA Euro qualification,Zenica › Bosnia and Herzegovina
Fri Jun 12 2015,Croatia,1-1,Italy,UEFA Euro qualification,Split › Croatia
Fri Jun 12 2015,Guinea,1-2,Eswatini,African Cup of Nations qualification,Casablanca › Morocco
Fri Jun 12 2015,Iceland,2-1,Czech Republic,UEFA Euro qualification,Reykjavík › Iceland
Fri Jun 12 2015,Kazakhstan,0-1,Turkey,UEFA Euro qualification,Almaty › Kazakhstan
Fri Jun 12 2015,Latvia,0-2,Netherlands,UEFA Euro qualification,Riga › Latvia
Fri Jun 12 2015,Malta,0-1,Bulgaria,UEFA Euro qualification,Attard › Malta
Fri Jun 12 2015,Mexico,0-0,Bolivia,Copa América,Viña del Mar › Chile
Fri Jun 12 2015,Morocco,1-0,Libya,African Cup of Nations qualification,Agadir › Morocco
Fri Jun 12 2015,Norway,0-0,Azerbaijan,UEFA Euro qualification,Oslo › Norway
Fri Jun 12 2015,Tunisia,8-1,Djibouti,African Cup of Nations qualification,Radès › Tunisia
Fri Jun 12 2015,Wales,1-0,Belgium,UEFA Euro qualification,Cardiff › Wales
Sat Jun 13 2015,Albania,1-0,France,Friendly,Elbasan › Albania
Sat Jun 13 2015,Algeria,4-0,Seychelles,African Cup of Nations qualification,Blida › Algeria
Sat Jun 13 2015,Angola,4-0,Central African Republic,African Cup of Nations qualification,Lubango › Angola
Sat Jun 13 2015,Argentina,2-2,Paraguay,Copa América,La Serena › Chile
Sat Jun 13 2015,Armenia,2-3,Portugal,UEFA Euro qualification,Yerevan › Armenia
Sat Jun 13 2015,Burkina Faso,2-0,Comoros,African Cup of Nations qualification,Ouagadougou › Burkina Faso
Sat Jun 13 2015,Cape Verde,7-1,São Tomé and Príncipe,African Cup of Nations qualification,Praia › Cape Verde
Sat Jun 13 2015,Denmark,2-0,Serbia,UEFA Euro qualification,Copenhagen › Denmark
Sat Jun 13 2015,Faroe Islands,2-1,Greece,UEFA Euro qualification,Tórshavn › Faroe Islands
Sat Jun 13 2015,Finland,0-1,Hungary,UEFA Euro qualification,Helsinki › Finland
Sat Jun 13 2015,Gibraltar,0-7,Germany,UEFA Euro qualification,Faro › Portugal
Sat Jun 13 2015,Republic of Ireland,1-1,Scotland,UEFA Euro qualification,Dublin › Republic of Ireland
Sat Jun 13 2015,Malawi,1-2,Zimbabwe,African Cup of Nations qualification,Blantyre › Malawi
Sat Jun 13 2015,Mali,2-0,South Sudan,African Cup of Nations qualification,Bamako › Mali
Sat Jun 13 2015,Nigeria,2-0,Chad,African Cup of Nations qualification,Kaduna › Nigeria
Sat Jun 13 2015,Northern Ireland,0-0,Romania,UEFA Euro qualification,Belfast › Northern Ireland
Sat Jun 13 2015,Poland,4-0,Georgia,UEFA Euro qualification,Warsaw › Poland
Sat Jun 13 2015,Senegal,3-1,Burundi,African Cup of Nations qualification,Dakar › Senegal
Sat Jun 13 2015,South Africa,0-0,Gambia,African Cup of Nations qualification,Durban › South Africa
Sat Jun 13 2015,Uganda,2-0,Botswana,African Cup of Nations qualification,Kampala › Uganda
Sat Jun 13 2015,Uruguay,1-0,Jamaica,Copa América,Antofagasta › Chile
Sat Jun 13 2015,Zambia,0-0,Guinea-Bissau,African Cup of Nations qualification,Ndola › Zambia
Sun Jun 14 2015,Barbados,0-3,Aruba,FIFA World Cup qualification,Bridgetown › Barbados
Sun Jun 14 2015,Belarus,0-1,Spain,UEFA Euro qualification,Barysaw › Belarus
Sun Jun 14 2015,Brazil,2-1,Peru,Copa América,Temuco › Chile
Sun Jun 14 2015,Cameroon,1-0,Mauritania,African Cup of Nations qualification,Yaoundé › Cameroon
Sun Jun 14 2015,Colombia,0-1,Venezuela,Copa América,Rancagua › Chile
Sun Jun 14 2015,Congo,1-1,Kenya,African Cup of Nations qualification,Owando › Congo
Sun Jun 14 2015,DR Congo,2-1,Madagascar,African Cup of Nations qualification,Kinshasa › DR Congo
Sun Jun 14 2015,Cuba,1-1,Curaçao,FIFA World Cup qualification,Havana › Cuba
Sun Jun 14 2015,Egypt,3-0,Tanzania,African Cup of Nations qualification,Alexandria › Egypt
Sun Jun 14 2015,Equatorial Guinea,1-1,Benin,African Cup of Nations qualification,Bata › Equatorial Guinea
Sun Jun 14 2015,Estonia,2-0,San Marino,UEFA Euro qualification,Tallinn › Estonia
Sun Jun 14 2015,Ethiopia,2-1,Lesotho,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Jun 14 2015,Gabon,0-0,Ivory Coast,Friendly,Libreville › Gabon
Sun Jun 14 2015,Ghana,7-1,Mauritius,African Cup of Nations qualification,Accra › Ghana
Sun Jun 14 2015,Liechtenstein,1-1,Moldova,UEFA Euro qualification,Vaduz › Liechtenstein
Sun Jun 14 2015,Lithuania,1-2,Switzerland,UEFA Euro qualification,Vilnius › Lithuania
Sun Jun 14 2015,Mozambique,0-1,Rwanda,African Cup of Nations qualification,Maputo › Mozambique
Sun Jun 14 2015,Niger,1-0,Namibia,African Cup of Nations qualification,Niamey › Niger
Sun Jun 14 2015,Russia,0-1,Austria,UEFA Euro qualification,Moscow › Russia
Sun Jun 14 2015,Slovakia,2-1,North Macedonia,UEFA Euro qualification,Žilina › Slovakia
Sun Jun 14 2015,Slovenia,2-3,England,UEFA Euro qualification,Ljubljana › Slovenia
Sun Jun 14 2015,Sudan,1-0,Sierra Leone,African Cup of Nations qualification,Khartoum › Sudan
Sun Jun 14 2015,Sweden,3-1,Montenegro,UEFA Euro qualification,Solna › Sweden
Sun Jun 14 2015,Togo,2-1,Liberia,African Cup of Nations qualification,Lomé › Togo
Sun Jun 14 2015,Ukraine,3-0,Luxembourg,UEFA Euro qualification,L'viv › Ukraine
Mon Jun 15 2015,Chile,3-3,Mexico,Copa América,Santiago › Chile
Mon Jun 15 2015,Ecuador,2-3,Bolivia,Copa América,Valparaíso › Chile
Mon Jun 15 2015,Morocco,1-1,Tunisia,African Nations Championship,Casablanca › Morocco
Tue Jun 16 2015,Argentina,1-0,Uruguay,Copa América,La Serena › Chile
Tue Jun 16 2015,Bangladesh,1-1,Tajikistan,FIFA World Cup qualification,Dhaka › Bangladesh
Tue Jun 16 2015,Bhutan,0-6,China PR,FIFA World Cup qualification,Thimphu › Bhutan
Tue Jun 16 2015,Burma,0-2,South Korea,FIFA World Cup qualification,Bangkok › Thailand
Tue Jun 16 2015,Cambodia,0-1,Afghanistan,FIFA World Cup qualification,Phnom Penh › Cambodia
Tue Jun 16 2015,East Timor,0-3,United Arab Emirates,FIFA World Cup qualification,Shah Alam › Malaysia
Tue Jun 16 2015,Grenada,2-0,Puerto Rico,FIFA World Cup qualification,St. George's › Grenada
Tue Jun 16 2015,Guam,2-1,India,FIFA World Cup qualification,Dededo › Guam
Tue Jun 16 2015,Hong Kong,2-0,Maldives,FIFA World Cup qualification,Kowloon › Hong Kong
Tue Jun 16 2015,Italy,0-1,Portugal,Friendly,Geneva › Switzerland
Tue Jun 16 2015,Japan,0-0,Singapore,FIFA World Cup qualification,Saitama › Japan
Tue Jun 16 2015,Jordan,3-0,Trinidad and Tobago,Friendly,Irbid › Jordan
Tue Jun 16 2015,North Korea,4-2,Uzbekistan,FIFA World Cup qualification,P'yŏngyang › North Korea
Tue Jun 16 2015,Kyrgyzstan,1-2,Australia,FIFA World Cup qualification,Bishkek › Kyrgyzstan
Tue Jun 16 2015,Laos,0-2,Lebanon,FIFA World Cup qualification,Vientiane › Laos
Tue Jun 16 2015,Malaysia,0-6,Palestine,FIFA World Cup qualification,Kuala Lumpur › Malaysia
Tue Jun 16 2015,Paraguay,1-0,Jamaica,Copa América,Antofagasta › Chile
Tue Jun 16 2015,Poland,0-0,Greece,Friendly,Gdańsk › Poland
Tue Jun 16 2015,South Africa,2-1,Angola,Friendly,Cape Town › South Africa
Tue Jun 16 2015,Suriname,1-3,Nicaragua,FIFA World Cup qualification,Paramaribo › Suriname
Tue Jun 16 2015,Turkmenistan,1-1,Iran,FIFA World Cup qualification,Daşoguz › Turkmenistan
Tue Jun 16 2015,Yemen,0-2,Philippines,FIFA World Cup qualification,Doha › Qatar
Wed Jun 17 2015,Brazil,0-1,Colombia,Copa América,Santiago › Chile
Wed Jun 17 2015,Székely Land,2-3,County of Nice,CONIFA European Football Cup,Debrecen › Hungary
Wed Jun 17 2015,Padania,3-2,Romani people,CONIFA European Football Cup,Debrecen › Hungary
Thu Jun 18 2015,Peru,1-0,Venezuela,Copa América,Valparaíso › Chile
Thu Jun 18 2015,Székely Land,1-3,Felvidék,CONIFA European Football Cup,Debrecen › Hungary
Thu Jun 18 2015,Romani people,1-3,Ellan Vannin,CONIFA European Football Cup,Debrecen › Hungary
Fri Jun 19 2015,Chile,5-0,Bolivia,Copa América,Santiago › Chile
Fri Jun 19 2015,Mexico,1-2,Ecuador,Copa América,Rancagua › Chile
Fri Jun 19 2015,Felvidék,1-4,County of Nice,CONIFA European Football Cup,Debrecen › Hungary
Fri Jun 19 2015,Padania,1-0,Ellan Vannin,CONIFA European Football Cup,Debrecen › Hungary
Fri Jun 19 2015,Székely Land,2-4,Romani people,CONIFA European Football Cup,Debrecen › Hungary
Sat Jun 20 2015,Argentina,1-0,Jamaica,Copa América,Viña del Mar › Chile
Sat Jun 20 2015,Mozambique,5-1,Seychelles,African Nations Championship,Beira › Mozambique
Sat Jun 20 2015,Senegal,3-1,Gambia,African Nations Championship,Dakar › Senegal
Sat Jun 20 2015,South Africa,3-0,Mauritius,African Nations Championship,Johannesburg › South Africa
Sat Jun 20 2015,Tanzania,0-3,Uganda,African Nations Championship,Zanzibar › Tanzania
Sat Jun 20 2015,Uruguay,1-1,Paraguay,Copa América,La Serena › Chile
Sat Jun 20 2015,County of Nice,3-1,Ellan Vannin,CONIFA European Football Cup,Debrecen › Hungary
Sat Jun 20 2015,Padania,5-0,Felvidék,CONIFA European Football Cup,Debrecen › Hungary
Sun Jun 21 2015,Brazil,2-1,Venezuela,Copa América,Santiago › Chile
Sun Jun 21 2015,Colombia,0-0,Peru,Copa América,Temuco › Chile
Sun Jun 21 2015,Djibouti,1-2,Burundi,African Nations Championship,Djibouti › Djibouti
Sun Jun 21 2015,Ethiopia,2-0,Kenya,African Nations Championship,Bahir Dar › Ethiopia
Sun Jun 21 2015,Lesotho,0-0,Botswana,African Nations Championship,Maseru › Lesotho
Sun Jun 21 2015,Mauritania,2-1,Sierra Leone,African Nations Championship,Nouakchott › Mauritania
Sun Jun 21 2015,Morocco,3-0,Libya,African Nations Championship,Casablanca › Morocco
Sun Jun 21 2015,Namibia,2-1,Zambia,African Nations Championship,Windhoek › Namibia
Sun Jun 21 2015,Eswatini,2-2,Angola,African Nations Championship,Lobamba › Eswatini
Sun Jun 21 2015,Zimbabwe,2-0,Comoros,African Nations Championship,Harare › Zimbabwe
Sun Jun 21 2015,Ellan Vannin,1-1,Felvidék,CONIFA European Football Cup,Debrecen › Hungary
Sun Jun 21 2015,County of Nice,1-4,Padania,CONIFA European Football Cup,Debrecen › Hungary
Mon Jun 22 2015,Guinea,3-1,Liberia,African Nations Championship,Bamako › Mali
Wed Jun 24 2015,Chile,1-0,Uruguay,Copa América,Santiago › Chile
Thu Jun 25 2015,Bolivia,1-3,Peru,Copa América,Temuco › Chile
Fri Jun 26 2015,Argentina,0-0,Colombia,Copa América,Viña del Mar › Chile
Sat Jun 27 2015,Brazil,1-1,Paraguay,Copa América,Concepción › Chile
Sat Jun 27 2015,Mexico,2-2,Costa Rica,Friendly,Orlando › United States
Sun Jun 28 2015,Greenland,2-2,Menorca,Island Games,Grouville › Jersey
Sun Jun 28 2015,Saare County,1-2,Åland Islands,Island Games,Grouville › Jersey
Sun Jun 28 2015,Gibraltar,2-1,Gotland,Island Games,St. Peter › Jersey
Sun Jun 28 2015,Ynys Môn,2-5,Guernsey,Island Games,St. Peter › Jersey
Sun Jun 28 2015,Falkland Islands,2-1,Hitra,Island Games,St. John › Jersey
Sun Jun 28 2015,Shetland,0-0,Isle of Wight,Island Games,St. Lawrence › Jersey
Sun Jun 28 2015,Western Isles,0-9,Isle of Man,Island Games,St. Lawrence › Jersey
Sun Jun 28 2015,Jersey,6-0,Alderney,Island Games,St. Helier › Jersey
Mon Jun 29 2015,Chile,2-1,Peru,Copa América,Santiago › Chile
Mon Jun 29 2015,Isle of Man,7-0,Alderney,Island Games,St. Ouen › Jersey
Mon Jun 29 2015,Jersey,3-0,Western Isles,Island Games,St. Helier › Jersey
Mon Jun 29 2015,Åland Islands,0-2,Greenland,Island Games,St. Clement › Jersey
Mon Jun 29 2015,Menorca,3-0,Saare County,Island Games,St. Clement › Jersey
Mon Jun 29 2015,Guernsey,3-0,Gotland,Island Games,St. Brelade › Jersey
Mon Jun 29 2015,Gibraltar,1-1,Ynys Môn,Island Games,St. Helier › Jersey
Mon Jun 29 2015,Isle of Wight,3-0,Falkland Islands,Island Games,St. Ouen › Jersey
Mon Jun 29 2015,Hitra,1-4,Shetland,Island Games,St. Brelade › Jersey
Tue Jun 30 2015,Argentina,6-1,Paraguay,Copa América,Concepción › Chile
Tue Jun 30 2015,Åland Islands,1-3,Menorca,Island Games,St. Clement › Jersey
Tue Jun 30 2015,Greenland,2-1,Saare County,Island Games,Grouville › Jersey
Tue Jun 30 2015,Gotland,2-3,Ynys Môn,Island Games,St. Peter › Jersey
Tue Jun 30 2015,Gibraltar,0-4,Guernsey,Island Games,St. Helier › Jersey
Tue Jun 30 2015,Isle of Wight,3-1,Hitra,Island Games,St. Lawrence › Jersey
Tue Jun 30 2015,Falkland Islands,0-5,Shetland,Island Games,St. Peter › Jersey
Tue Jun 30 2015,Jersey,1-2,Isle of Man,Island Games,St. John › Jersey
Tue Jun 30 2015,Alderney,2-3,Western Isles,Island Games,St. Peter › Jersey
Wed Jul 1 2015,Honduras,0-0,Mexico,Friendly,Houston › United States
Thu Jul 2 2015,Hitra,5-1,Alderney,Island Games,St. Ouen › Jersey
Thu Jul 2 2015,Gotland,2-3,Saare County,Island Games,St. Ouen › Jersey
Thu Jul 2 2015,Falkland Islands,1-2,Western Isles,Island Games,St. Brelade › Jersey
Thu Jul 2 2015,Gibraltar,0-0,Åland Islands,Island Games,St. Brelade › Jersey
Thu Jul 2 2015,Jersey,1-0,Ynys Môn,Island Games,St. Clement › Jersey
Thu Jul 2 2015,Isle of Wight,1-2,Greenland,Island Games,St. Clement › Jersey
Thu Jul 2 2015,Menorca,1-2,Guernsey,Island Games,St. Helier › Jersey
Thu Jul 2 2015,Shetland,1-3,Isle of Man,Island Games,St. Helier › Jersey
Fri Jul 3 2015,Peru,2-0,Paraguay,Copa América,Concepción › Chile
Fri Jul 3 2015,Menorca,1-0,Shetland,Island Games,St. Peter › Jersey
Fri Jul 3 2015,Guernsey,3-0,Isle of Man,Island Games,St. Helier › Jersey
Sat Jul 4 2015,Angola,2-0,Eswatini,African Nations Championship,Luanda › Angola
Sat Jul 4 2015,Chile,0-0,Argentina,Copa América,Santiago › Chile
Sat Jul 4 2015,Zambia,2-1,Namibia,African Nations Championship,Lusaka › Zambia
Mon Jul 6 2015,Malawi,1-0,Uganda,Friendly,Blantyre › Malawi
Tue Jul 7 2015,Panama,1-1,Haiti,Gold Cup,Frisco › United States
Tue Jul 7 2015,United States,2-1,Honduras,Gold Cup,Frisco › United States
Wed Jul 8 2015,Costa Rica,2-2,Jamaica,Gold Cup,Carson › United States
Wed Jul 8 2015,El Salvador,0-0,Canada,Gold Cup,Carson › United States
Thu Jul 9 2015,Mexico,6-0,Cuba,Gold Cup,Chicago › United States
Thu Jul 9 2015,Trinidad and Tobago,3-1,Guatemala,Gold Cup,Chicago › United States
Fri Jul 10 2015,Honduras,1-1,Panama,Gold Cup,Foxborough › United States
Fri Jul 10 2015,United States,1-0,Haiti,Gold Cup,Foxborough › United States
Sat Jul 11 2015,Costa Rica,1-1,El Salvador,Gold Cup,Houston › United States
Sat Jul 11 2015,Jamaica,1-0,Canada,Gold Cup,Houston › United States
Sun Jul 12 2015,Guatemala,0-0,Mexico,Gold Cup,Glendale › United States
Sun Jul 12 2015,Trinidad and Tobago,2-0,Cuba,Gold Cup,Glendale › United States
Mon Jul 13 2015,Honduras,0-1,Haiti,Gold Cup,Kansas City › United States
Mon Jul 13 2015,United States,1-1,Panama,Gold Cup,Kansas City › United States
Tue Jul 14 2015,Canada,0-0,Costa Rica,Gold Cup,Toronto › Canada
Tue Jul 14 2015,Jamaica,1-0,El Salvador,Gold Cup,Toronto › Canada
Wed Jul 15 2015,Guatemala,0-1,Cuba,Gold Cup,Charlotte › United States
Wed Jul 15 2015,Trinidad and Tobago,4-4,Mexico,Gold Cup,Charlotte › United States
Sat Jul 18 2015,Haiti,0-1,Jamaica,Gold Cup,Baltimore › United States
Sat Jul 18 2015,United States,6-0,Cuba,Gold Cup,Baltimore › United States
Sun Jul 19 2015,Mexico,1-0,Costa Rica,Gold Cup,East Rutherford › United States
Sun Jul 19 2015,Trinidad and Tobago,1-1,Panama,Gold Cup,East Rutherford › United States
Wed Jul 22 2015,Panama,1-2,Mexico,Gold Cup,Atlanta › United States
Wed Jul 22 2015,United States,1-2,Jamaica,Gold Cup,Atlanta › United States
Sat Jul 25 2015,United States,1-1,Panama,Gold Cup,Chester › United States
Sun Jul 26 2015,Jamaica,1-3,Mexico,Gold Cup,Philadelphia › United States
Sun Aug 2 2015,China PR,0-2,South Korea,EAFF Championship,Wuhan › China PR
Sun Aug 2 2015,North Korea,2-1,Japan,EAFF Championship,Wuhan › China PR
Wed Aug 5 2015,China PR,2-0,North Korea,EAFF Championship,Wuhan › China PR
Wed Aug 5 2015,Japan,1-1,South Korea,EAFF Championship,Wuhan › China PR
Sun Aug 9 2015,China PR,1-1,Japan,EAFF Championship,Wuhan › China PR
Sun Aug 9 2015,South Korea,0-0,North Korea,EAFF Championship,Wuhan › China PR
Wed Aug 19 2015,Fiji,5-0,Tonga,Friendly,Ba › Fiji
Thu Aug 20 2015,Cambodia,2-0,Bhutan,Friendly,Phnom Penh › Cambodia
Wed Aug 26 2015,Lebanon,2-3,Iraq,Friendly,Sidon › Lebanon
Thu Aug 27 2015,Fiji,6-0,American Samoa,Friendly,Nadi › Fiji
Fri Aug 28 2015,Oman,1-0,Yemen,Friendly,Seeb › Oman
Fri Aug 28 2015,Qatar,4-0,Singapore,Friendly,Doha › Qatar
Fri Aug 28 2015,Rwanda,3-1,Ethiopia,Friendly,Kigali › Rwanda
Fri Aug 28 2015,Tanzania,1-2,Libya,Friendly,Kertepe › Turkey
Fri Aug 28 2015,United Arab Emirates,1-0,Burma,Friendly,Abu Dhabi › United Arab Emirates
Sat Aug 29 2015,Laos,2-1,Cambodia,Friendly,Bangkok › Thailand
Sat Aug 29 2015,Malaysia,0-0,Bangladesh,Friendly,Shah Alam › Malaysia
Sun Aug 30 2015,Niger,0-0,Burkina Faso,Friendly,Niamey › Niger
Mon Aug 31 2015,India,0-0,Nepal,Friendly,Pune › India
Mon Aug 31 2015,Lebanon,0-0,Palestine,Friendly,Sidon › Lebanon
Mon Aug 31 2015,Samoa,3-2,American Samoa,Oceania Nations Cup qualification,‘Atele › Tonga
Mon Aug 31 2015,Tonga,0-3,Cook Islands,Oceania Nations Cup qualification,‘Atele › Tonga
Tue Sep 1 2015,Congo,2-3,Ghana,Friendly,Brazzaville › Congo
Wed Sep 2 2015,Cook Islands,1-0,Samoa,Oceania Nations Cup qualification,‘Atele › Tonga
Wed Sep 2 2015,Tonga,1-2,American Samoa,Oceania Nations Cup qualification,‘Atele › Tonga
Thu Sep 3 2015,Australia,5-0,Bangladesh,FIFA World Cup qualification,Perth › Australia
Thu Sep 3 2015,Azerbaijan,0-0,Croatia,UEFA Euro qualification,Baku › Azerbaijan
Thu Sep 3 2015,Bahrain,0-1,North Korea,FIFA World Cup qualification,Riffa › Bahrain
Thu Sep 3 2015,Belgium,3-1,Bosnia and Herzegovina,UEFA Euro qualification,Brussels › Belgium
Thu Sep 3 2015,Bulgaria,0-1,Norway,UEFA Euro qualification,Sofia › Bulgaria
Thu Sep 3 2015,China PR,0-0,Hong Kong,FIFA World Cup qualification,Shenzhen › China PR
Thu Sep 3 2015,Cyprus,0-1,Wales,UEFA Euro qualification,Nicosia › Cyprus
Thu Sep 3 2015,Czech Republic,2-1,Kazakhstan,UEFA Euro qualification,Plzeň › Czech Republic
Thu Sep 3 2015,Iran,6-0,Guam,FIFA World Cup qualification,Teheran › Iran
Thu Sep 3 2015,Iraq,5-1,Chinese Taipei,FIFA World Cup qualification,Teheran › Iran
Thu Sep 3 2015,Israel,4-0,Andorra,UEFA Euro qualification,Haifa › Israel
Thu Sep 3 2015,Italy,1-0,Malta,UEFA Euro qualification,Florence › Italy
Thu Sep 3 2015,Japan,3-0,Cambodia,FIFA World Cup qualification,Saitama › Japan
Thu Sep 3 2015,Jordan,0-0,Kyrgyzstan,FIFA World Cup qualification,Irbid › Jordan
Thu Sep 3 2015,South Korea,8-0,Laos,FIFA World Cup qualification,Hwaseong › South Korea
Thu Sep 3 2015,Kuwait,9-0,Burma,FIFA World Cup qualification,Doha › Qatar
Thu Sep 3 2015,Netherlands,0-1,Iceland,UEFA Euro qualification,Amsterdam › Netherlands
Thu Sep 3 2015,Oman,3-1,Turkmenistan,FIFA World Cup qualification,Seeb › Oman
Thu Sep 3 2015,Philippines,2-0,Maldives,Friendly,Manila › Philippines
Thu Sep 3 2015,Qatar,15-0,Bhutan,FIFA World Cup qualification,Doha › Qatar
Thu Sep 3 2015,Saudi Arabia,7-0,East Timor,FIFA World Cup qualification,Jeddah › Saudi Arabia
Thu Sep 3 2015,Syria,1-0,Singapore,FIFA World Cup qualification,Muscat › Oman
Thu Sep 3 2015,Thailand,2-0,Afghanistan,Friendly,Bangkok › Thailand
Thu Sep 3 2015,Turkey,1-1,Latvia,UEFA Euro qualification,Konya › Turkey
Thu Sep 3 2015,United Arab Emirates,10-0,Malaysia,FIFA World Cup qualification,Abu Dhabi › United Arab Emirates
Thu Sep 3 2015,Uzbekistan,1-0,Yemen,FIFA World Cup qualification,Tashkent › Uzbekistan
Fri Sep 4 2015,American Samoa,2-0,Cook Islands,Oceania Nations Cup qualification,‘Atele › Tonga
Fri Sep 4 2015,Curaçao,0-1,El Salvador,FIFA World Cup qualification,Willemstad › Curaçao
Fri Sep 4 2015,Denmark,0-0,Albania,UEFA Euro qualification,Copenhagen › Denmark
Fri Sep 4 2015,Djibouti,0-2,Togo,African Cup of Nations qualification,Djibouti › Djibouti
Fri Sep 4 2015,Faroe Islands,1-3,Northern Ireland,UEFA Euro qualification,Tórshavn › Faroe Islands
Fri Sep 4 2015,Georgia,1-0,Scotland,UEFA Euro qualification,Tbilisi › Georgia
Fri Sep 4 2015,Germany,3-1,Poland,UEFA Euro qualification,Frankfurt am Main › Germany
Fri Sep 4 2015,Gibraltar,0-4,Republic of Ireland,UEFA Euro qualification,Faro › Portugal
Fri Sep 4 2015,Greece,0-1,Finland,UEFA Euro qualification,Piraeus › Greece
Fri Sep 4 2015,Grenada,1-3,Haiti,FIFA World Cup qualification,St. George's › Grenada
Fri Sep 4 2015,Hungary,0-0,Romania,UEFA Euro qualification,Budapest › Hungary
Fri Sep 4 2015,Portugal,0-1,France,Friendly,Lisbon › Portugal
Fri Sep 4 2015,Serbia,2-0,Armenia,UEFA Euro qualification,Novi Sad › Serbia
Fri Sep 4 2015,Tonga,0-3,Samoa,Oceania Nations Cup qualification,‘Atele › Tonga
Fri Sep 4 2015,Venezuela,0-3,Honduras,Friendly,Puerto Ordaz › Venezuela
Sat Sep 5 2015,Austria,1-0,Moldova,UEFA Euro qualification,Vienna › Austria
Sat Sep 5 2015,Botswana,1-0,Burkina Faso,African Cup of Nations qualification,Francistown › Botswana
Sat Sep 5 2015,Chile,3-2,Paraguay,Friendly,Santiago › Chile
Sat Sep 5 2015,Comoros,0-1,Uganda,African Cup of Nations qualification,Mitsamiouli › Comoros
Sat Sep 5 2015,Costa Rica,0-1,Brazil,Friendly,Harrison › United States
Sat Sep 5 2015,Estonia,1-0,Lithuania,UEFA Euro qualification,Tallinn › Estonia
Sat Sep 5 2015,Gabon,4-0,Sudan,Friendly,Libreville › Gabon
Sat Sep 5 2015,Guinea-Bissau,2-4,Congo,African Cup of Nations qualification,Bissau › Guinea-Bissau
Sat Sep 5 2015,Liberia,1-0,Tunisia,African Cup of Nations qualification,Monrovia › Liberia
Sat Sep 5 2015,Luxembourg,1-0,North Macedonia,UEFA Euro qualification,Luxembourg › Luxembourg
Sat Sep 5 2015,Mauritania,3-1,South Africa,African Cup of Nations qualification,Nouakchott › Mauritania
Sat Sep 5 2015,Montenegro,2-0,Liechtenstein,UEFA Euro qualification,Podgorica › Montenegro
Sat Sep 5 2015,Namibia,0-2,Senegal,African Cup of Nations qualification,Windhoek › Namibia
