Date,Team 1,Score,Team 2,Tournament,City
Sun Oct 10 2010,Guinea,1-0,Nigeria,African Cup of Nations qualification,Conakry › Guinea
Sun Oct 10 2010,Jamaica,1-0,Trinidad and Tobago,Friendly,Kingston › Jamaica
Sun Oct 10 2010,Libya,1-0,Zambia,African Cup of Nations qualification,Tripoli › Libya
Sun Oct 10 2010,Madagascar,0-1,Ethiopia,African Cup of Nations qualification,Antananarivo › Madagascar
Sun Oct 10 2010,Niger,1-0,Egypt,African Cup of Nations qualification,Niamey › Niger
Sun Oct 10 2010,Sierra Leone,0-0,South Africa,African Cup of Nations qualification,Freetown › Sierra Leone
Sun Oct 10 2010,Saint Kitts and Nevis,4-0,Montserrat,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Sun Oct 10 2010,Togo,1-2,Tunisia,African Cup of Nations qualification,Lomé › Togo
Sun Oct 10 2010,Zimbabwe,0-0,Cape Verde,African Cup of Nations qualification,Harare › Zimbabwe
Mon Oct 11 2010,Brazil,2-0,Ukraine,Friendly,Derby › England
Tue Oct 12 2010,Armenia,4-0,Andorra,UEFA Euro qualification,Yerevan › Armenia
Tue Oct 12 2010,Azerbaijan,1-0,Turkey,UEFA Euro qualification,Baku › Azerbaijan
Tue Oct 12 2010,Bahrain,2-4,Uzbekistan,Friendly,Riffa › Bahrain
Tue Oct 12 2010,Belarus,2-0,Albania,UEFA Euro qualification,Minsk › Belarus
Tue Oct 12 2010,Belgium,4-4,Austria,UEFA Euro qualification,Brussels › Belgium
Tue Oct 12 2010,Bulgaria,2-0,Saudi Arabia,Friendly,Istanbul › Turkey
Tue Oct 12 2010,China PR,0-4,Uruguay,Friendly,Wuhan › China PR
Tue Oct 12 2010,Costa Rica,2-1,El Salvador,Friendly,Ciudad Quesada › Costa Rica
Tue Oct 12 2010,Croatia,2-1,Norway,Friendly,Zagreb › Croatia
Tue Oct 12 2010,Denmark,2-0,Cyprus,UEFA Euro qualification,Copenhagen › Denmark
Tue Oct 12 2010,Ecuador,2-2,Poland,Friendly,Montréal › Canada
Tue Oct 12 2010,England,0-0,Montenegro,UEFA Euro qualification,London › England
Tue Oct 12 2010,Equatorial Guinea,2-1,Botswana,Friendly,Malabo › Equatorial Guinea
Tue Oct 12 2010,Estonia,0-1,Slovenia,UEFA Euro qualification,Tallinn › Estonia
Tue Oct 12 2010,Faroe Islands,1-1,Northern Ireland,UEFA Euro qualification,Toftir › Faroe Islands
Tue Oct 12 2010,Finland,1-2,Hungary,UEFA Euro qualification,Helsinki › Finland
Tue Oct 12 2010,France,2-0,Luxembourg,UEFA Euro qualification,Metz › France
Tue Oct 12 2010,Greece,2-1,Israel,UEFA Euro qualification,Piraeus › Greece
Tue Oct 12 2010,Guatemala,0-2,Honduras,Friendly,Los Angeles › United States
Tue Oct 12 2010,Iceland,1-3,Portugal,UEFA Euro qualification,Reykjavík › Iceland
Tue Oct 12 2010,Indonesia,3-0,Maldives,Friendly,Jakarta › Indonesia
Tue Oct 12 2010,Italy,3-0,Serbia,UEFA Euro qualification,Genoa › Italy
Tue Oct 12 2010,Kazakhstan,0-3,Germany,UEFA Euro qualification,Astana › Kazakhstan
Tue Oct 12 2010,South Korea,0-0,Japan,Friendly,Seoul › South Korea
Tue Oct 12 2010,Kuwait,3-1,Vietnam,Friendly,Kuwait City › Kuwait
Tue Oct 12 2010,Latvia,1-1,Georgia,UEFA Euro qualification,Riga › Latvia
Tue Oct 12 2010,Liechtenstein,0-2,Czech Republic,UEFA Euro qualification,Vaduz › Liechtenstein
Tue Oct 12 2010,North Macedonia,0-1,Russia,UEFA Euro qualification,Skopje › North Macedonia
Tue Oct 12 2010,Mexico,2-2,Venezuela,Friendly,Ciudad Juárez › Mexico
Tue Oct 12 2010,Netherlands,4-1,Sweden,UEFA Euro qualification,Amsterdam › Netherlands
Tue Oct 12 2010,New Zealand,0-2,Paraguay,Friendly,Wellington › New Zealand
Tue Oct 12 2010,Oman,0-1,Chile,Friendly,Muscat › Oman
Tue Oct 12 2010,Panama,1-0,Peru,Friendly,Panama City › Panama
Tue Oct 12 2010,Philippines,5-0,Macau,Dragon Cup,Kaohsiung › Chinese Taipei
Tue Oct 12 2010,Qatar,1-2,Iraq,Friendly,Doha › Qatar
Tue Oct 12 2010,San Marino,0-2,Moldova,UEFA Euro qualification,Serravalle › San Marino
Tue Oct 12 2010,Saudi Arabia,1-0,Gabon,Friendly,Istanbul › Turkey
Tue Oct 12 2010,Scotland,2-3,Spain,UEFA Euro qualification,Glasgow › Scotland
Tue Oct 12 2010,Slovakia,1-1,Republic of Ireland,UEFA Euro qualification,Žilina › Slovakia
Tue Oct 12 2010,Switzerland,4-1,Wales,UEFA Euro qualification,Basel › Switzerland
Tue Oct 12 2010,United Arab Emirates,0-2,Angola,Friendly,Abu Dhabi › United Arab Emirates
Tue Oct 12 2010,United States,0-0,Colombia,Friendly,Chester › United States
Wed Oct 13 2010,Guyana,1-0,Saint Lucia,CFU Caribbean Cup qualification,Paramaribo › Suriname
Wed Oct 13 2010,India,3-6,Yemen,Friendly,Pune › India
Wed Oct 13 2010,Suriname,2-1,Curaçao,CFU Caribbean Cup qualification,Paramaribo › Suriname
Thu Oct 14 2010,Dominican Republic,17-0,British Virgin Islands,CFU Caribbean Cup qualification,San Cristóbal › Dominican Republic
Fri Oct 15 2010,British Virgin Islands,0-10,Dominica,CFU Caribbean Cup qualification,San Cristóbal › Dominican Republic
Fri Oct 15 2010,Curaçao,2-3,Guyana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Fri Oct 15 2010,Suriname,2-1,Saint Lucia,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sun Oct 17 2010,Dominican Republic,0-1,Dominica,CFU Caribbean Cup qualification,San Cristóbal › Dominican Republic
Sun Oct 17 2010,Saint Lucia,2-2,Curaçao,CFU Caribbean Cup qualification,Paramaribo › Suriname
Sun Oct 17 2010,Suriname,0-2,Guyana,CFU Caribbean Cup qualification,Paramaribo › Suriname
Fri Oct 22 2010,East Timor,0-5,Philippines,AFF Championship,Vientiane › Laos
Fri Oct 22 2010,Grenada,3-1,Puerto Rico,CFU Caribbean Cup qualification,St. George's › Grenada
Fri Oct 22 2010,Laos,0-0,Cambodia,AFF Championship,Vientiane › Laos
Fri Oct 22 2010,Saint Kitts and Nevis,1-2,Guadeloupe,CFU Caribbean Cup qualification,St. George's › Grenada
Sun Oct 24 2010,Cambodia,4-2,East Timor,AFF Championship,Vientiane › Laos
Sun Oct 24 2010,Grenada,2-0,Saint Kitts and Nevis,CFU Caribbean Cup qualification,St. George's › Grenada
Sun Oct 24 2010,Guadeloupe,3-2,Puerto Rico,CFU Caribbean Cup qualification,St. George's › Grenada
Sun Oct 24 2010,Laos,2-2,Philippines,AFF Championship,Vientiane › Laos
Tue Oct 26 2010,Grenada,0-3,Guadeloupe,CFU Caribbean Cup qualification,St. George's › Grenada
Tue Oct 26 2010,Laos,6-1,East Timor,AFF Championship,Vientiane › Laos
Tue Oct 26 2010,Panama,0-3,Cuba,Friendly,Panama City › Panama
Tue Oct 26 2010,Philippines,0-0,Cambodia,AFF Championship,Vientiane › Laos
Tue Oct 26 2010,Puerto Rico,0-1,Saint Kitts and Nevis,CFU Caribbean Cup qualification,St. George's › Grenada
Wed Oct 27 2010,Botswana,2-0,Eswatini,Friendly,Lobatse › Botswana
Fri Oct 29 2010,Curaçao,3-0,Aruba,ABCS Tournament,Willemstad › Curaçao
Fri Oct 29 2010,Suriname,4-2,Bonaire,ABCS Tournament,Willemstad › Curaçao
Sun Oct 31 2010,Aruba,3-3,Bonaire,ABCS Tournament,Willemstad › Curaçao
Sun Oct 31 2010,Curaçao,2-2,Suriname,ABCS Tournament,Willemstad › Curaçao
Tue Nov 2 2010,Haiti,0-0,Guyana,CFU Caribbean Cup qualification,San Fernando › Trinidad and Tobago
Tue Nov 2 2010,Singapore,1-2,North Korea,VFF Cup,Hanoi › Vietnam
Thu Nov 4 2010,Trinidad and Tobago,2-1,Guyana,CFU Caribbean Cup qualification,San Fernando › Trinidad and Tobago
Thu Nov 4 2010,Vietnam,1-1,Singapore,VFF Cup,Hanoi › Vietnam
Sat Nov 6 2010,Trinidad and Tobago,4-0,Haiti,CFU Caribbean Cup qualification,San Fernando › Trinidad and Tobago
Sat Nov 6 2010,Vietnam,0-2,North Korea,VFF Cup,Hanoi › Vietnam
Sun Nov 7 2010,Yemen,2-2,Uganda,Friendly,Sana'a › Yemen
Wed Nov 10 2010,Antigua and Barbuda,2-1,Suriname,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Wed Nov 10 2010,Bahrain,0-0,Uganda,Friendly,Riffa › Bahrain
Wed Nov 10 2010,Cuba,4-2,Dominica,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Wed Nov 10 2010,Yemen,1-1,North Korea,Friendly,Sana'a › Yemen
Thu Nov 11 2010,Iraq,2-0,India,Friendly,Sharjah › United Arab Emirates
Fri Nov 12 2010,Antigua and Barbuda,0-0,Dominica,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Fri Nov 12 2010,Suriname,3-3,Cuba,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun Nov 14 2010,Antigua and Barbuda,0-0,Cuba,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun Nov 14 2010,Bahrain,0-2,Syria,Friendly,Riffa › Bahrain
Sun Nov 14 2010,Dominica,0-5,Suriname,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun Nov 14 2010,India,1-9,Kuwait,Friendly,Abu Dhabi › United Arab Emirates
Tue Nov 16 2010,Cape Verde,2-1,Guinea-Bissau,Friendly,Lisbon › Portugal
Tue Nov 16 2010,Jordan,0-0,Cyprus,Friendly,Amman › Jordan
Tue Nov 16 2010,Saudi Arabia,0-0,Uganda,Friendly,Dubai › United Arab Emirates
Tue Nov 16 2010,Scotland,3-0,Faroe Islands,Friendly,Aberdeen › Scotland
Wed Nov 17 2010,Albania,0-0,North Macedonia,Friendly,Korçë › Albania
Wed Nov 17 2010,Argentina,1-0,Brazil,Friendly,Doha › Qatar
Wed Nov 17 2010,Austria,1-2,Greece,Friendly,Vienna › Austria
Wed Nov 17 2010,Botswana,1-0,Tunisia,African Cup of Nations qualification,Gaborone › Botswana
Wed Nov 17 2010,Bulgaria,0-1,Serbia,Friendly,Sofia › Bulgaria
Wed Nov 17 2010,Burkina Faso,2-1,Guinea,Friendly,Mantes-la-Ville › France
Wed Nov 17 2010,Chile,2-0,Uruguay,Friendly,Santiago › Chile
Wed Nov 17 2010,China PR,1-0,Latvia,Friendly,Kunming › China PR
Wed Nov 17 2010,Colombia,1-1,Peru,Friendly,Bogotá › Colombia
Wed Nov 17 2010,Croatia,3-0,Malta,UEFA Euro qualification,Zagreb › Croatia
Wed Nov 17 2010,Denmark,0-0,Czech Republic,Friendly,Århus › Denmark
Wed Nov 17 2010,Ecuador,4-1,Venezuela,Friendly,Quito › Ecuador
Wed Nov 17 2010,Egypt,3-0,Australia,Friendly,Cairo › Egypt
Wed Nov 17 2010,England,1-2,France,Friendly,London › England
Wed Nov 17 2010,Estonia,1-1,Liechtenstein,Friendly,Tallinn › Estonia
Wed Nov 17 2010,Finland,8-0,San Marino,UEFA Euro qualification,Helsinki › Finland
Wed Nov 17 2010,Gabon,1-2,Senegal,Friendly,Saint-Gratien › France
Wed Nov 17 2010,Guatemala,3-0,Guyana,Friendly,Kennesaw › United States
Wed Nov 17 2010,Hong Kong,0-7,Paraguay,Friendly,So Kon Po › Hong Kong
Wed Nov 17 2010,Hungary,2-0,Lithuania,Friendly,Székesfehérvár › Hungary
Wed Nov 17 2010,Iraq,1-1,Kuwait,Friendly,Abu Dhabi › United Arab Emirates
Wed Nov 17 2010,Republic of Ireland,1-2,Norway,Friendly,Dublin › Republic of Ireland
Wed Nov 17 2010,Israel,3-2,Iceland,Friendly,Jaffa › Israel
Wed Nov 17 2010,Italy,1-1,Romania,Friendly,Klagenfurt › Austria
Wed Nov 17 2010,Jamaica,0-0,Costa Rica,Friendly,Fort Lauderdale › United States
Wed Nov 17 2010,Libya,1-1,Niger,Friendly,Tripoli › Libya
Wed Nov 17 2010,Luxembourg,0-0,Algeria,Friendly,Luxembourg › Luxembourg
Wed Nov 17 2010,Malawi,2-1,Rwanda,Friendly,Blantyre › Malawi
Wed Nov 17 2010,Mali,3-1,DR Congo,Friendly,Évreux › France
Wed Nov 17 2010,Montenegro,2-0,Azerbaijan,Friendly,Podgorica › Montenegro
Wed Nov 17 2010,Mozambique,1-3,Zimbabwe,Friendly,Maputo › Mozambique
Wed Nov 17 2010,Netherlands,1-0,Turkey,Friendly,Amsterdam › Netherlands
Wed Nov 17 2010,Northern Ireland,1-1,Morocco,Friendly,Belfast › Northern Ireland
Wed Nov 17 2010,Oman,0-4,Belarus,Friendly,Muscat › Oman
Wed Nov 17 2010,Panama,2-0,Honduras,Friendly,Panama City › Panama
Wed Nov 17 2010,Poland,3-1,Ivory Coast,Friendly,Poznań › Poland
Wed Nov 17 2010,Portugal,4-0,Spain,Friendly,Lisbon › Portugal
Wed Nov 17 2010,Russia,0-2,Belgium,Friendly,Voronezh › Russia
Wed Nov 17 2010,Saudi Arabia,0-0,Ghana,Friendly,Dubai › United Arab Emirates
Wed Nov 17 2010,Slovakia,2-3,Bosnia and Herzegovina,Friendly,Bratislava › Slovakia
Wed Nov 17 2010,Slovenia,1-2,Georgia,Friendly,Koper › Slovenia
Wed Nov 17 2010,South Africa,0-1,United States,Friendly,Cape Town › South Africa
Wed Nov 17 2010,Sweden,0-0,Germany,Friendly,Gothenburg › Sweden
Wed Nov 17 2010,Switzerland,2-2,Ukraine,Friendly,Geneva › Switzerland
Wed Nov 17 2010,Tajikistan,1-0,Afghanistan,Friendly,Dushanbe › Tajikistan
Wed Nov 17 2010,Togo,0-0,Chad,African Cup of Nations qualification,Lomé › Togo
Thu Nov 18 2010,Qatar,0-1,Haiti,Friendly,Doha › Qatar
Thu Nov 18 2010,United Arab Emirates,5-0,India,Friendly,Dubai › United Arab Emirates
Sun Nov 21 2010,Indonesia,6-0,East Timor,Friendly,Palembang › Indonesia
Mon Nov 22 2010,Kuwait,1-0,Qatar,Gulf Cup,Aden › Yemen
Mon Nov 22 2010,Yemen,0-4,Saudi Arabia,Gulf Cup,Aden › Yemen
Tue Nov 23 2010,Iraq,0-0,United Arab Emirates,Gulf Cup,Aden › Yemen
Tue Nov 23 2010,Oman,1-1,Bahrain,Gulf Cup,Aden › Yemen
Tue Nov 23 2010,Tanzania,1-0,Kenya,Friendly,Dar es Salaam › Tanzania
Wed Nov 24 2010,Indonesia,2-0,Chinese Taipei,Friendly,Palembang › Indonesia
Thu Nov 25 2010,Saudi Arabia,0-0,Kuwait,Gulf Cup,Zinjibar › Yemen
Thu Nov 25 2010,Yemen,1-2,Qatar,Gulf Cup,Zinjibar › Yemen
Fri Nov 26 2010,Bahrain,2-3,Iraq,Gulf Cup,Aden › Yemen
Fri Nov 26 2010,Martinique,1-1,Grenada,CFU Caribbean Cup,Fort-de-France › Martinique
Fri Nov 26 2010,Singapore,4-0,Laos,Friendly,Singapore › Singapore
Fri Nov 26 2010,Trinidad and Tobago,0-2,Cuba,CFU Caribbean Cup,Fort-de-France › Martinique
Fri Nov 26 2010,United Arab Emirates,0-0,Oman,Gulf Cup,Aden › Yemen
Sat Nov 27 2010,Guyana,1-1,Guadeloupe,CFU Caribbean Cup,Rivière-Pilote › Martinique
Sat Nov 27 2010,Jamaica,3-1,Antigua and Barbuda,CFU Caribbean Cup,Rivière-Pilote › Martinique
Sat Nov 27 2010,Tanzania,0-1,Zambia,CECAFA Cup,Dar es Salaam › Tanzania
Sun Nov 28 2010,Burundi,2-0,Somalia,CECAFA Cup,Dar es Salaam › Tanzania
Sun Nov 28 2010,Grenada,1-0,Trinidad and Tobago,CFU Caribbean Cup,Fort-de-France › Martinique
Sun Nov 28 2010,Martinique,0-1,Cuba,CFU Caribbean Cup,Fort-de-France › Martinique
Sun Nov 28 2010,Qatar,1-1,Saudi Arabia,Gulf Cup,Aden › Yemen
Sun Nov 28 2010,Yemen,0-3,Kuwait,Gulf Cup,Zinjibar › Yemen
Sun Nov 28 2010,Zanzibar,2-0,Sudan,CECAFA Cup,Dar es Salaam › Tanzania
Mon Nov 29 2010,Antigua and Barbuda,1-0,Guyana,CFU Caribbean Cup,Rivière-Pilote › Martinique
Mon Nov 29 2010,Guadeloupe,0-2,Jamaica,CFU Caribbean Cup,Rivière-Pilote › Martinique
Mon Nov 29 2010,Malawi,3-2,Kenya,CECAFA Cup,Dar es Salaam › Tanzania
Mon Nov 29 2010,Oman,0-0,Iraq,Gulf Cup,Zinjibar › Yemen
Mon Nov 29 2010,Uganda,2-1,Ethiopia,CECAFA Cup,Dar es Salaam › Tanzania
Mon Nov 29 2010,United Arab Emirates,3-1,Bahrain,Gulf Cup,Zinjibar › Yemen
Tue Nov 30 2010,Cuba,0-0,Grenada,CFU Caribbean Cup,Fort-de-France › Martinique
Tue Nov 30 2010,Martinique,0-1,Trinidad and Tobago,CFU Caribbean Cup,Fort-de-France › Martinique
Tue Nov 30 2010,Tanzania,3-0,Somalia,CECAFA Cup,Dar es Salaam › Tanzania
Tue Nov 30 2010,Zambia,0-0,Burundi,CECAFA Cup,Dar es Salaam › Tanzania
Wed Dec 1 2010,Guadeloupe,1-0,Antigua and Barbuda,CFU Caribbean Cup,Rivière-Pilote › Martinique
Wed Dec 1 2010,Guyana,0-4,Jamaica,CFU Caribbean Cup,Rivière-Pilote › Martinique
Wed Dec 1 2010,Indonesia,5-1,Malaysia,AFF Championship,Jakarta › Indonesia
Wed Dec 1 2010,Sudan,0-0,Rwanda,CECAFA Cup,Dar es Salaam › Tanzania
Wed Dec 1 2010,Thailand,2-2,Laos,AFF Championship,Jakarta › Indonesia
Thu Dec 2 2010,Ethiopia,2-1,Kenya,CECAFA Cup,Dar es Salaam › Tanzania
Thu Dec 2 2010,Kuwait,2-2,Iraq,Gulf Cup,Aden › Yemen
Thu Dec 2 2010,Malawi,1-1,Uganda,CECAFA Cup,Dar es Salaam › Tanzania
Thu Dec 2 2010,Singapore,1-1,Philippines,AFF Championship,Hanoi › Vietnam
Thu Dec 2 2010,United Arab Emirates,0-1,Saudi Arabia,Gulf Cup,Aden › Yemen
Thu Dec 2 2010,Vietnam,7-1,Burma,AFF Championship,Hanoi › Vietnam
Fri Dec 3 2010,Cuba,1-2,Guadeloupe,CFU Caribbean Cup,Fort-de-France › Martinique
Fri Dec 3 2010,Jamaica,2-1,Grenada,CFU Caribbean Cup,Fort-de-France › Martinique
Fri Dec 3 2010,Rwanda,0-0,Zanzibar,CECAFA Cup,Dar es Salaam › Tanzania
Fri Dec 3 2010,Zambia,6-0,Somalia,CECAFA Cup,Dar es Salaam › Tanzania
Sat Dec 4 2010,Indonesia,6-0,Laos,AFF Championship,Jakarta › Indonesia
Sat Dec 4 2010,Thailand,0-0,Malaysia,AFF Championship,Jakarta › Indonesia
Sun Dec 5 2010,Grenada,0-1,Cuba,CFU Caribbean Cup,Fort-de-France › Martinique
Sun Dec 5 2010,Guadeloupe,1-1,Jamaica,CFU Caribbean Cup,Fort-de-France › Martinique
Sun Dec 5 2010,Kuwait,1-0,Saudi Arabia,Gulf Cup,Aden › Yemen
Sun Dec 5 2010,Singapore,2-1,Burma,AFF Championship,Hanoi › Vietnam
Sun Dec 5 2010,Uganda,2-0,Kenya,CECAFA Cup,Dar es Salaam › Tanzania
Sun Dec 5 2010,Vietnam,0-2,Philippines,AFF Championship,Hanoi › Vietnam
Tue Dec 7 2010,Indonesia,2-1,Thailand,AFF Championship,Jakarta › Indonesia
Tue Dec 7 2010,Malaysia,5-1,Laos,AFF Championship,Palembang › Indonesia
Tue Dec 7 2010,Zambia,1-2,Ethiopia,CECAFA Cup,Dar es Salaam › Tanzania
Wed Dec 8 2010,Burma,0-0,Philippines,AFF Championship,Nam Định › Vietnam
Wed Dec 8 2010,Tanzania,1-0,Rwanda,CECAFA Cup,Dar es Salaam › Tanzania
Wed Dec 8 2010,Uganda,2-2,Zanzibar,CECAFA Cup,Dar es Salaam › Tanzania
Wed Dec 8 2010,Vietnam,1-0,Singapore,AFF Championship,Hanoi › Vietnam
Fri Dec 10 2010,Bosnia and Herzegovina,2-2,Poland,Friendly,Antalya › Turkey
Fri Dec 10 2010,Tanzania,0-0,Uganda,CECAFA Cup,Dar es Salaam › Tanzania
Sun Dec 12 2010,Ethiopia,3-4,Uganda,CECAFA Cup,Dar es Salaam › Tanzania
Wed Dec 15 2010,Malaysia,2-0,Vietnam,AFF Championship,Kuala Lumpur › Malaysia
Thu Dec 16 2010,Indonesia,1-0,Philippines,AFF Championship,Jakarta › Indonesia
Thu Dec 16 2010,Qatar,2-1,Egypt,Friendly,Doha › Qatar
Sat Dec 18 2010,China PR,3-0,Estonia,Friendly,Zhuhai › China PR
Sat Dec 18 2010,Honduras,2-1,Panama,Friendly,San Pedro Sula › Honduras
Sat Dec 18 2010,Iraq,0-1,Syria,Friendly,Sulaymaniyah › Iraq
Sat Dec 18 2010,Vietnam,0-0,Malaysia,AFF Championship,Hanoi › Vietnam
Sun Dec 19 2010,Indonesia,1-0,Philippines,AFF Championship,Jakarta › Indonesia
Wed Dec 22 2010,China PR,1-0,North Macedonia,Friendly,Guangzhou › China PR
Wed Dec 22 2010,Qatar,2-0,Estonia,Friendly,Doha › Qatar
Wed Dec 22 2010,Syria,0-1,Iraq,Friendly,Damascus › Syria
Fri Dec 24 2010,Kuwait,2-1,North Korea,Friendly,6th of October City › Egypt
Sat Dec 25 2010,Bahrain,1-1,Uzbekistan,Friendly,Dubai › United Arab Emirates
Sun Dec 26 2010,Malaysia,3-0,Indonesia,AFF Championship,Kuala Lumpur › Malaysia
Mon Dec 27 2010,Kuwait,2-2,North Korea,Friendly,6th of October City › Egypt
Tue Dec 28 2010,Bahrain,2-1,Jordan,Friendly,Dubai › United Arab Emirates
Tue Dec 28 2010,Saudi Arabia,0-1,Iraq,Friendly,Dammam › Saudi Arabia
Tue Dec 28 2010,Catalonia,4-0,Honduras,Friendly,Barcelona › Spain
Wed Dec 29 2010,Indonesia,2-1,Malaysia,AFF Championship,Jakarta › Indonesia
Wed Dec 29 2010,Basque Country,3-1,Venezuela,Friendly,Bilbao › Spain
Thu Dec 30 2010,Syria,0-1,South Korea,Friendly,Abu Dhabi › United Arab Emirates
Fri Dec 31 2010,Kuwait,4-0,Zambia,Friendly,6th of October City › Egypt
Fri Dec 31 2010,Qatar,0-1,North Korea,Friendly,Doha › Qatar
