Date,Team 1,Score,Team 2,Tournament,City
Wed Jun 1 2016,Czech Republic,2-1,Russia,Friendly,Innsbruck › Austria
Wed Jun 1 2016,El Salvador,0-4,Armenia,Friendly,Carson › United States
Wed Jun 1 2016,Estonia,2-0,Andorra,Friendly,Tallinn › Estonia
Wed Jun 1 2016,Grenada,3-3,Puerto Rico,CFU Caribbean Cup qualification,St. George's › Grenada
Wed Jun 1 2016,Latvia,2-1,Lithuania,Baltic Cup,Liepāja › Latvia
Wed Jun 1 2016,Martinique,2-0,Guadeloupe,CFU Caribbean Cup qualification,Fort-de-France › Martinique
Wed Jun 1 2016,New Caledonia,7-0,Samoa,Oceania Nations Cup,Port Moresby › Papua New Guinea
Wed Jun 1 2016,Norway,3-2,Iceland,Friendly,Oslo › Norway
Wed Jun 1 2016,Papua New Guinea,2-2,Tahiti,Oceania Nations Cup,Port Moresby › Papua New Guinea
Wed Jun 1 2016,Poland,1-2,Netherlands,Friendly,Gdańsk › Poland
Wed Jun 1 2016,Spain,6-1,South Korea,Friendly,Salzburg › Austria
Wed Jun 1 2016,Saint Kitts and Nevis,1-0,Suriname,CFU Caribbean Cup qualification,Basseterre › Saint Kitts and Nevis
Wed Jun 1 2016,United Koreans in Japan,1-1,Northern Cyprus,CONIFA World Football Cup,Suhkumi › Georgia
Wed Jun 1 2016,Abkhazia,2-0,Sápmi,CONIFA World Football Cup,Suhkumi › Georgia
Thu Jun 2 2016,England,1-0,Portugal,Friendly,London › England
Thu Jun 2 2016,Laos,0-1,India,AFC Asian Cup qualification,Vientiane › Laos
Thu Jun 2 2016,North Macedonia,1-3,Iran,Friendly,Skopje › North Macedonia
Thu Jun 2 2016,Malaysia,3-0,East Timor,AFC Asian Cup qualification,Johor Bahru › Malaysia
Thu Jun 2 2016,Maldives,0-2,Yemen,AFC Asian Cup qualification,Malé › Maldives
Thu Jun 2 2016,Seychelles,0-2,Algeria,African Cup of Nations qualification,Victoria › Seychelles
Thu Jun 2 2016,Tajikistan,5-0,Bangladesh,AFC Asian Cup qualification,Dushanbe › Tajikistan
Thu Jun 2 2016,Iraqi Kurdistan,2-2,Padania,CONIFA World Football Cup,Suhkumi › Georgia
Thu Jun 2 2016,Western Armenia,2-3,Panjab,CONIFA World Football Cup,Suhkumi › Georgia
Thu Jun 2 2016,Chagos Islands,2-3,Somaliland,CONIFA World Football Cup,Suhkumi › Georgia
Thu Jun 2 2016,Székely Land,7-0,Raetia,CONIFA World Football Cup,Suhkumi › Georgia
Fri Jun 3 2016,Albania,1-3,Ukraine,Friendly,Bergamo › Italy
Fri Jun 3 2016,Azerbaijan,1-1,Canada,Friendly,Rohrbach an der Lafnitz › Austria
Fri Jun 3 2016,Bosnia and Herzegovina,2-2,Denmark,Kirin Cup,Toyota › Japan
Fri Jun 3 2016,Burma,0-1,Singapore,Friendly,Rangoon › Burma
Fri Jun 3 2016,China PR,4-2,Trinidad and Tobago,Friendly,Qinhuangdao › China PR
Fri Jun 3 2016,Djibouti,0-3,Tunisia,African Cup of Nations qualification,Djibouti › Djibouti
Fri Jun 3 2016,Faroe Islands,0-2,Kosovo,Friendly,Frankfurt am Main › Germany
Fri Jun 3 2016,Japan,7-2,Bulgaria,Kirin Cup,Toyota › Japan
Fri Jun 3 2016,Libya,1-1,Morocco,African Cup of Nations qualification,Radès › Tunisia
Fri Jun 3 2016,Mauritania,0-1,Cameroon,African Cup of Nations qualification,Nouakchott › Mauritania
Fri Jun 3 2016,Romania,5-1,Georgia,Friendly,Bucharest › Romania
Fri Jun 3 2016,Sierra Leone,1-0,Sudan,African Cup of Nations qualification,Freetown › Sierra Leone
Fri Jun 3 2016,Switzerland,2-1,Moldova,Friendly,Lugano › Switzerland
Fri Jun 3 2016,Thailand,2-2,Syria,King's Cup,Bangkok › Thailand
Fri Jun 3 2016,United Arab Emirates,1-3,Jordan,King's Cup,Bangkok › Thailand
Fri Jun 3 2016,United States,0-2,Colombia,Copa América,Santa Clara › United States
Fri Jun 3 2016,Vietnam,2-2,Hong Kong,Friendly,Rangoon › Burma
Fri Jun 3 2016,United Koreans in Japan,1-2,Sápmi,CONIFA World Football Cup,Suhkumi › Georgia
Fri Jun 3 2016,Iraqi Kurdistan,0-0,Western Armenia,CONIFA World Football Cup,Suhkumi › Georgia
Fri Jun 3 2016,Chagos Islands,3-3,Raetia,CONIFA World Football Cup,Suhkumi › Georgia
Fri Jun 3 2016,Somaliland,7-0,Székely Land,CONIFA World Football Cup,Suhkumi › Georgia
Sat Jun 4 2016,Australia,1-0,Greece,Friendly,Sydney › Australia
Sat Jun 4 2016,Austria,0-2,Netherlands,Friendly,Vienna › Austria
Sat Jun 4 2016,Botswana,1-2,Uganda,African Cup of Nations qualification,Francistown › Botswana
Sat Jun 4 2016,Brazil,0-0,Ecuador,Copa América,Pasadena › United States
Sat Jun 4 2016,Costa Rica,0-0,Paraguay,Copa América,Orlando › United States
Sat Jun 4 2016,Croatia,10-0,San Marino,Friendly,Rijeka › Croatia
Sat Jun 4 2016,Estonia,0-0,Latvia,Baltic Cup,Tallinn › Estonia
Sat Jun 4 2016,Fiji,2-3,Vanuatu,Oceania Nations Cup,Port Moresby › Papua New Guinea
Sat Jun 4 2016,France,3-0,Scotland,Friendly,Metz › France
Sat Jun 4 2016,Gambia,0-4,South Africa,African Cup of Nations qualification,Bakau › Gambia
Sat Jun 4 2016,Germany,2-0,Hungary,Friendly,Gelsenkirchen › Germany
Sat Jun 4 2016,Guadeloupe,2-1,Dominica,CFU Caribbean Cup qualification,Les Abymes › Guadeloupe
Sat Jun 4 2016,Haiti,0-1,Peru,Copa América,Seattle › United States
Sat Jun 4 2016,Ivory Coast,2-1,Gabon,Friendly,Bouaké › Ivory Coast
Sat Jun 4 2016,New Zealand,1-0,Solomon Islands,Oceania Nations Cup,Port Moresby › Papua New Guinea
Sat Jun 4 2016,Rwanda,2-3,Mozambique,African Cup of Nations qualification,Kigali › Rwanda
Sat Jun 4 2016,Slovakia,0-0,Northern Ireland,Friendly,Trnava › Slovakia
Sat Jun 4 2016,South Sudan,0-3,Mali,African Cup of Nations qualification,Juba › South Sudan
Sat Jun 4 2016,Tanzania,0-2,Egypt,African Cup of Nations qualification,Dar es Salaam › Tanzania
Sat Jun 4 2016,U.S. Virgin Islands,0-7,Guyana,CFU Caribbean Cup qualification,Charlotte Amalie › U.S. Virgin Islands
Sat Jun 4 2016,Abkhazia,2-0,Northern Cyprus,CONIFA World Football Cup,Suhkumi › Georgia
Sat Jun 4 2016,Padania,1-0,Panjab,CONIFA World Football Cup,Suhkumi › Georgia
Sat Jun 4 2016,United Koreans in Japan,1-1,Iraqi Kurdistan,CONIFA World Football Cup,Suhkumi › Georgia
Sat Jun 4 2016,Sápmi,3-0,Western Armenia,CONIFA World Football Cup,Suhkumi › Georgia
Sun Jun 5 2016,Belgium,3-2,Norway,Friendly,Brussels › Belgium
Sun Jun 5 2016,Central African Republic,3-0,Angola,African Cup of Nations qualification,Bangui › Central African Republic
Sun Jun 5 2016,Comoros,0-1,Burkina Faso,African Cup of Nations qualification,Moroni › Comoros
Sun Jun 5 2016,Czech Republic,1-2,South Korea,Friendly,Prague › Czech Republic
Sun Jun 5 2016,Jamaica,0-1,Venezuela,Copa América,Chicago › United States
Sun Jun 5 2016,Kenya,2-1,Congo,African Cup of Nations qualification,Nairobi › Kenya
Sun Jun 5 2016,Lesotho,1-2,Ethiopia,African Cup of Nations qualification,Maseru › Lesotho
Sun Jun 5 2016,Liberia,2-2,Togo,African Cup of Nations qualification,Monrovia › Liberia
Sun Jun 5 2016,Madagascar,1-6,DR Congo,African Cup of Nations qualification,Mahajanga › Madagascar
Sun Jun 5 2016,Mauritius,0-2,Ghana,African Cup of Nations qualification,Mapou › Mauritius
Sun Jun 5 2016,Mexico,3-1,Uruguay,Copa América,Glendale › United States
Sun Jun 5 2016,Papua New Guinea,8-0,Samoa,Oceania Nations Cup,Port Moresby › Papua New Guinea
Sun Jun 5 2016,Russia,1-1,Serbia,Friendly,Monaco › Monaco
Sun Jun 5 2016,Slovenia,0-1,Turkey,Friendly,Ljubljana › Slovenia
Sun Jun 5 2016,Eswatini,1-0,Guinea,African Cup of Nations qualification,Lobamba › Eswatini
Sun Jun 5 2016,Sweden,3-0,Wales,Friendly,Solna › Sweden
Sun Jun 5 2016,Tahiti,1-1,New Caledonia,Oceania Nations Cup,Port Moresby › Papua New Guinea
Sun Jun 5 2016,Thailand,2-0,Jordan,King's Cup,Bangkok › Thailand
Sun Jun 5 2016,United Arab Emirates,0-1,Syria,King's Cup,Bangkok › Thailand
Sun Jun 5 2016,Zimbabwe,3-0,Malawi,African Cup of Nations qualification,Harare › Zimbabwe
Sun Jun 5 2016,Padania,0-2,Northern Cyprus,CONIFA World Football Cup,Suhkumi › Georgia
Sun Jun 5 2016,Abkhazia,1-1,Panjab,CONIFA World Football Cup,Suhkumi › Georgia
Mon Jun 6 2016,Argentina,2-1,Chile,Copa América,Santa Clara › United States
Mon Jun 6 2016,Burma,3-0,Hong Kong,Friendly,Rangoon › Burma
Mon Jun 6 2016,Iceland,4-0,Liechtenstein,Friendly,Reykjavík › Iceland
Mon Jun 6 2016,Italy,2-0,Finland,Friendly,Verona › Italy
Mon Jun 6 2016,Malaysia,3-0,East Timor,AFC Asian Cup qualification,Johor Bahru › Malaysia
Mon Jun 6 2016,Panama,2-1,Bolivia,Copa América,Orlando › United States
Mon Jun 6 2016,Poland,0-0,Lithuania,Friendly,Cracow › Poland
Mon Jun 6 2016,Singapore,0-3,Vietnam,Friendly,Rangoon › Burma
Tue Jun 7 2016,Australia,1-2,Greece,Friendly,Melbourne › Australia
Tue Jun 7 2016,Bangladesh,0-1,Tajikistan,AFC Asian Cup qualification,Dhaka › Bangladesh
Tue Jun 7 2016,Bulgaria,0-4,Denmark,Kirin Cup,Suita › Japan
Tue Jun 7 2016,Cambodia,2-0,Chinese Taipei,AFC Asian Cup qualification,Phnom Penh › Cambodia
Tue Jun 7 2016,Canada,2-1,Uzbekistan,Friendly,Bad Waltersdorf › Austria
Tue Jun 7 2016,China PR,0-1,Kazakhstan,Friendly,Dalian › China PR
Tue Jun 7 2016,Colombia,2-1,Paraguay,Copa América,Pasadena › United States
Tue Jun 7 2016,Curaçao,7-0,U.S. Virgin Islands,CFU Caribbean Cup qualification,Willemstad › Curaçao
Tue Jun 7 2016,Dominican Republic,2-1,French Guiana,CFU Caribbean Cup qualification,Santo Domingo › Dominican Republic
Tue Jun 7 2016,India,6-1,Laos,AFC Asian Cup qualification,Guwahati › India
Tue Jun 7 2016,Iran,6-0,Kyrgyzstan,Friendly,Teheran › Iran
Tue Jun 7 2016,Japan,1-2,Bosnia and Herzegovina,Kirin Cup,Suita › Japan
Tue Jun 7 2016,Spain,0-1,Georgia,Friendly,Getafe › Spain
Tue Jun 7 2016,Saint Vincent and the Grenadines,0-1,Saint Kitts and Nevis,CFU Caribbean Cup qualification,Kingstown › Saint Vincent and the Grenadines
Tue Jun 7 2016,United States,4-0,Costa Rica,Copa América,Chicago › United States
Tue Jun 7 2016,Yemen,2-0,Maldives,AFC Asian Cup qualification,Doha › Qatar
Wed Jun 8 2016,Brazil,7-1,Haiti,Copa América,Orlando › United States
Wed Jun 8 2016,Ecuador,2-2,Peru,Copa América,Glendale › United States
Wed Jun 8 2016,New Zealand,1-0,New Caledonia,Oceania Nations Cup,Port Moresby › Papua New Guinea
Wed Jun 8 2016,Papua New Guinea,2-1,Solomon Islands,Oceania Nations Cup,Port Moresby › Papua New Guinea
Wed Jun 8 2016,Portugal,7-0,Estonia,Friendly,Lisbon › Portugal
Thu Jun 9 2016,Mexico,2-0,Jamaica,Copa América,Pasadena › United States
Thu Jun 9 2016,Uruguay,0-1,Venezuela,Copa América,Philadelphia › United States
Fri Jun 10 2016,Argentina,5-0,Panama,Copa América,Chicago › United States
Fri Jun 10 2016,Chile,2-1,Bolivia,Copa América,Foxborough › United States
Fri Jun 10 2016,France,2-1,Romania,UEFA Euro,Saint-Denis › France
Sat Jun 11 2016,Albania,0-1,Switzerland,UEFA Euro,Lens › France
Sat Jun 11 2016,Colombia,2-3,Costa Rica,Copa América,Houston › United States
Sat Jun 11 2016,England,1-1,Russia,UEFA Euro,Marseille › France
Sat Jun 11 2016,Papua New Guinea,0-0,New Zealand,Oceania Nations Cup,Port Moresby › Papua New Guinea
Sat Jun 11 2016,Seychelles,0-1,Madagascar,COSAFA Cup,Windhoek › Namibia
Sat Jun 11 2016,United States,1-0,Paraguay,Copa América,Philadelphia › United States
Sat Jun 11 2016,Wales,2-1,Slovakia,UEFA Euro,Bordeaux › France
Sat Jun 11 2016,Zimbabwe,2-2,Eswatini,COSAFA Cup,Windhoek › Namibia
Sun Jun 12 2016,Benin,2-1,Equatorial Guinea,African Cup of Nations qualification,Cotonou › Benin
Sun Jun 12 2016,Brazil,0-1,Peru,Copa América,Foxborough › United States
Sun Jun 12 2016,Ecuador,4-0,Haiti,Copa América,East Rutherford › United States
Sun Jun 12 2016,Germany,2-0,Ukraine,UEFA Euro,Villeneuve-d'Ascq › France
Sun Jun 12 2016,Lesotho,3-0,Mauritius,COSAFA Cup,Windhoek › Namibia
Sun Jun 12 2016,Malawi,3-0,Angola,COSAFA Cup,Windhoek › Namibia
Sun Jun 12 2016,Poland,1-0,Northern Ireland,UEFA Euro,Nice › France
Sun Jun 12 2016,Turkey,0-1,Croatia,UEFA Euro,Paris › France
Mon Jun 13 2016,Belgium,0-2,Italy,UEFA Euro,Lyon › France
Mon Jun 13 2016,Republic of Ireland,1-1,Sweden,UEFA Euro,Saint-Denis › France
Mon Jun 13 2016,Madagascar,0-0,Zimbabwe,COSAFA Cup,Windhoek › Namibia
Mon Jun 13 2016,Mexico,1-1,Venezuela,Copa América,Houston › United States
Mon Jun 13 2016,Spain,1-0,Czech Republic,UEFA Euro,Toulouse › France
Mon Jun 13 2016,Eswatini,4-0,Seychelles,COSAFA Cup,Windhoek › Namibia
Mon Jun 13 2016,Uruguay,3-0,Jamaica,Copa América,Santa Clara › United States
Tue Jun 14 2016,Angola,0-2,Lesotho,COSAFA Cup,Windhoek › Namibia
Tue Jun 14 2016,Argentina,3-0,Bolivia,Copa América,Seattle › United States
Tue Jun 14 2016,Austria,0-2,Hungary,UEFA Euro,Bordeaux › France
Tue Jun 14 2016,Chile,4-2,Panama,Copa América,Philadelphia › United States
Tue Jun 14 2016,Mauritius,0-1,Malawi,COSAFA Cup,Windhoek › Namibia
Tue Jun 14 2016,Portugal,1-1,Iceland,UEFA Euro,Saint-Étienne › France
Wed Jun 15 2016,France,2-0,Albania,UEFA Euro,Marseille › France
Wed Jun 15 2016,Romania,1-1,Switzerland,UEFA Euro,Paris › France
Wed Jun 15 2016,Russia,1-2,Slovakia,UEFA Euro,Villeneuve-d'Ascq › France
Wed Jun 15 2016,Eswatini,1-0,Madagascar,COSAFA Cup,Windhoek › Namibia
Wed Jun 15 2016,Zimbabwe,5-0,Seychelles,COSAFA Cup,Windhoek › Namibia
Thu Jun 16 2016,Angola,0-2,Mauritius,COSAFA Cup,Windhoek › Namibia
Thu Jun 16 2016,England,2-1,Wales,UEFA Euro,Lens › France
Thu Jun 16 2016,Germany,0-0,Poland,UEFA Euro,Saint-Denis › France
Thu Jun 16 2016,Malawi,0-1,Lesotho,COSAFA Cup,Windhoek › Namibia
Thu Jun 16 2016,Ukraine,0-2,Northern Ireland,UEFA Euro,Lyon › France
Thu Jun 16 2016,United States,2-1,Ecuador,Copa América,Seattle › United States
Fri Jun 17 2016,Czech Republic,2-2,Croatia,UEFA Euro,Saint-Étienne › France
Fri Jun 17 2016,Italy,1-0,Sweden,UEFA Euro,Toulouse › France
Fri Jun 17 2016,Peru,0-0,Colombia,Copa América,East Rutherford › United States
Fri Jun 17 2016,Spain,3-0,Turkey,UEFA Euro,Nice › France
Sat Jun 18 2016,Argentina,4-1,Venezuela,Copa América,Foxborough › United States
Sat Jun 18 2016,Belgium,3-0,Republic of Ireland,UEFA Euro,Bordeaux › France
Sat Jun 18 2016,Iceland,1-1,Hungary,UEFA Euro,Marseille › France
Sat Jun 18 2016,Mexico,0-7,Chile,Copa América,Santa Clara › United States
Sat Jun 18 2016,Namibia,1-1,Botswana,COSAFA Cup,Windhoek › Namibia
Sat Jun 18 2016,Portugal,0-0,Austria,UEFA Euro,Lyon › France
Sat Jun 18 2016,South Africa,1-1,Lesotho,COSAFA Cup,Windhoek › Namibia
Sun Jun 19 2016,DR Congo,1-0,Mozambique,COSAFA Cup,Windhoek › Namibia
Sun Jun 19 2016,France,0-0,Switzerland,UEFA Euro,Villeneuve-d'Ascq › France
Sun Jun 19 2016,French Guiana,3-0,Bermuda,CFU Caribbean Cup qualification,Cayenne › French Guiana
Sun Jun 19 2016,Romania,0-1,Albania,UEFA Euro,Lyon › France
Sun Jun 19 2016,Zambia,0-0,Eswatini,COSAFA Cup,Windhoek › Namibia
Mon Jun 20 2016,Russia,0-3,Wales,UEFA Euro,Toulouse › France
Mon Jun 20 2016,Slovakia,0-0,England,UEFA Euro,Saint-Étienne › France
Tue Jun 21 2016,Croatia,2-1,Spain,UEFA Euro,Bordeaux › France
Tue Jun 21 2016,Czech Republic,0-2,Turkey,UEFA Euro,Lens › France
Tue Jun 21 2016,Lesotho,2-3,Zambia,COSAFA Cup,Windhoek › Namibia
Tue Jun 21 2016,Namibia,3-0,Mozambique,COSAFA Cup,Windhoek › Namibia
Tue Jun 21 2016,Northern Ireland,0-1,Germany,UEFA Euro,Paris › France
Tue Jun 21 2016,Ukraine,0-1,Poland,UEFA Euro,Marseille › France
Tue Jun 21 2016,United States,0-4,Argentina,Copa América,Houston › United States
Wed Jun 22 2016,Botswana,0-0,DR Congo,COSAFA Cup,Windhoek › Namibia
Wed Jun 22 2016,Colombia,0-2,Chile,Copa América,Chicago › United States
Wed Jun 22 2016,Hungary,3-3,Portugal,UEFA Euro,Lyon › France
Wed Jun 22 2016,Iceland,2-1,Austria,UEFA Euro,Saint-Denis › France
Wed Jun 22 2016,Italy,0-1,Republic of Ireland,UEFA Euro,Villeneuve-d'Ascq › France
Wed Jun 22 2016,New Caledonia,1-2,Malaysia,Friendly,Nouméa › New Caledonia
Wed Jun 22 2016,South Africa,5-1,Eswatini,COSAFA Cup,Windhoek › Namibia
Wed Jun 22 2016,Sweden,0-1,Belgium,UEFA Euro,Nice › France
Fri Jun 24 2016,Namibia,1-0,Zambia,COSAFA Cup,Windhoek › Namibia
Sat Jun 25 2016,Croatia,0-1,Portugal,UEFA Euro,Lens › France
Sat Jun 25 2016,South Africa,3-2,Botswana,COSAFA Cup,Windhoek › Namibia
Sat Jun 25 2016,Eswatini,1-0,DR Congo,COSAFA Cup,Windhoek › Namibia
Sat Jun 25 2016,Switzerland,1-1,Poland,UEFA Euro,Saint-Étienne › France
Sat Jun 25 2016,United States,0-1,Colombia,Copa América,Glendale › United States
Sat Jun 25 2016,Wales,1-0,Northern Ireland,UEFA Euro,Paris › France
Sun Jun 26 2016,Argentina,0-0,Chile,Copa América,East Rutherford › United States
Sun Jun 26 2016,Fiji,1-1,Malaysia,Friendly,Nadi › Fiji
Sun Jun 26 2016,France,2-1,Republic of Ireland,UEFA Euro,Lyon › France
Sun Jun 26 2016,Germany,3-0,Slovakia,UEFA Euro,Villeneuve-d'Ascq › France
Sun Jun 26 2016,Hungary,0-4,Belgium,UEFA Euro,Toulouse › France
Mon Jun 27 2016,England,1-2,Iceland,UEFA Euro,Nice › France
Mon Jun 27 2016,Italy,2-0,Spain,UEFA Euro,Saint-Denis › France
Thu Jun 30 2016,Macau,2-2,Mongolia,EAFF Championship,Dededo › Guam
Thu Jun 30 2016,Poland,1-1,Portugal,UEFA Euro,Marseille › France
Fri Jul 1 2016,Wales,3-1,Belgium,UEFA Euro,Villeneuve-d'Ascq › France
Sat Jul 2 2016,Germany,1-1,Italy,UEFA Euro,Bordeaux › France
Sat Jul 2 2016,Mongolia,0-2,Chinese Taipei,EAFF Championship,Dededo › Guam
Sat Jul 2 2016,Northern Mariana Islands,1-3,Macau,EAFF Championship,Dededo › Guam
Sun Jul 3 2016,France,5-2,Iceland,UEFA Euro,Saint-Denis › France
Mon Jul 4 2016,Northern Mariana Islands,0-8,Mongolia,EAFF Championship,Dededo › Guam
Wed Jul 6 2016,Portugal,2-0,Wales,UEFA Euro,Lyon › France
Thu Jul 7 2016,France,2-0,Germany,UEFA Euro,Marseille › France
Sun Jul 10 2016,France,0-1,Portugal,UEFA Euro,Saint-Denis › France
Sun Jul 24 2016,Uzbekistan,2-1,Iraq,Friendly,Tashkent › Uzbekistan
Thu Jul 28 2016,Cambodia,2-1,Singapore,Friendly,Phnom Penh › Cambodia
Mon Aug 8 2016,Oman,1-0,Turkmenistan,Friendly,Muscat › Oman
Mon Aug 8 2016,Qatar,2-1,Iraq,Friendly,Doha › Qatar
Sat Aug 13 2016,Bhutan,0-3,India,Friendly,Thimphu › Bhutan
Thu Aug 18 2016,Jordan,2-3,Qatar,Friendly,Lucerne › Switzerland
Sun Aug 21 2016,Iraq,1-1,North Korea,Friendly,Paroi › Malaysia
Wed Aug 24 2016,Honduras,1-0,Nicaragua,Friendly,San Pedro Sula › Honduras
Wed Aug 24 2016,North Korea,2-0,United Arab Emirates,Friendly,Shanghai › China PR
Wed Aug 24 2016,Saudi Arabia,4-0,Laos,Friendly,Doha › Qatar
Wed Aug 24 2016,Uzbekistan,1-0,Burkina Faso,Friendly,Tashkent › Uzbekistan
Thu Aug 25 2016,Barawa,0-5,Tamil Eelam,World Unity Cup,London › England
Fri Aug 26 2016,Barawa,2-3,Chagos Islands,World Unity Cup,London › England
Sat Aug 27 2016,Tajikistan,0-0,Syria,Friendly,Khujand › Tajikistan
Sat Aug 27 2016,Chagos Islands,1-5,Tamil Eelam,World Unity Cup,London › England
Sun Aug 28 2016,Dominican Republic,5-0,Puerto Rico,Friendly,San Cristóbal › Dominican Republic
Sun Aug 28 2016,Chagos Islands,1-5,Tamil Eelam,World Unity Cup,London › England
Tue Aug 30 2016,Egypt,1-1,Guinea,Friendly,Alexandria › Egypt
Tue Aug 30 2016,Kyrgyzstan,2-0,Kazakhstan,Friendly,Bishkek › Kyrgyzstan
Tue Aug 30 2016,Uganda,0-0,Kenya,Friendly,Kampala › Uganda
Wed Aug 31 2016,Albania,0-0,Morocco,Friendly,Shkodër › Albania
Wed Aug 31 2016,Czech Republic,3-0,Armenia,Friendly,Mladá Boleslav › Czech Republic
Wed Aug 31 2016,Denmark,5-0,Liechtenstein,Friendly,Horsens › Denmark
Wed Aug 31 2016,Estonia,1-1,Malta,Friendly,Pärnu › Estonia
Wed Aug 31 2016,Germany,2-0,Finland,Friendly,Mönchengladbach › Germany
Wed Aug 31 2016,Republic of Ireland,4-0,Oman,Friendly,Dublin › Republic of Ireland
Wed Aug 31 2016,Lebanon,1-1,Jordan,Friendly,Beirut › Lebanon
Wed Aug 31 2016,Norway,0-1,Belarus,Friendly,Oslo › Norway
Wed Aug 31 2016,Turkey,0-0,Russia,Friendly,Antalya › Turkey
Thu Sep 1 2016,Argentina,1-0,Uruguay,FIFA World Cup qualification,Mendoza › Argentina
Thu Sep 1 2016,Australia,2-0,Iraq,FIFA World Cup qualification,Perth › Australia
Thu Sep 1 2016,Bahrain,3-1,Singapore,Friendly,Riffa › Bahrain
Thu Sep 1 2016,Belgium,0-2,Spain,Friendly,Brussels › Belgium
Thu Sep 1 2016,Bolivia,0-3,Peru,FIFA World Cup qualification,La Paz › Bolivia
Thu Sep 1 2016,Colombia,2-0,Venezuela,FIFA World Cup qualification,Barranquilla › Colombia
Thu Sep 1 2016,Ecuador,0-3,Brazil,FIFA World Cup qualification,Quito › Ecuador
Thu Sep 1 2016,Hong Kong,4-2,Cambodia,Friendly,Kowloon › Hong Kong
Thu Sep 1 2016,Iran,2-0,Qatar,FIFA World Cup qualification,Teheran › Iran
Thu Sep 1 2016,Italy,1-3,France,Friendly,Bari › Italy
Thu Sep 1 2016,Japan,1-2,United Arab Emirates,FIFA World Cup qualification,Saitama › Japan
Thu Sep 1 2016,South Korea,3-2,China PR,FIFA World Cup qualification,Seoul › South Korea
Thu Sep 1 2016,Maldives,5-0,Bangladesh,Friendly,Malé › Maldives
Thu Sep 1 2016,Netherlands,1-2,Greece,Friendly,Eindhoven › Netherlands
Thu Sep 1 2016,Paraguay,2-1,Chile,FIFA World Cup qualification,Asunción › Paraguay
Thu Sep 1 2016,Portugal,5-0,Gibraltar,Friendly,Porto › Portugal
Thu Sep 1 2016,Saudi Arabia,1-0,Thailand,FIFA World Cup qualification,Riyadh › Saudi Arabia
Thu Sep 1 2016,Uzbekistan,1-0,Syria,FIFA World Cup qualification,Tashkent › Uzbekistan
Fri Sep 2 2016,El Salvador,1-3,Mexico,FIFA World Cup qualification,San Salvador › El Salvador
Fri Sep 2 2016,Haiti,0-1,Costa Rica,FIFA World Cup qualification,Port-au-Prince › Haiti
Fri Sep 2 2016,Honduras,2-1,Canada,FIFA World Cup qualification,San Pedro Sula › Honduras
Fri Sep 2 2016,Latvia,3-1,Luxembourg,Friendly,Riga › Latvia
Fri Sep 2 2016,Panama,2-0,Jamaica,FIFA World Cup qualification,Panama City › Panama
Fri Sep 2 2016,South Africa,1-1,Mauritania,African Cup of Nations qualification,Nelspruit › South Africa
Fri Sep 2 2016,Saint Vincent and the Grenadines,0-6,United States,FIFA World Cup qualification,Kingstown › Saint Vincent and the Grenadines
Fri Sep 2 2016,Sudan,1-2,Gabon,Friendly,Khartoum › Sudan
Fri Sep 2 2016,Trinidad and Tobago,2-2,Guatemala,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Sat Sep 3 2016,Angola,1-1,Madagascar,African Cup of Nations qualification,Luanda › Angola
Sat Sep 3 2016,Cameroon,2-0,Gambia,African Cup of Nations qualification,Limbe › Cameroon
Sat Sep 3 2016,Cape Verde,0-1,Libya,African Cup of Nations qualification,Praia › Cape Verde
Sat Sep 3 2016,Ethiopia,2-1,Seychelles,African Cup of Nations qualification,Hawassa › Ethiopia
Sat Sep 3 2016,Ghana,1-1,Rwanda,African Cup of Nations qualification,Accra › Ghana
Sat Sep 3 2016,India,4-1,Puerto Rico,Friendly,Bombay › India
Sat Sep 3 2016,Ivory Coast,1-1,Sierra Leone,African Cup of Nations qualification,Bouaké › Ivory Coast
Sat Sep 3 2016,Mozambique,1-0,Mauritius,African Cup of Nations qualification,Maputo › Mozambique
Sat Sep 3 2016,Nigeria,1-0,Tanzania,African Cup of Nations qualification,Uyo › Nigeria
Sat Sep 3 2016,Senegal,2-0,Namibia,African Cup of Nations qualification,Dakar › Senegal
Sun Sep 4 2016,Algeria,6-0,Lesotho,African Cup of Nations qualification,Blida › Algeria
Sun Sep 4 2016,Bahrain,0-0,Jordan,Friendly,Isa Town › Bahrain
Sun Sep 4 2016,Burkina Faso,2-1,Botswana,African Cup of Nations qualification,Ouagadougou › Burkina Faso
Sun Sep 4 2016,Congo,1-0,Guinea-Bissau,African Cup of Nations qualification,Brazzaville › Congo
Sun Sep 4 2016,DR Congo,4-1,Central African Republic,African Cup of Nations qualification,Kinshasa › DR Congo
Sun Sep 4 2016,Czech Republic,0-0,Northern Ireland,FIFA World Cup qualification,Prague › Czech Republic
Sun Sep 4 2016,Denmark,1-0,Armenia,FIFA World Cup qualification,Copenhagen › Denmark
Sun Sep 4 2016,Equatorial Guinea,4-0,South Sudan,African Cup of Nations qualification,Malabo › Equatorial Guinea
Sun Sep 4 2016,Kazakhstan,2-2,Poland,FIFA World Cup qualification,Astana › Kazakhstan
Sun Sep 4 2016,Lithuania,2-2,Slovenia,FIFA World Cup qualification,Vilnius › Lithuania
Sun Sep 4 2016,Malawi,1-0,Eswatini,African Cup of Nations qualification,Blantyre › Malawi
