Date,Team 1,Score,Team 2,Tournament,City
Fri Jun 9 2006,Poland,0-2,Ecuador,FIFA World Cup,Gelsenkirchen › Germany
Sat Jun 10 2006,Argentina,2-1,Ivory Coast,FIFA World Cup,Hamburg › Germany
Sat Jun 10 2006,England,1-0,Paraguay,FIFA World Cup,Frankfurt am Main › Germany
Sat Jun 10 2006,Trinidad and Tobago,0-0,Sweden,FIFA World Cup,Dortmund › Germany
Sun Jun 11 2006,Angola,0-1,Portugal,FIFA World Cup,Cologne › Germany
Sun Jun 11 2006,Mexico,3-1,Iran,FIFA World Cup,Nuremberg › Germany
Sun Jun 11 2006,Serbia,0-1,Netherlands,FIFA World Cup,Leipzig › Germany
Mon Jun 12 2006,Australia,3-1,Japan,FIFA World Cup,Kaiserslautern › Germany
Mon Jun 12 2006,Italy,2-0,Ghana,FIFA World Cup,Hanover › Germany
Mon Jun 12 2006,United States,0-3,Czech Republic,FIFA World Cup,Gelsenkirchen › Germany
Tue Jun 13 2006,Brazil,1-0,Croatia,FIFA World Cup,Berlin › Germany
Tue Jun 13 2006,France,0-0,Switzerland,FIFA World Cup,Stuttgart › Germany
Tue Jun 13 2006,South Korea,2-1,Togo,FIFA World Cup,Frankfurt am Main › Germany
Wed Jun 14 2006,Germany,1-0,Poland,FIFA World Cup,Dortmund › Germany
Wed Jun 14 2006,Spain,4-0,Ukraine,FIFA World Cup,Leipzig › Germany
Wed Jun 14 2006,Tunisia,2-2,Saudi Arabia,FIFA World Cup,Munich › Germany
Thu Jun 15 2006,Ecuador,3-0,Costa Rica,FIFA World Cup,Hamburg › Germany
Thu Jun 15 2006,England,2-0,Trinidad and Tobago,FIFA World Cup,Nuremberg › Germany
Thu Jun 15 2006,Sweden,1-0,Paraguay,FIFA World Cup,Berlin › Germany
Fri Jun 16 2006,Argentina,6-0,Serbia,FIFA World Cup,Gelsenkirchen › Germany
Fri Jun 16 2006,Mexico,0-0,Angola,FIFA World Cup,Hanover › Germany
Fri Jun 16 2006,Netherlands,2-1,Ivory Coast,FIFA World Cup,Stuttgart › Germany
Sat Jun 17 2006,Czech Republic,0-2,Ghana,FIFA World Cup,Cologne › Germany
Sat Jun 17 2006,Italy,1-1,United States,FIFA World Cup,Kaiserslautern › Germany
Sat Jun 17 2006,Portugal,2-0,Iran,FIFA World Cup,Frankfurt am Main › Germany
Sun Jun 18 2006,Brazil,2-0,Australia,FIFA World Cup,Munich › Germany
Sun Jun 18 2006,France,1-1,South Korea,FIFA World Cup,Leipzig › Germany
Sun Jun 18 2006,Japan,0-0,Croatia,FIFA World Cup,Nuremberg › Germany
Mon Jun 19 2006,Saudi Arabia,0-4,Ukraine,FIFA World Cup,Hamburg › Germany
Mon Jun 19 2006,Spain,3-1,Tunisia,FIFA World Cup,Stuttgart › Germany
Mon Jun 19 2006,Togo,0-2,Switzerland,FIFA World Cup,Dortmund › Germany
Tue Jun 20 2006,Costa Rica,1-2,Poland,FIFA World Cup,Hanover › Germany
Tue Jun 20 2006,Germany,3-0,Ecuador,FIFA World Cup,Berlin › Germany
Tue Jun 20 2006,Paraguay,2-0,Trinidad and Tobago,FIFA World Cup,Kaiserslautern › Germany
Tue Jun 20 2006,Sweden,2-2,England,FIFA World Cup,Cologne › Germany
Wed Jun 21 2006,Iran,1-1,Angola,FIFA World Cup,Leipzig › Germany
Wed Jun 21 2006,Ivory Coast,3-2,Serbia,FIFA World Cup,Munich › Germany
Wed Jun 21 2006,Netherlands,0-0,Argentina,FIFA World Cup,Frankfurt am Main › Germany
Wed Jun 21 2006,Portugal,2-1,Mexico,FIFA World Cup,Gelsenkirchen › Germany
Thu Jun 22 2006,Croatia,2-2,Australia,FIFA World Cup,Stuttgart › Germany
Thu Jun 22 2006,Czech Republic,0-2,Italy,FIFA World Cup,Hamburg › Germany
Thu Jun 22 2006,Ghana,2-1,United States,FIFA World Cup,Nuremberg › Germany
Thu Jun 22 2006,Japan,1-4,Brazil,FIFA World Cup,Dortmund › Germany
Fri Jun 23 2006,Saudi Arabia,0-1,Spain,FIFA World Cup,Kaiserslautern › Germany
Fri Jun 23 2006,Switzerland,2-0,South Korea,FIFA World Cup,Hanover › Germany
Fri Jun 23 2006,Togo,0-2,France,FIFA World Cup,Cologne › Germany
Fri Jun 23 2006,Ukraine,1-0,Tunisia,FIFA World Cup,Berlin › Germany
Sat Jun 24 2006,Argentina,2-1,Mexico,FIFA World Cup,Leipzig › Germany
Sat Jun 24 2006,Germany,2-0,Sweden,FIFA World Cup,Munich › Germany
Sat Jun 24 2006,Malawi,1-1,Zimbabwe,Friendly,Maputo › Mozambique
Sat Jun 24 2006,Mozambique,4-0,Eswatini,Friendly,Maputo › Mozambique
Sun Jun 25 2006,England,1-0,Ecuador,FIFA World Cup,Stuttgart › Germany
Sun Jun 25 2006,Mozambique,1-2,Malawi,Friendly,Maputo › Mozambique
Sun Jun 25 2006,Portugal,1-0,Netherlands,FIFA World Cup,Nuremberg › Germany
Sun Jun 25 2006,Eswatini,1-2,Zimbabwe,Friendly,Maputo › Mozambique
Mon Jun 26 2006,Italy,1-0,Australia,FIFA World Cup,Kaiserslautern › Germany
Mon Jun 26 2006,Mauritius,1-2,Tanzania,Friendly,Victoria › Seychelles
Mon Jun 26 2006,Switzerland,0-0,Ukraine,FIFA World Cup,Cologne › Germany
Tue Jun 27 2006,Brazil,3-0,Ghana,FIFA World Cup,Dortmund › Germany
Tue Jun 27 2006,Spain,1-3,France,FIFA World Cup,Hanover › Germany
Wed Jun 28 2006,Seychelles,2-1,Mauritius,Friendly,Victoria › Seychelles
Fri Jun 30 2006,Germany,1-1,Argentina,FIFA World Cup,Berlin › Germany
Fri Jun 30 2006,Italy,3-0,Ukraine,FIFA World Cup,Hamburg › Germany
Fri Jun 30 2006,Seychelles,2-1,Tanzania,Friendly,Victoria › Seychelles
Sat Jul 1 2006,Brazil,0-1,France,FIFA World Cup,Frankfurt am Main › Germany
Sat Jul 1 2006,England,0-0,Portugal,FIFA World Cup,Gelsenkirchen › Germany
Sun Jul 2 2006,Kazakhstan,4-1,Tajikistan,Friendly,Almaty › Kazakhstan
Tue Jul 4 2006,Germany,0-2,Italy,FIFA World Cup,Dortmund › Germany
Wed Jul 5 2006,Kazakhstan,1-0,Kyrgyzstan,Friendly,Almaty › Kazakhstan
Wed Jul 5 2006,Portugal,0-1,France,FIFA World Cup,Munich › Germany
Thu Jul 6 2006,Malawi,2-1,Botswana,Friendly,Lilongwe › Malawi
Sat Jul 8 2006,Germany,3-1,Portugal,FIFA World Cup,Stuttgart › Germany
Sat Jul 8 2006,Malawi,0-0,Botswana,Friendly,Blantyre › Malawi
Sun Jul 9 2006,Italy,1-1,France,FIFA World Cup,Berlin › Germany
Sat Jul 15 2006,Syria,1-3,Iraq,Friendly,Damascus › Syria
Sat Jul 15 2006,Zambia,0-0,Zimbabwe,Friendly,Lusaka › Zambia
Mon Jul 17 2006,Ethiopia,1-0,Yemen,Friendly,Addis Abeba › Ethiopia
Fri Jul 21 2006,Jordan,2-1,Iraq,Friendly,Amman › Jordan
Sat Jul 22 2006,Malawi,1-3,Zambia,COSAFA Cup,Windhoek › Namibia
Sat Jul 22 2006,Namibia,1-1,Seychelles,COSAFA Cup,Windhoek › Namibia
Sun Jul 23 2006,Namibia,3-2,Malawi,COSAFA Cup,Windhoek › Namibia
Sun Jul 23 2006,Seychelles,0-2,Zambia,COSAFA Cup,Windhoek › Namibia
Tue Jul 25 2006,Syria,1-2,Iraq,Friendly,Damascus › Syria
Wed Jul 26 2006,Rwanda,1-1,Uganda,Friendly,Kigali › Rwanda
Fri Jul 28 2006,Guyana,3-2,Saint Lucia,Friendly,Linden › Guyana
Sun Jul 30 2006,Guyana,2-0,Saint Lucia,Friendly,Georgetown › Guyana
Sun Jul 30 2006,Jordan,3-0,Syria,Friendly,Amman › Jordan
Sun Jul 30 2006,Tanzania,1-0,Rwanda,Friendly,Dar es Salaam › Tanzania
Sat Aug 5 2006,Syria,2-1,Libya,Friendly,Damascus › Syria
Sat Aug 5 2006,Uganda,0-0,Botswana,Friendly,Kampala › Uganda
Tue Aug 8 2006,Iran,1-0,United Arab Emirates,Friendly,Teheran › Iran
Wed Aug 9 2006,Japan,2-0,Trinidad and Tobago,Friendly,Tokyo › Japan
Wed Aug 9 2006,Jordan,0-1,Iraq,Friendly,Amman › Jordan
Wed Aug 9 2006,Macau,0-1,Chinese Taipei,Friendly,Macau › Macau
Wed Aug 9 2006,Saudi Arabia,1-0,Bahrain,Friendly,Riyadh › Saudi Arabia
Fri Aug 11 2006,Ethiopia,1-0,Kenya,Friendly,Addis Abeba › Ethiopia
Sat Aug 12 2006,Hong Kong,1-2,Singapore,Friendly,Victoria › Hong Kong
Sun Aug 13 2006,Ethiopia,1-0,Kenya,Friendly,Addis Abeba › Ethiopia
Tue Aug 15 2006,Algeria,0-2,Gabon,Friendly,Aix-en-Provence › France
Tue Aug 15 2006,Ghana,2-0,Togo,Friendly,Brentford › England
Tue Aug 15 2006,Iceland,0-0,Spain,Friendly,Reykjavík › Iceland
Tue Aug 15 2006,Slovakia,3-0,Malta,Friendly,Bratislava › Slovakia
Tue Aug 15 2006,Slovenia,1-1,Israel,Friendly,Celje › Slovenia
Tue Aug 15 2006,Ukraine,6-0,Azerbaijan,Friendly,Kyïv › Ukraine
Tue Aug 15 2006,Wales,0-0,Bulgaria,Friendly,Swansea › Wales
Wed Aug 16 2006,Australia,2-0,Kuwait,AFC Asian Cup qualification,Sydney › Australia
Wed Aug 16 2006,Austria,1-2,Hungary,Friendly,Graz › Austria
Wed Aug 16 2006,Bangladesh,1-4,Qatar,AFC Asian Cup qualification,Chittagong › Bangladesh
Wed Aug 16 2006,Belarus,3-0,Andorra,Friendly,Minsk › Belarus
Wed Aug 16 2006,Belgium,0-0,Kazakhstan,UEFA Euro qualification,Brussels › Belgium
Wed Aug 16 2006,Bosnia and Herzegovina,1-2,France,Friendly,Sarajevo › Bosnia and Herzegovina
Wed Aug 16 2006,Cameroon,1-1,Guinea,Friendly,Rouen › France
Wed Aug 16 2006,Chile,1-2,Colombia,Friendly,Santiago › Chile
Wed Aug 16 2006,China PR,1-0,Singapore,AFC Asian Cup qualification,Tianjin › China PR
Wed Aug 16 2006,Czech Republic,1-3,Serbia,Friendly,Uherské Hradiště › Czech Republic
Wed Aug 16 2006,Denmark,2-0,Poland,Friendly,Odense › Denmark
Wed Aug 16 2006,Egypt,0-2,Uruguay,Friendly,Alexandria › Egypt
Wed Aug 16 2006,England,4-0,Greece,Friendly,Manchester › England
Wed Aug 16 2006,Estonia,0-1,North Macedonia,UEFA Euro qualification,Tallinn › Estonia
Wed Aug 16 2006,Faroe Islands,0-6,Georgia,UEFA Euro qualification,Toftir › Faroe Islands
Wed Aug 16 2006,Finland,1-2,Northern Ireland,Friendly,Helsinki › Finland
Wed Aug 16 2006,Germany,3-0,Sweden,Friendly,Gelsenkirchen › Germany
Wed Aug 16 2006,Guatemala,1-1,Haiti,Friendly,Miami › United States
Wed Aug 16 2006,India,0-3,Saudi Arabia,AFC Asian Cup qualification,Calcutta › India
Wed Aug 16 2006,Iran,1-1,Syria,AFC Asian Cup qualification,Teheran › Iran
Wed Aug 16 2006,Republic of Ireland,0-4,Netherlands,Friendly,Dublin › Republic of Ireland
Wed Aug 16 2006,Italy,0-2,Croatia,Friendly,Livorno › Italy
Wed Aug 16 2006,Ivory Coast,0-1,Senegal,Friendly,Tours › France
Wed Aug 16 2006,Japan,2-0,Yemen,AFC Asian Cup qualification,Niigata › Japan
Wed Aug 16 2006,Jordan,1-2,United Arab Emirates,AFC Asian Cup qualification,Amman › Jordan
Wed Aug 16 2006,Libya,3-2,Uganda,Friendly,Tripoli › Libya
Wed Aug 16 2006,Liechtenstein,0-3,Switzerland,Friendly,Vaduz › Liechtenstein
Wed Aug 16 2006,Luxembourg,0-1,Turkey,Friendly,Luxembourg › Luxembourg
Wed Aug 16 2006,Moldova,3-2,Lithuania,Friendly,Chişinău › Moldova
Wed Aug 16 2006,Morocco,1-0,Burkina Faso,Friendly,Rabat › Morocco
Wed Aug 16 2006,Namibia,0-1,South Africa,Friendly,Windhoek › Namibia
Wed Aug 16 2006,Norway,1-1,Brazil,Friendly,Oslo › Norway
Wed Aug 16 2006,Pakistan,1-4,Oman,AFC Asian Cup qualification,Islamabad › Pakistan
Wed Aug 16 2006,Peru,0-2,Panama,Friendly,Lima › Peru
Wed Aug 16 2006,Romania,2-0,Cyprus,Friendly,Constanţa › Romania
Wed Aug 16 2006,Russia,1-0,Latvia,Friendly,Moscow › Russia
Wed Aug 16 2006,San Marino,0-3,Albania,Friendly,Serravalle › San Marino
Wed Aug 16 2006,Tunisia,0-1,Mali,Friendly,Narbonne › France
Wed Aug 16 2006,Uzbekistan,2-2,Hong Kong,AFC Asian Cup qualification,Tashkent › Uzbekistan
Wed Aug 16 2006,Venezuela,0-0,Honduras,Friendly,Maracay › Venezuela
Thu Aug 17 2006,Palestine,0-3,Iraq,AFC Asian Cup qualification,Amman › Jordan
Sat Aug 19 2006,Zambia,1-0,Botswana,COSAFA Cup,Lusaka › Zambia
Wed Aug 23 2006,Malaysia,1-1,Indonesia,Merdeka Tournament,Shah Alam › Malaysia
Fri Aug 25 2006,Indonesia,0-0,Burma,Merdeka Tournament,Shah Alam › Malaysia
Sat Aug 26 2006,Eswatini,3-1,Lesotho,Friendly,Lobamba › Eswatini
Sat Aug 26 2006,Tanzania,1-0,Zanzibar,Friendly,Dar es Salaam › Tanzania
Sat Aug 26 2006,Yemen,0-1,Libya,Friendly,Sana'a › Yemen
Sun Aug 27 2006,Malaysia,1-2,Burma,Merdeka Tournament,Shah Alam › Malaysia
Sun Aug 27 2006,Saudi Arabia,1-0,United Arab Emirates,Friendly,Jeddah › Saudi Arabia
Tue Aug 29 2006,Burma,2-1,Indonesia,Merdeka Tournament,Shah Alam › Malaysia
Tue Aug 29 2006,Togo,1-1,Niger,Friendly,Lomé › Togo
Tue Aug 29 2006,Uganda,0-0,Burkina Faso,Friendly,Kampala › Uganda
Tue Aug 29 2006,Yemen,1-1,Libya,Friendly,Sana'a › Yemen
Fri Sep 1 2006,Denmark,4-2,Portugal,Friendly,Brøndby › Denmark
Fri Sep 1 2006,Oman,3-0,Syria,Friendly,Muscat › Oman
Sat Sep 2 2006,Austria,2-2,Costa Rica,Friendly,Geneva › Switzerland
Sat Sep 2 2006,Bahamas,3-1,Cayman Islands,CFU Caribbean Cup qualification,Havana › Cuba
Sat Sep 2 2006,Bahrain,0-2,Jordan,Friendly,Manama › Bahrain
Sat Sep 2 2006,Belarus,2-2,Albania,UEFA Euro qualification,Minsk › Belarus
Sat Sep 2 2006,Cuba,6-0,Turks and Caicos Islands,CFU Caribbean Cup qualification,Havana › Cuba
Sat Sep 2 2006,Czech Republic,2-1,Wales,UEFA Euro qualification,Teplice › Czech Republic
Sat Sep 2 2006,Egypt,4-1,Burundi,African Cup of Nations qualification,Alexandria › Egypt
Sat Sep 2 2006,England,5-0,Andorra,UEFA Euro qualification,Manchester › England
Sat Sep 2 2006,Estonia,0-1,Israel,UEFA Euro qualification,Tallinn › Estonia
Sat Sep 2 2006,Gabon,4-0,Madagascar,African Cup of Nations qualification,Libreville › Gabon
Sat Sep 2 2006,Georgia,0-3,France,UEFA Euro qualification,Tbilisi › Georgia
Sat Sep 2 2006,Germany,1-0,Republic of Ireland,UEFA Euro qualification,Stuttgart › Germany
Sat Sep 2 2006,Hungary,1-4,Norway,UEFA Euro qualification,Budapest › Hungary
Sat Sep 2 2006,Italy,1-1,Lithuania,UEFA Euro qualification,Naples › Italy
Sat Sep 2 2006,Kenya,1-2,Eritrea,African Cup of Nations qualification,Nairobi › Kenya
Sat Sep 2 2006,South Korea,1-1,Iran,AFC Asian Cup qualification,Seoul › South Korea
Sat Sep 2 2006,Latvia,0-1,Sweden,UEFA Euro qualification,Riga › Latvia
Sat Sep 2 2006,Luxembourg,0-1,Netherlands,UEFA Euro qualification,Luxembourg › Luxembourg
Sat Sep 2 2006,Malta,2-5,Bosnia and Herzegovina,UEFA Euro qualification,Attard › Malta
Sat Sep 2 2006,Moldova,0-1,Greece,UEFA Euro qualification,Chişinău › Moldova
Sat Sep 2 2006,Nigeria,2-0,Niger,African Cup of Nations qualification,Abuja › Nigeria
Sat Sep 2 2006,Northern Ireland,0-3,Iceland,UEFA Euro qualification,Belfast › Northern Ireland
Sat Sep 2 2006,Poland,1-3,Finland,UEFA Euro qualification,Bydgoszcz › Poland
Sat Sep 2 2006,Romania,2-2,Bulgaria,UEFA Euro qualification,Constanţa › Romania
Sat Sep 2 2006,Scotland,6-0,Faroe Islands,UEFA Euro qualification,Glasgow › Scotland
Sat Sep 2 2006,Senegal,2-0,Mozambique,African Cup of Nations qualification,Dakar › Senegal
Sat Sep 2 2006,Serbia,1-0,Azerbaijan,UEFA Euro qualification,Belgrade › Serbia
Sat Sep 2 2006,Slovakia,6-1,Cyprus,UEFA Euro qualification,Bratislava › Slovakia
Sat Sep 2 2006,South Africa,0-0,Congo,African Cup of Nations qualification,Johannesburg › South Africa
Sat Sep 2 2006,Spain,4-0,Liechtenstein,UEFA Euro qualification,Badajoz › Spain
Sat Sep 2 2006,Switzerland,1-0,Venezuela,Friendly,Basel › Switzerland
Sat Sep 2 2006,Tanzania,2-1,Burkina Faso,African Cup of Nations qualification,Dar es Salaam › Tanzania
Sat Sep 2 2006,Uganda,3-0,Lesotho,African Cup of Nations qualification,Kampala › Uganda
Sun Sep 3 2006,Antigua and Barbuda,1-0,Dominica,Friendly,St. John's › Antigua and Barbuda
Sun Sep 3 2006,Argentina,0-3,Brazil,Friendly,London › England
Sun Sep 3 2006,Chad,0-2,Zambia,African Cup of Nations qualification,N'Djamena › Chad
Sun Sep 3 2006,DR Congo,3-2,Namibia,African Cup of Nations qualification,Kinshasa › DR Congo
Sun Sep 3 2006,Equatorial Guinea,2-1,Liberia,African Cup of Nations qualification,Malabo › Equatorial Guinea
Sun Sep 3 2006,Ethiopia,1-0,Libya,African Cup of Nations qualification,Addis Abeba › Ethiopia
Sun Sep 3 2006,Gambia,2-0,Cape Verde,African Cup of Nations qualification,Bakau › Gambia
Sun Sep 3 2006,Guinea,0-0,Algeria,African Cup of Nations qualification,Conakry › Guinea
Sun Sep 3 2006,Mauritius,0-0,Tunisia,African Cup of Nations qualification,Curepipe › Mauritius
Sun Sep 3 2006,Rwanda,0-3,Cameroon,African Cup of Nations qualification,Kigali › Rwanda
Sun Sep 3 2006,Saudi Arabia,1-0,Japan,AFC Asian Cup qualification,Jeddah › Saudi Arabia
Sun Sep 3 2006,Sierra Leone,0-0,Mali,African Cup of Nations qualification,Freetown › Sierra Leone
Sun Sep 3 2006,Sudan,3-0,Seychelles,African Cup of Nations qualification,Khartoum › Sudan
Sun Sep 3 2006,Eswatini,0-2,Angola,African Cup of Nations qualification,Lobamba › Eswatini
Sun Sep 3 2006,Togo,2-1,Benin,African Cup of Nations qualification,Lomé › Togo
Mon Sep 4 2006,Canada,1-0,Jamaica,Friendly,Montréal › Canada
Mon Sep 4 2006,Cayman Islands,0-2,Turks and Caicos Islands,CFU Caribbean Cup qualification,Havana › Cuba
Mon Sep 4 2006,Cuba,6-0,Bahamas,CFU Caribbean Cup qualification,Havana › Cuba
Tue Sep 5 2006,Wales,0-2,Brazil,Friendly,London › England
Wed Sep 6 2006,Albania,0-2,Romania,UEFA Euro qualification,Tirana › Albania
Wed Sep 6 2006,Armenia,0-1,Belgium,UEFA Euro qualification,Yerevan › Armenia
Wed Sep 6 2006,Austria,0-1,Venezuela,Friendly,Basel › Switzerland
Wed Sep 6 2006,Azerbaijan,1-1,Kazakhstan,UEFA Euro qualification,Baku › Azerbaijan
Wed Sep 6 2006,Bosnia and Herzegovina,1-3,Hungary,UEFA Euro qualification,Zenica › Bosnia and Herzegovina
Wed Sep 6 2006,Bulgaria,3-0,Slovenia,UEFA Euro qualification,Sofia › Bulgaria
Wed Sep 6 2006,Cuba,7-0,Cayman Islands,CFU Caribbean Cup qualification,Havana › Cuba
Wed Sep 6 2006,Curaçao,1-1,Grenada,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Wed Sep 6 2006,Ecuador,1-1,Peru,Friendly,East Rutherford › United States
Wed Sep 6 2006,Finland,1-1,Portugal,UEFA Euro qualification,Helsinki › Finland
Wed Sep 6 2006,France,3-1,Italy,UEFA Euro qualification,Saint-Denis › France
Wed Sep 6 2006,Guatemala,1-2,Panama,Friendly,Guatemala › Guatemala
Wed Sep 6 2006,Honduras,2-0,El Salvador,Friendly,Tegucigalpa › Honduras
Wed Sep 6 2006,Hong Kong,0-0,Uzbekistan,AFC Asian Cup qualification,So Kon Po › Hong Kong
Wed Sep 6 2006,Iceland,0-2,Denmark,UEFA Euro qualification,Reykjavík › Iceland
Wed Sep 6 2006,Iraq,2-2,Palestine,AFC Asian Cup qualification,Al Ain › United Arab Emirates
Wed Sep 6 2006,Israel,4-1,Andorra,UEFA Euro qualification,Nijmegen › Netherlands
Wed Sep 6 2006,South Korea,8-0,Chinese Taipei,AFC Asian Cup qualification,Suwon › South Korea
Wed Sep 6 2006,Kuwait,2-0,Australia,AFC Asian Cup qualification,Kuwait City › Kuwait
Wed Sep 6 2006,Lithuania,1-2,Scotland,UEFA Euro qualification,Kaunas › Lithuania
Wed Sep 6 2006,Luxembourg,0-0,Latvia,Friendly,Hesperange › Luxembourg
Wed Sep 6 2006,North Macedonia,0-1,England,UEFA Euro qualification,Skopje › North Macedonia
Wed Sep 6 2006,Netherlands,3-0,Belarus,UEFA Euro qualification,Eindhoven › Netherlands
Wed Sep 6 2006,Northern Ireland,3-2,Spain,UEFA Euro qualification,Belfast › Northern Ireland
Wed Sep 6 2006,Norway,2-0,Moldova,UEFA Euro qualification,Oslo › Norway
Wed Sep 6 2006,Oman,5-0,Pakistan,AFC Asian Cup qualification,Muscat › Oman
Wed Sep 6 2006,Poland,1-1,Serbia,UEFA Euro qualification,Warsaw › Poland
Wed Sep 6 2006,Qatar,3-0,Bangladesh,AFC Asian Cup qualification,Doha › Qatar
Wed Sep 6 2006,Russia,0-0,Croatia,UEFA Euro qualification,Moscow › Russia
Wed Sep 6 2006,San Marino,0-13,Germany,UEFA Euro qualification,Serravalle › San Marino
Wed Sep 6 2006,Saudi Arabia,7-1,India,AFC Asian Cup qualification,Jeddah › Saudi Arabia
Wed Sep 6 2006,Singapore,0-0,China PR,AFC Asian Cup qualification,Singapore › Singapore
Wed Sep 6 2006,Slovakia,0-3,Czech Republic,UEFA Euro qualification,Bratislava › Slovakia
Wed Sep 6 2006,Suriname,0-5,Guyana,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Wed Sep 6 2006,Sweden,3-1,Liechtenstein,UEFA Euro qualification,Gothenburg › Sweden
Wed Sep 6 2006,Switzerland,2-0,Costa Rica,Friendly,Geneva › Switzerland
Wed Sep 6 2006,Turkey,2-0,Malta,UEFA Euro qualification,Frankfurt am Main › Germany
Wed Sep 6 2006,Turks and Caicos Islands,2-3,Bahamas,CFU Caribbean Cup qualification,Havana › Cuba
Wed Sep 6 2006,Ukraine,3-2,Georgia,UEFA Euro qualification,Kyïv › Ukraine
Wed Sep 6 2006,United Arab Emirates,0-0,Jordan,AFC Asian Cup qualification,Sharjah › United Arab Emirates
Wed Sep 6 2006,Yemen,0-1,Japan,AFC Asian Cup qualification,Sana'a › Yemen
Fri Sep 8 2006,Curaçao,0-5,Guyana,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Fri Sep 8 2006,Suriname,1-0,Grenada,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Sun Sep 10 2006,Curaçao,0-1,Suriname,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Sun Sep 10 2006,Grenada,0-1,Guyana,CFU Caribbean Cup qualification,Willemstad › Netherlands Antilles
Fri Sep 15 2006,Haiti,3-1,Dominican Republic,Friendly,Saint-Marc › Haiti
Sun Sep 17 2006,Dominica,0-5,Barbados,Friendly,Grand Bay › Dominica
Sun Sep 17 2006,Haiti,2-1,Dominican Republic,Friendly,Port-au-Prince › Haiti
Sun Sep 17 2006,Zimbabwe,1-2,Angola,COSAFA Cup,Harare › Zimbabwe
Wed Sep 20 2006,Antigua and Barbuda,5-3,Anguilla,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Wed Sep 20 2006,Barbados,1-1,Saint Kitts and Nevis,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Wed Sep 20 2006,Dominica,0-4,Martinique,CFU Caribbean Cup qualification,Les Abymes › Guadeloupe
Wed Sep 20 2006,Guadeloupe,1-0,Saint Martin,CFU Caribbean Cup qualification,Les Abymes › Guadeloupe
Fri Sep 22 2006,Anguilla,1-6,Saint Kitts and Nevis,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Fri Sep 22 2006,Antigua and Barbuda,1-3,Barbados,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Fri Sep 22 2006,Guadeloupe,1-0,Dominica,CFU Caribbean Cup qualification,Les Abymes › Guadeloupe
Fri Sep 22 2006,Martinique,1-0,Saint Martin,CFU Caribbean Cup qualification,Les Abymes › Guadeloupe
Sun Sep 24 2006,Antigua and Barbuda,1-0,Saint Kitts and Nevis,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun Sep 24 2006,Barbados,7-1,Anguilla,CFU Caribbean Cup qualification,St. John's › Antigua and Barbuda
Sun Sep 24 2006,Dominica,0-0,Saint Martin,CFU Caribbean Cup qualification,Les Abymes › Guadeloupe
Sun Sep 24 2006,Guadeloupe,4-0,Martinique,CFU Caribbean Cup qualification,Les Abymes › Guadeloupe
Wed Sep 27 2006,Jamaica,4-0,Saint Lucia,CFU Caribbean Cup qualification,Kingston › Jamaica
Wed Sep 27 2006,Venezuela,1-0,Uruguay,Friendly,Maracaibo › Venezuela
Wed Sep 27 2006,U.S. Virgin Islands,0-6,Bermuda,CFU Caribbean Cup qualification,Charlotte Amalie › U.S. Virgin Islands
Fri Sep 29 2006,Bermuda,3-1,Dominican Republic,CFU Caribbean Cup qualification,Charlotte Amalie › U.S. Virgin Islands
Fri Sep 29 2006,Saint Lucia,1-7,Haiti,CFU Caribbean Cup qualification,Kingston › Jamaica
Sat Sep 30 2006,Tanzania,0-0,Kenya,Friendly,Dar es Salaam › Tanzania
Sun Oct 1 2006,Jamaica,2-0,Haiti,CFU Caribbean Cup qualification,Kingston › Jamaica
Sun Oct 1 2006,Libya,1-0,Sudan,Friendly,Tripoli › Libya
Sun Oct 1 2006,Saint Vincent and the Grenadines,8-0,Saint Lucia,CFU Caribbean Cup qualification,Kingston › Jamaica
Sun Oct 1 2006,U.S. Virgin Islands,1-6,Dominican Republic,CFU Caribbean Cup qualification,Charlotte Amalie › U.S. Virgin Islands
Tue Oct 3 2006,Botswana,1-0,Lesotho,Friendly,Gaborone › Botswana
Wed Oct 4 2006,Ethiopia,2-0,Eswatini,Friendly,Addis Abeba › Ethiopia
Wed Oct 4 2006,Iran,2-0,Iraq,Friendly,Amman › Jordan
Wed Oct 4 2006,Japan,0-1,Ghana,Friendly,Yokohama › Japan
Fri Oct 6 2006,Jordan,0-0,Iran,Friendly,Amman › Jordan
Fri Oct 6 2006,Liechtenstein,1-2,Austria,Friendly,Vaduz › Liechtenstein
Sat Oct 7 2006,Algeria,1-0,Gambia,African Cup of Nations qualification,Algiers › Algeria
Sat Oct 7 2006,Armenia,0-0,Finland,UEFA Euro qualification,Yerevan › Armenia
Sat Oct 7 2006,Australia,1-1,Paraguay,Friendly,Brisbane › Australia
Sat Oct 7 2006,Botswana,0-0,Egypt,African Cup of Nations qualification,Gaborone › Botswana
