Date,Team 1,Score,Team 2,Tournament,City
Sun Jan 22 2017,Guinea-Bissau,0-2,Burkina Faso,African Cup of Nations,Franceville › Gabon
Sun Jan 22 2017,Panama,1-0,Costa Rica,UNCAF Cup,Panama City › Panama
Mon Jan 23 2017,Senegal,2-2,Algeria,African Cup of Nations,Franceville › Gabon
Mon Jan 23 2017,Uzbekistan,2-2,Georgia,Friendly,Dubai › United Arab Emirates
Mon Jan 23 2017,Zimbabwe,2-4,Tunisia,African Cup of Nations,Libreville › Gabon
Tue Jan 24 2017,Morocco,1-0,Ivory Coast,African Cup of Nations,Oyem › Gabon
Tue Jan 24 2017,Togo,1-3,DR Congo,African Cup of Nations,Port-Gentil › Gabon
Wed Jan 25 2017,Egypt,1-0,Ghana,African Cup of Nations,Port-Gentil › Gabon
Wed Jan 25 2017,Jordan,1-0,Georgia,Friendly,Dubai › United Arab Emirates
Wed Jan 25 2017,Uganda,1-1,Mali,African Cup of Nations,Oyem › Gabon
Thu Jan 26 2017,Brazil,1-0,Colombia,Friendly,Rio de Janeiro › Brazil
Sat Jan 28 2017,Burkina Faso,2-0,Tunisia,African Cup of Nations,Libreville › Gabon
Sat Jan 28 2017,Senegal,0-0,Cameroon,African Cup of Nations,Franceville › Gabon
Sun Jan 29 2017,DR Congo,1-2,Ghana,African Cup of Nations,Oyem › Gabon
Sun Jan 29 2017,Egypt,1-0,Morocco,African Cup of Nations,Port-Gentil › Gabon
Sun Jan 29 2017,United States,0-0,Serbia,Friendly,San Diego › United States
Wed Feb 1 2017,Burkina Faso,1-1,Egypt,African Cup of Nations,Libreville › Gabon
Thu Feb 2 2017,Cameroon,2-0,Ghana,African Cup of Nations,Franceville › Gabon
Sat Feb 4 2017,Burkina Faso,1-0,Ghana,African Cup of Nations,Port-Gentil › Gabon
Sun Feb 5 2017,Egypt,1-2,Cameroon,African Cup of Nations,Libreville › Gabon
Wed Feb 8 2017,Mexico,1-0,Iceland,Friendly,Las Vegas › United States
Wed Feb 22 2017,Ecuador,3-1,Honduras,Friendly,Guayaquil › Ecuador
Thu Mar 9 2017,Qatar,1-2,Azerbaijan,Friendly,Doha › Qatar
Fri Mar 10 2017,Trinidad and Tobago,2-0,Barbados,Friendly,Couva › Trinidad and Tobago
Sat Mar 11 2017,Burundi,7-0,Djibouti,Friendly,Bujumbura › Burundi
Mon Mar 13 2017,Burundi,1-0,Djibouti,Friendly,Bujumbura › Burundi
Thu Mar 16 2017,Honduras,2-0,Nicaragua,Friendly,San Pedro Sula › Honduras
Sat Mar 18 2017,Iran,0-1,Iraq,Friendly,Teheran › Iran
Sun Mar 19 2017,San Marino,0-2,Moldova,Friendly,Serravalle › San Marino
Tue Mar 21 2017,Indonesia,1-3,Burma,Friendly,Cibinong › Indonesia
Wed Mar 22 2017,Cambodia,2-3,India,Friendly,Phnom Penh › Cambodia
Wed Mar 22 2017,Curaçao,1-1,El Salvador,Friendly,Willemstad › Curaçao
Wed Mar 22 2017,Cyprus,3-1,Kazakhstan,Friendly,Larnaca › Cyprus
Wed Mar 22 2017,Czech Republic,3-0,Lithuania,Friendly,Ústí nad Labem › Czech Republic
Wed Mar 22 2017,Djibouti,2-0,South Sudan,African Cup of Nations qualification,Djibouti › Djibouti
Wed Mar 22 2017,Germany,1-0,England,Friendly,Dortmund › Germany
Wed Mar 22 2017,Philippines,0-0,Malaysia,Friendly,Manila › Philippines
Wed Mar 22 2017,São Tomé and Príncipe,0-1,Madagascar,African Cup of Nations qualification,São Tomé › São Tomé and Príncipe
Wed Mar 22 2017,Scotland,1-1,Canada,Friendly,Edinburgh › Scotland
Wed Mar 22 2017,Vietnam,1-1,Chinese Taipei,Friendly,Hanoi › Vietnam
Wed Mar 22 2017,Yemen,0-1,Palestine,Friendly,al-Wakrah › Qatar
Thu Mar 23 2017,Afghanistan,2-1,Singapore,Friendly,al-Wakrah › Qatar
Thu Mar 23 2017,Argentina,1-0,Chile,FIFA World Cup qualification,Buenos Aires › Argentina
Thu Mar 23 2017,Bahrain,1-1,Tajikistan,Friendly,Riffa › Bahrain
Thu Mar 23 2017,China PR,1-0,South Korea,FIFA World Cup qualification,Changsha › China PR
Thu Mar 23 2017,Colombia,1-0,Bolivia,FIFA World Cup qualification,Barranquilla › Colombia
Thu Mar 23 2017,Iraq,1-1,Australia,FIFA World Cup qualification,Teheran › Iran
Thu Mar 23 2017,Jordan,4-0,Hong Kong,Friendly,Amman › Jordan
Thu Mar 23 2017,Kenya,1-1,Uganda,Friendly,Machakos › Kenya
Thu Mar 23 2017,Nigeria,1-1,Senegal,Friendly,London › England
Thu Mar 23 2017,Papua New Guinea,1-3,Tahiti,FIFA World Cup qualification,Port Moresby › Papua New Guinea
Thu Mar 23 2017,Paraguay,2-1,Ecuador,FIFA World Cup qualification,Asunción › Paraguay
Thu Mar 23 2017,Qatar,0-1,Iran,FIFA World Cup qualification,Doha › Qatar
Thu Mar 23 2017,Syria,1-0,Uzbekistan,FIFA World Cup qualification,Paya Rumput › Malaysia
Thu Mar 23 2017,Thailand,0-3,Saudi Arabia,FIFA World Cup qualification,Bangkok › Thailand
Thu Mar 23 2017,United Arab Emirates,0-2,Japan,FIFA World Cup qualification,al-Ain › United Arab Emirates
Thu Mar 23 2017,Uruguay,1-4,Brazil,FIFA World Cup qualification,Montevideo › Uruguay
Thu Mar 23 2017,Venezuela,2-2,Peru,FIFA World Cup qualification,Maturín › Venezuela
Fri Mar 24 2017,Austria,2-0,Moldova,FIFA World Cup qualification,Vienna › Austria
Fri Mar 24 2017,Comoros,2-0,Mauritius,African Cup of Nations qualification,Mitsamiouli › Comoros
Fri Mar 24 2017,Croatia,1-0,Ukraine,FIFA World Cup qualification,Zagreb › Croatia
Fri Mar 24 2017,Georgia,1-2,Serbia,FIFA World Cup qualification,Tbilisi › Georgia
Fri Mar 24 2017,Guinea,2-2,Gabon,Friendly,Le Havre › France
Fri Mar 24 2017,Republic of Ireland,0-0,Wales,FIFA World Cup qualification,Dublin › Republic of Ireland
Fri Mar 24 2017,Italy,2-0,Albania,FIFA World Cup qualification,Palermo › Italy
Fri Mar 24 2017,Kosovo,1-2,Iceland,FIFA World Cup qualification,Shkodër › Albania
Fri Mar 24 2017,Libya,0-0,Togo,Friendly,Alexandria › Egypt
Fri Mar 24 2017,Liechtenstein,0-3,North Macedonia,FIFA World Cup qualification,Vaduz › Liechtenstein
Fri Mar 24 2017,Mauritania,1-0,Benin,Friendly,Nouakchott › Mauritania
Fri Mar 24 2017,Mexico,2-0,Costa Rica,FIFA World Cup qualification,Mexico City › Mexico
Fri Mar 24 2017,Morocco,2-0,Burkina Faso,Friendly,Marrakech › Morocco
Fri Mar 24 2017,Russia,0-2,Ivory Coast,Friendly,Krasnodar › Russia
Fri Mar 24 2017,Spain,4-1,Israel,FIFA World Cup qualification,Gijón › Spain
Fri Mar 24 2017,Trinidad and Tobago,1-0,Panama,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Fri Mar 24 2017,Tunisia,0-1,Cameroon,Friendly,Monastir › Tunisia
Fri Mar 24 2017,Turkey,2-0,Finland,FIFA World Cup qualification,Antalya › Turkey
Fri Mar 24 2017,United States,6-0,Honduras,FIFA World Cup qualification,San Jose › United States
Sat Mar 25 2017,Andorra,0-0,Faroe Islands,FIFA World Cup qualification,Sant Julià de Lòria › Andorra
Sat Mar 25 2017,Belgium,1-1,Greece,FIFA World Cup qualification,Brussels › Belgium
Sat Mar 25 2017,Bosnia and Herzegovina,5-0,Gibraltar,FIFA World Cup qualification,Zenica › Bosnia and Herzegovina
Sat Mar 25 2017,Bulgaria,2-0,Netherlands,FIFA World Cup qualification,Sofia › Bulgaria
Sat Mar 25 2017,Cyprus,0-0,Estonia,FIFA World Cup qualification,Nicosia › Cyprus
Sat Mar 25 2017,Fiji,0-2,New Zealand,FIFA World Cup qualification,Lautoka › Fiji
Sat Mar 25 2017,Luxembourg,1-3,France,FIFA World Cup qualification,Luxembourg › Luxembourg
Sat Mar 25 2017,Mozambique,2-0,Angola,Friendly,Maputo › Mozambique
Sat Mar 25 2017,Portugal,3-0,Hungary,FIFA World Cup qualification,Lisbon › Portugal
Sat Mar 25 2017,South Africa,3-1,Guinea-Bissau,Friendly,Durban › South Africa
Sat Mar 25 2017,Sweden,4-0,Belarus,FIFA World Cup qualification,Solna › Sweden
Sat Mar 25 2017,Switzerland,1-0,Latvia,FIFA World Cup qualification,Geneva › Switzerland
Sat Mar 25 2017,Tanzania,2-0,Botswana,Friendly,Dar es Salaam › Tanzania
Sun Mar 26 2017,Armenia,2-0,Kazakhstan,FIFA World Cup qualification,Yerevan › Armenia
Sun Mar 26 2017,Azerbaijan,1-4,Germany,FIFA World Cup qualification,Baku › Azerbaijan
Sun Mar 26 2017,Barbados,2-1,Martinique,Friendly,Bridgetown › Barbados
Sun Mar 26 2017,England,2-0,Lithuania,FIFA World Cup qualification,London › England
Sun Mar 26 2017,Kenya,2-1,DR Congo,Friendly,Machakos › Kenya
Sun Mar 26 2017,Madagascar,3-2,São Tomé and Príncipe,African Cup of Nations qualification,Antananarivo › Madagascar
Sun Mar 26 2017,Malta,1-3,Slovakia,FIFA World Cup qualification,Attard › Malta
Sun Mar 26 2017,Montenegro,1-2,Poland,FIFA World Cup qualification,Podgorica › Montenegro
Sun Mar 26 2017,Northern Ireland,2-0,Norway,FIFA World Cup qualification,Belfast › Northern Ireland
Sun Mar 26 2017,Romania,0-0,Denmark,FIFA World Cup qualification,Cluj › Romania
Sun Mar 26 2017,San Marino,0-6,Czech Republic,FIFA World Cup qualification,Serravalle › San Marino
Sun Mar 26 2017,Scotland,1-0,Slovenia,FIFA World Cup qualification,Glasgow › Scotland
Sun Mar 26 2017,Zimbabwe,0-0,Zambia,Friendly,Harare › Zimbabwe
Mon Mar 27 2017,Central African Republic,1-2,Gambia,Friendly,Rabat › Morocco
Mon Mar 27 2017,Ivory Coast,1-1,Senegal,Friendly,Paris › France
Mon Mar 27 2017,Mauritania,2-1,Congo,Friendly,Nouakchott › Mauritania
Mon Mar 27 2017,Turkey,3-1,Moldova,Friendly,Eskişehir › Turkey
Tue Mar 28 2017,Afghanistan,1-1,Vietnam,AFC Asian Cup qualification,Dushanbe › Tajikistan
Tue Mar 28 2017,Albania,1-2,Bosnia and Herzegovina,Friendly,Elbasan › Albania
Tue Mar 28 2017,Australia,2-0,United Arab Emirates,FIFA World Cup qualification,Sydney › Australia
Tue Mar 28 2017,Austria,1-1,Finland,Friendly,Innsbruck › Austria
Tue Mar 28 2017,Bahrain,0-0,Singapore,AFC Asian Cup qualification,Riffa › Bahrain
Tue Mar 28 2017,Bolivia,2-0,Argentina,FIFA World Cup qualification,La Paz › Bolivia
Tue Mar 28 2017,Brazil,3-0,Paraguay,FIFA World Cup qualification,São Paulo › Brazil
Tue Mar 28 2017,Burma,0-1,India,AFC Asian Cup qualification,Rangoon › Burma
Tue Mar 28 2017,Cameroon,1-2,Guinea,Friendly,Molenbeek › Belgium
Tue Mar 28 2017,Chile,3-1,Venezuela,FIFA World Cup qualification,Santiago › Chile
Tue Mar 28 2017,Ecuador,0-2,Colombia,FIFA World Cup qualification,Quito › Ecuador
Tue Mar 28 2017,Egypt,3-0,Togo,Friendly,Alexandria › Egypt
Tue Mar 28 2017,Estonia,3-0,Croatia,Friendly,Tallinn › Estonia
Tue Mar 28 2017,France,0-2,Spain,Friendly,Saint-Denis › France
Tue Mar 28 2017,Georgia,5-0,Latvia,Friendly,Tbilisi › Georgia
Tue Mar 28 2017,Guyana,0-0,Martinique,Friendly,Linden › Guyana
Tue Mar 28 2017,Honduras,1-1,Costa Rica,FIFA World Cup qualification,San Pedro Sula › Honduras
Tue Mar 28 2017,Iran,1-0,China PR,FIFA World Cup qualification,Teheran › Iran
Tue Mar 28 2017,Republic of Ireland,0-1,Iceland,Friendly,Dublin › Republic of Ireland
Tue Mar 28 2017,Japan,4-0,Thailand,FIFA World Cup qualification,Saitama › Japan
Tue Mar 28 2017,Jordan,7-0,Cambodia,AFC Asian Cup qualification,Amman › Jordan
Tue Mar 28 2017,South Korea,1-0,Syria,FIFA World Cup qualification,Seoul › South Korea
Tue Mar 28 2017,Kyrgyzstan,1-0,Macau,AFC Asian Cup qualification,Bishkek › Kyrgyzstan
Tue Mar 28 2017,Lebanon,2-0,Hong Kong,AFC Asian Cup qualification,Beirut › Lebanon
Tue Mar 28 2017,Luxembourg,0-2,Cape Verde,Friendly,Hesperange › Luxembourg
Tue Mar 28 2017,North Macedonia,3-0,Belarus,Friendly,Skopje › North Macedonia
Tue Mar 28 2017,Maldives,0-3,Palestine,AFC Asian Cup qualification,Malé › Maldives
Tue Mar 28 2017,Mauritius,1-1,Comoros,African Cup of Nations qualification,Mapou › Mauritius
Tue Mar 28 2017,Morocco,1-0,Tunisia,Friendly,Marrakech › Morocco
Tue Mar 28 2017,Mozambique,1-0,Lesotho,Friendly,Beira › Mozambique
Tue Mar 28 2017,Netherlands,1-2,Italy,Friendly,Amsterdam › Netherlands
Tue Mar 28 2017,New Zealand,2-0,Fiji,FIFA World Cup qualification,Wellington › New Zealand
Tue Mar 28 2017,Oman,14-0,Bhutan,AFC Asian Cup qualification,Muscat › Oman
Tue Mar 28 2017,Panama,1-1,United States,FIFA World Cup qualification,Panama City › Panama
Tue Mar 28 2017,Peru,2-1,Uruguay,FIFA World Cup qualification,Lima › Peru
Tue Mar 28 2017,Philippines,4-1,Nepal,AFC Asian Cup qualification,Manila › Philippines
Tue Mar 28 2017,Portugal,2-3,Sweden,Friendly,Funchal › Portugal
Tue Mar 28 2017,Russia,3-3,Belgium,Friendly,Sochi › Russia
Tue Mar 28 2017,Saudi Arabia,1-0,Iraq,FIFA World Cup qualification,Jeddah › Saudi Arabia
Tue Mar 28 2017,South Africa,0-0,Angola,Friendly,East London › South Africa
Tue Mar 28 2017,South Sudan,6-0,Djibouti,African Cup of Nations qualification,Juba › South Sudan
Tue Mar 28 2017,Tanzania,2-1,Burundi,Friendly,Dar es Salaam › Tanzania
Tue Mar 28 2017,Trinidad and Tobago,0-1,Mexico,FIFA World Cup qualification,Port of Spain › Trinidad and Tobago
Tue Mar 28 2017,Uzbekistan,1-0,Qatar,FIFA World Cup qualification,Tashkent › Uzbekistan
Tue Mar 28 2017,Yemen,2-1,Tajikistan,AFC Asian Cup qualification,Doha › Qatar
Sat Apr 22 2017,Somalia,1-2,South Sudan,African Nations Championship,Djibouti › Djibouti
Sat Apr 22 2017,Madagascar,1-0,Malawi,African Nations Championship,Antananarivo › Madagascar
Sat Apr 22 2017,Mauritius,2-1,Seychelles,African Nations Championship,Belle Vue Maurel › Mauritius
Wed Apr 26 2017,Martinique,4-1,Guadeloupe,Friendly,Le Lamentin › Martinique
Sat Apr 29 2017,Malawi,0-1,Madagascar,African Nations Championship,Lilongwe › Malawi
Sat Apr 29 2017,Seychelles,1-1,Mauritius,African Nations Championship,Victoria › Seychelles
Sat Apr 29 2017,Vatican City,0-0,Monaco,Friendly,Rome › Italy
Sun Apr 30 2017,South Sudan,2-0,Somalia,African Nations Championship,Juba › South Sudan
Thu May 4 2017,Burkina Faso,1-1,Benin,Friendly,Ouagadougou › Burkina Faso
Sun May 7 2017,Saint Kitts and Nevis,2-1,Barbados,Friendly,Basseterre › Saint Kitts and Nevis
Thu May 11 2017,Senegal,2-0,Mauritania,Friendly,Dakar › Senegal
Sat May 13 2017,Egypt,1-0,Libya,Friendly,Cairo › Egypt
Wed May 17 2017,Guadeloupe,2-2,Dominica,Friendly,Les Abymes › Guadeloupe
Sun May 21 2017,Benin,2-2,Burkina Faso,Friendly,Cotonou › Benin
Thu May 25 2017,Fiji,1-1,Solomon Islands,Friendly,Suva › Fiji
Thu May 25 2017,Ghana,1-1,Benin,Friendly,Accra › Ghana
Fri May 26 2017,Corsica,1-1,Nigeria,Friendly,Ajaccio › France
Sun May 28 2017,El Salvador,2-2,Honduras,Friendly,Washington › United States
Sun May 28 2017,Fiji,1-0,Solomon Islands,Friendly,Lautoka › Fiji
Sun May 28 2017,Mexico,1-2,Croatia,Friendly,Los Angeles › United States
Wed May 31 2017,Italy,8-0,San Marino,Friendly,Empoli › Italy
Wed May 31 2017,Ivory Coast,1-1,Benin,Friendly,Abidjan › Ivory Coast
Wed May 31 2017,Morocco,1-2,Netherlands,Friendly,Agadir › Morocco
Thu Jun 1 2017,Iraq,1-0,Jordan,Friendly,Basra › Iraq
Thu Jun 1 2017,Mexico,3-1,Republic of Ireland,Friendly,East Rutherford › United States
Thu Jun 1 2017,Nigeria,3-0,Togo,Friendly,Saint-Leu-la-Forêt › France
Thu Jun 1 2017,Switzerland,1-0,Belarus,Friendly,Neuchâtel › Switzerland
Fri Jun 2 2017,Chile,3-0,Burkina Faso,Friendly,Santiago › Chile
Fri Jun 2 2017,France,5-0,Paraguay,Friendly,Rennes › France
Fri Jun 2 2017,Nicaragua,0-1,Bolivia,Friendly,Managua › Nicaragua
Fri Jun 2 2017,Northern Ireland,1-0,New Zealand,Friendly,Belfast › Northern Ireland
Fri Jun 2 2017,Oman,1-1,Syria,Friendly,Muscat › Oman
Sat Jun 3 2017,Ethiopia,0-0,Uganda,Friendly,Hawassa › Ethiopia
Sat Jun 3 2017,Portugal,4-0,Cyprus,Friendly,Estoril › Portugal
Sat Jun 3 2017,United States,1-1,Venezuela,Friendly,Sandy › United States
Sun Jun 4 2017,Armenia,5-0,Saint Kitts and Nevis,Friendly,Yerevan › Armenia
Sun Jun 4 2017,Gabon,0-0,Zambia,Friendly,Libreville › Gabon
Sun Jun 4 2017,Republic of Ireland,3-1,Uruguay,Friendly,Dublin › Republic of Ireland
Sun Jun 4 2017,Lesotho,1-0,Mauritania,Friendly,Pretoria › South Africa
Sun Jun 4 2017,Luxembourg,2-1,Albania,Friendly,Luxembourg › Luxembourg
Sun Jun 4 2017,Montenegro,1-2,Iran,Friendly,Podgorica › Montenegro
Sun Jun 4 2017,Netherlands,5-0,Ivory Coast,Friendly,Rotterdam › Netherlands
Sun Jun 4 2017,Togo,2-0,Comoros,Friendly,Marseille › France
Sun Jun 4 2017,Northern Cyprus,1-0,Kárpátalja,CONIFA European Football Cup,Nicosia › Northern Cyprus
Mon Jun 5 2017,Belgium,2-1,Czech Republic,Friendly,Brussels › Belgium
Mon Jun 5 2017,DR Congo,2-0,Botswana,Friendly,Salé › Morocco
Mon Jun 5 2017,Egypt,1-0,Libya,Friendly,New Cairo › Egypt
Mon Jun 5 2017,Hungary,0-3,Russia,Friendly,Budapest › Hungary
Mon Jun 5 2017,North Macedonia,0-0,Turkey,Friendly,Skopje › North Macedonia
Mon Jun 5 2017,Senegal,0-0,Uganda,Friendly,Dakar › Senegal
Mon Jun 5 2017,Abkhazia,2-1,South Ossetia,CONIFA European Football Cup,Kyrenia › Northern Cyprus
Mon Jun 5 2017,Padania,1-0,Ellan Vannin,CONIFA European Football Cup,Morphou › Northern Cyprus
Mon Jun 5 2017,Felvidék,1-0,Székely Land,CONIFA European Football Cup,Famagusta › Northern Cyprus
Tue Jun 6 2017,Afghanistan,2-1,Maldives,Friendly,Dubai › United Arab Emirates
Tue Jun 6 2017,Algeria,2-1,Guinea,Friendly,Blida › Algeria
Tue Jun 6 2017,Bahrain,0-2,Palestine,Friendly,Riffa › Bahrain
Tue Jun 6 2017,Denmark,1-1,Germany,Friendly,Brøndby › Denmark
Tue Jun 6 2017,India,2-0,Nepal,Friendly,Bombay › India
Tue Jun 6 2017,Israel,1-1,Moldova,Friendly,Netanya › Israel
Tue Jun 6 2017,Malta,1-0,Ukraine,Friendly,Graz › Austria
Tue Jun 6 2017,Qatar,2-2,North Korea,Friendly,Doha › Qatar
Tue Jun 6 2017,Uzbekistan,2-0,Thailand,Friendly,Tashkent › Uzbekistan
Tue Jun 6 2017,Northern Cyprus,8-0,South Ossetia,CONIFA European Football Cup,Kyrenia › Northern Cyprus
Tue Jun 6 2017,Kárpátalja,2-2,Abkhazia,CONIFA European Football Cup,Nicosia › Northern Cyprus
Tue Jun 6 2017,Székely Land,1-1,Padania,CONIFA European Football Cup,Famagusta › Northern Cyprus
Tue Jun 6 2017,Ellan Vannin,1-0,Felvidék,CONIFA European Football Cup,Morphou › Northern Cyprus
Wed Jun 7 2017,Bolivia,3-2,Nicaragua,Friendly,Yacuiba › Bolivia
Wed Jun 7 2017,China PR,8-1,Philippines,Friendly,Guangzhou › China PR
Wed Jun 7 2017,Fiji,2-2,New Caledonia,FIFA World Cup qualification,Lautoka › Fiji
Wed Jun 7 2017,Finland,1-1,Liechtenstein,Friendly,Turku › Finland
Wed Jun 7 2017,Georgia,3-0,Saint Kitts and Nevis,Friendly,Tbilisi › Georgia
Wed Jun 7 2017,Hong Kong,0-0,Jordan,Friendly,Kowloon › Hong Kong
Wed Jun 7 2017,Iraq,0-0,South Korea,Friendly,Ras al-Khaimah › United Arab Emirates
Wed Jun 7 2017,Italy,3-0,Uruguay,Friendly,Nice › France
Wed Jun 7 2017,Japan,1-1,Syria,Friendly,Chōfu › Japan
Wed Jun 7 2017,Spain,2-2,Colombia,Friendly,Murcia › Spain
Wed Jun 7 2017,United Arab Emirates,4-0,Laos,Friendly,Shah Alam › Malaysia
Wed Jun 7 2017,Northern Cyprus,0-0,Abkhazia,CONIFA European Football Cup,Morphou › Northern Cyprus
Wed Jun 7 2017,South Ossetia,1-4,Kárpátalja,CONIFA European Football Cup,Famagusta › Northern Cyprus
Wed Jun 7 2017,Ellan Vannin,2-4,Székely Land,CONIFA European Football Cup,Kyrenia › Northern Cyprus
Wed Jun 7 2017,Padania,2-0,Felvidék,CONIFA European Football Cup,Nicosia › Northern Cyprus
Thu Jun 8 2017,Australia,3-2,Saudi Arabia,FIFA World Cup qualification,Adelaide › Australia
Thu Jun 8 2017,Cambodia,0-2,Indonesia,Friendly,Phnom Penh › Cambodia
Thu Jun 8 2017,Costa Rica,0-0,Panama,FIFA World Cup qualification,San José › Costa Rica
Thu Jun 8 2017,Ecuador,1-1,Venezuela,Friendly,Boca Raton › United States
Thu Jun 8 2017,Mexico,3-0,Honduras,FIFA World Cup qualification,Mexico City › Mexico
Thu Jun 8 2017,Peru,1-0,Paraguay,Friendly,Trujillo › Peru
Thu Jun 8 2017,United States,2-0,Trinidad and Tobago,FIFA World Cup qualification,Commerce City › United States
Fri Jun 9 2017,Andorra,1-0,Hungary,FIFA World Cup qualification,Sant Julià de Lòria › Andorra
Fri Jun 9 2017,Argentina,1-0,Brazil,Friendly,Melbourne › Australia
Fri Jun 9 2017,Belarus,2-1,Bulgaria,FIFA World Cup qualification,Barysaw › Belarus
Fri Jun 9 2017,Bosnia and Herzegovina,0-0,Greece,FIFA World Cup qualification,Zenica › Bosnia and Herzegovina
Fri Jun 9 2017,Estonia,0-2,Belgium,FIFA World Cup qualification,Tallinn › Estonia
Fri Jun 9 2017,Faroe Islands,0-2,Switzerland,FIFA World Cup qualification,Tórshavn › Faroe Islands
Fri Jun 9 2017,Gibraltar,1-2,Cyprus,FIFA World Cup qualification,Faro › Portugal
Fri Jun 9 2017,Latvia,0-3,Portugal,FIFA World Cup qualification,Riga › Latvia
Fri Jun 9 2017,Libya,5-1,Seychelles,African Cup of Nations qualification,New Cairo › Egypt
Fri Jun 9 2017,Netherlands,5-0,Luxembourg,FIFA World Cup qualification,Rotterdam › Netherlands
Fri Jun 9 2017,Russia,1-1,Chile,Friendly,Moscow › Russia
